t,xdot,beta,history
2.57,0.06967733335451085,1.0,True
2.58,0.06939070993025008,1.0,True
2.59,0.06910608399186434,1.0,True
2.6,0.06882343592785298,1.0,True
2.61,0.06854274625970759,1.0,True
2.62,0.06826399442014497,1.0,True
2.63,0.06798716060688714,1.0,True
2.64,0.06771222813826318,1.0,True
2.65,0.06743917858579317,1.0,True
2.66,0.06716799091461424,1.0,True
2.67,0.06689865106079125,1.0,True
2.68,0.06663113913834122,1.0,True
2.69,0.066365437375442,1.0,True
2.7,0.06610152461331222,1.0,True
2.71,0.06583938849545798,1.0,True
2.72,0.06557900977665018,1.0,True
2.73,0.06532037284911353,1.0,True
2.74,0.0650634621231507,1.0,True
2.75,0.0648082595074315,1.0,True
2.7600000000000002,0.06455474830613173,1.0,True
2.77,0.06430291272133228,1.0,True
2.7800000000000002,0.06405273690350309,1.0,True
2.79,0.06380420591940521,1.0,True
2.8000000000000003,0.06355730450399255,1.0,True
2.81,0.06331201701397238,1.0,True
2.82,0.06306833105351073,1.0,True
2.83,0.06282622818073855,1.0,True
2.84,0.0625856927157752,1.0,True
2.85,0.062346712807775456,1.0,True
2.86,0.06210927398070786,1.0,True
2.87,0.06187336247282144,1.0,True
2.88,0.06163896328065408,1.0,True
2.89,0.06140606750549085,1.0,True
2.9,0.06117465319545764,1.0,True
2.91,0.06094470702736709,1.0,True
2.92,0.06071622338510815,1.0,True
2.93,0.06048918530181336,1.0,True
2.94,0.06026357919007311,1.0,True
2.95,0.06003939171695457,1.0,True
2.96,0.05981660882129956,1.0,True
2.97,0.05959522184564798,1.0,True
2.98,0.05937521192690332,1.0,True
2.99,0.05915657482379648,1.0,True
3.0,0.0589393004337071,1.0,True
3.0100000000000002,0.05872336868237694,1.0,True
3.02,0.05850876594403329,1.0,True
3.0300000000000002,0.05829548635585013,1.0,True
3.04,0.05808352273036524,1.0,True
3.0500000000000003,0.057872849164384885,1.0,True
3.06,0.05766346729470209,1.0,True
3.0700000000000003,0.05745536059820577,1.0,True
3.08,0.057248522268521146,1.0,True
3.09,0.05704293493493688,1.0,True
3.1,0.056838591436822704,1.0,True
3.11,0.056635482366442676,1.0,True
3.12,0.056433591737042085,1.0,True
3.13,0.05623291416559543,1.0,True
3.14,0.05603344342715845,1.0,True
3.15,0.0558351579965431,1.0,True
3.16,0.055638053703849964,1.0,True
3.17,0.05544212678387978,1.0,True
3.18,0.055247355242009896,1.0,True
3.19,0.055053737136054715,1.0,True
3.2,0.054861261150952904,1.0,True
3.21,0.05466991520464298,1.0,True
3.22,0.054479691151868154,1.0,True
3.23,0.05429058675317987,1.0,True
3.24,0.054102580266622145,1.0,True
3.25,0.05391567204801908,1.0,True
3.2600000000000002,0.05372985138485587,1.0,True
3.27,0.05354510679524198,1.0,True
3.2800000000000002,0.053361425975841585,1.0,True
3.29,0.0531788063833186,1.0,True
3.3000000000000003,0.05299724467173383,1.0,True
3.31,0.052816720848602706,1.0,True
3.3200000000000003,0.052637230876008516,1.0,True
3.33,0.05245876752295649,1.0,True
3.34,0.05228132205015858,1.0,True
3.35,0.05210488385887791,1.0,True
3.36,0.0519294498327004,1.0,True
3.37,0.05175500276740471,1.0,True
3.38,0.05158154133109523,1.0,True
3.39,0.0514090596218258,1.0,True
3.4,0.05123754442527576,1.0,True
3.41,0.05106698550078437,1.0,True
3.42,0.05089738794268493,1.0,True
3.43,0.050728736661989786,1.0,True
3.44,0.05056101793162386,1.0,True
3.45,0.05039424187521527,1.0,True
3.46,0.05022837526306252,1.0,True
3.47,0.05006343631698257,1.0,True
3.48,0.04989940684971952,1.0,True
3.49,0.04973627386894278,1.0,True
3.5,0.049574035673657965,1.0,True
3.5100000000000002,0.04941269789882514,1.0,True
3.52,0.04925223087857064,1.0,True
3.5300000000000002,0.049092635328699896,1.0,True
3.54,0.048933902057290736,1.0,True
3.5500000000000003,0.04877605161420926,1.0,True
3.56,0.04861903769384134,1.0,True
3.5700000000000003,0.04846287463780967,1.0,True
3.58,0.048307566006780524,1.0,True
3.59,0.04815307721452817,1.0,True
3.6,0.047999425122583046,1.0,True
3.61,0.047846597845514253,1.0,True
3.62,0.04769458923884098,1.0,True
3.63,0.047543385048716746,1.0,True
3.64,0.047392982487719844,1.0,True
3.65,0.047243384343112725,1.0,True
3.66,0.04709457467144289,1.0,True
3.67,0.04694655812200504,1.0,True
3.68,0.04679931190780263,1.0,True
3.69,0.046652847060856074,1.0,True
3.7,0.04650713817660596,1.0,True
3.71,0.04636220449271373,1.0,True
3.72,0.046218025980225265,1.0,True
3.73,0.04607460087098946,1.0,True
3.74,0.0459319156417444,1.0,True
3.75,0.045789987208645855,1.0,True
3.7600000000000002,0.04564879103050659,1.0,True
3.77,0.045508305208608414,1.0,True
3.7800000000000002,0.045368557509923975,1.0,True
3.79,0.04522953258892649,1.0,True
3.8000000000000003,0.04509120288466536,1.0,True
3.81,0.04495358457946056,1.0,True
3.8200000000000003,0.044816685821821245,1.0,True
3.83,0.044680479334415026,1.0,True
3.84,0.04454495342698795,1.0,True
3.85,0.044410136617643876,1.0,True
3.86,0.044276005831198076,1.0,True
3.87,0.04414254094802189,1.0,True
3.88,0.04400974923477314,1.0,True
3.89,0.043877638276054204,1.0,True
3.9,0.043746183444912635,1.0,True
3.91,0.0436153850627414,1.0,True
3.92,0.043485241285540994,1.0,True
3.93,0.043355760496056286,1.0,True
3.94,0.04322692089152017,1.0,True
3.95,0.0430987138219706,1.0,True
3.96,0.042971142264033375,1.0,True
3.97,0.04284420357331127,1.0,True
3.98,0.04271789795985917,1.0,True
3.99,0.04259222011480816,1.0,True
4.0,0.04246716337939703,1.0,True
4.01,0.042342711051622024,1.0,True
4.0200000000000005,0.04221887477401184,1.0,True
4.03,0.042095644369127626,1.0,True
4.04,0.04197302271969305,1.0,True
4.05,0.04185099368488118,1.0,True
4.0600000000000005,0.041729553546757,1.0,True
4.07,0.04160871351253333,1.0,True
4.08,0.04148846231348527,1.0,True
4.09,0.041368779551915334,1.0,True
4.1,0.041249674456542436,1.0,True
4.11,0.04113114105891724,1.0,True
4.12,0.041013178110099434,1.0,True
4.13,0.04089578704625118,1.0,True
4.14,0.04077895298980689,1.0,True
4.15,0.04066267562361588,1.0,True
4.16,0.040546962398014315,1.0,True
4.17,0.04043180226689787,1.0,True
4.18,0.04031718977210256,1.0,True
4.19,0.040203117507850675,1.0,True
4.2,0.04008959161842735,1.0,True
4.21,0.03997658848317543,1.0,True
4.22,0.03986411822075836,1.0,True
4.23,0.03975216448867708,1.0,True
4.24,0.039640765018152835,1.0,True
4.25,0.0395298760033463,1.0,True
4.26,0.03941950565228206,1.0,True
4.2700000000000005,0.03930965612387608,1.0,True
4.28,0.03920029629519779,1.0,True
4.29,0.03909145509035732,1.0,True
4.3,0.038983118363400994,1.0,True
4.3100000000000005,0.03887530111906295,1.0,True
4.32,0.03876797066989042,1.0,True
4.33,0.03866114463796869,1.0,True
4.34,0.038554806746848504,1.0,True
4.3500000000000005,0.03844895442398427,1.0,True
4.36,0.038343580314497555,1.0,True
4.37,0.03823870474137736,1.0,True
4.38,0.03813431365808077,1.0,True
4.39,0.03803038268241347,1.0,True
4.4,0.037926937784463204,1.0,True
4.41,0.03782394102015411,1.0,True
4.42,0.03772141086387907,1.0,True
4.43,0.03761936202431281,1.0,True
4.44,0.03751776575781373,1.0,True
4.45,0.03741662876609087,1.0,True
4.46,0.037315959724752094,1.0,True
4.47,0.03721574685369873,1.0,True
4.48,0.03711597921990772,1.0,True
4.49,0.037016656242833415,1.0,True
4.5,0.03691776513405747,1.0,True
4.51,0.03681932440744542,1.0,True
4.5200000000000005,0.0367213376058235,1.0,True
4.53,0.03662376569421433,1.0,True
4.54,0.036526631476948165,1.0,True
4.55,0.03642993831323107,1.0,True
4.5600000000000005,0.0363336559430016,1.0,True
4.57,0.036237794675887836,1.0,True
4.58,0.0361423658113894,1.0,True
4.59,0.03604735262053452,1.0,True
4.6000000000000005,0.03595277285444339,1.0,True
4.61,0.0358586016623018,1.0,True
4.62,0.03576484071898252,1.0,True
4.63,0.035671489194874194,1.0,True
4.64,0.03557854443834313,1.0,True
4.65,0.03548600242061564,1.0,True
4.66,0.035393861331653335,1.0,True
4.67,0.03530212208209965,1.0,True
4.68,0.035210772682026645,1.0,True
4.69,0.0351198039624484,1.0,True
4.7,0.03502925081844877,1.0,True
4.71,0.03493908274540231,1.0,True
4.72,0.034849304837251315,1.0,True
4.73,0.03475991801281253,1.0,True
4.74,0.03467091681099867,1.0,True
4.75,0.03458226351115538,1.0,True
4.76,0.034494024920645586,1.0,True
4.7700000000000005,0.03440616247003208,1.0,True
4.78,0.034318657600221354,1.0,True
4.79,0.03423152686596479,1.0,True
4.8,0.034144760168118495,1.0,True
4.8100000000000005,0.03405837171833469,1.0,True
4.82,0.03397233822422195,1.0,True
4.83,0.03388664922716851,1.0,True
4.84,0.03380135644696178,1.0,True
4.8500000000000005,0.03371642787344857,1.0,True
4.86,0.033631834432052365,1.0,True
4.87,0.03354759673023906,1.0,True
4.88,0.03346372994208891,1.0,True
4.89,0.033380184213611275,1.0,True
4.9,0.03329699543730992,1.0,True
4.91,0.03321415941450234,1.0,True
4.92,0.03313166124918656,1.0,True
4.93,0.033049483046076425,1.0,True
4.94,0.032967680844693786,1.0,True
4.95,0.03288619890188473,1.0,True
4.96,0.03280506971735175,1.0,True
4.97,0.03272425718056085,1.0,True
4.98,0.03264376138995527,1.0,True
4.99,0.03256362161766086,1.0,True
5.0,0.032483825780080085,1.0,True
5.01,0.0324043273391166,1.0,True
5.0200000000000005,0.03232514078295646,1.0,True
5.03,0.032246308992687024,1.0,True
5.04,0.03216779863275779,1.0,True
5.05,0.03208959258812012,1.0,True
5.0600000000000005,0.03201171770291758,1.0,True
5.07,0.03193416595791084,1.0,True
5.08,0.03185689696884293,1.0,True
5.09,0.03177994786352209,1.0,True
5.1000000000000005,0.03170338282992974,1.0,True
5.11,0.03162700641119919,1.0,True
5.12,0.0315509835288584,1.0,True
5.13,0.03147529038026723,1.0,True
5.14,0.031399850742152964,1.0,True
5.15,0.03132473753070563,1.0,True
5.16,0.03124991220848757,1.0,True
5.17,0.031175401829390596,1.0,True
5.18,0.031101206266580018,1.0,True
5.19,0.031027292068227682,1.0,True
5.2,0.030953672371786353,1.0,True
5.21,0.030880321933883622,1.0,True
5.22,0.03080729544102406,1.0,True
5.23,0.030734523137237596,1.0,True
5.24,0.030662062039821115,1.0,True
5.25,0.030589859075945292,1.0,True
5.26,0.030517955178186396,1.0,True
5.2700000000000005,0.030446345537223172,1.0,True
5.28,0.03037497045793434,1.0,True
5.29,0.03030389353604807,1.0,True
5.3,0.03023308976563287,1.0,True
5.3100000000000005,0.030162577169643524,1.0,True
5.32,0.03009237827495158,1.0,True
5.33,0.030022405331360837,1.0,True
5.34,0.02995270602436177,1.0,True
5.3500000000000005,0.02988330161998991,1.0,True
5.36,0.0298141484017853,1.0,True
5.37,0.02974525340667036,1.0,True
5.38,0.029676635701963366,1.0,True
5.39,0.029608288509693832,1.0,True
5.4,0.02954022479264874,1.0,True
5.41,0.029472367349394915,1.0,True
5.42,0.0294047849033601,1.0,True
5.43,0.029337473707730193,1.0,True
5.44,0.02927042315190727,1.0,True
5.45,0.029203585935697503,1.0,True
5.46,0.02913704745619785,1.0,True
5.47,0.029070745095060278,1.0,True
5.48,0.02900472159624204,1.0,True
5.49,0.028938908794650962,1.0,True
5.5,0.02887336997090115,1.0,True
5.51,0.028808094090645046,1.0,True
5.5200000000000005,0.028743026205600628,1.0,True
5.53,0.028678233377052175,1.0,True
5.54,0.028613668224051533,1.0,True
5.55,0.02854932836201584,1.0,True
5.5600000000000005,0.028485236593111855,1.0,True
5.57,0.028421375073372224,1.0,True
5.58,0.028357757923354692,1.0,True
5.59,0.028294376967814523,1.0,True
5.6000000000000005,0.02823126577650706,1.0,True
5.61,0.02816839322443095,1.0,True
5.62,0.0281057671806565,1.0,True
5.63,0.028043306156800514,1.0,True
5.64,0.027981138390247,1.0,True
5.65,0.027919188198210737,1.0,True
5.66,0.027857465037120686,1.0,True
5.67,0.027795974041197206,1.0,True
5.68,0.027734668768400823,1.0,True
5.69,0.02767360972993446,1.0,True
5.7,0.027612781711422014,1.0,True
5.71,0.02755217384228858,1.0,True
5.72,0.027491776963062133,1.0,True
5.73,0.02743161353330038,1.0,True
5.74,0.027371666450822583,1.0,True
5.75,0.02731191859944823,1.0,True
5.76,0.027252366490715118,1.0,True
5.7700000000000005,0.02719306252930142,1.0,True
5.78,0.02713398947460257,1.0,True
5.79,0.02707509202642621,1.0,True
5.8,0.027016432401189814,1.0,True
5.8100000000000005,0.026957953673449973,1.0,True
5.82,0.02689974714946119,1.0,True
5.83,0.026841758857119067,1.0,True
5.84,0.0267839381333984,1.0,True
5.8500000000000005,0.026726318037999658,1.0,True
5.86,0.026668925539397915,1.0,True
5.87,0.02661171878587247,1.0,True
5.88,0.02655472635115116,1.0,True
5.89,0.02649795693098439,1.0,True
5.9,0.026441383658570138,1.0,True
5.91,0.026384983281406902,1.0,True
5.92,0.02632883148269932,1.0,True
5.93,0.02627282871150625,1.0,True
5.94,0.026217029480866023,1.0,True
5.95,0.026161426388125776,1.0,True
5.96,0.02610601638004678,1.0,True
5.97,0.02605081884651888,1.0,True
5.98,0.02599583538980179,1.0,True
5.99,0.025941020505219025,1.0,True
6.0,0.02588638475627753,1.0,True
6.01,0.025831931866241647,1.0,True
6.0200000000000005,0.025777710230940325,1.0,True
6.03,0.025723683555392535,1.0,True
6.04,0.025669805681131655,1.0,True
6.05,0.025616101885491377,1.0,True
6.0600000000000005,0.025562627796219733,1.0,True
6.07,0.02550934334144206,1.0,True
6.08,0.02545621493535441,1.0,True
6.09,0.02540326874801001,1.0,True
6.1000000000000005,0.025350510210565412,1.0,True
6.11,0.025297976346235627,1.0,True
