t,xdot,beta
13.49,0.03615839970620965,5.0
13.5,0.0361182311474548,5.0
13.51,0.03607813690610151,5.0
13.52,0.03603811678979564,5.0
13.53,0.035998170606822706,5.0
13.54,0.035958298166105254,5.0
13.55,0.03591849927720028,5.0
13.56,0.03587877375029669,5.0
13.57,0.03583912139621269,5.0
13.58,0.03579954202639327,5.0
13.59,0.03576003545290766,5.0
13.6,0.03572060148844681,5.0
13.61,0.03568123994632086,5.0
13.62,0.03564195064045665,5.0
13.63,0.03560273338539527,5.0
13.64,0.035563587996289524,5.0
13.65,0.03552451428890147,5.0
13.66,0.035485512079600046,5.0
13.67,0.035446581185358504,5.0
13.68,0.03540772142375209,5.0
13.69,0.03536893261295558,5.0
13.7,0.03533021457174087,5.0
13.71,0.03529156711947456,5.0
13.72,0.03525299007611566,5.0
13.73,0.03521448326221312,5.0
13.74,0.03517604649890348,5.0
13.75,0.035137679607908597,5.0
13.76,0.035099382411533216,5.0
13.77,0.0350611547326627,5.0
13.78,0.03502299639476068,5.0
13.79,0.03498490722186678,5.0
13.8,0.03494688703859426,5.0
13.81,0.034908935670127844,5.0
13.82,0.03487105294222132,5.0
13.83,0.034833238681195366,5.0
13.84,0.03479549271393525,5.0
13.85,0.034757814867888606,5.0
13.86,0.03472020497106323,5.0
13.87,0.03468266285202478,5.0
13.88,0.03464518833989466,5.0
13.89,0.03460778126434776,5.0
13.9,0.03457044145561029,5.0
13.91,0.03453316874445759,5.0
13.92,0.034495962962211954,5.0
13.93,0.03445882394074049,5.0
13.94,0.03442175151245296,5.0
13.95,0.03438474551029966,5.0
13.96,0.034347805767769246,5.0
13.97,0.034310932118886646,5.0
13.98,0.034274124398210974,5.0
13.99,0.034237382440833374,5.0
14.0,0.03420070608237497,5.0
14.01,0.034164095158984775,5.0
14.02,0.03412754950733763,5.0
14.03,0.03409106896463211,5.0
14.04,0.03405465336858853,5.0
14.05,0.03401830255744682,5.0
14.06,0.033982016369964604,5.0
14.07,0.03394579464541507,5.0
14.08,0.03390963722358501,5.0
14.09,0.033873543944772835,5.0
14.1,0.033837514649786495,5.0
14.11,0.03380154917994161,5.0
14.12,0.03376564737705939,5.0
14.13,0.033729809083464735,5.0
14.14,0.03369403414198424,5.0
14.15,0.033658322395944254,5.0
14.16,0.03362267368916894,5.0
14.17,0.033587087865978374,5.0
14.18,0.03355156477118655,5.0
14.19,0.03351610425009952,5.0
14.2,0.033480706148513506,5.0
14.21,0.03344537031271293,5.0
14.22,0.03341009658946861,5.0
14.23,0.033374884826035824,5.0
14.24,0.033339734870152446,5.0
14.25,0.033304646570037094,5.0
14.26,0.033269619774387305,5.0
14.27,0.03323465433237763,5.0
14.28,0.03319975009365783,5.0
14.29,0.033164906908351055,5.0
14.3,0.033130124627052,5.0
14.31,0.03309540310082512,5.0
14.32,0.03306074218120282,5.0
14.33,0.033026141720183616,5.0
14.34,0.032991601570230414,5.0
14.35,0.03295712158426868,5.0
14.36,0.03292270161568472,5.0
14.37,0.03288834151832383,5.0
14.38,0.03285404114648864,5.0
14.39,0.03281980035493732,5.0
14.4,0.03278561899888182,5.0
14.41,0.03275149693398617,5.0
14.42,0.03271743401636474,5.0
14.43,0.03268343010258055,5.0
14.44,0.03264948504964352,5.0
14.45,0.0326155987150088,5.0
14.46,0.03258177095657506,5.0
14.47,0.03254800163268282,5.0
14.48,0.03251429060211278,5.0
14.49,0.032480637724084084,5.0
14.5,0.03244704285825277,5.0
14.51,0.03241350586471,5.0
14.52,0.03238002660398049,5.0
14.53,0.03234660493702084,5.0
14.54,0.032313240725217886,5.0
14.55,0.032279933830387096,5.0
14.56,0.032246684114770975,5.0
14.57,0.03221349144103739,5.0
14.58,0.03218035567227802,5.0
14.59,0.03214727667200672,5.0
14.6,0.03211425430415795,5.0
14.61,0.03208128843308522,5.0
14.62,0.03204837892355946,5.0
14.63,0.03201552564076748,5.0
14.64,0.03198272845031041,5.0
14.65,0.03194998721820213,5.0
14.66,0.03191730181086774,5.0
14.67,0.03188467209514201,5.0
14.68,0.03185209793826783,5.0
14.69,0.0318195792078947,5.0
14.7,0.031787115772077226,5.0
14.71,0.03175470749927355,5.0
14.72,0.03172235425834393,5.0
14.73,0.03169005591854913,5.0
14.74,0.031657812349549015,5.0
14.75,0.03162562342140103,5.0
14.76,0.031593489004558696,5.0
14.77,0.03156140896987019,5.0
14.78,0.031529383188576815,5.0
14.79,0.0314974115323116,5.0
14.8,0.03146549387309778,5.0
14.81,0.0314336300833474,5.0
14.82,0.03140182003585987,5.0
14.83,0.03137006360382046,5.0
14.84,0.031338360660798974,5.0
14.85,0.03130671108074823,5.0
14.86,0.03127511473800272,5.0
14.87,0.031243571507277152,5.0
14.88,0.031212081263665037,5.0
14.89,0.031180643882637357,5.0
14.9,0.03114925924004108,5.0
14.91,0.031117927212097832,5.0
14.92,0.031086647675402528,5.0
14.93,0.03105542050692193,5.0
14.94,0.031024245583993346,5.0
14.95,0.030993122784323236,5.0
14.96,0.030962051985985856,5.0
14.97,0.030931033067421926,5.0
14.98,0.03090006590743725,5.0
14.99,0.030869150385201403,5.0
0.0,inf,5.0
0.01,1791.5425436440391,5.0
0.02,633.4059406974483,5.0
0.03,344.78252327918426,5.0
0.04,223.9428179555049,5.0
0.05,160.2404364868382,5.0
0.06,121.89903012265997,5.0
0.07,96.73420476886137,5.0
0.08,79.17574258718103,5.0
0.09,66.35342754237182,5.0
0.1,56.653549630067786,5.0
0.11,49.10640010930736,5.0
0.12,43.09781540989803,5.0
0.13,38.221884634815176,5.0
0.14,34.20070608237497,5.0
0.15,30.83828638024639,5.0
0.16,27.99285224443811,5.0
0.17,25.55958180011111,5.0
0.18,23.459479285090676,5.0
0.19,21.632002495285796,5.0
0.2,20.030054560854776,5.0
0.21,18.616506387715503,5.0
0.22,17.361734258475526,5.0
0.23,16.241845380272093,5.0
0.24,15.237378765332496,5.0
0.25,14.332340349152311,5.0
0.26,13.513476907503858,5.0
0.27,12.769723084414231,5.0
0.28,12.091775596107672,5.0
0.29,11.471762017260536,5.0
0.3,10.902980709822488,5.0
0.31,10.3796948272582,5.0
0.32,9.89696782339763,5.0
0.33,9.45053110734736,5.0
0.34,9.036676807575414,5.0
0.35,8.652170304502336,5.0
0.36,8.294178442796477,5.0
0.37,7.960210267284971,5.0
0.38,7.648067827530453,5.0
0.39,7.35580512761512,5.0
0.4,7.081693703758473,5.0
0.41,6.8241936249846775,5.0
0.42,6.581928954378155,5.0
0.43,6.353666897575673,5.0
0.44,6.13830001366342,5.0
0.45,5.934830980994008,5.0
0.46,5.742359503686897,5.0
0.47,5.560071019079876,5.0
0.48,5.387226926237254,5.0
0.49,5.223156103918482,5.0
0.5,5.067247525579584,5.0
0.51,4.91894381088947,5.0
0.52,4.777735579351897,5.0
0.53,4.643156493075736,5.0
0.54,4.514778893431849,5.0
0.55,4.392209950988574,5.0
0.56,4.275088260296871,5.0
0.5700000000000001,4.163080821254636,5.0
0.58,4.0558803572815965,5.0
0.59,3.9532029276751284,5.0
0.6,3.854785797530799,5.0
0.61,3.760385533692244,5.0
0.62,3.6697762995006014,5.0
0.63,3.5827483247726435,5.0
0.64,3.499106530554764,5.0
0.65,3.418669290864058,5.0
0.66,3.341267315909864,5.0
0.67,3.2667426432488647,5.0
0.68,3.194947725013889,5.0
0.6900000000000001,3.1257446008121237,5.0
0.7000000000000001,3.0590041471472387,5.0
0.71,2.9946053953108547,5.0
0.72,2.9324349106363345,5.0
0.73,2.872386226832495,5.0
0.74,2.8143593298339917,5.0
0.75,2.7582601862334744,5.0
0.76,2.7040003119107245,5.0
0.77,2.6514963769563735,5.0
0.78,2.6006698434117146,5.0
0.79,2.5514466327191663,5.0
0.8,2.503756820106847,5.0
0.81,2.4575343534211784,5.0
0.8200000000000001,2.4127167941783365,5.0
0.8300000000000001,2.3692450788329573,5.0
0.84,2.327063298464438,5.0
0.85,2.2861184952605957,5.0
0.86,2.246360474338126,5.0
0.87,2.207741629581565,5.0
0.88,2.1702167823094407,5.0
0.89,2.1337430316897565,5.0
0.9,2.0982796159284365,5.0
0.91,2.0637877833453424,5.0
0.92,2.0302306725340116,5.0
0.93,1.9975732008745624,5.0
0.94,1.9657819607350895,5.0
0.95,1.934825122756165,5.0
0.96,1.904672345666562,5.0
0.97,1.8752946921264995,5.0
0.98,1.8466645501383327,5.0
0.99,1.8187555596039766,5.0
1.0,1.7915425436440389,5.0
1.01,1.7650014443259623,5.0
1.02,1.739109262477771,5.0
1.03,1.7138440012906824,5.0
1.04,1.6891846134379822,5.0
1.05,1.6651109514596365,5.0
1.06,1.641603721182101,5.0
1.07,1.6186444379610987,5.0
1.08,1.5962153855517789,5.0
1.09,1.574299577425892,5.0
1.1,1.552880720369527,5.0
1.11,1.5319431802076666,5.0
1.12,1.511471949513459,5.0
1.13,1.4914526171707783,5.0
1.14,1.471871339668408,5.0
1.15,1.452714814013173,5.0
1.16,1.433970252157567,5.0
1.17,1.4156253568450068,5.0
1.18,1.3976682987827982,5.0
1.19,1.3800876950593188,5.0
1.2,1.362872588727811,5.0
1.21,1.3460124294846274,5.0
1.22,1.3294970553747902,5.0
1.23,1.313316675462344,5.0
1.24,1.297461853407275,5.0
1.25,1.2819234918947058,5.0
1.26,1.26669281786574,5.0
1.27,1.2517613685027087,5.0
1.28,1.2371209779247037,5.0
1.29,1.2227637645521765,5.0
1.3,1.2086821191020907,5.0
1.31,1.1948686931775814,5.0
1.32,1.18131638841842,5.0
1.33,1.1680183461807119,5.0
1.34,1.1549679377162694,5.0
1.35,1.1421587548239402,5.0
1.36,1.1295846009469268,5.0
1.37,1.1172394826917147,5.0
1.38,1.1051176017457454,5.0
1.39,1.0932133471723526,5.0
1.4,1.081521288062792,5.0
1.41,1.070036166526401,5.0
1.42,1.0587528910010635,5.0
1.43,1.047666529867208,5.0
1.44,1.0367723053495597,5.0
1.45,1.026065587691787,5.0
1.46,1.015541889590049,5.0
1.47,1.0051968608722575,5.0
1.48,0.9950262834106214,5.0
1.49,0.9850260662557537,5.0
1.5,0.9751922409812797,5.0
1.51,0.9655209572285068,5.0
1.52,0.9560084784413067,5.0
1.53,0.9466511777818929,5.0
1.54,0.9374455342187069,5.0
1.55,0.9283881287780908,5.0
1.56,0.91947564095189,5.0
1.57,0.9107048452535478,5.0
1.58,0.9020726079156525,5.0
1.59,0.8935758837222784,5.0
1.6,0.8852117129698092,5.0
1.61,0.8769772185502702,5.0
1.62,0.8688696031515063,5.0
1.63,0.8608861465688343,5.0
1.64,0.8530242031230847,5.0
1.65,0.8452811991802023,5.0
1.66,0.8376546307678203,5.0
1.67,0.8301420612844671,5.0
1.68,0.8227411192972693,5.0
1.69,0.8154494964242326,5.0
1.7,0.8082649452973767,5.0
1.71,0.8011852776031778,5.0
1.72,0.7942083621969591,5.0
1.73,0.787332123288023,5.0
1.74,0.7805545386924818,5.0
1.75,0.773873638150891,5.0
1.76,0.7672875017079275,5.0
1.77,0.7607942581514839,5.0
1.78,0.7543920835086845,5.0
1.79,0.7480791995964367,5.0
1.8,0.741853872624251,5.0
1.81,0.7357144118471671,5.0
1.82,0.7296591682667225,5.0
1.83,0.7236865333779972,5.0
1.84,0.7177949379608621,5.0
1.85,0.7119828509136384,5.0
1.86,0.7062487781274603,5.0
1.87,0.7005912613997123,5.0
1.88,0.6950088773849845,5.0
1.89,0.6895002365820556,5.0
1.9,0.6840639823554893,5.0
1.91,0.67869878999048,5.0
1.92,0.6734033657796568,5.0
1.93,0.668176446140601,5.0
1.94,0.6630167967628934,5.0
1.95,0.6579232117835572,5.0
1.96,0.6528945129898103,5.0
1.97,0.6479295490480895,5.0
1.98,0.643027194758353,5.0
1.99,0.6381863503327064,5.0
2.0,0.633405940697448,5.0
2.01,0.6286849148176541,5.0
2.02,0.6240222450434693,5.0
2.03,0.619416926477307,5.0
2.04,0.6148679763611837,5.0
2.05,0.6103744334834581,5.0
2.06,0.6059353576042638,5.0
2.07,0.6015498288989665,5.0
2.08,0.5972169474189871,5.0
2.09,0.5929358325693781,5.0
2.1,0.5887056226025467,5.0
2.11,0.5845254741275585,5.0
2.12,0.580394561634467,5.0
2.13,0.5763120770331426,5.0
2.14,0.5722772292060905,5.0
2.15,0.5682892435747761,5.0
2.16,0.5643473616789811,5.0
2.17,0.5604508407687497,5.0
2.18,0.5565989534084823,5.0
2.19,0.5527909870927715,5.0
2.2,0.5490262438735718,5.0
2.21,0.5453040399983242,5.0
2.22,0.5416237055586631,5.0
2.23,0.5379845841493531,5.0
2.24,0.5343860325371089,5.0
2.25,0.5308274203389746,5.0
2.26,0.5273081297099406,5.0
2.27,0.5238275550394973,5.0
2.28,0.5203851026568297,5.0
2.29,0.5169801905443692,5.0
2.3000000000000003,0.5136122480594343,5.0
2.31,0.5102807156636933,5.0
2.32,0.5069850446601996,5.0
2.33,0.5037246969377547,5.0
2.34,0.5004991447223652,5.0
2.35,0.4973078703355653,5.0
2.36,0.49415036595939105,5.0
2.37,0.49102613340779167,5.0
2.38,0.4879346839042783,5.0
2.39,0.4848755378656126,5.0
2.4,0.48184822469134986,5.0
2.41,0.4788522825590487,5.0
2.42,0.4758872582249799,5.0
2.43,0.4729527068301568,5.0
2.44,0.4700481917115305,5.0
2.45,0.46717328421818716,5.0
2.46,0.4643275635323979,5.0
2.47,0.4615106164953721,5.0
2.48,0.45872203743757517,5.0
2.49,0.455961428013468,5.0
2.5,0.4532283970405423,5.0
2.51,0.45052256034251764,5.0
2.52,0.44784354059658044,5.0
2.53,0.4451909671845434,5.0
2.54,0.4425644760478092,5.0
2.5500000000000003,0.4399637095460289,5.0
2.56,0.4373883163193455,5.0
2.57,0.4348379511541163,5.0
2.58,0.4323122748520174,5.0
2.59,0.4298109541024291,5.0
2.6,0.42733366135800727,5.0
2.61,0.42488007471335326,5.0
2.62,0.42244987778668797,5.0
2.63,0.42004275960445064,5.0
2.64,0.417658414488733,5.0
2.65,0.4152965419474752,5.0
2.66,0.41295684656733894,5.0
2.67,0.41063903790918965,5.0
2.68,0.4083428304061081,5.0
2.69,0.4060679432638663,5.0
2.7,0.4038141003637957,5.0
2.71,0.40158103016798447,5.0
2.72,0.3993684656267361,5.0
2.73,0.3971761440882315,5.0
2.74,0.3950038072103309,5.0
2.75,0.3928512008744589,5.0
2.76,0.39071807510151546,5.0
2.77,0.388604183969759,5.0
2.78,0.386509285534607,5.0
2.79,0.38443314175030374,5.0
2.8000000000000003,0.38237551839340483,5.0
2.81,0.38033618498803023,5.0
2.82,0.37831491473283796,5.0
2.83,0.3763114844296747,5.0
2.84,0.37432567441385683,5.0
2.85,0.3723572684860407,5.0
2.86,0.37040605384564074,5.0
2.87,0.3684718210257517,5.0
2.88,0.3665543638295418,5.0
2.89,0.3646534792680723,5.0
2.9,0.3627689674995114,5.0
2.91,0.3609006317697036,5.0
2.92,0.3590482783540619,5.0
2.93,0.35721171650074685,5.0
2.94,0.3553907583751018,5.0
2.95,0.3535852190053108,5.0
2.96,0.35179491622924897,5.0
2.97,0.35001967064249473,5.0
2.98,0.34825930554747647,5.0
2.99,0.3465136469037215,5.0
3.0,0.3447825232791843,5.0
3.01,0.3430657658026231,5.0
3.02,0.3413632081170018,5.0
3.03,0.3396746863338908,5.0
3.04,0.33800003898884057,5.0
3.0500000000000003,0.3363391069977073,5.0
3.06,0.33469173361390425,5.0
3.0700000000000003,0.3330577643865578,5.0
3.08,0.3314370471195467,5.0
3.09,0.32982943183140023,5.0
3.1,0.3282347707160389,5.0
3.11,0.3266529181043334,5.0
3.12,0.3250837304264643,5.0
3.13,0.3235270661750631,5.0
3.14,0.32198278586911455,5.0
3.15,0.32045075201860507,5.0
3.16,0.3189308290898958,5.0
3.17,0.3174228834718068,5.0
3.18,0.31592678344239244,5.0
3.19,0.3144423991363948,5.0
3.2,0.31296960251335587,5.0
3.21,0.31150826732637704,5.0
3.22,0.3100582690915065,5.0
3.23,0.3086194850577444,5.0
3.24,0.3071917941776473,5.0
3.25,0.3057750770785214,5.0
3.26,0.3043692160341894,5.0
3.27,0.3029740949373177,5.0
3.28,0.3015895992722921,5.0
3.29,0.3002156160886289,5.0
3.3000000000000003,0.29885203397490884,5.0
3.31,0.2974987430332233,5.0
3.3200000000000003,0.29615563485411966,5.0
3.33,0.29482260249203596,5.0
3.34,0.2934995404412127,5.0
3.35,0.29218634461207227,5.0
3.36,0.29088291230805474,5.0
3.37,0.2895891422028996,5.0
3.38,0.2883049343183651,5.0
3.39,0.2870301900023735,5.0
3.4,0.28576481190757447,5.0
3.41,0.2845087039703162,5.0
3.42,0.28326177139001674,5.0
3.43,0.2820239206089253,5.0
3.44,0.2807950592922657,5.0
3.45,0.2795750963087541,5.0
3.46,0.278363941711482,5.0
3.47,0.2771615067191573,5.0
3.48,0.27596770369769563,5.0
3.49,0.27478244614215397,5.0
3.5,0.2736056486589998,5.0
3.51,0.27243722694870826,5.0
3.52,0.2712770977886801,5.0
3.53,0.27012517901647515,5.0
3.54,0.26898138951335154,5.0
3.5500000000000003,0.267845649188108,5.0
3.56,0.26671787896121957,5.0
3.5700000000000003,0.2655980007492626,5.0
3.58,0.26448593744962257,5.0
3.59,0.26338161292547774,5.0
3.6,0.26228495199105456,5.0
3.61,0.26119588039714814,5.0
3.62,0.2601143248169022,5.0
3.63,0.2590402128318439,5.0
3.64,0.2579734729181678,5.0
3.65,0.2569140344332636,5.0
3.66,0.25586182760248327,5.0
3.67,0.2548167835061426,5.0
3.68,0.25377883406675145,5.0
3.69,0.25274791203646957,5.0
3.7,0.25172395098478223,5.0
3.71,0.2507068852863918,5.0
3.72,0.2496966501093203,5.0
3.73,0.24869318140322022,5.0
3.74,0.24769641588788685,5.0
3.75,0.24670629104197112,5.0
3.76,0.24572274509188619,5.0
3.77,0.24474571700090578,5.0
3.78,0.2437751464584502,5.0
3.79,0.242810973869555,5.0
3.8,0.24185314034452063,5.0
3.81,0.24090158768873773,5.0
3.82,0.23995625839268644,5.0
3.83,0.23901709562210402,5.0
3.84,0.23808404320832025,5.0
3.85,0.23715704563875437,5.0
3.86,0.23623604804757345,5.0
3.87,0.2353209962065064,5.0
3.88,0.23441183651581243,5.0
3.89,0.23350851599539982,5.0
3.9,0.23261098227609311,5.0
3.91,0.23171918359104524,5.0
3.92,0.2308330687672916,5.0
3.93,0.22995258721744433,5.0
3.94,0.22907768893152294,5.0
3.95,0.2282083244689198,5.0
3.96,0.22734444495049708,5.0
3.97,0.22648600205081296,5.0
3.98,0.2256329479904752,5.0
3.99,0.22478523552861854,5.0
4.0,0.22394281795550486,5.0
4.01,0.2231056490852428,5.0
4.0200000000000005,0.222273683248625,5.0
4.03,0.22144687528608148,5.0
4.04,0.22062518054074529,5.0
4.05,0.21980855485162992,5.0
4.0600000000000005,0.21899695454691637,5.0
4.07,0.21819033643734637,5.0
4.08,0.2173886578097214,5.0
4.09,0.21659187642050473,5.0
4.1,0.21579995048952522,5.0
4.11,0.2150128386937799,5.0
4.12,0.2142305001613353,5.0
4.13,0.21345289446532348,5.0
4.14,0.21267998161803325,5.0
4.15,0.21191172206509362,5.0
4.16,0.21114807667974778,5.0
4.17,0.21038900675721653,5.0
4.18,0.20963447400914934,5.0
4.19,0.20888444055816122,5.0
4.2,0.20813886893245456,5.0
4.21,0.20739772206052334,5.0
4.22,0.20666096326593922,5.0
4.23,0.20592855626221757,5.0
4.24,0.20520046514776263,5.0
4.25,0.20447665440088889,5.0
4.26,0.20375708887491953,5.0
4.2700000000000005,0.20304173379335863,5.0
4.28,0.20233055474513734,5.0
4.29,0.20162351767993122,5.0
4.3,0.2009205889035489,5.0
4.3100000000000005,0.20022173507339017,5.0
4.32,0.19952692319397236,5.0
4.33,0.19883612061252368,5.0
4.34,0.19814929501464246,5.0
4.3500000000000005,0.19746641442002155,5.0
4.36,0.1967874471782365,5.0
4.37,0.19611236196459553,5.0
4.38,0.195441127776052,5.0
4.39,0.1947737139271769,5.0
4.4,0.19411009004619087,5.0
4.41,0.19345022607105483,5.0
4.42,0.19279409224561767,5.0
4.43,0.19214165911582085,5.0
4.44,0.19149289752595833,5.0
4.45,0.1908477786149913,5.0
4.46,0.19020627381291622,5.0
4.47,0.18956835483718584,5.0
4.48,0.18893399368918237,5.0
4.49,0.1883031626507413,5.0
4.5,0.18767583428072535,5.0
4.51,0.18705198141164847,5.0
4.5200000000000005,0.18643157714634723,5.0
4.53,0.18581459485470117,5.0
4.54,0.185201008170399,5.0
4.55,0.18459079098775177,5.0
4.5600000000000005,0.18398391745855092,5.0
4.57,0.18338036198897145,5.0
4.58,0.18278009923651847,5.0
4.59,0.18218310410701738,5.0
4.6000000000000005,0.18158935175164656,5.0
4.61,0.18099881756401165,5.0
4.62,0.180411477177261,5.0
4.63,0.17982730646124184,5.0
4.64,0.17924628151969588,5.0
4.65,0.17866837868749455,5.0
4.66,0.17809357452791244,5.0
4.67,0.1775218458299387,5.0
4.68,0.17695316960562585,5.0
4.69,0.1763875230874753,5.0
4.7,0.17582488372585922,5.0
4.71,0.17526522918647744,5.0
4.72,0.17470853734784977,5.0
4.73,0.17415478629884265,5.0
4.74,0.17360395433622988,5.0
4.75,0.1730560199622864,5.0
4.76,0.17251096188241485,5.0
4.7700000000000005,0.17196875900280506,5.0
4.78,0.17142939042812466,5.0
4.79,0.17089283545924147,5.0
4.8,0.17035907359097638,5.0
4.8100000000000005,0.16982808450988673,5.0
4.82,0.16929984809208,5.0
4.83,0.16877434440105596,5.0
4.84,0.16825155368557843,5.0
4.8500000000000005,0.1677314563775757,5.0
4.86,0.1672140330900685,5.0
4.87,0.166699264615126,5.0
4.88,0.16618713192184878,5.0
4.89,0.1656776161543787,5.0
4.9,0.16517069862993522,5.0
4.91,0.1646663608368777,5.0
4.92,0.164164584432793,5.0
4.93,0.16366535124260875,5.0
4.94,0.1631686432567309,5.0
4.95,0.16267444262920647,5.0
4.96,0.16218273167590938,5.0
4.97,0.1616934928727508,5.0
4.98,0.1612067088539125,5.0
4.99,0.16072236241010338,5.0
5.0,0.16024043648683822,5.0
5.01,0.15976091418273933,5.0
5.0200000000000005,0.15928377874785984,5.0
5.03,0.15880901358202887,5.0
5.04,0.1583366022332175,5.0
5.05,0.15786652839592646,5.0
5.0600000000000005,0.15739877590959417,5.0
5.07,0.15693332875702518,5.0
5.08,0.1564701710628386,5.0
5.09,0.15600928709193676,5.0
5.1000000000000005,0.1555506612479928,5.0
5.11,0.15509427807195808,5.0
5.12,0.15464012224058796,5.0
5.13,0.1541881785649866,5.0
5.14,0.1537384319891702,5.0
5.15,0.1532908675886481,5.0
5.16,0.15284547056902206,5.0
5.17,0.15240222626460267,5.0
5.18,0.15196112013704377,5.0
5.19,0.1515221377739932,5.0
5.2,0.15108526488776133,5.0
5.21,0.15065048731400513,5.0
5.22,0.15021779101042954,5.0
5.23,0.14978716205550438,5.0
5.24,0.14935858664719767,5.0
5.25,0.148932051101724,5.0
5.26,0.1485075418523089,5.0
5.2700000000000005,0.14808504544796822,5.0
5.28,0.1476645485523025,5.0
5.29,0.14724603794230617,5.0
5.3,0.1468295005071916,5.0
5.3100000000000005,0.14641492324722694,5.0
5.32,0.14600229327258898,5.0
5.33,0.1455915978022292,5.0
5.34,0.14518282416275388,5.0
5.3500000000000005,0.1447759597873183,5.0
5.36,0.14437099221453367,5.0
5.37,0.14396790908738746,5.0
5.38,0.14356669815217704,5.0
5.39,0.1431673472574559,5.0
5.4,0.14276984435299253,5.0
5.41,0.1423741774887423,5.0
5.42,0.14198033481383066,5.0
5.43,0.14158830457554974,5.0
5.44,0.14119807511836585,5.0
5.45,0.14080963488293954,5.0
5.46,0.14042297240515692,5.0
5.47,0.14003807631517265,5.0
5.48,0.13965493533646434,5.0
5.49,0.1392735382848979,5.0
5.5,0.13889387406780423,5.0
5.51,0.13851593168306642,5.0
5.5200000000000005,0.13813970021821817,5.0
5.53,0.13776516884955242,5.0
5.54,0.13739232684124061,5.0
5.55,0.13702116354446214,5.0
5.5600000000000005,0.13665166839654405,5.0
5.57,0.13628383092011098,5.0
5.58,0.13591764072224452,5.0
5.59,0.13555308749365266,5.0
5.6000000000000005,0.13519016100784897,5.0
5.61,0.13482885112034115,5.0
5.62,0.13446914776782865,5.0
5.63,0.13411104096741028,5.0
5.64,0.13375452081580014,5.0
5.65,0.1333995774885532,5.0
5.66,0.13304620123929944,5.0
5.67,0.13269438239898682,5.0
5.68,0.13234411137513294,5.0
5.69,0.1319953786510852,5.0
5.7,0.1316481747852897,5.0
5.71,0.13130249041056763,5.0
5.72,0.130958316233401,5.0
5.73,0.13061564303322562,5.0
5.74,0.13027446166173243,5.0
5.75,0.12993476304217674,5.0
5.76,0.12959653816869496,5.0
5.7700000000000005,0.12925977810562952,5.0
5.78,0.12892447398686102,5.0
5.79,0.12859061701514782,5.0
5.8,0.12825819846147338,5.0
5.8100000000000005,0.12792720966440052,5.0
5.82,0.12759764202943327,5.0
5.83,0.12726948702838536,5.0
5.84,0.12694273619875612,5.0
5.8500000000000005,0.12661738114311327,5.0
5.86,0.12629341352848233,5.0
5.87,0.125970825085743,5.0
5.88,0.12564960760903218,5.0
5.89,0.12532975295515336,5.0
5.9,0.1250112530429929,5.0
5.91,0.12469409985294244,5.0
5.92,0.12437828542632767,5.0
5.93,0.1240638018648434,5.0
5.94,0.12375064132999496,5.0
5.95,0.12343879604254547,5.0
5.96,0.12312825828196922,5.0
5.97,0.12281902038591096,5.0
5.98,0.12251107474965121,5.0
5.99,0.12220441382557728,5.0
6.0,0.12189903012265996,5.0
6.01,0.12159491620593582,5.0
6.0200000000000005,0.12129206469599534,5.0
6.03,0.1209904682684765,5.0
6.04,0.12069011965356335,5.0
6.05,0.12039101163549078,5.0
6.0600000000000005,0.12009313705205384,5.0
6.07,0.11979648879412284,5.0
6.08,0.11950105980516333,5.0
6.09,0.11920684308076124,5.0
6.1000000000000005,0.1189138316681533,5.0
6.11,0.11862201866576218,5.0
6.12,0.11833139722273661,5.0
6.13,0.11804196053849664,5.0
6.140000000000001,0.11775370186228325,5.0
6.15,0.11746661449271324,5.0
6.16,0.11718069177733836,5.0
6.17,0.1168959271122094,5.0
6.18,0.11661231394144463,5.0
6.19,0.11632984575680291,5.0
6.2,0.11604851609726136,5.0
6.21,0.11576831854859719,5.0
6.22,0.11548924674297406,5.0
6.23,0.11521129435853279,5.0
6.24,0.11493445511898626,5.0
6.25,0.11465872279321851,5.0
6.26,0.114384091194888,5.0
6.2700000000000005,0.11411055418203508,5.0
6.28,0.11383810565669347,5.0
6.29,0.11356673956450561,5.0
6.3,0.11329644989434218,5.0
6.3100000000000005,0.11302723067792543,5.0
6.32,0.11275907598945656,5.0
6.33,0.1124919799452465,5.0
6.34,0.11222593670335092,5.0
6.3500000000000005,0.11196094046320883,5.0
6.36,0.1116969854652848,5.0
6.37,0.11143406599071479,5.0
6.38,0.11117217636095587,5.0
6.390000000000001,0.11091131093743904,5.0
6.4,0.11065146412122615,5.0
6.41,0.11039263035266968,5.0
6.42,0.1101348041110765,5.0
6.43,0.10987797991437469,5.0
6.44,0.10962215231878378,5.0
6.45,0.10936731591848857,5.0
6.46,0.10911346534531575,5.0
6.47,0.10886059526841417,5.0
6.48,0.10860870039393829,5.0
6.49,0.10835777546473449,5.0
6.5,0.10810781526003088,5.0
6.51,0.10785881459512989,5.0
6.5200000000000005,0.10761076832110428,5.0
6.53,0.10736367132449577,5.0
6.54,0.10711751852701705,5.0
6.55,0.10687230488525647,5.0
6.5600000000000005,0.10662802539038559,5.0
6.57,0.1063846750678702,5.0
6.58,0.10614224897718333,5.0
6.59,0.10590074221152182,5.0
6.6000000000000005,0.10566014989752527,5.0
6.61,0.10542046719499791,5.0
6.62,0.10518168929663319,5.0
6.63,0.10494381142774095,5.0
