t,x,z,u_bar,w_bar,history
5.36,0.262828738134965,-0.6928835627793954,,,False
5.365,0.26279334317582637,-0.6909103986324351,,,False
5.37,0.26285762958526054,-0.6889328648841238,,,False
5.375,0.26302164024888863,-0.686954905610128,,,False
5.38,0.26328526119485496,-0.6849804612634256,,,False
5.385,0.26364822194338744,-0.6830134624920302,,,False
5.39,0.2641100961016716,-0.6810578239794572,,,False
5.3950000000000005,0.26467030220281235,-0.6791174383175806,,,False
5.4,0.26532810478727686,-0.6771961699214574,,,False
5.405,0.2660826157248313,-0.6752978489956191,,,False
5.41,0.2669327957746121,-0.673426265561232,,,False
5.415,0.2678774563805992,-0.6715851635534141,,,False
5.42,0.26891526169939406,-0.6697782349978744,,,False
5.425,0.27004473085684627,-0.6680091142758972,,,False
5.43,0.2712642404297162,-0.6662813724865446,,,False
5.4350000000000005,0.2725720271482154,-0.6645985119147777,,,False
5.44,0.273966190814925,-0.6629639606140207,,,False
5.445,0.27544469743525996,-0.6613810671114982,,,False
5.45,0.27700538255432217,-0.6598530952444672,,,False
5.455,0.278645954794669,-0.6583832191352524,,,False
5.46,0.28036399958921715,-0.6569745183127581,,,False
5.465,0.2821569831032041,-0.6556299729878925,,,False
5.47,0.2840222563388416,-0.6543524594900874,,,False
5.4750000000000005,0.285957059416019,-0.6531447458718324,,,False
5.48,0.2879585260221467,-0.6520094876878723,,,False
5.485,0.29002368802397666,-0.6509492239554313,,,False
5.49,0.29214948023399095,-0.6499663733015392,,,False
5.495,0.29433274532372,-0.6490632303032327,,,False
5.5,0.2965702388761298,-0.6482419620260973,,,False
5.505,0.29885863456901374,-0.647504604766301,,,False
5.51,0.30119452948112646,-0.6468530610009443,,,False
5.515,0.30357444951262047,-0.6462890965512258,,,False
5.5200000000000005,0.3059948549111742,-0.6458143379625836,,,False
5.525,0.308452145895049,-0.6454302701056326,,,False
5.53,0.31094266836417084,-0.6451382340013715,,,False
5.535,0.3134627196902059,-0.6449394248737812,,,False
5.54,0.3160085545764871,-0.6448348904325817,,,False
5.545,0.31857639097855067,-0.6448255293885559,,,False
5.55,0.3211624160759579,-0.6449120902034862,,,False
5.555,0.32376279228600735,-0.6450951700763872,,,False
5.5600000000000005,0.3263736633098895,-0.6453752141673481,,,False
5.565,0.32899116020179464,-0.645752515059936,,,False
5.57,0.3316114074514594,-0.6462272124627364,,,False
5.575,0.33423052907062767,-0.6467992931502439,,,False
5.58,0.33684465467390373,-0.6474685911429432,,,False
5.585,0.339449925544497,-0.6482347881260546,,,False
5.59,0.3420425006753873,-0.6490974141060493,,,False
5.595,0.3446185627764906,-0.650055848303676,,,False
5.6000000000000005,0.34717432423846667,-0.6511093202818767,,,False
5.605,0.34970603304388403,-0.652256911306608,,,False
5.61,0.3522099786165539,-0.6534975559382281,,,False
5.615,0.3546824975999437,-0.654830043850757,,,False
5.62,0.3571199795557043,-0.6562530218759649,,,False
5.625,0.3595188725734754,-0.6577649962689033,,,False
5.63,0.3618756887832802,-0.6593643351911509,,,False
5.635,0.36418700976198004,-0.6610492714077147,,,False
5.64,0.3664494918254323,-0.6628179051931982,,,False
5.6450000000000005,0.3686598711981801,-0.6646682074425274,,,False
5.65,0.3708149690526999,-0.6665980229812162,,,False
5.655,0.37291169641044347,-0.6686050740698377,,,False
5.66,0.37494705889713337,-0.6706869640970826,,,False
5.665,0.37691816134500256,-0.6728411814554839,,,False
5.67,0.37882221223491563,-0.6750651035936173,,,False
5.675,0.3806565279715642,-0.6773560012383099,,,False
5.68,0.3824185369851932,-0.6797110427801301,,,False
5.6850000000000005,0.38410578365359394,-0.6821272988151829,,,False
5.69,0.38571593203838284,-0.6846017468359921,,,False
5.695,0.38724676942988057,-0.6871312760640239,,,False
5.7,0.38869620969521007,-0.6897126924161887,,,False
5.705,0.3900622964245431,-0.69234272359745,,,False
5.71,0.3913432058707455,-0.6950180243114799,,,False
5.715,0.39253724967799686,-0.6977351815811157,,,False
5.72,0.39364287739529524,-0.7004907201702057,,,False
5.7250000000000005,0.3946586787710965,-0.7032811080982766,,,False
5.73,0.3955833858256844,-0.7061027622393127,,,False
5.735,0.3964158746982171,-0.7089520539958101,,,False
5.74,0.3971551672657526,-0.7118253150391525,,,False
5.745,0.39780043253191466,-0.7147188431072554,,,False
5.75,0.39835098778322275,-0.717628907850341,,,False
5.755,0.3988062995114782,-0.720551756715631,,,False
5.76,0.3991659841009642,-0.72348362086169,,,False
5.765,0.3994298082795896,-0.7264207210931067,,,False
5.7700000000000005,0.39959768933347733,-0.7293592738061752,,,False
5.775,0.3996696950848691,-0.7322954969362216,,,False
5.78,0.39964604363359363,-0.7352256158972268,,,False
5.785,0.39952710286271187,-0.738145869504408,,,False
5.79,0.3993133897093286,-0.741052515870458,,,False
5.795,0.39900556920192476,-0.743941838266182,,,False
5.8,0.39860445326593275,-0.7468101509363365,,,False
5.805,0.39811099929964,-0.7496538048615475,,,False
5.8100000000000005,0.3975263085228669,-0.7524691934572774,,,False
5.815,0.39685162410121955,-0.7552527582009113,,,False
5.82,0.39608832904907076,-0.7580009941781564,,,False
5.825,0.3952379439147684,-0.7607104555400741,,,False
5.83,0.3943021242519096,-0.7633777608622192,,,False
5.835,0.39328265788085476,-0.7659995983975126,,,False
5.84,0.3921814619449831,-0.7685727312146529,,,False
5.845,0.3910005797665087,-0.7710940022140549,,,False
5.8500000000000005,0.38974217750699197,-0.7735603390135061,,,False
5.855,0.38840854063798236,-0.7759687586959391,,,False
5.86,0.38700207022752486,-0.7783163724119455,,,False
5.865,0.38552527904854733,-0.7806003898298904,,,False
5.87,0.38398078751542336,-0.7828181234267333,,,False
5.875,0.38237131945526914,-0.784966992612919,,,False
5.88,0.38069969772079004,-0.7870445276849714,,,False
5.885,0.3789688396517355,-0.7890483735996977,,,False
5.89,0.377181752392254,-0.7909762935642036,,,False
5.8950000000000005,0.3753415280716615,-0.7928261724362115,,,False
5.9,0.373451338856345,-0.7945960199294823,,,False
5.905,0.37151443188072053,-0.7962839736194557,,,False
5.91,0.3695341240653466,-0.7978883017445407,,,False
5.915,0.36751379683046803,-0.7994074057988225,,,False
5.92,0.3654568907134202,-0.8008398229122803,,,False
5.925,0.3633668998984682,-0.8021842280149571,,,False
5.93,0.36124736666778745,-0.8034394357818648,,,False
5.9350000000000005,0.35910187578240543,-0.80460440235576,,,False
5.94,0.3569340488020303,-0.8056782268452823,,,False
5.945,0.3547475383527767,-0.8066601525963055,,,False
5.95,0.35254602235187493,-0.8075495682347122,,,False
5.955,0.3503331981985073,-0.8083460084791712,,,False
5.96,0.3481127769399615,-0.8090491547228583,,,False
5.965,0.34588847742231915,-0.809658835383436,,,False
5.97,0.34366402043491345,-0.8101750260209674,,,False
5.9750000000000005,0.3414431228577914,-0.810597849223818,,,False
5.98,0.3392294918213999,-0.8109275742629597,,,False
5.985,0.33702681888768826,-0.8111646165154639,,,False
5.99,0.334838774261775,-0.8113095366583318,,,False
5.995,0.33266900104326974,-0.8113630396341792,,,False
6.0,0.3305211095262679,-0.8113259733906465,,,False
6.005,0.328398671556951,-0.8111993273957696,,,False
6.01,0.3263052149576235,-0.8109842309318936,,,False
6.015000000000001,0.3242442180259023,-0.8106819511710655,,,False
6.0200000000000005,0.32221910411764965,-0.8102938910351812,,,False
6.025,0.32023323632209444,-0.8098215868445053,,,False
6.03,0.31828991223743563,-0.8092667057585068,,,False
6.035,0.3163923588550518,-0.8086310430132865,,,False
6.04,0.3145437275602603,-0.8079165189601853,,,False
6.045,0.31274708925737743,-0.8071251759104722,,,False
6.05,0.31100542962662553,-0.8062591747913154,,,False
6.055,0.30932164452021504,-0.8053207916185321,,,False
6.0600000000000005,0.30769853550470416,-0.8043124137918949,,,False
6.065,0.30613880555649653,-0.8032365362190484,,,False
6.07,0.30464505491708965,-0.8020957572743559,,,False
6.075,0.30321977711442677,-0.8008927745992441,,,False
6.08,0.30186535515643387,-0.7996303807508646,,,False
6.085,0.3005840579025466,-0.7983114587061148,,,False
6.09,0.29937803661874235,-0.7969389772282874,,,False
6.095,0.2982493217212976,-0.7955159861038221,,,False
6.1000000000000005,0.2971998197141868,-0.7940456112568294,,,False
6.105,0.2962313103247265,-0.7925310497492415,,,False
6.11,0.2953454438417514,-0.7909755646746154,,,False
6.115,0.294543738660284,-0.789382479953768,,,False
6.12,0.2938275790363286,-0.7877551750405722,,,False
6.125,0.29319821305508503,-0.7860970795463694,,,False
6.13,0.2926567508155374,-0.7844116677915717,,,False
6.135,0.29220416283402734,-0.7827024532931328,,,False
6.140000000000001,0.2918412786690744,-0.7809729831966522,,,False
6.1450000000000005,0.291568785769353,-0.7792268326619538,,,False
6.15,0.2913872285463834,-0.7774675992110416,,,False
6.155,0.29129700767313615,-0.7756988970473806,,,False
6.16,0.29129837960939486,-0.773924351355483,,,False
6.165,0.2913914563543606,-0.772147592589799,,,False
6.17,0.2915762054266264,-0.7703722507619138,,,False
6.175,0.2918524500712903,-0.7686019497350424,,,False
6.18,0.2922198696936184,-0.7668403015347879,,,False
6.1850000000000005,0.29267800051831466,-0.7650909006850921,,,False
6.19,0.2932262364730999,-0.763357318578251,,,False
6.195,0.29386383029495156,-0.7616430978878024,,,False
6.2,0.29458989485700804,-0.7599517470330135,,,False
6.205,0.29540340471379695,-0.7582867347035974,,,False
6.21,0.29630319786210685,-0.7566514844531853,,,False
6.215,0.29728797771448684,-0.7550493693699546,,,False
6.22,0.2983563152820277,-0.7534837068326833,,,False
6.2250000000000005,0.2995066515627548,-0.7519577533603523,,,False
6.23,0.3007373001316445,-0.7504746995632583,,,False
6.235,0.30204644992796464,-0.7490376652034282,,,False
6.24,0.3034321682353357,-0.7476496943719444,,,False
6.245,0.30489240384961247,-0.7463137507905943,,,False
6.25,0.3064249904293982,-0.7450327132450512,,,False
6.255,0.30802765002372356,-0.7438093711565786,,,False
6.26,0.3096979967711514,-0.7426464202990223,,,False
6.265000000000001,0.3114335407643074,-0.7415464586676156,,,False
6.2700000000000005,0.3132316920735855,-0.740511982505881,,,False
6.275,0.31508976492353385,-0.7395453824966496,,,False
6.28,0.31700498201519905,-0.7386489401229602,,,False
6.285,0.31897447898748216,-0.7378248242043237,,,False
6.29,0.3209953090103551,-0.7370750876135577,,,False
6.295,0.3230644475025858,-0.7364016641791096,,,False
6.3,0.3251787969664348,-0.7358063657774888,,,False
6.305,0.32733519193161414,-0.735290879620127,,,False
6.3100000000000005,0.32953040400063444,-0.7348567657386782,,,False
6.315,0.3317611469875203,-0.7345054546724569,,,False
6.32,0.334024082141735,-0.7342382453613899,,,False
6.325,0.33631582344903316,-0.734056303247541,,,False
6.33,0.3386329430008489,-0.7339606585879319,,,False
6.335,0.3409719764237298,-0.7339522049810587,,,False
6.34,0.3433294283602422,-0.7340316981091639,,,False
6.345,0.34570177799270374,-0.7341997546979888,,,False
6.3500000000000005,0.34808548460103955,-0.7344568516953931,,,False
6.355,0.3504769931460179,-0.7348033256698845,,,False
6.36,0.3528727398690874,-0.735239372429763,,,False
6.365,0.355269157900025,-0.7357650468632378,,,False
6.37,0.357662682863597,-0.7363802629995367,,,False
6.375,0.3600497584764506,-0.7370847942906805,,,False
6.38,0.3624268421254741,-0.7378782741132573,,,False
6.385,0.3647904104189035,-0.73876019648919,,,False
6.390000000000001,0.36713696470150475,-0.7397299170241505,,,False
6.3950000000000005,0.3694630365252251,-0.7407866540619413,,,False
6.4,0.371765193066785,-0.7419294900528287,,,False
6.405,0.3740400424837736,-0.743157373133484,,,False
6.41,0.3762842392009147,-0.7444691189158624,,,False
6.415,0.37849448911828804,-0.7458634124820285,,,False
6.42,0.380667554733418,-0.7473388105816168,,,False
6.425,0.3828002601692877,-0.7488937440283092,,,False
6.43,0.3848894961004863,-0.7505265202914003,,,False
6.4350000000000005,0.38693222456986837,-0.7522353262782241,,,False
6.44,0.38892548368827806,-0.7540182313029214,,,False
6.445,0.3908663922100827,-0.755873190236741,,,False
6.45,0.3927521539774604,-0.7577980468347877,,,False
6.455,0.3945800622265978,-0.7597905372338613,,,False
6.46,0.3963475037491755,-0.761848293615765,,,False
6.465,0.3980519629027518,-0.7639688480302107,,,False
6.47,0.39969102546389634,-0.7661496363711996,,,False
6.4750000000000005,0.40126238231817735,-0.768388002500526,,,False
6.48,0.4027638329813661,-0.7706812025118216,,,False
6.485,0.4041932889464917,-0.7730264091283454,,,False
6.49,0.40554877685165586,-0.7754207162275174,,,False
6.495,0.4068284414638032,-0.7778611434850019,,,False
6.5,0.4080305484739346,-0.7803446411309608,,,False
6.505,0.4091534870995505,-0.7828680948109294,,,False
6.51,0.41019577249041644,-0.7854283305436041,,,False
6.515000000000001,0.4111560479340557,-0.7880221197676851,,,False
6.5200000000000005,0.4120330868576898,-0.790646184469784,,,False
6.525,0.4128257946236713,-0.7932972023852785,,,False
6.53,0.41353321011577787,-0.7959718122638925,,,False
6.535,0.41415450711406926,-0.7986666191916767,,,False
6.54,0.41468899545634136,-0.8013781999609857,,,False
6.545,0.41513612198454886,-0.8041031084799725,,,False
6.55,0.41549547127490677,-0.8068378812130681,,,False
6.555,0.41576676615072394,-0.8095790426438665,,,False
6.5600000000000005,0.4159498679773606,-0.8123231107518055,,,False
6.565,0.41604477673904944,-0.8150666024940191,,,False
6.57,0.41605163089765923,-0.8178060392837305,,,False
6.575,0.4159707070338257,-0.8205379524565692,,,False
6.58,0.41580241927121486,-0.8232588887162157,,,False
6.585,0.415547318485026,-0.8259654155508174,,,False
6.59,0.4152060912961795,-0.828654126611672,,,False
6.595,0.4147795588529711,-0.8313216470457349,,,False
6.6000000000000005,0.4142686754023079,-0.8339646387735896,,,False
6.605,0.41367452665297144,-0.8365798057046108,,,False
6.61,0.4129983279336773,-0.8391638988811513,,,False
6.615,0.4122414221490236,-0.8417137215437064,,,False
6.62,0.41140527753673595,-0.8442261341091353,,,False
6.625,0.41049148522992696,-0.8466980590541647,,,False
6.63,0.4095017566283919,-0.8491264856965548,,,False
6.635,0.4084379205832617,-0.8515084748664722,,,False
6.640000000000001,0.40730192039962326,-0.8538411634607984,,,False
6.6450000000000005,0.40609581066200073,-0.8561217688732891,,,False
6.65,0.404821753887868,-0.8583475932937025,,,False
6.655,0.403482017014627,-0.8605160278692288,,,False
6.66,0.40207896772574664,-0.8626245567217741,,,False
6.665,0.40061507062200497,-0.8646707608148877,,,False
6.67,0.39909288324401615,-0.866652321664362,,,False
6.675,0.397515051952454,-0.8685670248867906,,,False
6.68,0.39588430767260124,-0.8704127635806274,,,False
6.6850000000000005,0.3942034615100635,-0.8721875415345632,,,False
6.69,0.39247540024468297,-0.8738894762583123,,,False
6.695,0.39070308170987234,-0.8755168018311873,,,False
6.7,0.38888953006476573,-0.8770678715641348,,,False
6.705,0.3870378309667427,-0.8785411604712028,,,False
6.71,0.38515112665203477,-0.8799352675467162,,,False
6.715,0.3832326109322589,-0.8812489178447508,,,False
6.72,0.3812855241148502,-0.8824809643578079,,,False
6.7250000000000005,0.3793131478554768,-0.8836303896919194,,,False
6.73,0.3773187999506203,-0.884696307535733,,,False
6.735,0.3753058290785916,-0.8856779639214594,,,False
6.74,0.3732776094973253,-0.8865747382758943,,,False
6.745,0.37123753570735585,-0.8873861442600643,,,False
6.75,0.36918901708842483,-0.88811183039638,,,False
6.755,0.3671354725182034,-0.8887515804825188,,,False
6.76,0.36508032498163107,-0.889305313791602,,,False
6.765000000000001,0.3630269961793815,-0.8897730850585647,,,False
6.7700000000000005,0.3609789011439554,-0.8901550842529589,,,False
6.775,0.3589394428718824,-0.8904516361387729,,,False
6.78,0.35691200698047776,-0.8906631996221777,,,False
6.785,0.3548999563975537,-0.8907903668884569,,,False
6.79,0.35290662609242296,-0.8908338623297023,,,False
6.795,0.35093531785645904,-0.8907945412651909,,,False
6.8,0.3489892951413902,-0.8906733884566854,,,False
6.805,0.34707177796340444,-0.8904715164212225,,,False
6.8100000000000005,0.3451859378810304,-0.8901901635442709,,,False
6.815,0.343334893054633,-0.8898306919964576,,,False
6.82,0.3415217033952266,-0.8893945854573637,,,False
6.825,0.3397493658101581,-0.8888834466501983,,,False
6.83,0.3380208095530509,-0.8882989946914503,,,False
6.835,0.33633889168522946,-0.8876430622599102,,,False
6.84,0.33470639265565694,-0.8869175925897306,,,False
6.845,0.33312601200622777,-0.8861246362924733,,,False
6.8500000000000005,0.33160036420904704,-0.8852663480133514,,,False
6.855,0.33013197464211624,-0.8843449829271328,,,False
6.86,0.3287232757096164,-0.883362893079421,,,False
6.865,0.3273766031127465,-0.882322523579263,,,False
6.87,0.32609419227682895,-0.8812264086492676,,,False
6.875,0.32487817494014165,-0.8800771675396302,,,False
6.88,0.32373057590967413,-0.8788775003126719,,,False
6.885,0.32265330998873615,-0.8776301835046953,,,False
6.890000000000001,0.32164817908106985,-0.8763380656721462,,,False
6.8950000000000005,0.3207168694758329,-0.8750040628292427,,,False
6.9,0.3198609493175289,-0.8736311537843993,,,False
6.905,0.31908186626466645,-0.8722223753829211,,,False
6.91,0.31838094534062367,-0.8707808176635826,,,False
6.915,0.31775938697988965,-0.8693096189368333,,,False
6.92,0.3172182652725415,-0.8678119607924837,,,False
6.925,0.3167585264094999,-0.8662910630448287,,,False
6.93,0.3163809873307868,-0.8647501786232521,,,False
6.9350000000000005,0.3160863345786847,-0.8631925884164315,,,False
6.94,0.3158751233573744,-0.8616215960783258,,,False
6.945,0.3157477768002981,-0.8600405228041763,,,False
6.95,0.3157045854461672,-0.8584527020847889,,,False
6.955,0.31574570692420484,-0.8568614744473858,,,False
6.96,0.31587116584888125,-0.85527018219133,,,False
6.965,0.31608085392407126,-0.8536821641270148,,,False
6.97,0.31637453025623324,-0.8521007503262013,,,False
6.9750000000000005,0.31675182187587925,-0.8505292568920524,,,False
6.98,0.3172122244662808,-0.8489709807570721,,,False
6.985,0.3177551032980279,-0.8474291945171004,,,False
6.99,0.3183796943677393,-0.8459071413094494,,,False
6.995,0.31908510573889876,-0.8444080297431822,,,False
7.0,0.3198703190824827,-0.8429350288894442,,,False
7.005,0.32073419141472626,-0.841491263339651,,,False
7.01,0.3216754570290739,-0.8400798083392185,,,False
7.015000000000001,0.3226927296190562,-0.8387036850043915,,,False
7.0200000000000005,0.32378450458853847,-0.8373658556295857,,,False
7.025,0.3249491615454976,-0.8360692190925053,,,False
7.03,0.32618496697519944,-0.8348166063641366,,,False
7.035,0.32749007708837263,-0.8336107761305382,,,False
7.04,0.32886254083970423,-0.8324544105331709,,,False
7.045,0.3303003031117223,-0.8313501110343073,,,False
7.05,0.3318012080588761,-0.8303003944138623,,,False
7.055,0.3333630026063786,-0.8293076889037672,,,False
7.0600000000000005,0.3349833400981421,-0.8283743304657879,,,False
7.065,0.33665978408790764,-0.8275025592184548,,,False
7.07,0.338389812267453,-0.8266945160185312,,,False
7.075,0.3401708205255574,-0.8259522392021966,,,False
7.08,0.3420001271312002,-0.825277661490869,,,False
7.085,0.34387497703428693,-0.8246726070663198,,,False
7.09,0.3457925462770188,-0.8241387888194709,,,False
7.095,0.3477499465088546,-0.8236778057769825,,,False
7.1000000000000005,0.349744229597863,-0.82329114070946,,,False
7.105,0.3517723923311173,-0.822980157924818,,,False
7.11,0.35383138119665547,-0.8227461012500483,,,False
7.115,0.35591809723940926,-0.8225900922043383,,,False
7.12,0.3580294009833969,-0.8225131283661892,,,False
7.125,0.36016211741238124,-0.8225160819368708,,,False
7.13,0.36231304100111045,-0.8225996985022491,,,False
7.135,0.3644789407891887,-0.8227645959947045,,,False
7.140000000000001,0.3666565654895664,-0.8230112638565498,,,False
7.1450000000000005,0.36884264862359295,-0.8233400624060391,,,False
7.15,0.371033913674544,-0.8237512224067436,,,False
7.155,0.37322707925151255,-0.8242448448407522,,,False
7.16,0.37541886425554766,-0.8248209008858371,,,False
7.165,0.37760599303992853,-0.8254792320964074,,,False
7.17,0.37978520055647935,-0.8262195507877566,,,False
7.175,0.38195323747986065,-0.8270414406227934,,,False
7.18,0.3841068753018159,-0.8279443574001325,,,False
7.1850000000000005,0.3862429113874069,-0.8289276300421073,,,False
7.19,0.3883581739853392,-0.8299904617809593,,,False
7.195,0.39044952718455805,-0.831131931541149,,,False
7.2,0.39251387580938873,-0.8323509955154339,,,False
7.205,0.39454817024559663,-0.8336464889320548,,,False
7.21,0.39654941118985976,-0.8350171280100791,,,False
7.215,0.39851465431527333,-0.8364615120996586,,,False
7.22,0.400441014845644,-0.8379781260036744,,,False
7.2250000000000005,0.402325672031481,-0.8395653424769599,,,False
7.23,0.4041658735207535,-0.8412214248990209,,,False
7.235,0.4059589396176528,-0.8429445301159028,,,False
7.24,0.40770226742278143,-0.8447327114465973,,,False
7.245,0.4093933348483825,-0.8465839218491236,,,False
7.25,0.4110297045024235,-0.848496017241175,,,False
7.255,0.4126090274355624,-0.8504667599699878,,,False
7.26,0.4141290467452407,-0.8524938224258531,,,False
7.265000000000001,0.41558760103138115,-0.8545747907934776,,,False
7.2700000000000005,0.4169826276984025,-0.8567071689351847,,,False
7.275,0.41831216609851124,-0.8588883823997465,,,False
7.28,0.4195743605114834,-0.8611157825504447,,,False
7.285,0.42076746295640927,-0.8633866508057747,,,False
7.29,0.42188983583114403,-0.865698202986038,,,False
7.295,0.42293995437547854,-0.8680475937589032,,,False
7.3,0.4239164089543276,-0.8704319211768687,,,False
7.305,0.4248179071575167,-0.8728482312994172,,,False
7.3100000000000005,0.42564327571304156,-0.8752935228925273,,,False
7.315,0.42639146221096774,-0.8777647521980877,,,False
7.32,0.4270615366354415,-0.8802588377656586,,,False
7.325,0.42765269270258244,-0.8827726653389265,,,False
7.33,0.42816424900233996,-0.8853030927891229,,,False
7.335,0.42859564994270233,-0.8878469550876052,,,False
7.34,0.4289464664949609,-0.8904010693097437,,,False
7.345,0.4292163967390464,-0.8929622396622121,,,False
7.3500000000000005,0.42940526620826847,-0.8955272625257504,,,False
7.355,0.42951302803310737,-0.898092931505448,,,False
7.36,0.42953976288402185,-0.9006560424805882,,,False
7.365,0.4294856787135557,-0.9032133986461023,,,False
7.37,0.4293511102983392,-0.9057618155377011,,,False
7.375,0.4291365185818979,-0.9082981260327794,,,False
7.38,0.42884248981949324,-0.9108191853192368,,,False
7.385,0.4284697345265316,-0.9133218758244123,,,False
7.390000000000001,0.42801908623238466,-0.9158031120963981,,,False
7.3950000000000005,0.42749150004177117,-0.9182598456300813,,,False
7.4,0.42688805100614996,-0.9206890696303517,,,False
7.405,0.42620993230787285,-0.9230878237050215,,,False
7.41,0.4254584532601377,-0.9254531984801191,,,False
7.415,0.4246350371260705,-0.927782340130345,,,False
7.42,0.4237412187605473,-0.9300724548176205,,,False
7.425,0.42277864207864363,-0.9323208130308092,,,False
7.43,0.4217490573548677,-0.934524753819853,,,False
7.4350000000000005,0.4206543183575997,-0.936681688917737,,,False
7.44,0.41949637932341227,-0.9387891067438802,,,False
7.445,0.41827729177619777,-0.9408445762827428,,,False
7.45,0.41699920119626815,-0.9428457508316417,,,False
7.455,0.4156643435448246,-0.9447903716119791,,,False
7.46,0.4142750416494179,-0.9466762712383103,,,False
7.465,0.4128337014562347,-0.9485013770399057,,,False
7.47,0.4113428081552496,-0.9502637142297008,,,False
7.4750000000000005,0.40980492218447806,-0.9519614089157752,,,False
7.48,0.40822267511975047,-0.9535926909507519,,,False
7.485,0.40659876545660123,-0.9551558966147741,,,False
7.49,0.4049359542910328,-0.9566494711279784,,,False
7.495,0.40323706090606587,-0.9580719709886637,,,False
7.5,0.4015049582711304,-0.9594220661336278,,,False
7.505,0.3997425684614823,-0.9606985419174345,,,False
7.51,0.3979528580049501,-0.9619003009076609,,,False
7.515000000000001,0.39613883316342374,-0.9630263644934689,,,False
7.5200000000000005,0.3943035351565935,-0.9640758743051463,,,False
7.525,0.39245003533552997,-0.9650480934425599,,,False
7.53,0.39058143031376924,-0.9659424075107722,,,False
7.535,0.3887008370636255,-0.9667583254613783,,,False
7.54,0.38681138798550124,-0.9674954802384297,,,False
7.545,0.38491622595799974,-0.9681536292281219,,,False
7.55,0.38301849937666715,-0.9687326545117361,,,False
7.555,0.3811213571892015,-0.9692325629216354,,,False
7.5600000000000005,0.3792279439349627,-0.9696534859004299,,,False
7.565,0.3773413947966044,-0.9699956791637366,,,False
7.57,0.37546483067161956,-0.9702595221672711,,,False
7.575,0.3736013532715531,-0.9704455173793152,,,False
7.58,0.3717540402565829,-0.9705542893599166,,,False
7.585,0.36992594041310634,-0.9705865836484763,,,False
7.59,0.3681200688818942,-0.970543265461685,,,False
7.595,0.36633940244428403,-0.9704253182040669,,,False
7.6000000000000005,0.36458687487378866,-0.970233841793683,,,False
7.605,0.3628653723603807,-0.9699700508058386,,,False
7.61,0.3611777290145936,-0.9696352724379215,,,False
7.615,0.3595267224584462,-0.9692309442987798,,,False
7.62,0.3579150695100506,-0.9687586120263227,,,False
7.625,0.35634542196861074,-0.9682199267372933,,,False
7.63,0.35482036250635113,-0.9676166423134249,,,False
7.635,0.35334240067373973,-0.9669506125284492,,,False
7.640000000000001,0.3519139690241834,-0.9662237880206661,,,False
7.6450000000000005,0.3505374193641782,-0.9654382131160306,,,False
7.65,0.3492150191346924,-0.9645960225069374,,,False
7.655,0.34794894792934655,-0.9636994377921094,,,False
7.66,0.34674129415473226,-0.9627507638832102,,,False
7.665,0.34559405183798153,-0.9617523852840025,,,False
7.67,0.3445091175864594,-0.9607067622480708,,,False
7.675,0.3434882877042081,-0.9596164268213122,,,False
7.68,0.34253325546951696,-0.9584839787755719,,,False
7.6850000000000005,0.3416456085777347,-0.9573120814399672,,,False
7.69,0.3408268267531728,-0.9561034574365941,,,False
7.695,0.34007827953368003,-0.9548608843274582,,,False
7.7,0.3394012242311899,-0.9535871901795978,,,False
7.705,0.33879680407126156,-0.9522852490554938,,,False
7.71,0.3382660465143496,-0.9509579764359648,,,False
7.715,0.3378098617612475,-0.9496083245828473,,,False
7.72,0.3374290414448562,-0.9482392778488448,,,False
7.7250000000000005,0.33712425751013375,-0.9468538479420041,,,False
7.73,0.33689606128378186,-0.9454550691523395,,,False
7.735,0.33674488273492476,-0.944045993548174,,,False
7.74,0.33667102992773373,-0.9426296861498091,,,False
7.745,0.3366746886666458,-0.9412092200881541,,,False
7.75,0.33675592233452156,-0.9397876717559651,,,False
7.755,0.3369146719237826,-0.9383681159593429,,,False
7.76,0.3371507562602642,-0.9369536210771293,,,False
7.765000000000001,0.33746387241921677,-0.9355472442358183,,,False
7.7700000000000005,0.3378535963325861,-0.934152026507564,,,False
7.775,0.3383193835864034,-0.9327709881388222,,,False
7.78,0.3388605704068178,-0.9314071238171014,,,False
7.785,0.3394763748330074,-0.9300633979832326,,,False
7.79,0.3401658980749159,-0.9287427401964813,,,False
7.795,0.3409281260534687,-0.9274480405597373,,,False
7.8,0.3417619311206436,-0.9261821452119091,,,False
7.805000000000001,0.3426660739564853,-0.9249478518945368,,,False
7.8100000000000005,0.34363920563988287,-0.923747905599511,,,False
7.815,0.3446798698896572,-0.9225849943046488,,,False
7.82,0.34578650547224205,-0.9214617448037288,,,False
7.825,0.3469574487719847,-0.920380718637434,,,False
7.83,0.3481909365198418,-0.9193444081314792,,,False
7.835,0.34948510867600097,-0.9183552325480279,,,False
7.84,0.35083801146172255,-0.9174155343563133,,,False
7.845,0.3522476005354669,-0.9165275756281883,,,False
7.8500000000000005,0.35371174430815105,-0.9156935345641201,,,False
7.855,0.3552282273921672,-0.9149155021549374,,,False
7.86,0.35679475417858925,-0.9141954789844192,,,False
7.865,0.35840895253680216,-0.9135353721775812,,,False
7.87,0.360068377630599,-0.9129369924992893,,,False
7.875,0.3617705158446188,-0.9124020516075817,,,False
7.88,0.36351278881482796,-0.911932159465837,,,False
7.885,0.365292557556596,-0.9115288219176706,,,False
7.890000000000001,0.3671071266837662,-0.9111934384281833,,,False
