deep_u_d,deep_z/h,intermediate_u_d,intermediate_z/h,shallow_u_d,shallow_z/h
0.00013515464660523305,-0.4454545454545455,0.17673958359997133,-0.44545454545454544,0.6084760481481767,-0.44545454545454544
0.0001126855810100262,-0.4545454545454546,0.17057856614770403,-0.45454545454545453,0.5996841895431495,-0.45454545454545453
9.395193200589147e-05,-0.4636363636363637,0.16464313198603173,-0.46363636363636357,0.5910905791067008,-0.46363636363636357
7.83326974852469e-05,-0.4727272727272728,0.15892543174208443,-0.4727272727272727,0.5826923758976152,-0.4727272727272727
6.531011512885542e-05,-0.4818181818181818,0.1534179039873382,-0.4818181818181818,0.5744868035738872,-0.4818181818181818
5.4452499092293914e-05,-0.4909090909090909,0.1481132652379297,-0.4909090909090909,0.5664711494748965,-0.4909090909090909
4.539993004321354e-05,-0.5,0.14300450032254203,-0.5,0.5586427637246372,-0.5
3.78523241881538e-05,-0.5090909090909091,0.13808485310512314,-0.509090909090909,0.550999058355701,-0.509090909090909
3.155948578883892e-05,-0.5181818181818182,0.13334781755016706,-0.5181818181818182,0.5435375064537269,-0.5181818181818182
2.6312813418617454e-05,-0.5272727272727272,0.12878712911874457,-0.5272727272727272,0.5362556413220351,-0.5272727272727272
2.193838502957522e-05,-0.5363636363636364,0.12439675648390183,-0.5363636363636364,0.5291510556661672,-0.5363636363636364
1.8291192607071736e-05,-0.5454545454545455,0.12017089355447362,-0.5454545454545454,0.5222214007980649,-0.5454545454545454
1.5250335296146355e-05,-0.5545454545454546,0.11610395179676089,-0.5545454545454546,0.5154643858596224,-0.5545454545454546
1.2715011656645834e-05,-0.5636363636363637,0.11219055284392036,-0.5636363636363636,0.5088777770653574,-0.5636363636363636
1.0601178194257507e-05,-0.5727272727272728,0.10842552138329033,-0.5727272727272728,0.502459396963949,-0.5727272727272728
8.83876340102634e-06,-0.5818181818181818,0.10480387831224815,-0.5818181818181818,0.4962071237183998,-0.5818181818181818
7.369344953528349e-06,-0.5909090909090909,0.10132083415354712,-0.5909090909090908,0.4901188904045815,-0.5909090909090908
6.144213070096542e-06,-0.6,0.09797178272142575,-0.6,0.4841926843279371,-0.6
5.122755829288991e-06,-0.6090909090909091,0.09475229503011239,-0.609090909090909,0.4784265463581082,-0.609090909090909
4.271112924488057e-06,-0.6181818181818182,0.09165811343666944,-0.6181818181818182,0.47281857028127017,-0.6181818181818182
3.561053227915469e-06,-0.6272727272727272,0.08868514601043248,-0.6272727272727272,0.46736690216996296,-0.6272727272727272
2.96903895640985e-06,-0.6363636363636365,0.0858294611215959,-0.6363636363636365,0.4620697397702036,-0.6363636363636365
2.4754454169793234e-06,-0.6454545454545455,0.0830872822417912,-0.6454545454545454,0.45692533190568546,-0.6454545454545454
2.063910467458855e-06,-0.6545454545454545,0.08045498294977983,-0.6545454545454545,0.45193197789885947,-0.6545454545454545
1.720792127530582e-06,-0.6636363636363637,0.0779290821356573,-0.6636363636363636,0.44708802700871225,-0.6636363636363636
1.4347163604439302e-06,-0.6727272727272727,0.07550623939722514,-0.6727272727272727,0.4423918778850506,-0.6727272727272727
1.1962000348425922e-06,-0.6818181818181818,0.07318325062244359,-0.6818181818181818,0.43784197803911573,-0.6818181818181818
9.973365682525084e-07,-0.6909090909090909,0.07095704375212207,-0.6909090909090908,0.4334368233303493,-0.6909090909090908
8.315338316204331e-07,-0.7,0.06882467471724486,-0.7,0.4291749574691432,-0.7
6.932956266953597e-07,-0.709090909090909,0.06678332354555802,-0.7090909090909091,0.42505497153540844,-0.7090909090909091
5.780394924421768e-07,-0.7181818181818181,0.06483029063226972,-0.718181818181818,0.4210755035128038,-0.718181818181818
4.819448009486621e-07,-0.7272727272727273,0.06296299316993123,-0.7272727272727273,0.41723523783846894,-0.7272727272727273
4.0182610735397783e-07,-0.7363636363636364,0.06117896173277837,-0.7363636363636363,0.41353290496811723,-0.7363636363636363
3.350275554729209e-07,-0.7454545454545456,0.05947583701101504,-0.7454545454545455,0.409967280956339,-0.7454545454545455
2.793348387658305e-07,-0.7545454545454546,0.057851366690720954,-0.7545454545454545,0.40653718705198066,-0.7545454545454545
2.3290179824657e-07,-0.7636363636363637,0.056303402475257246,-0.7636363636363636,0.4032414893084643,-0.7636363636363636
1.9418922412117202e-07,-0.7727272727272728,0.05482989724423043,-0.7727272727272727,0.40007909820891874,-0.7727272727272727
1.6191383249142237e-07,-0.7818181818181819,0.053428902346258154,-0.7818181818181817,0.397048968305999,-0.7818181818181817
1.350057257511096e-07,-0.7909090909090909,0.05209856502195611,-0.7909090909090909,0.3941500978762742,-0.7909090909090909
1.1257292652876185e-07,-0.8,0.05083712595373834,-0.7999999999999999,0.3913815285890703,-0.7999999999999999
9.387180951182137e-08,-0.8090909090909092,0.04964291693919038,-0.8090909090909091,0.38874234518965745,-0.8090909090909091
7.828245099620392e-08,-0.8181818181818181,0.04851435868493889,-0.8181818181818181,0.38623167519667867,-0.8181818181818181
6.528807902296364e-08,-0.8272727272727274,0.04744995871809952,-0.8272727272727273,0.3838486886137181,-0.8272727272727273
5.445794289423603e-08,-0.8363636363636363,0.046448309412541675,-0.8363636363636363,0.3815925976549144,-0.8363636363636363
4.54330342096894e-08,-0.8454545454545455,0.04550808612735957,-0.8454545454545456,0.3794626564845282,-0.8454545454545456
3.791418608984391e-08,-0.8545454545454545,0.04462804545508794,-0.8545454545454545,0.377458160970379,-0.8545454545454545
3.165215608716635e-08,-0.8636363636363636,0.04380702357734563,-0.8636363636363636,0.3755784484510666,-0.8636363636363636
2.6439364043165182e-08,-0.8727272727272727,0.04304393472573271,-0.8727272727272728,0.3738228975169042,-0.8727272727272728
2.2103011009541343e-08,-0.8818181818181818,0.0423377697459454,-0.8818181818181817,0.3721909278044878,-0.8818181818181817
1.8499351132376888e-08,-0.890909090909091,0.04168759476321005,-0.8909090909090909,0.37068199980483535,-0.8909090909090909
1.5508926617932065e-08,-0.9,0.04109254994727147,-0.9,0.36929561468503186,-0.9
