x,z,history
0.16836908915622034,-0.2803193645812676,False
0.1611840711869778,-0.2840574228390306,False
0.15372938044567525,-0.28706725896652163,False
0.14608083513260361,-0.2893288460405238,False
0.13831602167020532,-0.29082903039504976,False
0.13051354386402342,-0.291561642751995,False
0.1227522605518808,-0.29152754488911603,False
0.1151105207830644,-0.29073461150904056,False
0.10766540564347298,-0.2891976475819859,False
0.10049198570699869,-0.28693824203948265,False
0.0936626027546438,-0.2839845592908365,False
0.08724618387898025,-0.2803710706126526,False
0.08130759540996378,-0.2761382280190378,False
0.07590704329319828,-0.2713320837508703,False
0.07109952566181638,-0.26600385902184276,False
0.06693434240726527,-0.26020946612219176,False
0.06345466560928312,-0.2540089884038179,False
0.06069717376334223,-0.24746612304892018,False
0.05869175187043072,-0.24064759185478873,False
0.05746125864740281,-0.23362252554693522,False
0.05702136138677803,-0.2264618273587225,False
0.057380438346260804,-0.219237521786074,False
0.05853954797786533,-0.21202209453928955,False
0.060492463807303526,-0.20488782976971123,False
0.06322577333623726,-0.19790615064688177,False
0.06671903895175511,-0.19114696930251632,False
0.07094501847764456,-0.1846780520423418,False
0.07586994268047707,-0.17856440555757327,False
0.0814538467418619,-0.17286768964702212,False
0.08765095242049156,-0.1676456616916405,False
0.09441009735031136,-0.1629516578092164,False
0.10167520765323963,-0.15883411526183847,False
0.10938580978736963,-0.1553361402967859,False
0.1174775773072429,-0.15249512517696887,False
0.1258829079855476,-0.15034241770431017,False
0.13453152654013983,-0.14890304606284413,False
0.1433511080315547,-0.14819550131205783,False
0.15226791684893487,-0.14823157934920247,False
0.16120745609082182,-0.14901628363589334,False
0.17009512207498434,-0.15054778945306496,False
0.17885685868084533,-0.15281746991288553,False
0.1874198062403973,-0.15580998342009278,False
0.1957129397488142,-0.15950342174189125,False
0.20366769126306397,-0.16386951731853486,False
0.21121855149328,-0.16887390792959306,False
0.21830364576394534,-0.1744764563273136,False
0.22486527972563394,-0.18063162196227522,False
0.23085045042804328,-0.18728888146157915,False
0.2362113186158835,-0.19439319408022965,False
0.24090563837547496,-0.20188550793620785,False
0.24489714053677417,-0.20970330246317698,False
0.24815586651912128,-0.21778116217583263,False
0.2506584495969455,-0.22605137654551055,False
0.2523883408535882,-0.23444456053142926,False
0.25333597738930297,-0.24289029010914684,False
0.25349889065789116,-0.2513177469852997,False
0.2528817531324288,-0.25965636658878094,False
0.2514963618534621,-0.2678364833849556,False
0.24936155780389158,-0.27578996757240876,False
0.24650308049517097,-0.2834508472915415,False
0.24295335765056034,-0.29075591060084416,False
0.23875123044203703,-0.2976452816589972,False
0.23394161538357064,-0.3040629657875166,False
0.22857510470509348,-0.309957358377274,False
0.22270750782256235,-0.3152817129400758,False
0.21639933736663297,-0.31999456399020626,False
0.20971524411485773,-0.32406010086653175,False
0.20272340606223804,-0.32744848906906854,False
0.1954948777291263,-0.3301361361800814,False
0.1881029066070805,-0.33210589996369955,False
0.18062222434470826,-0.3333472367843577,False
0.17312832084133042,-0.33385628904753856,False
0.1656967098161735,-0.3336359109406388,False
0.15840219463235358,-0.33269563233158467,False
0.1513181431656701,-0.33105156126239316,False
0.1445157803167844,-0.32872622604858637,False
0.13806350638153655,-0.32574835855772677,False
0.13202624893804915,-0.3221526207860495,False
0.1264648552094217,-0.31797927737609444,False
0.12143553105165253,-0.31327381721554454,False
0.11698933183531858,-0.30808652772353623,False
0.11317170957381943,-0.30247202586124183,False
0.11002211973521797,-0.29648875029454314,False
0.10757369028846088,-0.2901984194845166,False
0.10585295470114356,-0.28366546078301774,False
0.10487964984085939,-0.2769564158631223,False
0.10466657904420366,-0.2701393280152706,False
0.10521954000874978,-0.26328311698792806,False
0.10653731663039696,-0.25645694714524175,False
0.10861173344395657,-0.2497295947529658,False
0.11142777091873114,-0.2431688201879021,False
0.11496373950208112,-0.23684075079592815,False
0.11919150998171554,-0.23080928000065787,False
0.1240767974419997,-0.22513548809078182,False
0.12957949581316755,-0.21987708989158664,False
0.13565405974943137,-0.21508791425796114,False
0.14224993031946548,-0.21081742001567647,False
0.1493120007497128,-0.20711025262851587,False
0.15678111822851165,-0.20400584548480963,False
0.1645946175598011,-0.20153806928212967,False
0.1726868822528887,-0.19973493254742758,False
0.1809899284538301,-0.1986183358658641,False
0.1894340069689442,-0.198203881909036,False
0.1979482185062286,-0.19850074285623115,False
0.20646113716976175,-0.1995115862945969,False
0.2149014371885727,-0.20123256016945293,False
0.22319851784692016,-0.20365333683808937,False
0.23128312160828687,-0.20675721576288564,False
0.23908794049030832,-0.21052128386604385,False
0.2465482058507535,-0.21491663206228145,False
0.253602256882876,-0.21990862599110406,False
0.26019208328827675,-0.22545722849052577,False
0.2662638377924121,-0.231517370893109,False
0.27176831438709537,-0.238039369786845,False
0.2766613884206851,-0.2449693854715871,False
0.2809044149053116,-0.2522499179604103,False
0.284464581667394,-0.25982033602823096,False
0.2873152142299672,-0.26761743450100683,False
0.2894360295818104,-0.2755760147113417,False
0.29081333625993894,-0.2836294828235513,False
0.29144017845196457,-0.29171046055604366,False
0.2913164221188669,-0.299751402703624,False
0.2904487814548965,-0.3076852157889425,False
0.2888507843495711,-0.3154458721521006,False
0.2865426759081114,-0.32296901382117,False
0.2835512595323724,-0.3301925405941907,False
0.2799096755743584,-0.3370571769046193,False
0.2756571181561035,-0.34350701223608127,False
0.2708384914062573,-0.3494900100969327,False
0.26550400709282773,-0.35495848085824927,False
0.25970872642433934,-0.35986951409757556,False
0.25351204963222335,-0.36418536647171146,False
0.24697715781260354,-0.3678738015611346,False
