x,z,x_0,z_0,history
0.31253500447723553,-0.7020678651506722,0.0,0.0,True
0.36426630602969995,-0.7589222747577541,0.0,0.0,True
0.42349142419507707,-0.8431828232067266,0.0,0.0,True
0.470230232968234,-0.9533212012237325,0.0,0.0,True
0.4919137946841074,-1.0754082880933649,0.0,0.0,True
0.13181360523842817,-0.11031601185386351,0.13181360523842817,-0.11031601185386351,True
0.26546069694184393,-0.20320316808066005,0.13181360523842817,-0.11031601185386351,True
0.3585012565460654,-0.3403865052533156,0.13181360523842817,-0.11031601185386351,True
0.400186509487857,-0.4851560349531669,0.13181360523842817,-0.11031601185386351,True
0.4008692797787061,-0.6092063408363009,0.13181360523842817,-0.11031601185386351,True
0.3851684541848871,-0.6983322864012036,0.13181360523842817,-0.11031601185386351,True
0.3791464137370301,-0.757150736956003,0.13181360523842817,-0.11031601185386351,True
0.3980303375155213,-0.8044648576486486,0.13181360523842817,-0.11031601185386351,True
0.4405911717240263,-0.8622163841214878,0.13181360523842817,-0.11031601185386351,True
0.49229996231804407,-0.9442457149781602,0.13181360523842817,-0.11031601185386351,True
0.5346478306920993,-1.0505379602018956,0.13181360523842817,-0.11031601185386351,True
0.5551621386113091,-1.1691719697940972,0.13181360523842817,-0.11031601185386351,True
0.1283953683504453,-0.1910033072313413,0.1283953683504453,-0.1910033072313413,True
0.24849893603608772,-0.2830491132976037,0.1283953683504453,-0.1910033072313413,True
0.33054290449070467,-0.41740555815981467,0.1283953683504453,-0.1910033072313413,True
0.36466104743401834,-0.5582217312470308,0.1283953683504453,-0.1910033072313413,True
0.3613250113287367,-0.6786612019204152,0.1283953683504453,-0.1910033072313413,True
0.3442401276684217,-0.7659566637553105,0.1283953683504453,-0.1910033072313413,True
0.3377912889670047,-0.8253788742143067,0.1283953683504453,-0.1910033072313413,True
0.3555040726957554,-0.8752356469758625,0.1283953683504453,-0.1910033072313413,True
0.3952120096659581,-0.9360831920162699,0.1283953683504453,-0.1910033072313413,True
0.44259557621154394,-1.0202188479289065,0.1283953683504453,-0.1910033072313413,True
0.48027535364951884,-1.1267124369958808,0.1283953683504453,-0.1910033072313413,True
0.4971442650095507,-1.2437632259399907,0.1283953683504453,-0.1910033072313413,True
0.08297457128364712,-0.2487277682183416,0.08297457128364712,-0.2487277682183416,True
0.19325654538004197,-0.3428413306720533,0.08297457128364712,-0.2487277682183416,True
0.2658797404570719,-0.47649764569682174,0.08297457128364712,-0.2487277682183416,True
