t,inertial_forces,gravity,Stokes_drag,history_force,velocity
20.6758595641238,0.011807838964629799,0.0,-0.0056852891712135,-0.0051216931535237,0.005053110330184499
20.6809284191285,0.0120455224800865,0.0,-0.0059505613210397,-0.0051306192377692,0.004773805275269276
20.6859972741332,0.0122630618112071,0.0,-0.006205767407573,-0.0051309555515647,0.004487404778693527
20.6910661291379,0.0124601501917842,0.0,-0.0064504983030035,-0.0051227260821412,0.004194391191724271
20.6961349841426,0.012636515086688999,0.0,-0.0066843980855174,-0.0051059595872994,0.003895256493565869
20.7012038391473,0.0127919180735272,0.0,-0.006907096064878,-0.0050807120441349,0.003590501464275037
20.706272694152,0.0129261555500203,0.0,-0.0071182681351676,-0.0050470403375378,0.0032806348537929154
20.7113415491566,0.0130390587131425,0.0,-0.007317587013027,-0.0050050149250306,0.002966172532578693
20.7164104041613,0.013130493924772599,0.0,-0.0075047682327786,-0.0049547317927867,0.0026476366382147294
20.721479259166,0.0132003626822511,0.0,-0.0076795207934104,-0.0048962896323904,0.0023255547101263267
20.7265481141707,0.0132486019018372,0.0,-0.0078416046975588,-0.0048298010557148,0.002000458820314011
20.7316169691754,0.013275183719957099,0.0,-0.0079907705564789,-0.0047553889202499,0.0016728846958480267
20.7366858241801,0.013280115643067,0.0,-0.0081268239147857,-0.0046731981536613,0.0013433708406712518
20.7417546791848,0.013263440302662601,0.0,-0.0082495544471834,-0.0045833757804487,0.0010124576519525907
20.7468235341895,0.0132252354274262,0.0,-0.0083588161552426,-0.0044860956258941,0.000680686537858838
20.7518923891941,0.013165613530129778,0.0,-0.008454435449571,-0.0043815217686541,0.00034859903389475414
20.7569612441988,0.013084721732307066,0.0,-0.0085363212068552,-0.0042698410453931,1.6735922443725962e-05
20.7620300992035,0.012982741376432115,0.0,-0.0086043404347813,-0.0041512685206177,-0.0003143636452446133
20.7670989542082,0.0128598876855457,0.0,-0.008658440474258,-0.0040259989196355,-0.0006441630220543985
20.7721678092129,0.0127164093383439,0.0,-0.0086985446094839,-0.0038942585030452,-0.0009721289316120002
20.7772366642176,0.0125525879486125,0.0,-0.0087246376353769,-0.0037562677577102,-0.0012977323282394083
20.7823055192223,0.012368737585165901,0.0,-0.008736697757322,-0.0036122734281499,-0.001620449246664299
20.787374374227,0.0121652041204815,0.0,-0.0087347467344359,-0.0034625254624691,-0.0019397616431231087
20.7924432292317,0.0119423646778149,0.0,-0.00871881163275,-0.0033072745863546,-0.002255158223091529
20.7975120842363,0.0117006268357001,0.0,-0.0086889613469985,-0.0031467870621639,-0.002566135258047303
20.802580939241,0.0114404280092748,0.0,-0.0086452671864674,-0.0029813432735684,-0.0028721973857565295
20.8076497942457,0.0111622345725553,0.0,-0.0085878393165173,-0.0028112189459822,-0.0031728583975555243
20.8127186492504,0.0108665411038081,0.0,-0.0085167977726491,-0.0026367015486197,-0.003467642006565742
20.8177875042551,0.0105538694522359,0.0,-0.0084322949592776,-0.002458078758545,-0.003756082599890774
20.8228563592598,0.0102247678793114,0.0,-0.008334498829795,-0.0022756646609604,-0.004037725970144313
20.8279252142645,0.0098798101010304,0.0,-0.0082235945948606,-0.0020897603994113,-0.004312130027997616
20.8329940692692,0.0095195942306363,0.0,-0.0080997993004134,-0.0019006724639951,-0.00457886549270002
20.8380629242739,0.0091447418457342,0.0,-0.0079633385312896,-0.0017087057586887,-0.004837516559687134
20.8431317792785,0.008755896774226399,0.0,-0.0078144763181298,-0.0015141922134213,-0.005087681546149298
20.8482006342832,0.0083537242728658,0.0,-0.007653467346731,-0.0013174642388562,-0.005328973509759355
20.8532694892879,0.0079389095552195,0.0,-0.0074806133436379,-0.0011188324289991,-0.005561020846078955
20.8583383442926,0.007512156863542701,0.0,-0.0072962150003868,-0.0009186198294043,-0.005783467853841168
20.8634071992973,0.0070741881458055,0.0,-0.007100609991575,-0.0007171766704163,-0.00599597527852851
20.868476054302,0.006625742054194601,0.0,-0.0068941236121028,-0.0005148180150617,-0.006198220824065688
20.8735449093067,0.0061675722923526,0.0,-0.0066771411611793,-0.0003118791198987,-0.006389899639413169
20.8786137643114,0.0057004469254477,0.0,-0.0064500129714182,-0.0001086843508503,-0.006570724769685359
20.8836826193161,0.0052251464009394006,0.0,-0.0062131643597241,9.44304195867884e-05,-0.0067404275862258745
20.8887514743207,0.004742463109955799,0.0,-0.0059669692126286,0.000297125298424,-0.00689875817393939
20.8938203293254,0.0042531991225962995,0.0,-0.0057118799046282,0.0004990901716727,-0.007045485702067224
20.8988891843301,0.0037581657070247,0.0,-0.0054483088911042,0.0006999765205797,-0.007180398745988977
20.9039580393348,0.0032581813778436997,0.0,-0.0051767181934935,0.0008994766556083,-0.007303305593719697
20.9090268943395,0.0027540708927947,0.0,-0.0048975619974782,0.0010972664732499,-0.007414034505511618
20.9140957493442,0.0022466637445520002,0.0,-0.0046113158789004,0.0012930330894361,-0.0075124339499469065
20.9191646043489,0.0017367928274258,0.0,-0.0043184632541323,0.001486450607262,-0.007598372801334568
20.9242334593536,0.0012252932296458001,0.0,-0.0040194887116176,0.0016772110757483,-0.007671740505556595
20.9293023143582,0.0007130005261846999,0.0,-0.0037148999259677,0.0018650139135502,-0.007732447213055627
20.9343711693629,0.00020074985804319993,0.0,-0.0034051974036637,0.002049556964507,-0.007780423873482558
20.9394400243676,-0.00031062591560650004,0.0,-0.0030909030580849,0.0022305567441947,-0.007815622303264928
20.9445088793723,-0.0008202970901793,0.0,-0.0027725362330108,0.0024077205959821,-0.007838015210559834
20.949577734377,-0.0013274388276050002,0.0,-0.0024506244667184,0.0025807758933764,-0.007847596195100583
20.9546465893817,-0.0018312322623402,0.0,-0.0021257033267926,0.002749450894841,-0.00784437970617419
20.9597154443864,-0.0023308659195601,0.0,-0.00179830521569,0.0029134677639461,-0.0078284009724969
20.9647842993911,-0.0028255368762761003,0.0,-0.0014689660430232,0.0030725705358098,-0.0077997158951804
20.9698531543957,-0.0033144523152642,0.0,-0.0011382254626081,0.003226538940681,-0.007758400909850074
20.9749220094004,-0.0037968306495659,0.0,-0.0008066363269112,0.0033751163897546,-0.007704552811931453
20.9799908644051,-0.0042719025586533,0.0,-0.0004747232661265,0.0035180591810096,-0.007638288552703965
20.9850597194098,-0.0047389125851209,0.0,-0.0001430375656549,0.0036551654968599,-0.007559745003547581
