z,u,beta,history,analytical
-4.073578595317726,-0.018546799342995333,1.02,False,False
-4.050167224080267,-0.018543436448272346,1.02,False,False
-4.026755852842809,-0.018539886861309786,1.02,False,False
-4.003344481605351,-0.018536140217824737,1.02,False,False
-3.979933110367893,-0.018532185578157615,1.02,False,False
-3.956521739130435,-0.018528011395329915,1.02,False,False
-3.9331103678929766,-0.018523605481328722,1.02,False,False
-3.9096989966555187,-0.018518954971519452,1.02,False,False
-3.8862876254180603,-0.01851404628708297,1.02,False,False
-3.8628762541806023,-0.018508865095367404,1.02,False,False
-3.839464882943144,-0.018503396268038857,1.02,False,False
-3.816053511705686,-0.018497623836908852,1.02,False,False
-3.7926421404682276,-0.018491530947309515,1.02,False,False
-3.7692307692307696,-0.01848509980888038,1.02,False,False
-3.745819397993311,-0.0184783116436231,1.02,False,False
-3.7224080267558532,-0.018471146631072383,1.02,False,False
-3.698996655518395,-0.01846358385042309,1.02,False,False
-3.675585284280937,-0.0184556012194445,1.02,False,False
-3.6521739130434785,-0.018447175430003387,1.02,False,False
-3.6287625418060205,-0.018438281880007595,1.02,False,False
-3.605351170568562,-0.018428894601571506,1.02,False,False
-3.5819397993311037,-0.018418986185193522,1.02,False,False
-3.558528428093646,-0.01840852769972429,1.02,False,False
-3.5351170568561874,-0.0183974886078919,1.02,False,False
-3.5117056856187294,-0.01838583667713745,1.02,False,False
-3.488294314381271,-0.018373537885500602,1.02,False,False
-3.464882943143813,-0.01836055632228038,1.02,False,False
-3.4414715719063547,-0.018346854083181076,1.02,False,False
-3.4180602006688967,-0.018332391159637168,1.02,False,False
-3.3946488294314383,-0.01831712532199406,1.02,False,False
-3.3712374581939804,-0.01830101199620359,1.02,False,False
-3.347826086956522,-0.01828400413367421,1.02,False,False
-3.324414715719064,-0.018266052073895873,1.02,False,False
-3.3010033444816056,-0.018247103399438504,1.02,False,False
-3.2775919732441476,-0.01822710278290063,1.02,False,False
-3.2541806020066892,-0.01820599182536136,1.02,False,False
-3.230769230769231,-0.018183708885863927,1.02,False,False
-3.207357859531773,-0.018160188901432964,1.02,False,False
-3.1839464882943145,-0.01813536319709999,1.02,False,False
-3.1605351170568565,-0.0181091592853824,1.02,False,False
-3.137123745819398,-0.01808150065463043,1.02,False,False
-3.11371237458194,-0.01805230654562416,1.02,False,False
-3.0903010033444818,-0.018021491715768237,1.02,False,False
-3.066889632107024,-0.017988966190195747,1.02,False,False
-3.0434782608695654,-0.01795463499905456,1.02,False,False
-3.0200668896321075,-0.017918397900209045,1.02,False,False
-2.9966555183946495,-0.017880149086547458,1.02,False,False
-2.9732441471571907,-0.017839776877040407,1.02,False,False
-2.9498327759197327,-0.017797163390648327,1.02,False,False
-2.9264214046822747,-0.01775218420212582,1.02,False,False
-2.903010033444817,-0.017704707978717836,1.02,False,False
-2.879598662207358,-0.01765459609668695,1.02,False,False
-2.8561872909699,-0.017601702236552007,1.02,False,False
-2.832775919732442,-0.017545871955856294,1.02,False,False
-2.809364548494983,-0.017486942238217795,1.02,False,False
-2.7859531772575252,-0.01742474101734484,1.02,False,False
-2.7625418060200673,-0.0173590866746273,1.02,False,False
-2.7391304347826093,-0.017289787508836384,1.02,False,False
-2.7157190635451505,-0.01721664117638465,1.02,False,False
-2.6923076923076925,-0.017139434100511875,1.02,False,False
-2.6688963210702346,-0.017057940847671652,1.02,False,False
-2.6454849498327766,-0.01697192346929788,1.02,False,False
-2.6220735785953178,-0.016881130807029226,1.02,False,False
-2.59866220735786,-0.016785297759362855,1.02,False,False
-2.575250836120402,-0.016684144507596217,1.02,False,False
-2.551839464882944,-0.016577375698796703,1.02,False,False
-2.528428093645485,-0.016464679583413615,1.02,False,False
-2.505016722408027,-0.016345727105014373,1.02,False,False
-2.481605351170569,-0.01622017093948707,1.02,False,False
-2.4581939799331103,-0.016087644480904096,1.02,False,False
-2.4347826086956523,-0.015947760771085596,1.02,False,False
-2.4113712374581944,-0.0158001113697373,1.02,False,False
-2.3879598662207364,-0.015644265161863652,1.02,False,False
-2.3645484949832776,-0.015479767098974103,1.02,False,False
-2.3411371237458196,-0.015306136870407031,1.02,False,False
-2.3177257525083617,-0.015122867500891741,1.02,False,False
-2.2943143812709037,-0.014929423870253672,1.02,False,False
-2.270903010033445,-0.014725241150940517,1.02,False,False
-2.247491638795987,-0.014509723158807119,1.02,False,False
-2.224080267558529,-0.014282240612343549,1.02,False,False
-2.200668896321071,-0.01404212929526372,1.02,False,False
-2.177257525083612,-0.01378868811708944,1.02,False,False
-2.153846153846154,-0.013521177066067189,1.02,False,False
-2.1304347826086962,-0.013238815048440268,1.02,False,False
-2.1070234113712374,-0.012940777607767535,1.02,False,False
-2.0836120401337794,-0.012626194517629273,1.02,False,False
-2.0602006688963215,-0.012294147240691323,1.02,False,False
-2.0367892976588635,-0.011943666246708293,1.02,False,False
-2.0133779264214047,-0.011573728181634832,1.02,False,False
-1.9899665551839467,-0.011183252879579195,1.02,False,False
-1.9665551839464888,-0.010771100208874238,1.02,False,False
-1.9431438127090308,-0.010336066743057188,1.02,False,False
-1.919732441471572,-0.009876882247037543,1.02,False,False
-1.896321070234114,-0.009392205968193594,1.02,False,False
-1.872909698996656,-0.008880622721567635,1.02,False,False
-1.849498327759198,-0.00834063875772976,1.02,False,False
-1.8260869565217392,-0.007770677401244465,1.02,False,False
-1.8026755852842813,-0.007169074447005512,1.02,False,False
-1.7792642140468233,-0.0065340733009964305,1.02,False,False
-1.7558528428093645,-0.00586381985128895,1.02,False,False
-1.7324414715719065,-0.0051563570543032115,1.02,False,False
-1.7090301003344486,-0.004409619220522066,1.02,False,False
-1.6856187290969906,-0.003621425982975192,1.02,False,False
-1.6622073578595318,-0.002789475930881361,1.02,False,False
-1.6387959866220738,-0.001911339889860461,1.02,False,False
-1.6153846153846159,-0.0009844538290937552,1.02,False,False
-1.591973244147158,-6.111374723220819e-06,1.02,False,False
-1.568561872909699,0.0010265440923706015,1.02,False,False
-1.545150501672241,0.0021165277774850277,1.02,False,False
-1.5217391304347831,0.0032670222760608283,1.02,False,False
-1.4983277591973252,0.004481386866402575,1.02,False,False
-1.4749163879598663,0.005763167318287812,1.02,False,False
-1.4515050167224084,0.007116106246104054,1.02,False,False
-1.4280936454849504,0.008544154036744338,1.02,False,False
-1.4046822742474925,0.01005148038416807,1.02,False,False
-1.3812709030100336,0.011642486464307114,1.02,False,False
-1.3578595317725757,0.01332181778586575,1.02,False,False
-1.3344481605351177,0.015094377754537574,1.02,False,False
-1.3110367892976589,0.016965341990244107,1.02,False,False
-1.287625418060201,0.0189401734391996,1.02,False,False
-1.264214046822743,0.021024638324927913,1.02,False,False
-1.240802675585285,0.023224822984804796,1.02,False,False
-1.2173913043478262,0.025547151641287038,1.02,False,False
-1.1939799331103682,0.02799840515971667,1.02,False,False
-1.1705685618729103,0.0305857408474722,1.02,False,False
-1.1471571906354523,0.033316713352275415,1.02,False,False
-1.1237458193979935,0.036199296720675234,1.02,False,False
-1.1003344481605355,0.03924190768111527,1.02,False,False
-1.0769230769230775,0.04245343021956979,1.02,False,False
-1.0535117056856196,0.04584324151950335,1.02,False,False
-1.0301003344481607,0.04942123934189677,1.02,False,False
-1.0066889632107028,0.05319787092528376,1.02,False,False
-0.9832775919732448,0.0571841634901841,1.02,False,False
-0.959866220735786,0.06139175643699983,1.02,False,False
-0.936454849498328,0.06583293533138801,1.02,False,False
-0.9130434782608701,0.07052066777634483,1.02,False,False
-0.8896321070234121,0.07546864127573899,1.02,False,False
-0.8662207357859533,0.08069130319985247,1.02,False,False
-0.8428093645484953,0.08620390296962137,1.02,False,False
-0.8193979933110374,0.09202253658275067,1.02,False,False
-0.7959866220735794,0.0981641936117095,1.02,False,False
-0.7725752508361206,0.10464680681083736,1.02,False,False
-0.7491638795986626,0.11148930447740402,1.02,False,False
-0.7257525083612046,0.11871166571951405,1.02,False,False
-0.7023411371237467,0.12633497879222516,1.02,False,False
-0.6789297658862878,0.13438150267221766,1.02,False,False
-0.6555183946488299,0.1428747320508005,1.02,False,False
-0.6321070234113719,0.1518394659350293,1.02,False,False
-0.6086956521739131,0.16130188005723609,1.02,False,False
-0.5852842809364551,0.17128960330439783,1.02,False,False
-0.5618729096989972,0.18183179839051142,1.02,False,False
-0.5384615384615392,0.19295924700751815,1.02,False,False
-0.5150501672240804,0.20470443970341404,1.02,False,False
-0.4916387959866224,0.2171016707499703,1.02,False,False
-0.46822742474916446,0.23018713827707263,1.02,False,False
-0.4448160535117065,0.24399904996604707,1.02,False,False
-0.42140468227424766,0.2585777346105906,1.02,False,False
-0.3979933110367897,0.27396575987103955,1.02,False,False
-0.37458193979933174,0.2902080565658139,1.02,False,False
-0.3511705685618738,0.3073520498629356,1.02,False,False
-0.32775919732441494,0.3254477977546933,1.02,False,False
-0.304347826086957,0.34454813721977023,1.02,False,False
-0.28093645484949903,0.36470883849961955,1.02,False,False
-0.2575250836120411,0.3859887679395374,1.02,False,False
-0.23411371237458223,0.40845005986991845,1.02,False,False
-0.21070234113712427,0.4321582980295516,1.02,False,False
-0.18729096989966632,0.4571827070607008,1.02,False,False
-0.16387959866220747,0.4835963546350922,1.02,False,False
-0.14046822742474951,0.511476364800993,1.02,False,False
-0.11705685618729156,0.5409041431743352,1.02,False,False
-0.0936454849498336,0.5719656146313908,1.02,False,False
-0.07023411371237476,0.6047514741970426,1.02,False,False
-0.0468227424749168,0.6393574518611943,1.02,False,False
-0.023411371237458845,0.6758845920965675,1.02,False,False
0.0,0.7144395488940113,1.02,False,False
0.0,1.9571166392082022,0.9,True,False
-0.030605195572354707,1.8892768259034114,0.9,True,False
-0.061210391144709414,1.823792402009622,0.9,True,False
-0.09181558671706412,1.7605815887157317,0.9,True,False
-0.12242078228941883,1.6995654465602226,0.9,True,False
-0.15302597786177352,1.640667776849317,0.9,True,False
-0.18363117343412824,1.58381502649788,0.9,True,False
-0.21423636900648296,1.5289361961742365,0.9,True,False
-0.24484156457883766,1.4759627516341844,0.9,True,False
-0.27544676015119235,1.4248285381334826,0.9,True,False
-0.30605195572354704,1.3754696978119243,0.9,True,False
-0.3366571512959018,1.3278245899458252,0.9,True,False
-0.3672623468682565,1.2818337139693337,0.9,True,False
-0.3978675424406112,1.237439635168433,0.9,True,False
-0.4284727380129659,1.194586912954836,0.9,True,False
-0.4590779335853206,1.1532220316302022,0.9,True,False
-0.4896831291576753,1.1132933335542108,0.9,True,False
-0.5202883247300301,1.0747509546330307,0.9,True,False
-0.5508935203023847,1.037546762047622,0.9,True,False
-0.5814987158747394,1.001634294144102,0.9,True,False
-0.6121039114470941,0.9669687024111112,0.9,True,False
-0.6427091070194488,0.9335066954717154,0.9,True,False
-0.6733143025918036,0.901206485019904,0.9,True,False
-0.7039194981641582,0.8700277336341651,0.9,True,False
-0.734524693736513,0.8399315044029649,0.9,True,False
-0.7651298893088677,0.8108802122992261,0.9,True,False
-0.7957350848812224,0.7828375772430773,0.9,True,False
-0.8263402804535771,0.7557685787942563,0.9,True,False
-0.8569454760259319,0.7296394124175889,0.9,True,False
-0.8875506715982865,0.7044174472669241,0.9,True,False
-0.9181558671706412,0.6800711854348048,0.9,True,False
-0.9487610627429959,0.6565702226169858,0.9,True,False
-0.9793662583153506,0.6338852101426727,0.9,True,False
-1.0099714538877054,0.6119878183230683,0.9,True,False
-1.0405766494600601,0.5908507010724503,0.9,True,False
-1.0711818450324146,0.5704474617576035,0.9,True,False
-1.1017870406047694,0.550752620232951,0.9,True,False
-1.1323922361771241,0.5317415810202254,0.9,True,False
-1.162997431749479,0.5133906025929358,0.9,True,False
-1.1936026273218336,0.4956767677272736,0.9,True,False
-1.2242078228941882,0.47857795488243204,0.9,True,False
-1.254813018466543,0.4620728105745968,0.9,True,False
-1.2854182140388977,0.44614072271010774,0.9,True,False
-1.3160234096112524,0.43076179484449084,0.9,True,False
-1.3466286051836072,0.4159168213352115,0.9,True,False
-1.377233800755962,0.4015872633571227,0.9,True,False
-1.4078389963283164,0.38775522575065235,0.9,True,False
-1.4384441919006712,0.3744034346738189,0.9,True,False
-1.469049387473026,0.36151521603016695,0.9,True,False
-1.4996545830453807,0.3490744746456805,0.9,True,False
-1.5302597786177354,0.3370656741686722,0.9,True,False
-1.56086497419009,0.32547381766754574,0.9,True,False
-1.5914701697624447,0.31428442890220043,0.9,True,False
-1.6220753653347995,0.30348353424569147,0.9,True,False
-1.6526805609071542,0.2930576452335669,0.9,True,False
-1.683285756479509,0.28299374171908964,0.9,True,False
-1.7138909520518637,0.2732792556133078,0.9,True,False
-1.7444961476242182,0.2639020551896678,0.9,True,False
-1.775101343196573,0.254850429933569,0.9,True,False
-1.8057065387689277,0.24611307591794054,0.9,True,False
-1.8363117343412825,0.23767908168657492,0.9,True,False
-1.8669169299136372,0.229537914627592,0.9,True,False
-1.8975221254859918,0.22167940782001289,0.9,True,False
-1.9281273210583465,0.2140937473370203,0.9,True,False
-1.9587325166307012,0.20677145999004776,0.9,True,False
-1.989337712203056,0.19970340149839172,0.9,True,False
-2.0199429077754107,0.1928807450695744,0.9,True,False
-2.0505481033477655,0.18629497037619364,0.9,True,False
-2.0811532989201202,0.17993785291549633,0.9,True,False
-2.111758494492475,0.17380145373838488,0.9,True,False
-2.1423636900648293,0.1678781095350321,0.9,True,False
-2.172968885637184,0.16216042306472184,0.9,True,False
-2.203574081209539,0.15664125391796438,0.9,True,False
-2.2341792767818935,0.15131370959935023,0.9,True,False
-2.2647844723542483,0.1461711369200052,0.9,True,False
-2.295389667926603,0.14120711368889963,0.9,True,False
-2.325994863498958,0.1364154406926329,0.9,True,False
-2.3566000590713125,0.1317901339536801,0.9,True,False
-2.3872052546436673,0.12732541725743,0.9,True,False
-2.417810450216022,0.12301571493868448,0.9,True,False
-2.4484156457883763,0.11885564491860899,0.9,True,False
-2.479020841360731,0.1148400119834395,0.9,True,False
-2.509626036933086,0.11096380129655171,0.9,True,False
-2.5402312325054406,0.10722217213579054,0.9,True,False
-2.5708364280777953,0.10361045184823864,0.9,True,False
-2.60144162365015,0.10012413001487433,0.9,True,False
-2.632046819222505,0.09675885281783234,0.9,True,False
-2.6626520147948596,0.09351041760323184,0.9,True,False
-2.6932572103672143,0.09037476763278321,0.9,True,False
-2.723862405939569,0.08734798701761738,0.9,True,False
-2.754467601511924,0.08442629582801287,0.9,True,False
-2.785072797084278,0.08160604537291175,0.9,True,False
-2.815677992656633,0.07888371364333058,0.9,True,False
-2.8462831882289876,0.07625590091397538,0.9,True,False
-2.8768883838013424,0.07371932549756814,0.9,True,False
-2.907493579373697,0.07127081964658212,0.9,True,False
-2.938098774946052,0.06890732559726895,0.9,True,False
-2.9687039705184066,0.06662589175103598,0.9,True,False
-2.9993091660907614,0.06442366898840632,0.9,True,False
-3.029914361663116,0.06229790711095713,0.9,True,False
-3.060519557235471,0.06024595140679384,0.9,True,False
-3.0911247528078256,0.05826523933527018,0.9,True,False
-3.12172994838018,0.05635329732681483,0.9,True,False
-3.1523351439525347,0.054507737693867055,0.9,True,False
-3.1829403395248894,0.05272625564906483,0.9,True,False
-3.213545535097244,0.051006626426960765,0.9,True,False
-3.244150730669599,0.049346702505671615,0.9,True,False
-3.2747559262419537,0.04774441092499208,0.9,True,False
-3.3053611218143084,0.0461977506976229,0.9,True,False
-3.335966317386663,0.04470479031028124,0.9,True,False
-3.366571512959018,0.04326366531157174,0.9,True,False
-3.3971767085313727,0.0418725759836068,0.9,True,False
-3.4277819041037274,0.0405297850944675,0.9,True,False
-3.4583870996760817,0.03923361572869915,0.9,True,False
-3.4889922952484365,0.037982449193131367,0.9,True,False
-3.519597490820791,0.0367747229954082,0.9,True,False
-3.550202686393146,0.03560892889270309,0.9,True,False
-3.5808078819655007,0.0344836110081825,0.9,True,False
-3.6114130775378555,0.0333973640128653,0.9,True,False
-3.64201827311021,0.0323488313706081,0.9,True,False
-3.672623468682565,0.03133670364402431,0.9,True,False
-3.7032286642549197,0.03035971685922152,0.9,True,False
-3.7338338598272744,0.02941665092731486,0.9,True,False
-3.7644390553996288,0.02850632812074537,0.9,True,False
-3.7950442509719835,0.02762761160250031,0.9,True,False
-3.8256494465443383,0.026779404006398763,0.9,True,False
-3.856254642116693,0.025960646066669518,0.9,True,False
-3.8868598376890477,0.02517031529510992,0.9,True,False
-3.9174650332614025,0.024407424704173408,0.9,True,False
-3.9480702288337572,0.023671021574391476,0.9,True,False
-3.978675424406112,0.022960186264590447,0.9,True,False
-4.009280619978466,0.022274031063417542,0.9,True,False
-4.0398858155508215,0.021611699080741457,0.9,True,False
-4.070491011123176,0.02097236317754388,0.9,True,False
-4.101096206695531,0.02035522493296452,0.9,True,False
-4.131701402267885,0.019759513647210618,0.9,True,False
-4.1623065978402405,0.01918448537908491,0.9,True,False
-4.192911793412595,0.018629422016930942,0.9,True,False
-4.22351698898495,0.018093630381834633,0.9,True,False
-4.254122184557304,0.017576441361962795,0.9,True,False
-4.284727380129659,0.01707720907695724,0.9,True,False
-4.315332575702014,0.016595310071341,0.9,True,False
-4.345937771274368,0.016130142535929475,0.9,True,False
-4.376542966846723,0.015681125556273837,0.9,True,False
-4.407148162419078,0.01524769838719875,0.9,True,False
-4.437753357991433,0.014829319752527673,0.9,True,False
-4.468358553563787,0.014425467169121915,0.9,True,False
-4.498963749136142,0.014035636294388677,0.9,True,False
-4.529568944708497,0.013659340296443848,0.9,True,False
-4.560174140280852,0.01329610924614235,0.9,True,False
-4.590779335853206,0.012945489530217385,0.9,True,False
-4.62138453142556,0.012607043284795161,0.9,True,False
-4.651989726997916,0.012280347848578128,0.9,True,False
-4.68259492257027,0.011964995235013504,0.9,True,False
-4.713200118142625,0.011660591622788017,0.9,True,False
-4.743805313714979,0.011366756864012721,0.9,True,False
-4.774410509287335,0.011083124009483442,0.9,True,False
-4.805015704859689,0.010809338850424222,0.9,True,False
-4.835620900432044,0.010545059476141254,0.9,True,False
-4.866226096004398,0.010289955847035178,0.9,True,False
-4.896831291576753,0.01004370938243816,0.9,True,False
-4.927436487149108,0.009806012562761339,0.9,True,False
-4.958041682721462,0.009576568545455598,0.9,True,False
-4.988646878293817,0.00935509079430615,0.9,True,False
-5.019252073866172,0.009141302721597985,0.9,True,False
-5.049857269438527,0.008934937342705207,0.9,True,False
-5.080462465010881,0.008735736942673114,0.9,True,False
-5.111067660583236,0.00854345275437637,0.9,True,False
-5.141672856155591,0.008357844647851593,0.9,True,False
-5.172278051727946,0.00817868083041617,0.9,True,False
-5.2028832473003,0.008005737557199025,0.9,True,False
-5.2334884428726545,0.007838798851721618,0.9,True,False
-5.26409363844501,0.0076776562361803805,0.9,True,False
-5.294698834017364,0.0075221084710937235,0.9,True,False
-5.325304029589719,0.007371961303988427,0.9,True,False
-5.3559092251620735,0.0072270272268116515,0.9,True,False
-5.386514420734429,0.0070871252417655205,0.9,True,False
-5.417119616306783,0.0069520806352719395,0.9,True,False
-5.447724811879138,0.006821724759785304,0.9,True,False
-5.4783300074514925,0.006695894823180662,0.9,True,False
-5.508935203023848,0.006574433685454252,0.9,True,False
-5.539540398596202,0.0064571896624826194,0.9,True,False
-5.570145594168556,0.006344016336595159,0.9,True,False
-5.6007507897409115,0.006234772373723565,0.9,True,False
-5.631355985313266,0.006129321346899827,0.9,True,False
-5.661961180885621,0.006027531565882349,0.9,True,False
-5.692566376457975,0.005929275912697443,0.9,True,False
-5.7231715720303304,0.005834431682890767,0.9,True,False
-5.753776767602685,0.005742880432290527,0.9,True,False
-5.78438196317504,0.005654507829091021,0.9,True,False
-5.814987158747394,0.005569203511071838,0.9,True,False
-5.845592354319749,0.00548686094777436,0.9,True,False
-5.876197549892104,0.005407377307463509,0.9,True,False
-5.906802745464458,0.005330653328708549,0.9,True,False
-5.937407941036813,0.005256593196422583,0.9,True,False
-5.9680131366091675,0.005185104422205959,0.9,True,False
-5.998618332181523,0.005116097728844107,0.9,True,False
-6.029223527753877,0.0050494869388156335,0.9,True,False
-6.059828723326232,0.004985188866671371,0.9,True,False
-6.0904339188985865,0.004923123215150026,0.9,True,False
-6.121039114470942,0.00486321247490067,0.9,True,False
-6.151644310043296,0.00480538182768687,0.9,True,False
-6.182249505615651,0.00474955905295153,0.9,True,False
-6.2128547011880055,0.004695674437625825,0.9,True,False
-6.24345989676036,0.004643660689069516,0.9,True,False
-6.274065092332715,0.0045934528510340016,0.9,True,False
-6.304670287905069,0.0045449882225431105,0.9,True,False
-6.3352754834774245,0.004498206279590319,0.9,True,False
-6.365880679049779,0.004453048599554674,0.9,True,False
-6.396485874622134,0.004409458788240947,0.9,True,False
-6.427091070194488,0.004367382409452967,0.9,True,False
-6.4576962657668435,0.004326766917012138,0.9,True,False
-6.488301461339198,0.0042875615891362975,0.9,True,False
-6.518906656911553,0.004249717465096892,0.9,True,False
-6.549511852483907,0.0042131872840754404,0.9,True,False
-6.580117048056262,0.00417792542614287,0.9,True,False
-6.610722243628617,0.004143887855288058,0.9,True,False
-6.641327439200971,0.004111032064424407,0.9,True,False
-6.671932634773326,0.004079317022305781,0.9,True,False
-6.702537830345681,0.00404870312228553,0.9,True,False
-6.733143025918036,0.004019152132854568,0.9,True,False
-6.76374822149039,0.003990627149896791,0.9,True,False
-6.794353417062745,0.003963092550602156,0.9,True,False
-6.8249586126351,0.003936513948979912,0.9,True,False
-6.855563808207455,0.003910858152916388,0.9,True,False
-6.886169003779809,0.0038860931227237463,0.9,True,False
-6.916774199352163,0.003862187931127899,0.9,True,False
-6.947379394924519,0.003839112724645659,0.9,True,False
-6.977984590496873,0.003816838686302852,0.9,True,False
-7.008589786069228,0.0037953379996468655,0.9,True,False
-7.039194981641582,0.003774583814008672,0.9,True,False
-7.069800177213938,0.00375455021097094,0.9,True,False
-7.100405372786292,0.003735212172000393,0.9,True,False
-7.131010568358647,0.0037165455472039405,0.9,True,False
-7.161615763931001,0.0036985270251696104,0.9,True,False
-7.192220959503356,0.0036811341038545937,0.9,True,False
-7.222826155075711,0.003664345062484053,0.9,True,False
-7.253431350648065,0.0036481389344256016,0.9,True,False
-7.28403654622042,0.0036324954810055773,0.9,True,False
-7.314641741792775,0.003617395166234409,0.9,True,False
-7.34524693736513,0.0036028191324095184,0.9,True,False
-7.375852132937484,0.003588749176565287,0.9,True,False
-7.406457328509839,0.003575167727740671,0.9,True,False
-7.437062524082194,0.0035620578250360867,0.9,True,False
-7.467667719654549,0.0035494030964321574,0.9,True,False
-7.498272915226903,0.0035371877383438706,0.9,True,False
-7.5288781107992575,0.003525396495884609,0.9,True,False
-7.559483306371613,0.003514014643815417,0.9,True,False
-7.590088501943967,0.003503027968155702,0.9,True,False
-7.620693697516322,0.00349242274843241,0.9,True,False
-7.6512988930886765,0.0034821857405455134,0.9,True,False
-7.681904088661032,0.0034723041602283938,0.9,True,False
-7.712509284233386,0.003462765667082496,0.9,True,False
-7.743114479805741,0.0034535583491662795,0.9,True,False
-7.7737196753780955,0.0034446707081192507,0.9,True,False
-7.804324870950451,0.0034360916448024836,0.9,True,False
-7.834930066522805,0.0034278104454376975,0.9,True,False
-7.865535262095159,0.0034198167682275874,0.9,True,False
-7.8961404576675145,0.0034121006304406926,0.9,True,False
-7.926745653239869,0.0034046523959446787,0.9,True,False
-7.957350848812224,0.0033974627631724597,0.9,True,False
-7.987956044384578,0.003390522753506139,0.9,True,False
-8.018561239956933,0.003383823700064253,0.9,True,False
-8.049166435529289,0.003377357236878325,0.9,True,False
-8.079771631101643,0.0033711152884452074,0.9,True,False
-8.110376826673997,0.0033650900596421587,0.9,True,False
-8.140982022246352,0.003359274025992077,0.9,True,False
-8.171587217818706,0.003353659924266718,0.9,True,False
-8.202192413391062,0.003348240743416167,0.9,True,False
-8.232797608963416,0.003343009715813243,0.9,True,False
-8.26340280453577,0.003337960308801891,0.9,True,False
-8.294008000108125,0.003333086216539018,0.9,True,False
-8.324613195680481,0.003328381352119574,0.9,True,False
-8.355218391252835,0.0033238398399750542,0.9,True,False
-8.38582358682519,0.00331945600853592,0.9,True,False
-8.416428782397544,0.003315224383148783,0.9,True,False
-8.4470339779699,0.0033111396792395017,0.9,True,False
-8.477639173542254,0.0033071967957136548,0.9,True,False
-8.508244369114609,0.0033033908085861492,0.9,True,False
-8.538849564686963,0.003299716964832009,0.9,True,False
-8.569454760259317,0.003296170676450659,0.9,True,False
-8.600059955831673,0.0032927475147363047,0.9,True,False
-8.630665151404028,0.003289443204747233,0.9,True,False
-8.661270346976382,0.0032862536199671473,0.9,True,False
-8.691875542548736,0.003283174777151853,0.9,True,False
-8.722480738121092,0.0032802028313548733,0.9,True,False
-8.753085933693447,0.003277334071125767,0.9,True,False
-8.7836911292658,0.003274564913875165,0.9,True,False
-8.814296324838155,0.003271891901400731,0.9,True,False
-8.84490152041051,0.0032693116955684596,0.9,True,False
-8.875506715982866,0.00326682107414392,0.9,True,False
-8.90611191155522,0.0032644169267682373,0.9,True,False
-8.936717107127574,0.003262096251073789,0.9,True,False
-8.967322302699928,0.0032598561489347614,0.9,True,False
-8.997927498272285,0.00325769382284789,0.9,True,False
-9.028532693844639,0.0032556065724388544,0.9,True,False
-9.059137889416993,0.0032535917910899784,0.9,True,False
-9.089743084989347,0.0032516469626850068,0.9,True,False
-9.120348280561704,0.003249769658466912,0.9,True,False
-9.150953476134058,0.0032479575340047914,0.9,True,False
0.0,2.8794098904687297,0.9,False,False
-0.05502967346972826,2.6985042676068924,0.9,False,False
-0.11005934693945651,2.52896738201127,0.9,False,False
-0.16508902040918477,2.3700847827710305,0.9,False,False
-0.22011869387891303,2.2211869175504466,0.9,False,False
-0.2751483673486413,2.081646311006592,0.9,False,False
-0.33017804081836954,1.9508749205250646,0.9,False,False
-0.3852077142880978,1.8283216581304542,0.9,False,False
-0.44023738775782606,1.713470068128558,0.9,False,False
-0.4952670612275543,1.605836150693621,0.9,False,False
-0.5502967346972826,1.504966322228908,0.9,False,False
-0.6053264081670109,1.4104355039052965,0.9,False,False
-0.6603560816367391,1.32184533032274,0.9,False,False
-0.7153857551064673,1.2388224707456612,0.9,False,False
-0.7704154285761956,1.161017055837743,0.9,False,False
-0.8254451020459239,1.0881012032661626,0.9,False,False
-0.8804747755156521,1.019767635961975,0.9,False,False
-0.9355044489853803,0.9557283872138105,0.9,False,False
-0.9905341224551086,0.8957135871379777,0.9,False,False
-1.045563795924837,0.8394703254109978,0.9,False,False
-1.1005934693945651,0.7867615854719744,0.9,False,False
-1.1556231428642934,0.7373652457033849,0.9,False,False
-1.2106528163340218,0.6910731433811383,0.9,False,False
-1.26568248980375,0.647690197449262,0.9,False,False
-1.3207121632734782,0.6070335864224679,0.9,False,False
-1.3757418367432064,0.5689319779521799,0.9,False,False
-1.4307715102129346,0.5332248068093025,0.9,False,False
-1.485801183682663,0.4997615982410611,0.9,False,False
-1.5408308571523912,0.4684013338504443,0.9,False,False
-1.5958605306221194,0.43901185732598613,0.9,False,False
-1.6508902040918478,0.41146931751754856,0.9,False,False
-1.705919877561576,0.38565764651115797,0.9,False,False
-1.7609495510313042,0.3614680705034272,0.9,False,False
-1.8159792245010324,0.3387986514143293,0.9,False,False
-1.8710088979707606,0.3175538573066146,0.9,False,False
-1.926038571440489,0.2976441598015627,0.9,False,False
-1.9810682449102173,0.278985656794526,0.9,False,False
-2.0360979183799457,0.2614997188803382,0.9,False,False
-2.091127591849674,0.24511265799857726,0.9,False,False
-2.146157265319402,0.22975541690231022,0.9,False,False
-2.2011869387891303,0.2153632781416997,0.9,False,False
-2.2562166122588585,0.20187559133609143,0.9,False,False
-2.3112462857285867,0.1892355175852696,0.9,False,False
-2.366275959198315,0.17738978994279622,0.9,False,False
-2.4213056326680436,0.1662884889420379,0.9,False,False
-2.4763353061377718,0.1558848322289156,0.9,False,False
-2.5313649796075,0.14613497741486264,0.9,False,False
