amplitude,wavelength,beta,x_0.999,z_0.999,u_d_0.999,w_d_0.999,t_0.999,x_history_0.999,z_history_0.999,u_d_history_0.999,w_d_history_0.999,t_history_0.999,x_0.5,z_0.5,u_d_0.5,w_d_0.5,t_0.5,x_history_0.5,z_history_0.5,u_d_history_0.5,w_d_history_0.5,t_history_0.5,x_0.1,z_0.1,u_d_0.1,w_d_0.1,t_0.1,x_history_0.1,z_history_0.1,u_d_history_0.1,w_d_history_0.1,t_history_0.1
,,,0.6470150857488983,-0.2256540357309266,,,,0.647799951587782,-0.2248929936635675,,,,0.10124733216336163,-4.392117084240686,,,,0.11025129721766486,-4.093648314708427,,,,0.08353923816877393,-7.801198801713561,,,,0.0845499175592145,-7.5543121690375,,,
,,,0.6434578316150406,-0.22396920638937917,,,,0.6442388774272761,-0.22320913934244233,,,,0.10120975316049825,-4.395149879520226,,,,0.1102024441049329,-4.096550158547182,,,,0.08353789969210963,-7.806743054456164,,,,0.08454838902102534,-7.559763782500678,,,
,,,0.6399699969291576,-0.22213057170779194,,,,0.640747172983498,-0.22137130476060676,,,,0.10117420418924378,-4.398181386362746,,,,0.11015630934718208,-4.099450362077397,,,,0.08353663041100232,-7.8122872659901175,,,,0.08454694795444942,-7.565215378651058,,,
,,,0.6365575639139568,-0.22014091774111438,,,,0.6373308274096519,-0.2193822740360387,,,,0.10114072784606554,-4.401211689151533,,,,0.11011294858842742,-4.102349037916556,,,,0.08353543156006521,-7.817831439231679,,,,0.08454559584050789,-7.57066696114807,,,
,,,0.6332264009267699,-0.2180032581721726,,,,0.6339957160661421,-0.21724505917636722,,,,0.10110936326277906,-4.404240873611549,,,,0.11007241285727594,-4.105246300437433,,,,0.08353430425092956,-7.823375577124254,,,,0.0845443340055596,-7.576118533679558,,,
,,,0.6299822536155713,-0.21572082970456283,,,,0.6307475916662262,-0.2149628954744661,,,,0.10108014606738004,-4.407269026668749,,,,0.1100347485153979,-4.108142265596158,,,,0.0835332494718477,-7.8289196826334715,,,,0.08454316362104965,-7.581570099977947,,,
,,,0.6268307362625577,-0.21329708711611073,,,,0.6275920756091299,-0.21253923656412332,,,,0.10105310835053008,-4.410296236308411,,,,0.10999999721339217,-4.111037050713097,,,,0.083532268087492,-7.834463758742276,,,,0.0845420857030323,-7.587021663777388,,,
,,,0.6237773233284559,-0.2107356979807397,,,,0.6245346495138066,-0.2099777491438289,,,,0.10102827863771321,-4.413322591432692,,,,0.10996819585446783,-4.113930774310256,,,,0.08353136083894791,-7.840007808446046,,,,0.08454110111251321,-7.592473228835775,,,
,,,0.6208273412104103,-0.20804053706710976,,,,0.6215806469662101,-0.2072823073768245,,,,0.10100568186707147,-4.416348181717652,,,,0.10993937656545621,-4.116823555905348,,,,0.08353052834389894,-7.845551834747756,,,,0.08454021055562413,-7.597924798915322,,,
,,,0.6179859602259624,-0.20521568042290006,,,,0.6187352454926077,-0.2044569869764512,,,,0.10098533937291877,-4.41937309746995,,,,0.1099135666755637,-4.119715515833415,,,,0.08352977109700133,-7.8510958406531675,,,,0.0845394145843499,-7.6033763777860575,,,
,,,0.6152581868352769,-0.20226539915409888,,,,0.6160034587711047,-0.20150605898602408,,,,0.10096726887492379,-4.422397429483458,,,,0.10989078870236217,-4.122606775042836,,,,0.08352908947044549,-7.856639829166082,,,,0.08453871359707925,-7.608827969208495,,,
,,,0.6126488561133908,-0.19919415290914266,,,,0.6133901290931749,-0.19843398326320755,,,,0.1009514844729436,-4.4254212688959935,,,,0.10987106034569254,-4.125497454917166,,,,0.08352848371470163,-7.862183803283642,,,,0.08453810783987839,-7.614279576938205,,,
,,,0.6101626244838685,-0.1960065830782063,,,,0.6108999200865943,-0.1952454016790625,,,,0.10093799664748149,-4.428444707046406,,,,0.10985439448868128,-4.128387677073904,,,,0.08352795395944605,-7.867727765991699,,,,0.08453759740758299,-7.619731204711111,,,
,,,0.607803962724831,-0.1927075057183895,,,,0.6085373097107638,-0.19194513104263428,,,,0.1009268122657336,-4.431467835332228,,,,0.10984079920637567,-4.131277563183976,,,,0.08352750021466501,-7.87327172026025,,,,0.08453718224526274,-7.625182856243363,,,
,,,0.605577149257898,-0.1893019042159694,,,,0.6063065835349756,-0.18853815576214952,,,,0.10091793459318073,-4.434490745068109,,,,0.10983027778181907,-4.134167234779428,,,,0.08352712237193229,-7.878815669038948,,,,0.084536862150058,-7.6306345352260125,,,
,,,0.6034862637301348,-0.18579492169729397,,,,0.6042118283097306,-0.18502962025446995,,,,0.10091136331067328,-4.437513527345254,,,,0.10982282872917659,-4.137056813066072,,,,0.08352682020585664,-7.8843596152527,,,,0.08453663677288027,-7.636086245314625,,,
,,,0.6015351808986343,-0.18219185320027745,,,,0.6022569258407557,-0.18142482111472408,,,,0.10090709453694943,-4.440536272892062,,,,0.10981844582437869,-4.139946418737137,,,,0.08352659337569508,-7.8899035617973485,,,,0.0845365056206378,-7.641537990125732,,,
,,,0.599727564826887,-0.1784981376188242,,,,0.6004455471748869,-0.1777291990585013,,,,0.10090512085651804,-4.4435590719361855,,,,0.10981711814281489,-4.142836171798793,,,,0.08352644142712766,-7.895447511535447,,,,0.08453646805865923,-7.646989773240179,,,
,,,0.5980668634016025,-0.17471934943285064,,,,0.5987811471064981,-0.17394833064918402,,,,0.10090543135283052,-4.446582014068213,,,,0.10981883010386555,-4.145726191375824,,,,0.08352636379418908,-7.900991467292139,,,,0.0845365233129328,-7.652441598184831,,,
,,,0.5965563031781403,-0.170861190236898,,,,0.5972669590126523,-0.17008791982353041,,,,0.10090801164665779,-4.4496051881071645,,,,0.1098235615225786,-4.148616595536651,,,,0.08352635980135271,-7.906535431851137,,,,0.08453667047290683,-7.65789346842874,,,
,,,0.5951988845621945,-0.16692948008062725,,,,0.5959059900246299,-0.16615378922874846,,,,0.10091284393958112,-4.45262868196802,,,,0.10983128766828203,-4.151507501126712,,,,0.08352642866576188,-7.912079407950819,,,,0.08453690849457049,-7.663345387393021,,,
,,,0.5939973773348461,-0.1629301486347656,,,,0.5947010165429669,-0.16215187138460838,,,,0.10091990706249825,-4.455652582531441,,,,0.10984197932937814,-4.154399023582804,,,,0.0835265694996034,-7.9176233982804325,,,,0.08453723620316891,-7.668797358429579,,,
,,,0.5929543165275633,-0.158869226196326,,,,0.5936545801025978,-0.15808819968446977,,,,0.10092917652903892,-4.458676975515906,,,,0.10985560288519343,-4.157291276762826,,,,0.08352678131261829,-7.923167405476421,,,,0.08453765229661268,-7.674249384816324,,,
,,,0.5920719986531788,-0.15475283454715086,,,,0.5927689835941446,-0.15396889924933624,,,,0.10094062459377744,-4.4617019453524165,,,,0.10987212038414514,-4.160184372806063,,,,0.083527063014744,-7.9287114321188765,,,,0.08453815534912601,-7.679701469784832,,,
,,,0.591352478298322,-0.15058717768003596,,,,0.5920462878468453,-0.14980017764893455,,,,0.10095422031512245,-4.464727575061966,,,,0.10989148962737613,-4.163078421911595,,,,0.08352741341888287,-7.934255480728119,,,,0.08453874381396675,-7.685153616448864,,,
,,,0.590797565082215,-0.146378532406871,,,,0.5914883085780481,-0.14558831550477225,,,,0.10096992962275839,-4.4677539461359395,,,,0.1099136642600105,-4.165973532253426,,,,0.08352783124379097,-7.93979955376141,,,,0.08453941602824867,-7.690605827880396,,,
,,,0.590408820986178,-0.14213323886338766,,,,0.591096613713623,-0.14133965698913106,,,,0.10098771538950624,-4.4707811384196114,,,,0.10993859386647156,-4.168869809762597,,,,0.08352831511708171,-7.945343653609798,,,,0.08454017021582474,-7.696058107044532,,,
,,,0.5901875580576098,-0.13785769092523648,,,,0.5908725210830781,-0.13706060023532118,,,,0.1010075375074656,-4.473809229998903,,,,0.10996622407293108,-4.1717673580127625,,,,0.0835288635783381,-7.950887782595109,,,,0.08454100449170635,-7.7015104568220725,,,
,,,0.5901348364916313,-0.13355832655021813,,,,0.5908170964925744,-0.13275758767362883,,,,0.10102935296829392,-4.4768382970905485,,,,0.10999649665463017,-4.174666278068237,,,,0.0835294750823278,-7.956431942967078,,,,0.08454191686627852,-7.706962880014701,,,
,,,0.5902514630929946,-0.12924161806157328,,,,0.590931152178459,-0.12843709630803957,,,,0.10105311594747365,-4.479868413935831,,,,0.11002934964840325,-4.177566668326598,,,,0.0835301480023149,-7.9619761369006214,,,,0.08454290524907399,-7.71241537931105,,,
,,,0.5905379901202761,-0.12491406238728883,,,,0.5912152456433444,-0.12410562794870607,,,,0.10107877789241254,-4.48289965269802,,,,0.11006471747064507,-4.180468624395053,,,,0.08353088063346203,-7.967520366493267,,,,0.08454396745335804,-7.717867957303565,,,
,,,0.5909947145137847,-0.12058217127040537,,,,0.5916696788761775,-0.11976969941515077,,,,0.10110628761421739,-4.485932083363645,,,,0.1101025310402258,-4.18337223896858,,,,0.08353167119631678,-7.973064633762727,,,,0.08454510120073457,-7.723320616495569,,,
,,,0.5916216775080237,-0.11625246146531322,,,,0.5922944979571481,-0.1154358327251075,,,,0.10113559138297702,-4.488965773647749,,,,0.11014271790563634,-4.186277601687751,,,,0.08353251784037598,-7.978608940644626,,,,0.08454630412541207,-7.728773359280521,,,
,,,0.5924186646289636,-0.11193144493500089,,,,0.5930894930477031,-0.1111105452841095,,,,0.10116663302638558,-4.49200078890322,,,,0.11018520237691874,-4.189184799019013,,,,0.08353341864772146,-7.984153288990386,,,,0.08454757377880565,-7.734226187937867,,,
,,,0.5933852060757906,-0.10762561906417124,,,,0.5940541987653443,-0.10680034009069324,,,,0.10119935403153336,-4.495037192034343,,,,0.1102299056617421,-4.192093914146149,,,,0.08353437163672102,-7.989697680565269,,,,0.0845489076342984,-7.739679104639061,,,
,,,0.5945205774862156,-0.10334145690306741,,,,0.5951878949423024,-0.10251169597208938,,,,0.10123369364968843,-4.498075043414653,,,,0.11027674600568563,-4.1950050268689365,,,,0.08353537476578796,-7.995242117046567,,,,0.08455030309221179,-7.745132111455142,,,
,,,0.5958238010838456,-0.09908539745675235,,,,0.5964896077665967,-0.09825105786507662,,,,0.1012695890038887,-4.501114400809212,,,,0.11032563883570654,-4.197918213480541,,,,0.0835364259371929,-8.000786600021968,,,,0.08455175748426455,-7.7505852103323365,,,
,,,0.5972936472055442,-0.09486383603446416,,,,0.5979581113034192,-0.0940248271567819,,,,0.10130697519916115,-4.504155319301388,,,,0.11037649690768243,-4.200833546682811,,,,0.08353752300092135,-8.006331130988066,,,,0.0845532680786347,-7.756038403101783,,,
,,,0.5989286362061367,-0.09068311467352351,,,,0.5995919293942045,-0.08983935209978537,,,,0.10134578543518163,-4.507197851224231,,,,0.1104292304569293,-4.203751095490841,,,,0.08353866375857044,-8.011875711349038,,,,0.08455483208490701,-7.761491691476993,,,
,,,0.6007270407372487,-0.0865495126521007,,,,0.601389337930182,-0.08570091831595286,,,,0.10138595112118617,-4.510242046096517,,,,0.1104837473518596,-4.206670925160139,,,,0.08353984596727865,-8.017420342415488,,,,0.08455644665907469,-7.766945077062759,,,
,,,0.6026868883965129,-0.0824692371049591,,,,0.6033483674966528,-0.08161573940298725,,,,0.1014274019929426,-4.513287950563528,,,,0.11053995325015598,-4.209593097087418,,,,0.08354106734368173,-8.022965025403433,,,,0.08455810890839786,-7.772398561333992,,,
,,,0.6048059647428241,-0.07844841375607814,,,,0.6054668063836774,-0.07758994765778955,,,,0.10147006623158898,-4.516335608342651,,,,0.11059775175762705,-4.212517668748304,,,,0.08354232556788874,-8.028509761433474,,,,0.08455981589642438,-7.777852145640444,,,
,,,0.6070818166727865,-0.07449307778182615,,,,0.607742203958325,-0.07362958493020848,,,,0.1015138705841438,-4.519385060173812,,,,0.1106570445893918,-4.215444693642066,,,,0.0835436182874716,-8.034054551530103,,,,0.084561564648225,-7.783305831223263,,,
,,,0.6095117561529605,-0.07060916481809784,,,,0.6101718743930948,-0.06974059362058233,,,,0.10155874048549147,-4.522436343774839,,,,0.11071773173270681,-4.2183742212152,,,,0.08354494312146198,-8.039599396621187,,,,0.08456335215521261,-7.788759619191741,,,
,,,0.6120928643019997,-0.06680250212455892,,,,0.6127529007446081,-0.06592880783431256,,,,0.10160460018164574,-4.525489493801742,,,,0.11077971161171683,-4.221306296814425,,,,0.08354629766434914,-8.045144297537602,,,,0.08456517538018248,-7.794213510528732,,,
,,,0.6148219958162554,-0.06307879991884711,,,,0.6154821393761502,-0.06219994470632056,,,,0.10165137285409248,-4.528544541813995,,,,0.11084288125382948,-4.224240961656237,,,,0.0835476794900727,-8.050689255013028,,,,0.08456703126265112,-7.799667506109909,,,
,,,0.6176957837319295,-0.059443642893270345,,,,0.6183562247171477,-0.05855959590780371,,,,0.10169898074501338,-4.531601516244791,,,,0.1109071364565827,-4.227178252755746,,,,0.08354908615600405,-8.05623426968389,,,,0.08456891672328752,-7.805121606666372,,,
,,,0.6207106445163701,-0.05590248192621556,,,,0.6213715743521802,-0.05501321934778531,,,,0.10174734528319146,-4.534660442376326,,,,0.11097237195644823,-4.230118202929276,,,,0.08355051520691043,-8.061779342089467,,,,0.08457082866954634,-7.81057581282288,,,
,,,0.6238627834806327,-0.052460626000139766,,,,0.6245243944316473,-0.05156613108103944,,,,0.10179638721039991,-4.537721342320096,,,,0.11103848159723424,-4.233060840744127,,,,0.0835519641788958,-8.06732447267215,,,,0.08457276400013493,-7.81603012507521,,,
,,,0.6271482005049669,-0.049123234337658715,,,,0.6278106853957607,-0.04822349743415652,,,,0.10184602670807577,-4.540784235002211,,,,0.11110535849962028,-4.236006190507309,,,,0.0835534306033126,-8.072869661777833,,,,0.08457471961012542,-7.821484543793315,,,
,,,0.6305626960684508,-0.045895308766877974,,,,0.6312262480030776,-0.04499032736078701,,,,0.10189618352408125,-4.54384913615373,,,,0.11117289523043777,-4.238954272256599,,,,0.08355491201063868,-8.078414909656479,,,,0.0845766923958385,-7.826939069231264,,,
,,,0.6341018775735588,-0.04278168632672792,,,,0.6347666896543668,-0.04187146503686669,,,,0.10194677709935614,-4.546916058305981,,,,0.11124098397191085,-4.241905101750413,,,,0.08355640593431375,-8.08396021646281,,,,0.08457867925955628,-7.832393701520119,,,
,,,0.6377611659560372,-0.03978703212266925,,,,0.6384274310021818,-0.03887158270620836,,,,0.10199772669426638,-4.54998501079086,,,,0.11130951669049878,-4.244858690471892,,,,0.08355790991452998,-8.089505582257152,,,,0.08458067711438452,-7.83784844067402,,,
,,,0.6415358025700627,-0.03691583244273158,,,,0.6422037128361147,-0.03599517378640468,,,,0.10204895151445544,-4.5530559997460704,,,,0.11137838530491521,-4.247815045624134,,,,0.08355942150197128,-8.095051007006408,,,,0.08458268288870754,-7.843303286576362,,,
,,,0.6454208563382764,-0.034172388143430835,,,,0.6460906032333255,-0.03324654624471955,,,,0.10210037083600715,-4.556129028125261,,,,0.11144748185374405,-4.250774170176863,,,,0.08356093826149606,-8.100596490585179,,,,0.08458469353129743,-7.848758239018946,,,
,,,0.6494112311559169,-0.0315608083146884,,,,0.6500830049635667,-0.030629816252829456,,,,0.10215190412973081,-4.559204095713024,,,,0.11151669866089237,-4.2537360628382395,,,,0.08356245777575849,-8.106142032777013,,,,0.08458670601512282,-7.85421329764996,,,
,,,0.6535016735379318,-0.029085004232443416,,,,0.6541756631375848,-0.028148902129520977,,,,0.102203471184382,-4.562281199144699,,,,0.11158592850084605,-4.256700718129327,,,,0.08356397764876317,-8.11168763327578,,,,0.08458871734245871,-7.859668462023669,,,
,,,0.6576867804976082,-0.026748683607210774,,,,0.6583631730874342,-0.02580751857918332,,,,0.1022549922286352,-4.565360331930916,,,,0.11165506476117683,-4.259668126382395,,,,0.0835654955093486,-8.11723329168718,,,,0.08459072454882414,-7.865123731572063,,,
,,,0.6619610076449538,-0.024555345136392792,,,,0.6626399884669342,-0.0236091712342705,,,,0.10230638805162746,-4.568441484486817,,,,0.11172400160381887,-4.262638273801614,,,,0.08356700901459481,-8.12277900753037,,,,0.08459272470733861,-7.870579105619824,,,
,,,0.6663186774927568,-0.022508273367702773,,,,0.6670004295601962,-0.021557151508864388,,,,0.10235758012189582,-4.571524644165884,,,,0.11179263412400942,-4.265611142505161,,,,0.08356851585315064,-8.12832478023971,,,,0.08459471493307244,-7.8760345833934835,,,
,,,0.6707539879579776,-0.020610533880604263,,,,0.6714386917858676,-0.01965453177034252,,,,0.10240849070453427,-4.574609795298284,,,,0.11186085850652229,-4.268586710560764,,,,0.08357001374847649,-8.13387060916662,,,,0.08459669238662032,-7.88149016399634,,,
,,,0.6752610210458617,-0.01886496879221145,,,,0.6759488543844817,-0.01790416083567369,,,,0.10245904297640056,-4.5776969192336505,,,,0.11192857217996889,-4.27156495206901,,,,0.08357150046199838,-8.139416493581548,,,,0.08459865427855098,-7.886945846444797,,,
,,,0.6798337517039181,-0.017274192593634868,,,,0.6805248892760513,-0.016308659798188987,,,,0.10250916113920652,-4.580785994388211,,,,0.11199567396763134,-4.274545837210838,,,,0.08357297379616956,-8.144962432676056,,,,0.0846005978729291,-7.892401629653081,,,
,,,0.6844660568326837,-0.015840588322291647,,,,0.6851606700748232,-0.014870418190468946,,,,0.10255877053033048,-4.583876996296153,,,,0.11206206423549558,-4.277529332317059,,,,0.08357443159743574,-8.150508425564988,,,,0.08460252049095789,-7.897857512433259,,,
,,,0.6891517244399861,-0.014566304075234246,,,,0.6898499812479019,-0.013591590488383239,,,,0.10260779773119429,-4.586969897665126,,,,0.11212764503710052,-4.280515399945088,,,,0.08357587175910063,-8.15605447128874,,,,0.08460441951465235,-7.903313493503221,,,
,,,0.693884462925228,-0.013453249868083456,,,,0.6945865274042586,-0.01247409296089272,,,,0.10265617067305267,-4.590064668435773,,,,0.11219232025485992,-4.283503998968198,,,,0.0835772922240882,-8.161600568815638,,,,0.08460629239028473,-7.908769571498301,,,
,,,0.698657910480046,-0.01250309484368082,,,,0.6993639427004734,-0.011519600869636963,,,,0.10270381874004733,-4.593161275845172,,,,0.11225599573749157,-4.286495084632792,,,,0.08357869098759892,-8.167146717044377,,,,0.08460813663138844,-7.914225744944195,,,
,,,0.7034656445915435,-0.011717264834106471,,,,0.7041758003494057,-0.010729546022230304,,,,0.1027506728693833,-4.596259684494056,,,,0.11231857943423723,-4.289488608698604,,,,0.08358006609965649,-8.172692914806564,,,,0.08460994982242341,-7.919682012313462,,,
,,,0.7083011916341648,-0.011096940279237709,,,,0.7090156222178504,-0.010105114682013265,,,,0.10279666564849059,-4.599359856417706,,,,0.11237998152413564,-4.2924845194756776,,,,0.08358141566754283,-8.178239160869332,,,,0.08461172962124244,-7.925138371969998,,,
,,,0.7131580365361624,-0.010643054504550466,,,,0.7138768884991276,-0.009647245837499228,,,,0.10284173140903938,-4.602461751160363,,,,0.1124401145419586,-4.295482761974116,,,,0.08358273785811857,-8.183785453938016,,,,0.0846134737623299,-7.930594822217289,,,
,,,0.7180296325065103,-0.010356292360394231,,,,0.7187530474464502,-0.009356629833247575,,,,0.10288580631768303,-4.605565325853031,,,,0.1124988934990298,-4.298483277967633,,,,0.08358403090002653,-8.189331792658914,,,,0.08461518005920339,-7.936051361268604,,,
,,,0.7229094108080418,-0.010237089224500413,,,,0.7236375251528403,-0.009233707364391592,,,,0.10292882846340864,-4.608670535294538,,,,0.11255623600018616,-4.301486006140097,,,,0.0835852930857765,-8.194878175622094,,,,0.08461684640726941,-7.941507987280071,,,
,,,0.7277907905625272,-0.01028563036900916,,,,0.7285237353633008,-0.009278668835702683,,,,0.10297073794138119,-4.611777332035691,,,,0.11261206235541853,-4.304490882168731,,,,0.08358652277370895,-8.200424601364272,,,,0.084618470786014,-7.946964698333413,,,
,,,0.7326671885733668,-0.010501850692829686,,,,0.7334050893049106,-0.00949145408635993,,,,0.10301147693317309,-4.614885666466403,,,,0.11266629568709806,-4.307497838857326,,,,0.08358771838983628,-8.205971068371731,,,,0.08462005126128733,-7.9524214924460646,,,
,,,0.7375320291515541,-0.010885434819674404,,,,0.738275005520488,-0.009871752480545906,,,,0.10305098978327762,-4.617995486905603,,,,0.11271886203207775,-4.310506806255649,,,,0.08358887842955987,-8.211517575083294,,,,0.08462158598752524,-7.957878367583161,,,
,,,0.7423787539305554,-0.011435817561636386,,,,0.7431269196914593,-0.010419003363832401,,,,0.10308922307181069,-4.621106739693809,,,,0.11276969043852708,-4.313517711767634,,,,0.08359000145926179,-8.21706411989333,,,,0.08462307320936531,-7.96333532163622,,,
,,,0.7472008316557713,-0.012152184747707306,,,,0.7479542944355906,-0.011132396884855868,,,,0.10312612568331211,-4.624219369288185,,,,0.11281871305807653,-4.316530480317429,,,,0.0835910861177701,-8.222610701154808,,,,0.08462451126396034,-7.968792352473883,,,
,,,0.7519917679342764,-0.013033474416158375,,,,0.752750629065263,-0.012010875180923029,,,,0.10316164887156404,-4.62733331835992,,,,0.11286586523169467,-4.319545034424076,,,,0.08359213111769656,-8.228157317182376,,,,0.08462589858186738,-7.974249457883742,,,
,,,0.7567451149305838,-0.014078378369237763,,,,0.7575094692920363,-0.013053133926454566,,,,0.10319574632035079,-4.630448527893771,,,,0.11291108557118394,-4.322561294389379,,,,0.08359313524664658,-8.233703966255455,,,,0.08462723368907689,-7.97970663563016,,,
,,,0.7614544809942554,-0.015285344088162067,,,,0.7622244168633012,-0.014257624241783432,,,,0.10322837420009137,-4.6335649372895995,,,,0.1129543160343615,-4.325579178396316,,,,0.08359409736830037,-8.239250646621375,,,,0.08462851520802292,-7.9851638834273775,,,
,,,0.7661135402052612,-0.01665257700591156,,,,0.7668891391169205,-0.015622554960224463,,,,0.10325949122028223,-4.636682484465733,,,,0.11299550199505361,-4.32859860267469,,,,0.08359501642336549,-8.244797356498513,,,,0.0846297418588103,-7.990621198960939,,,
,,,0.7707160418231056,-0.018178043134863212,,,,0.7714973784398592,-0.017145895250135715,,,,0.10328905867769528,-4.639801105963979,,,,0.11303459230710153,-4.331619481617822,,,,0.08359589143040043,-8.25034409407944,,,,0.08463091246003945,-7.996078579876162,,,
,,,0.7752558196258565,-0.019859472045826953,,,,0.776042961616932,-0.01882537758883546,,,,0.10331704050028248,-4.642920737056124,,,,0.11307153936292036,-4.3346417279472895,,,,0.08359672148650948,-8.255890857534077,,,,0.08463202592974499,-8.001536023796065,,,
,,,0.779726801125365,-0.02169436019457873,,,,0.7805198090559392,-0.020658501084218597,,,,0.10334340328674585,-4.646041311851736,,,,0.11310629914600816,-4.337665252842039,,,,0.08359750576790917,-8.261437645012851,,,,0.08463308128598326,-8.006993528317336,,,
,,,0.7841230166451181,-0.02367997459151531,,,,0.7849219438756242,-0.02264253513990537,,,,0.10336811634173813,-4.649162763407102,,,,0.11313883127759725,-4.340689966088993,,,,0.08359824353036684,-8.266984454649851,,,,0.08463407764714267,-8.012451091010803,,,
,,,0.7884386082473558,-0.025813356809585995,,,,0.7892435008430689,-0.02477452345899617,,,,0.10339115170666673,-4.6522850238351285,,,,0.11316909905775441,-4.343715776243776,,,,0.08359893410951197,-8.272531284565959,,,,0.08463501423262346,-8.017908709447195,,,
,,,0.7926678384962763,-0.028091327325190617,,,,0.7934787351473358,-0.027051288381068118,,,,0.10341248418608023,-4.655408024416013,,,,0.11319706949988463,-4.346742590748337,,,,0.0835995769210213,-8.27807813287198,,,,0.08463589036248081,-8.02336638116228,,,
,,,0.7968050990443762,-0.030510490186267225,,,,0.7976220309963937,-0.029469435546847604,,,,0.10343209136962404,-4.6585316957085325,,,,0.11322271336007747,-4.349770316113285,,,,0.08360017146067864,-8.283624997671751,,,,0.08463670545783672,-8.02882410369723,,,
,,,0.8008449190292042,-0.033067238001331906,,,,0.8016679100245874,-0.03202535888409156,,,,0.10344995364955817,-4.66165596766176,,,,0.11324600515989923,-4.352798858050566,,,,0.0836007173043108,-8.289171877065218,,,,0.0846374590405152,-8.03428187458787,,,
,,,0.8047819732680637,-0.03575775724277157,,,,0.8056110394981737,-0.03471524590814042,,,,0.10346605423383766,-4.6647807697270345,,,,0.11326692320352146,-4.355828121624274,,,,0.083601214107601,-8.294718769151492,,,,0.08463815073273408,-8.039739691363373,,,
,,,0.8086110902384708,-0.038578033857235905,,,,0.8094462403067163,-0.0375350833299651,,,,0.10348037915476248,-4.667906030970014,,,,0.11328544958891328,-4.358858011410546,,,,0.08360166160578136,-8.300265672031866,,,,0.08463878025678047,-8.045197551565492,,,
,,,0.8123272598324631,-0.04152385917552368,,,,0.8131684947284171,-0.04048066296404978,,,,0.10349291727321086,-4.671031680182636,,,,0.11330157021285325,-4.361888431634043,,,,0.08360205961320623,-8.305812583812797,,,,0.08463934743414071,-8.05065545273406,,,
,,,0.8159256408731625,-0.04459083611390921,,,,0.8167729539577748,-0.043547587928149896,,,,0.1035036602784766,-4.674157645994811,,,,0.11331527477029552,-4.364919286322297,,,,0.08360240802280841,-8.311359502608845,,,,0.08463985218481038,-8.056113392415455,,,
,,,0.8194015683823213,-0.047774385658416824,,,,0.8202549453842827,-0.04673127912643812,,,,0.10351260268373762,-4.677283856985683,,,,0.11332655674808655,-4.3679504794781066,,,,0.08360270680544027,-8.316906426545566,,,,0.0846402945267677,-8.061571368195128,,,
,,,0.8227505605879203,-0.05106975362311431,,,,0.823609979611217,-0.05002698200692113,,,,0.1035197418171896,-4.680410241794285,,,,0.1133354134119683,-4.370981915180631,,,,0.08360295600910198,-8.322453353762358,,,,0.08464067457417396,-8.067029377646358,,,
,,,0.8259683256612494,-0.05447201767307114,,,,0.8268337572039341,-0.053429773584141506,,,,0.10352507780888509,-4.683536729229419,,,,0.11334184578899854,-4.374013497775863,,,,0.08360315575805939,-8.328000282415239,,,,0.08464099253680689,-8.07248741837831,,,
,,,0.8290507681732743,-0.05797609460220652,,,,0.82992217515746,-0.05693456971703215,,,,0.1035286135733246,-4.686663248378601,,,,0.11334585864342878,-4.3770451320046435,,,,0.08360330625185398,-8.333547210679587,,,,0.08464124871853915,-8.077945488027307,,,
,,,0.8319939952604851,-0.06157674785584466,,,,0.8328713330735528,-0.060536132631964584,,,,0.10353035478785294,-4.689789728715904,,,,0.11334746044723003,-4.380076723148873,,,,0.08360340776420762,-8.3390941367528,,,,0.0846414435157604,-8.083403584253603,,,
,,,0.8347943224908331,-0.06526859528739407,,,,0.8356775390378277,-0.06422907868031691,,,,0.10353030986691975,-4.692916100208548,,,,0.11334666334509172,-4.383108177172813,,,,0.0836034606418249,-8.3446410588569,,,,0.08464157741593666,-8.088861704748496,,,
,,,0.8374482794207788,-0.06904611713818062,,,,0.8383373151879526,-0.06800788631965911,,,,0.10352848993226946,-4.696042293422066,,,,0.11334348311393987,-4.386139400871625,,,,0.08360346530309615,-8.35018797524107,,,,0.08464165099586787,-8.094319847242165,,,
,,,0.8399526148349203,-0.07290366422908752,,,,0.8408474029643624,-0.07186690430711362,,,,0.10352490877913177,-4.699168239623896,,,,0.11333793911696986,-4.389170301998154,,,,0.08360342223670385,-8.355734884184109,,,,0.08464166491978212,-8.099778009496038,,,
,,,0.842304301660117,-0.07683546635229266,,,,0.8432047680353939,-0.07580036009332906,,,,0.10351958283848939,-4.702293870885269,,,,0.11333005425265283,-4.392200789419262,,,,0.08360333200013603,-8.361281783996818,,,,0.08464161993754667,-8.10523618932482,,,
,,,0.8445005415464928,-0.08083564085104664,,,,0.8454066048892073,-0.0798023684048056,,,,0.10351253113550542,-4.705419120181208,,,,0.11331985489827126,-4.395230773224974,,,,0.08360319521810966,-8.366828673024312,,,,0.08464151688244125,-8.110694384575583,,,
,,,0.846538769108184,-0.0848982013750997,,,,0.8474503410853419,-0.08386694000242739,,,,0.10350377524419829,-4.708543921488535,,,,0.11330737084869981,-4.398260164883394,,,,0.08360301258090745,-8.372375549648243,,,,0.08464135666910903,-8.116152593151073,,,
