x,z,x_crossings,z_crossings,St,beta
0.038137684605340255,-4.122390560035411,,,0.1842874526977538,0.84
0.038047714989636196,-4.157001228375546,,,0.1842874526977538,0.84
0.03796018509050005,-4.191651706731229,,,0.1842874526977538,0.84
0.03787524560382918,-4.226341597949246,,,0.1842874526977538,0.84
0.03779302647760722,-4.2610705145385905,,,0.1842874526977538,0.84
0.037713637661949816,-4.295838077309197,,,0.1842874526977538,0.84
0.0376371699047888,-4.3306439141001105,,,0.1842874526977538,0.84
0.03756369558633039,-4.36548765859674,,,0.1842874526977538,0.84
0.037493269585686315,-4.400368949236446,,,0.1842874526977538,0.84
0.03742593017335536,-4.4352874282013195,,,0.1842874526977538,0.84
0.037361699923525206,-4.470242740496663,,,0.1842874526977538,0.84
0.03730058664046763,-4.505234533113395,,,0.1842874526977538,0.84
0.037242584293611804,-4.540262454272273,,,0.1842874526977538,0.84
0.03718767395619889,-4.57532615274761,,,0.1842874526977538,0.84
0.03713582474274331,-4.610425277267903,,,0.1842874526977538,0.84
0.03708699474085147,-4.645559475990631,,,0.1842874526977538,0.84
0.03704113193327378,-4.680728396048252,,,0.1842874526977538,0.84
0.036998175106390405,-4.715931683162344,,,0.1842874526977538,0.84
0.03695805474165251,-4.751168981322667,,,0.1842874526977538,0.84
0.036920693886818234,-4.786439932527857,,,0.1842874526977538,0.84
0.036886009004134274,-4.821744176584367,,,0.1842874526977538,0.84
0.03685391079291877,-4.857081350960241,,,0.1842874526977538,0.84
0.03682430498429856,-4.8924510906902565,,,0.1842874526977538,0.84
0.03679709310614167,-4.927853028328965,,,0.1842874526977538,0.84
0.03677217321650449,-4.9632867939481775,,,0.1842874526977538,0.84
0.03674944060418118,-4.998752015175452,,,0.1842874526977538,0.84
0.036728788455199175,-5.034248317270173,,,0.1842874526977538,0.84
0.03671010848435032,-5.069775323233892,,,0.1842874526977538,0.84
0.03669329153107959,-5.105332653951634,,,0.1842874526977538,0.84
0.03667822811927416,-5.1409199283609714,,,0.1842874526977538,0.84
0.03666480898070309,-5.1765367636457515,,,0.1842874526977538,0.84
0.036652925542052774,-5.212182775451452,,,0.1842874526977538,0.84
0.036642470375684986,-5.247857578119257,,,0.1842874526977538,0.84
0.03663333761441298,-5.283560784936058,,,0.1842874526977538,0.84
0.03662542333074696,-5.31929200839769,,,0.1842874526977538,0.84
0.03661862588120272,-5.35505086048285,,,0.1842874526977538,0.84
0.036612846216397585,-5.390836952935281,,,0.1842874526977538,0.84
0.03660798815777513,-5.426649897551904,,,0.1842874526977538,0.84
0.03660395864190538,-5.462489306474754,,,0.1842874526977538,0.84
0.036600667933400846,-5.498354792484681,,,0.1842874526977538,0.84
0.03659802980757014,-5.534245969294937,,,0.1842874526977538,0.84
0.036595961704001916,-5.570162451842869,,,0.1842874526977538,0.84
0.03659438485233136,-5.606103856578129,,,0.1842874526977538,0.84
0.03659322437149131,-5.64206980174589,,,0.1842874526977538,0.84
0.03659240934378953,-5.678059907663715,,,0.1842874526977538,0.84
0.03659187286518406,-5.714073796990866,,,0.1842874526977538,0.84
0.036591552073150055,-5.750111094988939,,,0.1842874526977538,0.84
0.03659138815354453,-5.786171429772853,,,0.1842874526977538,0.84
0.036591326327880674,-5.822254432551342,,,0.1842874526977538,0.84
0.03659131582242144,-5.85835973785619,,,0.1842874526977538,0.84
0.036591309820493,-5.894486983759591,,,0.1842874526977538,0.84
0.03659126539940377,-5.93063581207911,,,0.1842874526977538,0.84
0.036591143453333495,-5.966805868569809,,,0.1842874526977538,0.84
0.03659090860353089,-6.002996803103209,,,0.1842874526977538,0.84
0.03659052909712723,-6.039208269832871,,,0.1842874526977538,0.84
0.036589976695838126,-6.075439927346414,,,0.1842874526977538,0.84
0.03658922655578651,-6.111691438803925,,,0.1842874526977538,0.84
0.03658825709963774,-6.14796247206275,,,0.1842874526977538,0.84
0.03658704988219211,-6.184252699788749,,,0.1842874526977538,0.84
0.03658558945053248,-6.220561799554142,,,0.1842874526977538,0.84
0.03658386319977494,-6.256889453922166,,,0.1842874526977538,0.84
0.0365818612254187,-6.293235350518765,,,0.1842874526977538,0.84
0.036579576173238905,-6.3295991820916475,,,0.1842874526977538,0.84
0.03657700308761213,-6.3659806465570306,,,0.1842874526977538,0.84
0.03657413925910997,-6.402379447034471,,,0.1842874526977538,0.84
0.03657098407214166,-6.438795291870197,,,0.1842874526977538,0.84
0.03656753885337183,-6.475227894649398,,,0.1842874526977538,0.84
0.03656380672158516,-6.511676974197935,,,0.1842874526977538,0.84
0.036559792439615955,-6.548142254573981,,,0.1842874526977538,0.84
0.03655550226890739,-6.584623465050102,,,0.1842874526977538,0.84
0.03655094382721304,-6.621120340086308,,,0.1842874526977538,0.84
0.0365461259499023,-6.657632619294608,,,0.1842874526977538,0.84
0.03654105855528181,-6.694160047395624,,,0.1842874526977538,0.84
0.03653575251429624,-6.730702374167808,,,0.1842874526977538,0.84
0.036530219524925876,-6.767259354389802,,,0.1842874526977538,0.84
0.03652447199155288,-6.803830747776516,,,0.1842874526977538,0.84
0.03651852290952555,-6.840416318909434,,,0.1842874526977538,0.84
0.036512385755108394,-6.877015837161707,,,0.1842874526977538,0.84
0.036506074380966785,-6.913629076618549,,,0.1842874526977538,0.84
0.036499602917297806,-6.950255815993457,,,0.1842874526977538,0.84
0.036492985678683726,-6.9868958385407485,,,0.1842874526977538,0.84
0.03648623707671166,-7.0235489319649185,,,0.1842874526977538,0.84
0.03647937153837195,-7.060214888327271,,,0.1842874526977538,0.84
0.03647240343021908,-7.096893503950292,,,0.1842874526977538,0.84
0.03646534698825241,-7.133584579320198,,,0.1842874526977538,0.84
0.036458216253449104,-7.1702879189880715,,,0.1842874526977538,0.84
0.036451025012859434,-7.207003331469985,,,0.1842874526977538,0.84
0.036443786746154026,-7.243730629146493,,,0.1842874526977538,0.84
0.03643651457749397,-7.2804696281618435,,,0.1842874526977538,0.84
0.036429221232578364,-7.317220148323244,,,0.1842874526977538,0.84
0.03642191900070898,-7.3539820130005005,,,0.1842874526977538,0.84
0.03641461970169894,-7.390755049026315,,,0.1842874526977538,0.84
0.03640733465744115,-7.42753908659752,,,0.1842874526977538,0.84
0.03640007466794276,-7.46433395917749,,,0.1842874526977538,0.84
0.03639284999162406,-7.501139503399971,,,0.1842874526977538,0.84
0.03638567032967392,-7.537955558974521,,,0.1842874526977538,0.84
0.03637854481424919,-7.574781968593768,,,0.1842874526977538,0.84
0.03637148200030157,-7.611618577842634,,,0.1842874526977538,0.84
0.036364489860813864,-7.648465235109692,,,0.1842874526977538,0.84
0.036357575785226005,-7.685321791500771,,,0.1842874526977538,0.84
0.036350746580831754,-7.722188100754936,,,0.1842874526977538,0.84
0.03634400847692807,-7.759064019162927,,,0.1842874526977538,0.84
0.03633736713150133,-7.795949405488141,,,0.1842874526977538,0.84
0.03633082764023768,-7.832844120890221,,,0.1842874526977538,0.84
0.03632439454764858,-7.869748028851296,,,0.1842874526977538,0.84
0.03631807186010752,-7.906660995104913,,,0.1842874526977538,0.84
0.0363118630605987,-7.943582887567672,,,0.1842874526977538,0.84
0.036305771124984856,-7.980513576273585,,,0.1842874526977538,0.84
0.0362997985396074,-8.017452933311137,,,0.1842874526977538,0.84
0.03629394732003909,-8.054400832763056,,,0.1842874526977538,0.84
0.036288219030816644,-8.091357150648752,,,0.1842874526977538,0.84
0.036282614805988184,-8.128321764869394,,,0.1842874526977538,0.84
0.036277135370318334,-8.16529455515559,,,0.1842874526977538,0.84
0.036271781061001665,-8.20227540301761,,,0.1842874526977538,0.84
0.036266551849743464,-8.2392641916981,,,0.1842874526977538,0.84
0.03626144736507499,-8.276260806127222,,,0.1842874526977538,0.84
0.0362564669147788,-8.313265132880165,,,0.1842874526977538,0.84
0.036251609508307935,-8.350277060136918,,,0.1842874526977538,0.84
0.03624687387909117,-8.38729647764427,,,0.1842874526977538,0.84
0.036242258506624665,-8.424323276679932,,,0.1842874526977538,0.84
0.03623776163825864,-8.461357350018694,,,0.1842874526977538,0.84
0.03623338131059539,-8.498398591900552,,,0.1842874526977538,0.84
0.036229115370423164,-8.535446898000686,,,0.1842874526977538,0.84
0.036224961495117725,-8.572502165401234,,,0.1842874526977538,0.84
0.03622091721245104,-8.609564292564752,,,0.1842874526977538,0.84
0.03621697991975363,-8.646633179309262,,,0.1842874526977538,0.84
0.03621314690238405,-8.683708726784825,,,0.1842874526977538,0.84
0.03620941535146564,-8.720790837451528,,,0.1842874526977538,0.84
0.03620578238085711,-8.757879415058799,,,0.1842874526977538,0.84
0.036202245043329424,-8.794974364625979,,,0.1842874526977538,0.84
0.03619880034592754,-8.83207559242404,,,0.1842874526977538,0.84
0.03619544526450065,-8.869183005958392,,,0.1842874526977538,0.84
0.036192176757390095,-8.906296513952675,,,0.1842874526977538,0.84
0.03618899177826868,-8.943416026333475,,,0.1842874526977538,0.84
0.03618588728812984,-8.980541454215873,,,0.1842874526977538,0.84
0.036182860266429154,-9.01767270988976,,,0.1842874526977538,0.84
0.036179907721384796,-9.054809706806855,,,0.1842874526977538,0.84
0.03617702669944692,-9.091952359568339,,,0.1842874526977538,0.84
0.036174214293949306,-9.129100583913054,,,0.1842874526977538,0.84
0.03617146765295973,-9.166254296706208,,,0.1842874526977538,0.84
0.03616878398634789,-9.20341341592851,,,0.1842874526977538,0.84
0.03616616057209254,-9.2405778606657,,,0.1842874526977538,0.84
0.03616359476185124,-9.27774755109841,,,0.1842874526977538,0.84
0.03616108398581819,-9.314922408492306,,,0.1842874526977538,0.84
0.03615862575689724,-9.35210235518848,,,0.1842874526977538,0.84
0.03615621767421846,-9.389287314594025,,,0.1842874526977538,0.84
0.036153857426027766,-9.426477211172777,,,0.1842874526977538,0.84
0.03615154279198007,-9.463671970436174,,,0.1842874526977538,0.84
0.03614927164486713,-9.500871518934208,,,0.1842874526977538,0.84
0.03614704195181168,-9.53807578424643,,,0.1842874526977538,0.84
0.036144851774959796,-9.575284694972993,,,0.1842874526977538,0.84
0.03614269927170352,-9.612498180725687,,,0.1842874526977538,0.84
0.036140582694465934,-9.64971617211898,,,0.1842874526977538,0.84
0.03613850039008031,-9.686938600761007,,,0.1842874526977538,0.84
0.03613645079879508,-9.724165399244516,,,0.1842874526977538,0.84
0.03613443245293551,-9.761396501137751,,,0.1842874526977538,0.84
0.03613244397525275,-9.798631840975249,,,0.1842874526977538,0.84
0.036130484076989954,-9.83587135424856,,,0.1842874526977538,0.84
0.03612855155569462,-9.873114977396867,,,0.1842874526977538,0.84
0.03612664529280525,-9.910362647797504,,,0.1842874526977538,0.84
0.03612476425103973,-9.94761430375637,,,0.1842874526977538,0.84
0.03612290747161154,-9.98486988449824,,,0.1842874526977538,0.84
0.03612107407129915,-10.022129330156964,,,0.1842874526977538,0.84
0.03611926323939269,-10.059392581765557,,,0.1842874526977538,0.84
0.03611747423454082,-10.09665958124618,,,0.1842874526977538,0.84
0.036115706381519695,-10.13393027140003,,,0.1842874526977538,0.84
0.03611395906794468,-10.17120459589712,,,0.1842874526977538,0.84
0.03611223174094419,-10.208482499265958,,,0.1842874526977538,0.84
0.03611052390381395,-10.245763926883166,,,0.1842874526977538,0.84
0.03610883511266868,-10.28304882496298,,,0.1842874526977538,0.84
0.036107164973107,-10.320337140546709,,,0.1842874526977538,0.84
0.03610551313690427,-10.357628821492101,,,0.1842874526977538,0.84
0.036103879298746734,-10.39492381646267,,,0.1842874526977538,0.84
0.036102263193019284,-10.432222074916968,,,0.1842874526977538,0.84
0.036100664590658055,-10.469523547097806,,,0.1842874526977538,0.84
0.036099083296077854,-10.50682818402146,,,0.1842874526977538,0.84
0.03609751914418341,-10.544135937466848,,,0.1842874526977538,0.84
0.03609597199747238,-10.581446759964694,,,0.1842874526977538,0.84
0.03609444174323711,-10.618760604786686,,,0.1842874526977538,0.84
0.036092928290871,-10.656077425934656,,,0.1842874526977538,0.84
0.03609143156928463,-10.693397178129757,,,0.1842874526977538,0.84
0.03608995152443574,-10.73071981680168,,,0.1842874526977538,0.84
0.03608848811697642,-10.7680452980779,,,0.1842874526977538,0.84
0.03608704132001995,-10.805373578772967,,,0.1842874526977538,0.84
0.036085611117029244,-10.842704616377853,,,0.1842874526977538,0.84
0.036084197499827754,-10.880038369049357,,,0.1842874526977538,0.84
0.03608280046673337,-10.917374795599574,,,0.1842874526977538,0.84
0.03608142002081513,-10.954713855485455,,,0.1842874526977538,0.84
0.03608005616827182,-10.992055508798437,,,0.1842874526977538,0.84
0.03607870891693138,-11.029399716254176,,,0.1842874526977538,0.84
0.036077378274869114,-11.066746439182369,,,0.1842874526977538,0.84
0.03607606424914268,-11.10409563951669,,,0.1842874526977538,0.84
0.036074766844641074,-11.141447279784824,,,0.1842874526977538,0.84
0.03607348606304481,-11.17880132309863,,,0.1842874526977538,0.84
0.03607222190189384,-11.216157733144417,,,0.1842874526977538,0.84
0.03607097435375984,-11.25351647417334,,,0.1842874526977538,0.84
0.03606974340551886,-11.29087751099194,,,0.1842874526977538,0.84
0.03606852903772054,-11.328240808952808,,,0.1842874526977538,0.84
0.03606733122404952,-11.365606333945381,,,0.1842874526977538,0.84
0.036066149930874945,-11.402974052386888,,,0.1842874526977538,0.84
0.0360649851168834,-11.440343931213429,,,0.1842874526977538,0.84
0.03606383673279101,-11.477715937871201,,,0.1842874526977538,0.84
0.036062704721130004,-11.515090040307872,,,0.1842874526977538,0.84
0.036061589016105206,-11.552466206964096,,,0.1842874526977538,0.84
0.03606048954351592,-11.589844406765184,,,0.1842874526977538,0.84
0.036059406220738575,-11.627224609112915,,,0.1842874526977538,0.84
0.036058338956765676,-11.664606783877497,,,0.1842874526977538,0.84
0.03605728765229655,-11.701990901389685,,,0.1842874526977538,0.84
0.03605625219987555,-11.73937693243304,,,0.1842874526977538,0.84
0.0360552324840734,-11.776764848236335,,,0.1842874526977538,0.84
0.03605422838170748,-11.814154620466114,,,0.1842874526977538,0.84
0.036053239762097025,-11.851546221219394,,,0.1842874526977538,0.84
0.03605226648734927,-11.888939623016507,,,0.1842874526977538,0.84
0.03605130841267272,-11.926334798794096,,,0.1842874526977538,0.84
0.036050365386713926,-11.963731721898245,,,0.1842874526977538,0.84
0.0360494372519143,-12.00113036607775,,,0.1842874526977538,0.84
0.03604852384488348,-12.03853070547752,,,0.1842874526977538,0.84
0.0360476249967863,-12.075932714632135,,,0.1842874526977538,0.84
0.03604674053374009,-12.113336368459514,,,0.1842874526977538,0.84
0.036045870277219706,-12.150741642254726,,,0.1842874526977538,0.84
0.03604501404446746,-12.188148511683922,,,0.1842874526977538,0.84
0.03604417164890549,-12.225556952778405,,,0.1842874526977538,0.84
0.03604334290054832,-12.262966941928804,,,0.1842874526977538,0.84
0.03604252760641331,-12.300378455879386,,,0.1842874526977538,0.84
0.03604172557092715,-12.337791471722474,,,0.1842874526977538,0.84
0.03604093659632644,-12.375205966892983,,,0.1842874526977538,0.84
0.03604016048305085,-12.412621919163067,,,0.1842874526977538,0.84
0.036039397030127165,-12.450039306636876,,,0.1842874526977538,0.84
0.03603864603554303,-12.48745810774542,,,0.1842874526977538,0.84
0.036037907296609106,-12.524878301241527,,,0.1842874526977538,0.84
0.036037180610308625,-12.562299866194913,,,0.1842874526977538,0.84
0.03603646577363336,-12.59972278198734,,,0.1842874526977538,0.84
0.03603576258390531,-12.637147028307878,,,0.1842874526977538,0.84
0.03603507083908338,-12.67457258514824,,,0.1842874526977538,0.84
0.03603439033805456,-12.711999432798233,,,0.1842874526977538,0.84
0.03603372088090915,-12.74942755184127,,,0.1842874526977538,0.84
0.03603306226919973,-12.786856923149982,,,0.1842874526977538,0.84
0.0360324143061837,-12.824287527881898,,,0.1842874526977538,0.84
0.03603177679704923,-12.861719347475217,,,0.1842874526977538,0.84
0.03603114954912458,-12.899152363644646,,,0.1842874526977538,0.84
0.036030532372070954,-12.936586558377314,,,0.1842874526977538,0.84
0.0360299250780589,-12.97402191392876,,,0.1842874526977538,0.84
0.03602932748192851,-13.011458412818987,,,0.1842874526977538,0.84
0.036028739401333776,-13.048896037828584,,,0.1842874526977538,0.84
0.03602816065687125,-13.086334771994911,,,0.1842874526977538,0.84
0.03602759107219357,-13.123774598608357,,,0.1842874526977538,0.84
0.036027030474108206,-13.161215501208638,,,0.1842874526977538,0.84
0.03602647869266186,-13.198657463581178,,,0.1842874526977538,0.84
0.0360259355612111,-13.23610046975353,,,0.1842874526977538,0.84
0.03602540091647974,-13.273544503991863,,,0.1842874526977538,0.84
0.0360248745986035,-13.310989550797492,,,0.1842874526977538,0.84
0.03602435645116261,-13.348435594903478,,,0.1842874526977538,0.84
0.036023846321202854,-13.385882621271259,,,0.1842874526977538,0.84
0.0360233440592458,-13.423330615087343,,,0.1842874526977538,0.84
0.03602284951928871,-13.46077956176005,,,0.1842874526977538,0.84
0.03602236255879488,-13.498229446916294,,,0.1842874526977538,0.84
0.036021883038674964,-13.535680256398416,,,0.1842874526977538,0.84
0.03602141082325995,-13.57313197626106,,,0.1842874526977538,0.84
0.03602094578026644,-13.610584592768088,,,0.1842874526977538,0.84
0.03602048778075478,-13.648038092389557,,,0.1842874526977538,0.84
0.036020036699080715,-13.685492461798708,,,0.1842874526977538,0.84
0.03601959241284123,-13.722947687869018,,,0.1842874526977538,0.84
0.03601915480281496,-13.760403757671288,,,0.1842874526977538,0.84
0.03601872375289799,-13.797860658470764,,,0.1842874526977538,0.84
0.036018299150035425,-13.835318377724303,,,0.1842874526977538,0.84
0.03601788088414933,-13.872776903077572,,,0.1842874526977538,0.84
0.036017468848063575,-13.910236222362288,,,0.1842874526977538,0.84
0.03601706293742602,-13.947696323593494,,,0.1842874526977538,0.84
0.0360166630506286,-13.98515719496687,,,0.1842874526977538,0.84
0.036016269088725655,-14.022618824856076,,,0.1842874526977538,0.84
0.036015880955351014,-14.06008120181014,,,0.1842874526977538,0.84
0.03601549855663423,-14.097544314550868,,,0.1842874526977538,0.84
0.03601512180111631,-14.135008151970299,,,0.1842874526977538,0.84
0.03601475059966531,-14.172472703128184,,,0.1842874526977538,0.84
0.03601438486539214,-14.209937957249508,,,0.1842874526977538,0.84
0.03601402451356691,-14.24740390372204,,,0.1842874526977538,0.84
0.03601366946153601,-14.284870532093908,,,0.1842874526977538,0.84
0.03601331962864031,-14.322337832071224,,,0.1842874526977538,0.84
0.036012974936134645,-14.35980579351572,,,0.1842874526977538,0.84
0.03601263530710881,-14.397274406442437,,,0.1842874526977538,0.84
0.03601230066641025,-14.434743661017423,,,0.1842874526977538,0.84
0.03601197094056867,-14.47221354755548,,,0.1842874526977538,0.84
0.03601164605772267,-14.509684056517933,,,0.1842874526977538,0.84
0.03601132594754854,-14.547155178510431,,,0.1842874526977538,0.84
0.0360110105411914,-14.584626904280777,,,0.1842874526977538,0.84
0.03601069977119861,-14.622099224716786,,,0.1842874526977538,0.84
0.036010393571455794,-14.659572130844182,,,0.1842874526977538,0.84
0.03601009187712525,-14.697045613824516,,,0.1842874526977538,0.84
0.03600979462458704,-14.734519664953106,,,0.1842874526977538,0.84
0.03600950175138263,-14.771994275657027,,,0.1842874526977538,0.84
0.03600921319616116,-14.80946943749311,,,0.1842874526977538,0.84
0.036008928898628376,-14.846945142145975,,,0.1842874526977538,0.84
0.03600864879949814,-14.884421381426096,,,0.1842874526977538,0.84
0.03600837284044658,-14.921898147267893,,,0.1842874526977538,0.84
0.03600810096406882,-14.959375431727842,,,0.1842874526977538,0.84
0.03600783311383822,-14.996853226982632,,,0.1842874526977538,0.84
0.036007569234068136,-15.034331525327321,,,0.1842874526977538,0.84
0.03600730926987613,-15.071810319173549,,,0.1842874526977538,0.84
0.03600705316715052,-15.109289601047754,,,0.1842874526977538,0.84
0.03600680087251929,-15.146769363589426,,,0.1842874526977538,0.84
0.036006552333321215,-15.184249599549386,,,0.1842874526977538,0.84
0.03600630749757915,-15.221730301788083,,,0.1842874526977538,0.84
0.036006066313975425,-15.259211463273932,,,0.1842874526977538,0.84
0.0360058287318292,-15.296693077081656,,,0.1842874526977538,0.84
0.03600559470107576,-15.334175136390671,,,0.1842874526977538,0.84
0.03600536417224766,-15.371657634483487,,,0.1842874526977538,0.84
0.03600513709645751,-15.409140564744135,,,0.1842874526977538,0.84
0.03600491342538251,-15.446623920656616,,,0.1842874526977538,0.84
0.03600469311125048,-15.48410769580338,,,0.1842874526977538,0.84
0.03600447610682732,-15.521591883863817,,,0.1842874526977538,0.84
0.03600426236540588,-15.559076478612786,,,0.1842874526977538,0.84
0.036004051840796115,-15.596561473919154,,,0.1842874526977538,0.84
0.036003844487316354,-15.634046863744363,,,0.1842874526977538,0.84
0.03600364025978573,-15.671532642141017,,,0.1842874526977538,0.84
0.0360034391135176,-15.709018803251494,,,0.1842874526977538,0.84
0.03600324100431389,-15.74650534130658,,,0.1842874526977538,0.84
0.03600304588846023,-15.783992250624118,,,0.1842874526977538,0.84
0.03600285372272198,-15.821479525607685,,,0.1842874526977538,0.84
0.0360026644643408,-15.858967160745287,,,0.1842874526977538,0.84
0.03600247807103191,-15.896455150608073,,,0.1842874526977538,0.84
0.036002294500981885,-15.933943489849069,,,0.1842874526977538,0.84
0.036002113712846916,-15.971432173201938,,,0.1842874526977538,0.84
0.036001935665751446,-16.00892119547975,,,0.1842874526977538,0.84
0.03600176031928722,-16.046410551573775,,,0.1842874526977538,0.84
0.03600158763351257,-16.0839002364523,,,0.1842874526977538,0.84
0.03600141756895195,-16.12139024515946,,,0.1842874526977538,0.84
0.03600125008659567,-16.158880572814084,,,0.1842874526977538,0.84
0.036001085147899736,-16.196371214608565,,,0.1842874526977538,0.84
0.03600092271478584,-16.23386216580774,,,0.1842874526977538,0.84
0.03600076274964129,-16.2713534217478,,,0.1842874526977538,0.84
0.036000605215319094,-16.30884497783521,,,0.1842874526977538,0.84
0.03600045007513789,-16.346336829545642,,,0.1842874526977538,0.84
0.03600029729288192,-16.383828972422922,,,0.1842874526977538,0.84
0.03600014683280086,-16.42132140207801,,,0.1842874526977538,0.84
0.035999998659609574,-16.458814114187984,,,0.1842874526977538,0.84
0.035999852738487714,-16.49630710449504,,,0.1842874526977538,0.84
0.03599970903507921,-16.533800368805498,,,0.1842874526977538,0.84
0.035999567515491514,-16.57129390298886,,,0.1842874526977538,0.84
0.03599942814629477,-16.608787702976826,,,0.1842874526977538,0.84
0.035999290894520676,-16.64628176476238,,,0.1842874526977538,0.84
0.03599915572766122,-16.683776084398858,,,0.1842874526977538,0.84
0.03599902261366718,-16.721270657999032,,,0.1842874526977538,0.84
0.03599889152094637,-16.758765481734223,,,0.1842874526977538,0.84
0.03599876241836172,-16.796260551833416,,,0.1842874526977538,0.84
0.035998635275229084,-16.833755864582393,,,0.1842874526977538,0.84
0.03599851006131485,-16.871251416322878,,,0.1842874526977538,0.84
0.035998386746833325,-16.908747203451696,,,0.1842874526977538,0.84
0.035998265302443835,-16.94624322241994,,,0.1842874526977538,0.84
0.03599814569924771,-16.983739469732164,,,0.1842874526977538,0.84
0.03599802790878498,-17.021235941945566,,,0.1842874526977538,0.84
0.03599791190303088,-17.058732635669205,,,0.1842874526977538,0.84
0.03599779765439215,-17.096229547563222,,,0.1842874526977538,0.84
0.03599768513570316,-17.13372667433807,,,0.1842874526977538,0.84
0.035997574320221826,-17.171224012753758,,,0.1842874526977538,0.84
0.03599746518162536,-17.208721559619104,,,0.1842874526977538,0.84
0.035997357694005847,-17.246219311791005,,,0.1842874526977538,0.84
0.03599725183186569,-17.283717266173717,,,0.1842874526977538,0.84
0.03599714757011285,-17.321215419718136,,,0.1842874526977538,0.84
0.03599704488405604,-17.3587137694211,,,0.1842874526977538,0.84
0.0359969437493997,-17.396212312324707,,,0.1842874526977538,0.84
0.0,0.0,0.025255710540054658,-1.5875562987944578,0.1995000839233398,0.85
0.004997685923235452,-0.0003821504168931289,0.03384503438800388,-5.73035506699056,0.1995000839233398,0.85
0.009981478429505277,-0.001523533867606157,,,0.1995000839233398,0.85
0.014937479392111833,-0.003416213411017133,,,0.1995000839233398,0.85
0.019851884572417065,-0.006050829572041311,,,0.1995000839233398,0.85
0.024711004405843725,-0.009417496267923679,,,0.1995000839233398,0.85
0.02950138469522202,-0.013505537535633185,,,0.1995000839233398,0.85
0.03420984374361389,-0.018303491968642494,,,0.1995000839233398,0.85
0.03882354377823542,-0.023799138819971657,,,0.1995000839233398,0.85
0.04333005311095003,-0.029979526114871025,,,0.1995000839233398,0.85
0.04771740568623085,-0.03683100347029068,,,0.1995000839233398,0.85
0.05197415729691393,-0.04433925921934803,,,0.1995000839233398,0.85
0.05608943819299632,-0.05248936154278377,,,0.1995000839233398,0.85
0.060053001792550756,-0.06126580327403616,,,0.1995000839233398,0.85
0.06385526924003855,-0.07065255002461136,,,0.1995000839233398,0.85
0.06748736959204958,-0.08063309125974122,,,0.1995000839233398,0.85
0.07094117544635274,-0.09119049394080278,,,0.1995000839233398,0.85
0.07420933386649496,-0.10230745834072114,,,0.1995000839233398,0.85
0.07728529249074255,-0.11396637563157745,,,0.1995000839233398,0.85
0.08016332075059986,-0.12614938683986843,,,0.1995000839233398,0.85
0.08283852616017136,-0.1388384427642589,,,0.1995000839233398,0.85
0.08530686567296808,-0.15201536445315453,,,0.1995000839233398,0.85
0.08756515213712962,-0.1656619038448906,,,0.1995000839233398,0.85
0.08961105591318824,-0.1797598041816592,,,0.1995000839233398,0.85
0.0914431017502097,-0.1942908598193273,,,0.1995000839233398,0.85
0.09306066104619816,-0.20923697506886726,,,0.1995000839233398,0.85
0.09446393964685978,-0.22458022172104,,,0.1995000839233398,0.85
0.09565396136301786,-0.2403028949240368,,,0.1995000839233398,0.85
0.09663254741101918,-0.2563875671037883,,,0.1995000839233398,0.85
0.09740229200225073,-0.27281713963835985,,,0.1995000839233398,0.85
0.0979665343273021,-0.28957489202104253,,,0.1995000839233398,0.85
0.09832932719729538,-0.30664452827117894,,,0.1995000839233398,0.85
0.0984954026194132,-0.32401022037719546,,,0.1995000839233398,0.85
0.09847013459566423,-0.3416566485825083,,,0.1995000839233398,0.85
0.09825949944343446,-0.3595690383516895,,,0.1995000839233398,0.85
0.09787003394340059,-0.3777331938812917,,,0.1995000839233398,0.85
0.09730879162497118,-0.3961355280468107,,,0.1995000839233398,0.85
0.09658329750162983,-0.41476308870419365,,,0.1995000839233398,0.85
0.0957015015684609,-0.43360358129087145,,,0.1995000839233398,0.85
0.09467173137183277,-0.45264538769731455,,,0.1995000839233398,0.85
0.0935026439568051,-0.4718775814053967,,,0.1995000839233398,0.85
0.09220317749143427,-0.491289938914233,,,0.1995000839233398,0.85
0.09078250285890363,-0.5108729474974893,,,0.1995000839233398,0.85
0.08924997549844581,-0.5306178093582986,,,0.1995000839233398,0.85
0.08761508776449707,-0.550516442268744,,,0.1995000839233398,0.85
0.08588742206058313,-0.5705614768002862,,,0.1995000839233398,0.85
0.08407660499024026,-0.5907462502694185,,,0.1995000839233398,0.85
0.0821922627519838,-0.6110647975391736,,,0.1995000839233398,0.85
0.08024397798910905,-0.6315118388318187,,,0.1995000839233398,0.85
0.07824124828811121,-0.6520827647211211,,,0.1995000839233398,0.85
0.0761934465018955,-0.6727736184839298,,,0.1995000839233398,0.85
0.0741097830558783,-0.693581076000479,,,0.1995000839233398,0.85
0.0719992703767019,-0.7145024234007992,,,0.1995000839233398,0.85
0.0698706895647497,-0.7355355326609221,,,0.1995000839233398,0.85
0.06773255941309571,-0.7566788353572353,,,0.1995000839233398,0.85
0.06559310785708534,-0.7779312947904077,,,0.1995000839233398,0.85
0.06346024592054986,-0.7992923766918351,,,0.1995000839233398,0.85
0.06134154420682528,-0.8207620187255996,,,0.1995000839233398,0.85
0.05924421196538203,-0.8423405989975679,,,0.1995000839233398,0.85
0.05717507874808082,-0.8640289037805549,,,0.1995000839233398,0.85
