t,x,z,xdot,zdot,x_crossings,z_crossings
1.79,0.15619773616722238,-0.2957822331904182,-0.5246593715703116,-0.6284692737151318,,
1.795,0.15349820033146,-0.2988370204708891,-0.5547179918341555,-0.5932420445294667,,
1.8,0.15065376683145673,-0.30171136852306385,-0.5826072947920917,-0.5563198963821004,,
1.805,0.1476755265111554,-0.30439713155343573,-0.6082311717785683,-0.5178349518224175,,
1.81,0.1445750305972369,-0.3068868381252896,-0.6315016106187414,-0.47792473507568134,,
1.815,0.14136424944318088,-0.30917371694174484,-0.6523389992277893,-0.4367316801630116,,
1.82,0.1380555298301675,-0.31125172012576585,-0.6706723991848763,-0.39440262196941006,,
1.825,0.1346615509773753,-0.31311554391662694,-0.6864397883338197,-0.35108827205758286,,
1.83,0.13119527941868414,-0.31476064671105564,-0.6995882715725404,-0.3069426811634132,,
1.835,0.12766992290670426,-0.31618326438759076,-0.710074259109573,-0.2621226902487795,,
1.84,0.124098883508359,-0.3173804228615054,-0.7178636115808387,-0.21678737214443838,,
1.845,0.120495710058997,-0.3183499478286549,-0.7229317515413278,-0.17109746572577347,,
1.85,0.11687405014411992,-0.31909047166558224,-0.7252637409643744,-0.12521480472345822,,
1.855,0.11324760177936011,-0.3196014374646445,-0.7248543245062623,-0.07930174313856429,,
1.86,0.1096300649602265,-0.31988310019182803,-0.7217079384130956,-0.03352057940728638,,
1.865,0.10603509325346697,-0.3199365249667313,-0.7158386850739638,0.011967018708323146,,
1.87,0.10247624560154074,-0.3197635824729333,-0.7072702733429171,0.05700058637051873,,
1.875,0.0989669385108036,-0.31936694151870315,-0.696035924879342,0.1014214290771468,,
1.8800000000000001,0.09552039879242526,-0.31875005877687496,-0.6821782468727745,0.1450731831511101,,
1.885,0.09214961702295904,-0.3179171657439192,-0.6657490716430263,0.18780236736742673,,
1.8900000000000001,0.0888673018886999,-0.316873252967078,-0.6468092637193463,0.22945892369753462,,
1.895,0.0856858355746914,-0.31562405159919465,-0.6254284951232396,0.26989674530781094,,
1.9000000000000001,0.08261723035529968,-0.3141760123492962,-0.6016849896870066,0.3089741898828253,,
1.905,0.07967308653887216,-0.312536281907268,-0.5756652373551249,0.34655457650577093,,
1.9100000000000001,0.07686455191395884,-0.31071267692891524,-0.5474636795166117,0.382506664300525,,
1.915,0.07420228283911089,-0.30871365567715114,-0.5171823665235414,0.4167051111891787,,
1.92,0.07169640711221452,-0.306548287422538,-0.4849305886440477,0.44903091110480536,,
1.925,0.06935648874887307,-0.30422621971508534,-0.4508244817959788,0.47937180817800473,,
1.93,0.06719149479236454,-0.3017576436457674,-0.4149866094909835,0.5076226864030673,,
1.935,0.06520976427037405,-0.299153257224123,-0.37754552250627854,0.5336859334792583,,
1.94,0.06341897940588714,-0.29642422700392973,-0.33863529787392316,0.5574717775086266,,
1.945,0.06182613918153102,-0.29358214809599403,-0.2983950588535063,0.5788985954534107,,
1.95,0.060437535348122996,-0.29063900271154125,-0.2569684776148517,0.5978931922417309,,
1.955,0.05925873095943337,-0.2876071173857711,-0.21450326242041562,0.6143910496191047,,
1.96,0.05829454150605859,-0.2844991190346716,-0.17115063114556836,0.6283365438744486,,
1.965,0.05754901871201872,-0.2813278900028319,-0.12706477302397937,0.6396831317529816,,
1.97,0.05702543704813351,-0.2781065222626557,-0.08240230054063444,0.648393503905137,,
1.975,0.056726283006559027,-0.27484827092884623,-0.03732169343007731,0.654439705436389,,
1.98,0.056653247170991725,-0.27156650725329634,0.00801726324125017,0.6578032231412478,,
1.985,0.056807219107127896,-0.2682746712679663,0.05345404490945177,0.6584750392120811,,
1.99,0.05718828508792248,-0.26498622424346635,0.09882795525749104,0.6564556512601029,,
1.995,0.05779572865816303,-0.2617146011320933,0.14397869385749107,0.6517550586794534,,
2.0,0.05862803403280874,-0.2584731631631241,0.18874692170521082,0.6443927154280646,,
2.005,0.059682892313553504,-0.2552751507580096,0.2329748226506222,0.6343974495037045,,
2.0100000000000002,0.060957210498123665,-0.25213363693087065,0.27650665874849933,0.6218073494189108,,
2.015,0.06244712324701183,-0.249061481338489,0.3191893175771553,0.606669618186949,,
2.02,0.06414800736265837,-0.2460712851405241,0.3608728496066856,0.5890403953633001,,
2.025,0.06605449892660077,-0.2431753468282494,0.40141099373654365,0.5689845478691711,,
2.0300000000000002,0.06816051303081715,-0.24038561917570236,0.440661689168141,0.5465754303599298,,
2.035,0.0704592660304488,-0.23771366746354064,0.47848757182978635,0.5218946160888425,,
2.04,0.07294330023631444,-0.23517062912036132,0.51475645362946,0.4950315992209833,,
2.045,0.07560451095716515,-0.232767174921836,0.5493417828746263,0.4660834697546751,,
2.05,0.07843417579349597,-0.2305134718813085,0.5821230842675705,0.43515456219174836,,
2.055,0.08142298607695739,-0.2284191479602917,0.6129863769601032,0.40235607928491746,,
2.06,0.08456108034203004,-0.22649325871976733,0.6418245692300014,0.367805692189104,,
2.065,0.08783807970964097,-0.22474425602695505,0.6685378284279454,0.33162711849693116,,
2.07,0.09124312505587566,-0.2231799589241099,0.6930339249302874,0.2939496796279345,,
2.075,0.09476491583283378,-0.2218075267589278,0.7152285489286134,0.25490783919257104,,
2.08,0.0983917504030893,-0.2206334346673166,0.7350455989809096,0.21464072394119,,
2.085,0.10211156774407036,-0.21966345149160582,0.752417441352185,0.17329162902346673,,
2.09,0.10591199037409069,-0.21890262020808768,0.7672851392729594,0.13100750926200305,,
2.095,0.10978036834765222,-0.2183552409296058,0.7795986513521888,0.08793845828309058,,
2.1,0.11370382416410801,-0.2180248565390073,0.7893169984872532,0.04423717725418354,,
2.105,0.11766929843074826,-0.21791424100124615,0.7964083987260334,5.843518707010498e-05,,
2.11,0.12166359611894145,-0.21802539039097485,0.8008503696455074,-0.0444414774370941,,
2.115,0.12567343325005245,-0.2183595166650479,0.8026297979271225,-0.08910529969027334,,
2.12,0.12968548384656323,-0.218917044197526,0.8017429759199542,-0.13377535409162403,,
2.125,0.13368642698304345,-0.21969760908762953,0.7981956051004889,-0.17829410129641066,,
