t,u_d_0.1,w_d_0.1,settling_velocity_0.1,u_d_0.5,w_d_0.5,settling_velocity_0.5,u_d_0.9,w_d_0.9,settling_velocity_0.9,u_d_1,w_d_1,settling_velocity_1
76.61258031351008,4.8604985713195816e-11,-1.1244296729582879,-1.1244296729442407,7.414025367129114e-07,-0.6246832694883626,-0.6246831516356893,0.011307954037828439,-0.1252925774580085,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.69107680973293,4.753864705801845e-11,-1.12442967295798,-1.1244296729442407,7.323216004254017e-07,-0.6246832680448654,-0.6246831516356893,0.011280116626784941,-0.12529170120342178,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.76957330595579,4.649570267219069e-11,-1.1244296729576782,-1.1244296729442407,7.233518903608606e-07,-0.6246832666190484,-0.6246831516356893,0.011252347744623956,-0.12529082710595912,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.84806980217866,4.5475639311786355e-11,-1.1244296729573837,-1.1244296729442407,7.144920441848001e-07,-0.6246832652106953,-0.6246831516356893,0.011224647222644149,-0.12528995516031013,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
76.92656629840151,4.447795499287288e-11,-1.1244296729570953,-1.1244296729442407,7.05740716249046e-07,-0.6246832638195922,-0.6246831516356893,0.01119701489255953,-0.12528908536117758,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.00506279462438,4.35021587444794e-11,-1.124429672956813,-1.1244296729442407,6.970965773873527e-07,-0.6246832624455276,-0.6246831516356893,0.011169450586498368,-0.1252882177032773,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.08355929084723,4.2547770366985965e-11,-1.124429672956537,-1.1244296729442407,6.885583147135256e-07,-0.6246832610882931,-0.6246831516356893,0.01114195413700218,-0.12528735218133807,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.16205578707009,4.161432019581109e-11,-1.1244296729562675,-1.1244296729442407,6.801246314220307e-07,-0.6246832597476826,-0.6246831516356893,0.011114525377024748,-0.12528648879010174,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.24055228329294,4.0701348870285494e-11,-1.1244296729560035,-1.1244296729442407,6.717942465910155e-07,-0.6246832584234921,-0.6246831516356893,0.01108716413993105,-0.12528562752432298,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.3190487795158,3.980840710759571e-11,-1.124429672955746,-1.1244296729442407,6.635658949877758e-07,-0.6246832571155209,-0.6246831516356893,0.011059870259496321,-0.12528476837876945,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.39754527573866,3.8935055481687173e-11,-1.1244296729554935,-1.1244296729442407,6.554383268765779e-07,-0.62468325582357,-0.6246831516356893,0.011032643569904965,-0.1252839113482217,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.47604177196153,3.808086420701841e-11,-1.1244296729552463,-1.1244296729442407,6.474103078288581e-07,-0.6246832545474434,-0.6246831516356893,0.011005483905749585,-0.12528305642747306,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.55453826818439,3.724541292705861e-11,-1.124429672955005,-1.1244296729442407,6.394806185357306e-07,-0.6246832532869471,-0.6246831516356893,0.010978391102030007,-0.12528220361132977,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.63303476440724,3.642829050742618e-11,-1.124429672954769,-1.1244296729442407,6.316480546227899e-07,-0.62468325204189,-0.6246831516356893,0.010951364994152214,-0.12528135289461076,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.7115312606301,3.5629094833564273e-11,-1.1244296729545378,-1.1244296729442407,6.239114264671999e-07,-0.6246832508120826,-0.6246831516356893,0.010924405417927403,-0.1252805042721478,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.79002775685296,3.484743261285699e-11,-1.1244296729543117,-1.1244296729442407,6.162695590170056e-07,-0.6246832495973382,-0.6246831516356893,0.010897512209570944,-0.1252796577387853,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.86852425307582,3.4082919181085816e-11,-1.1244296729540908,-1.1244296729442407,6.087212916126667e-07,-0.6246832483974726,-0.6246831516356893,0.01087068520570141,-0.12527881328938045,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
77.94702074929867,3.333517831313167e-11,-1.1244296729538745,-1.1244296729442407,6.012654778107702e-07,-0.6246832472123032,-0.6246831516356893,0.010843924243339586,-0.12527797091880305,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.02551724552153,3.260384203783093e-11,-1.1244296729536636,-1.1244296729442407,5.939009852099135e-07,-0.62468324604165,-0.6246831516356893,0.01081722915990747,-0.12527713062193552,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
