z_bar,u_bar,St,beta,history
-8.862876254180602,0.007266483633225566,0.25,0.99,True
-8.896321070234114,0.007266214922023558,0.25,0.99,True
-8.929765886287624,0.007265958386605595,0.25,0.99,True
-8.963210702341136,0.007265713475265177,0.25,0.99,True
-8.996655518394649,0.0072654796612946085,0.25,0.99,True
-9.03010033444816,0.007265256441852259,0.25,0.99,True
-9.063545150501671,0.00726504333688115,0.25,0.99,True
-9.096989966555183,0.007264839888076543,0.25,0.99,True
-9.130434782608695,0.007264645657900303,0.25,0.99,True
-9.163879598662207,0.0072644602286399285,0.25,0.99,True
-9.197324414715718,0.007264283201510218,0.25,0.99,True
-9.23076923076923,0.007264114195795639,0.25,0.99,True
-9.264214046822742,0.007263952848031557,0.25,0.99,True
-9.297658862876254,0.007263798811222572,0.25,0.99,True
-9.331103678929766,0.007263651754096262,0.25,0.99,True
-9.364548494983277,0.0072635113603907505,0.25,0.99,True
-9.397993311036789,0.007263377328174552,0.25,0.99,True
-9.431438127090301,0.007263249369197234,0.25,0.99,True
-9.464882943143813,0.007263127208269505,0.25,0.99,True
-9.498327759197323,0.007263010582671394,0.25,0.99,True
-9.531772575250836,0.007262899241587237,0.25,0.99,True
-9.565217391304348,0.007262792945566279,0.25,0.99,True
-9.59866220735786,0.007262691466007702,0.25,0.99,True
-9.63210702341137,0.007262594584669002,0.25,0.99,True
-9.665551839464882,0.007262502093196632,0.25,0.99,True
-9.698996655518394,0.007262413792677916,0.25,0.99,True
-9.732441471571907,0.007262329493213263,0.25,0.99,True
-9.765886287625417,0.0072622490135077775,0.25,0.99,True
-9.799331103678929,0.007262172180481353,0.25,0.99,True
-9.832775919732441,0.007262098828896455,0.25,0.99,True
-9.866220735785953,0.0072620288010027565,0.25,0.99,True
-9.899665551839464,0.007261961946197877,0.25,0.99,True
-9.933110367892976,0.007261898120703501,0.25,0.99,True
-9.966555183946488,0.007261837187256165,0.25,0.99,True
-10.0,0.0072617790148120556,0.25,0.99,True
0.0,1.6299998511695948,0.25,0.99,False
-0.033444816053511704,1.5567487453612077,0.25,0.99,False
-0.06688963210702341,1.4867996030393675,0.25,0.99,False
-0.1003344481605351,1.420003580541632,0.25,0.99,False
-0.13377926421404682,1.356218543678858,0.25,0.99,False
-0.16722408026755853,1.295308765290132,0.25,0.99,False
-0.2006688963210702,1.2371446364311123,0.25,0.99,False
-0.23411371237458192,1.1816023905812265,0.25,0.99,False
-0.26755852842809363,1.1285638402828715,0.25,0.99,False
-0.3010033444816053,1.0779161256522083,0.25,0.99,False
-0.33444816053511706,1.0295514742264196,0.25,0.99,False
-0.36789297658862874,0.9833669716364081,0.25,0.99,False
-0.4013377926421404,0.9392643426169536,0.25,0.99,False
-0.43478260869565216,0.8971497418883471,0.25,0.99,False
-0.46822742474916385,0.8569335544645189,0.25,0.99,False
-0.5016722408026756,0.8185302049627419,0.25,0.99,False
-0.5351170568561873,0.7818579755091409,0.25,0.99,False
-0.568561872909699,0.7468388318525359,0.25,0.99,False
-0.6020066889632106,0.7133982573166034,0.25,0.99,False
-0.6354515050167224,0.6814650942370338,0.25,0.99,False
-0.6688963210702341,0.6509713925462726,0.25,0.99,False
-0.7023411371237458,0.6218522651836581,0.25,0.99,False
-0.7357859531772575,0.5940457500232809,0.25,0.99,False
-0.7692307692307692,0.5674926780257666,0.25,0.99,False
-0.8026755852842808,0.5421365473334228,0.25,0.99,False
-0.8361204013377926,0.5179234030408371,0.25,0.99,False
-0.8695652173913043,0.49480172238509734,0.25,0.99,False
-0.903010033444816,0.4727223051113271,0.25,0.99,False
-0.9364548494983277,0.4516381687802493,0.25,0.99,False
-0.9698996655518394,0.43150444879500405,0.25,0.99,False
-1.0033444816053512,0.41227830293449,0.25,0.99,False
-1.0367892976588629,0.39391882019008667,0.25,0.99,False
-1.0702341137123745,0.3763869337117723,0.25,0.99,False
-1.1036789297658862,0.3596453376783983,0.25,0.99,False
-1.137123745819398,0.34365840791522817,0.25,0.99,False
-1.1705685618729096,0.3283921260898252,0.25,0.99,False
-1.2040133779264213,0.3138140073249866,0.25,0.99,False
-1.237458193979933,0.29989303107469184,0.25,0.99,False
-1.2709030100334449,0.2865995751159788,0.25,0.99,False
-1.3043478260869565,0.27390535251628856,0.25,0.99,False
-1.3377926421404682,0.2617833514421535,0.25,0.99,False
-1.37123745819398,0.2502077776811485,0.25,0.99,False
-1.4046822742474916,0.23915399975479826,0.25,0.99,False
-1.4381270903010033,0.22859849650564787,0.25,0.99,False
-1.471571906354515,0.21851880704696774,0.25,0.99,False
-1.5050167224080266,0.2088934829685913,0.25,0.99,False
-1.5384615384615383,0.1997020426971859,0.25,0.99,False
-1.57190635451505,0.1909249279138401,0.25,0.99,False
-1.6053511705685617,0.182543461936229,0.25,0.99,False
-1.6387959866220736,0.17453980997680085,0.25,0.99,False
-1.6722408026755853,0.16689694119241708,0.25,0.99,False
-1.705685618729097,0.15959859244469354,0.25,0.99,False
-1.7391304347826086,0.15262923369392803,0.25,0.99,False
-1.7725752508361203,0.1459740349529768,0.25,0.99,False
-1.806020066889632,0.1396188347307622,0.25,0.99,False
-1.8394648829431437,0.13355010989826183,0.25,0.99,False
-1.8729096989966554,0.12775494691285808,0.25,0.99,False
-1.906354515050167,0.12222101433981768,0.25,0.99,False
-1.9397993311036787,0.11693653661242819,0.25,0.99,False
-1.9732441471571907,0.1118902689749581,0.25,0.99,False
-2.0066889632107023,0.10707147355512056,0.25,0.99,False
-2.040133779264214,0.10246989651512656,0.25,0.99,False
-2.0735785953177257,0.09807574623270728,0.25,0.99,False
-2.1070234113712374,0.09387967246567741,0.25,0.99,False
-2.140468227424749,0.0898727464557044,0.25,0.99,False
-2.1739130434782608,0.0860464419289461,0.25,0.99,False
-2.2073578595317724,0.08239261695312883,0.25,0.99,False
-2.240802675585284,0.07890349661245989,0.25,0.99,False
-2.274247491638796,0.07557165646350844,0.25,0.99,False
-2.3076923076923075,0.07239000673685075,0.25,0.99,False
-2.341137123745819,0.06935177725086338,0.25,0.99,False
-2.374581939799331,0.06645050300556174,0.25,0.99,False
-2.4080267558528425,0.06368001042582981,0.25,0.99,False
-2.441471571906354,0.061034404224768454,0.25,0.99,False
-2.474916387959866,0.05850805485920853,0.25,0.99,False
-2.508361204013378,0.05609558655069583,0.25,0.99,False
-2.5418060200668897,0.05379186584645822,0.25,0.99,False
-2.5752508361204014,0.05159199069601325,0.25,0.99,False
-2.608695652173913,0.0494912800201734,0.25,0.99,False
-2.6421404682274248,0.04748526375025237,0.25,0.99,False
-2.6755852842809364,0.045569673316277426,0.25,0.99,False
-2.709030100334448,0.043740432563967514,0.25,0.99,False
-2.74247491638796,0.041993649081149616,0.25,0.99,False
-2.7759197324414715,0.0403256059151572,0.25,0.99,False
-2.809364548494983,0.03873275366358589,0.25,0.99,False
-2.842809364548495,0.03721170292157693,0.25,0.99,False
-2.8762541806020065,0.035759217069556634,0.25,0.99,False
-2.9096989966555182,0.034372205386085285,0.25,0.99,False
-2.94314381270903,0.03304771647116053,0.25,0.99,False
-2.9765886287625416,0.0317829319659802,0.25,0.99,False
-3.0100334448160533,0.030575160555801874,0.25,0.99,False
-3.043478260869565,0.029421832243137148,0.25,0.99,False
-3.0769230769230766,0.028320492879095004,0.25,0.99,False
-3.1103678929765883,0.027268798941237668,0.25,0.99,False
-3.1438127090301,0.02626451254683654,0.25,0.99,False
-3.1772575250836117,0.025305496690917428,0.25,0.99,False
-3.2107023411371234,0.024389710698961706,0.25,0.99,False
-3.2441471571906355,0.023515205884587647,0.25,0.99,False
-3.277591973244147,0.022680121402971792,0.25,0.99,False
-3.311036789297659,0.021882680291186975,0.25,0.99,False
-3.3444816053511706,0.02112118568703131,0.25,0.99,False
-3.3779264214046822,0.020394017218302214,0.25,0.99,False
-3.411371237458194,0.019699627554832285,0.25,0.99,False
-3.4448160535117056,0.019036539115950178,0.25,0.99,False
-3.4782608695652173,0.018403340926360236,0.25,0.99,False
-3.511705685618729,0.01779868561375078,0.25,0.99,False
-3.5451505016722407,0.017221286541742063,0.25,0.99,False
-3.5785953177257523,0.016669915072073247,0.25,0.99,False
-3.612040133779264,0.016143397950202715,0.25,0.99,False
-3.6454849498327757,0.015640614808758453,0.25,0.99,False
-3.6789297658862874,0.015160495783526205,0.25,0.99,False
-3.712374581939799,0.014702019236902546,0.25,0.99,False
-3.7458193979933108,0.014264209583968512,0.25,0.99,False
-3.7792642140468224,0.013846135216558055,0.25,0.99,False
-3.812709030100334,0.013446906520903901,0.25,0.99,False
-3.846153846153846,0.01306567398464261,0.25,0.99,False
-3.8795986622073575,0.012701626389150835,0.25,0.99,False
-3.913043478260869,0.012353989083366133,0.25,0.99,False
-3.9464882943143813,0.012022022335419363,0.25,0.99,False
-3.979933110367893,0.01170501975857105,0.25,0.99,False
-4.013377926421405,0.01140230680810234,0.25,0.99,False
-4.046822742474916,0.011113239345962062,0.25,0.99,False
-4.080267558528428,0.010837202270115635,0.25,0.99,False
-4.113712374581939,0.010573608205679347,0.25,0.99,False
-4.147157190635451,0.01032189625505463,0.25,0.99,False
-4.180602006688963,0.010081530804403098,0.25,0.99,False
-4.214046822742475,0.00985200038392237,0.25,0.99,False
-4.247491638795986,0.00963281657949768,0.25,0.99,False
-4.280936454849498,0.009423512993413246,0.25,0.99,False
-4.31438127090301,0.00922364425191208,0.25,0.99,False
-4.3478260869565215,0.00903278505749223,0.25,0.99,False
-4.381270903010034,0.008850529283923037,0.25,0.99,False
-4.414715719063545,0.00867648911205565,0.25,0.99,False
-4.448160535117057,0.008510294204588792,0.25,0.99,False
-4.481605351170568,0.008351590918034002,0.25,0.99,False
-4.51505016722408,0.008200041550203242,0.25,0.99,False
-4.548494983277592,0.008055323621617861,0.25,0.99,False
-4.581939799331104,0.007917129189309619,0.25,0.99,False
-4.615384615384615,0.007785164191553803,0.25,0.99,False
-4.648829431438127,0.00765914782213995,0.25,0.99,False
-4.682274247491638,0.007538811932848815,0.25,0.99,False
-4.7157190635451505,0.0074239004628640585,0.25,0.99,False
-4.749163879598662,0.007314168893904521,0.25,0.99,False
-4.782608695652174,0.007209383729917672,0.25,0.99,False
-4.816053511705685,0.0071093220002271165,0.25,0.99,False
-4.849498327759197,0.007013770785076821,0.25,0.99,False
-4.882943143812708,0.00692252676256259,0.25,0.99,False
-4.916387959866221,0.006835395775986627,0.25,0.99,False
-4.949832775919732,0.006752192420714596,0.25,0.99,False
-4.983277591973244,0.006672739649656064,0.25,0.99,False
-5.016722408026756,0.006596868396528833,0.25,0.99,False
-5.050167224080267,0.006524417216105489,0.25,0.99,False
-5.083612040133779,0.006455231940676681,0.25,0.99,False
-5.117056856187291,0.006389165352000131,0.25,0.99,False
-5.150501672240803,0.0063260768680372635,0.25,0.99,False
-5.183946488294314,0.00626583224381096,0.25,0.99,False
-5.217391304347826,0.00620830328574779,0.25,0.99,False
-5.250836120401337,0.006153367578896972,0.25,0.99,False
-5.2842809364548495,0.006100908226445546,0.25,0.99,False
-5.317725752508361,0.006050813600975522,0.25,0.99,False
-5.351170568561873,0.006002977106933669,0.25,0.99,False
-5.384615384615384,0.005957296953808551,0.25,0.99,False
-5.418060200668896,0.0059136759395321155,0.25,0.99,False
-5.4515050167224075,0.005872021243644971,0.25,0.99,False
-5.48494983277592,0.005832244229785212,0.25,0.99,False
-5.518394648829431,0.005794260257080524,0.25,0.99,False
-5.551839464882943,0.005757988500042216,0.25,0.99,False
-5.585284280936454,0.005723351776577965,0.25,0.99,False
-5.618729096989966,0.005690276383757263,0.25,0.99,False
-5.652173913043478,0.005658691940980141,0.25,0.99,False
-5.68561872909699,0.0056285312402154005,0.25,0.99,False
-5.719063545150502,0.005599730102989735,0.25,0.99,False
-5.752508361204013,0.005572227243823364,0.25,0.99,False
-5.785953177257525,0.005545964139821653,0.25,0.99,False
-5.8193979933110365,0.005520884906145176,0.25,0.99,False
-5.852842809364549,0.005496936177093255,0.25,0.99,False
-5.88628762541806,0.005474066992547947,0.25,0.99,False
-5.919732441471572,0.005452228689536811,0.25,0.99,False
-5.953177257525083,0.005431374798683762,0.25,0.99,False
-5.986622073578595,0.005411460945327611,0.25,0.99,False
-6.020066889632107,0.005392444755097945,0.25,0.99,False
-6.053511705685619,0.005374285763747377,0.25,0.99,False
-6.08695652173913,0.005356945331048318,0.25,0.99,False
-6.120401337792642,0.005340386558571058,0.25,0.99,False
-6.153846153846153,0.0053245742111681866,0.25,0.99,False
-6.187290969899665,0.005309474641998279,0.25,0.99,False
-6.220735785953177,0.005295055720929332,0.25,0.99,False
-6.254180602006689,0.005281286766169556,0.25,0.99,False
-6.2876254180602,0.005268138478980092,0.25,0.99,False
-6.321070234113712,0.005255582881330685,0.25,0.99,False
-6.354515050167223,0.005243593256365684,0.25,0.99,False
-6.3879598662207355,0.005232144091553673,0.25,0.99,False
-6.421404682274247,0.005221211024399758,0.25,0.99,False
-6.454849498327759,0.005210770790605009,0.25,0.99,False
-6.488294314381271,0.0052008011745627285,0.25,0.99,False
-6.521739130434782,0.005191280962086212,0.25,0.99,False
-6.555183946488294,0.005182189895267426,0.25,0.99,False
-6.588628762541806,0.0051735086293705265,0.25,0.99,False
-6.622073578595318,0.0051652186916685,0.25,0.99,False
-6.655518394648829,0.0051573024421353525,0.25,0.99,False
-6.688963210702341,0.005149743035910172,0.25,0.99,False
-6.722408026755852,0.005142524387453218,0.25,0.99,False
-6.7558528428093645,0.005135631136317767,0.25,0.99,False
-6.789297658862876,0.005129048614464852,0.25,0.99,False
-6.822742474916388,0.005122762815051385,0.25,0.99,False
-6.856187290969899,0.005116760362625216,0.25,0.99,False
-6.889632107023411,0.0051110284846637224,0.25,0.99,False
-6.9230769230769225,0.00510555498439536,0.25,0.99,False
-6.956521739130435,0.0051003282148463554,0.25,0.99,False
-6.989966555183946,0.005095337054057286,0.25,0.99,False
-7.023411371237458,0.005090570881416847,0.25,0.99,False
-7.056856187290969,0.005086019555062421,0.25,0.99,False
-7.090301003344481,0.005081673390299371,0.25,0.99,False
-7.123745819397993,0.005077523138993132,0.25,0.99,False
-7.157190635451505,0.005073559969890252,0.25,0.99,False
-7.190635451505017,0.005069775449826514,0.25,0.99,False
-7.224080267558528,0.005066161525782135,0.25,0.99,False
-7.25752508361204,0.005062710507745877,0.25,0.99,False
-7.290969899665551,0.005059415052351595,0.25,0.99,False
-7.3244147157190636,0.005056268147252401,0.25,0.99,False
-7.357859531772575,0.005053263096199212,0.25,0.99,False
-7.391304347826087,0.005050393504791899,0.25,0.99,False
-7.424749163879598,0.0050476532668727505,0.25,0.99,False
-7.45819397993311,0.005045036551533277,0.25,0.99,False
-7.4916387959866215,0.005042537790706711,0.25,0.99,False
-7.525083612040134,0.005040151667319811,0.25,0.99,False
-7.558528428093645,0.005037873103978743,0.25,0.99,False
-7.591973244147157,0.005035697252164974,0.25,0.99,False
-7.625418060200668,0.005033619481918193,0.25,0.99,False
-7.65886287625418,0.005031635371984284,0.25,0.99,False
-7.692307692307692,0.005029740700407418,0.25,0.99,False
-7.725752508361204,0.005027931435546216,0.25,0.99,False
-7.759197324414715,0.005026203727494884,0.25,0.99,False
-7.792642140468227,0.00502455389989106,0.25,0.99,False
-7.826086956521738,0.005022978442092946,0.25,0.99,False
-7.8595317725752505,0.0050214740017090614,0.25,0.99,False
-7.892976588628763,0.005020037377464748,0.25,0.99,False
-7.926421404682274,0.005018665512390229,0.25,0.99,False
-7.959866220735786,0.005017355487315727,0.25,0.99,False
-7.993311036789297,0.005016104514659817,0.25,0.99,False
-8.02675585284281,0.005014909932497769,0.25,0.99,False
-8.060200668896321,0.005013769198897285,0.25,0.99,False
-8.093645484949832,0.005012679886509561,0.25,0.99,False
-8.127090301003344,0.00501163967740417,0.25,0.99,False
-8.160535117056856,0.005010646358136775,0.25,0.99,False
-8.193979933110368,0.005009697815039176,0.25,0.99,False
-8.227424749163879,0.005008792029721669,0.25,0.99,False
-8.26086956521739,0.005007927074778149,0.25,0.99,False
-8.294314381270903,0.005007101109684809,0.25,0.99,False
-8.327759197324415,0.005006312376883723,0.25,0.99,False
-8.361204013377925,0.005005559198042964,0.25,0.99,False
-8.394648829431437,0.005004839970485309,0.25,0.99,False
-8.42809364548495,0.0050041531637779295,0.25,0.99,False
-8.461538461538462,0.005003497316475805,0.25,0.99,False
-8.494983277591972,0.0050028710330119385,0.25,0.99,False
-8.528428093645484,0.005002272980727754,0.25,0.99,False
-8.561872909698996,0.005001701887037348,0.25,0.99,False
-8.595317725752508,0.0050011565367195825,0.25,0.99,False
-8.62876254180602,0.005000635769332229,0.25,0.99,False
-8.66220735785953,0.005000138476742682,0.25,0.99,False
-8.695652173913043,0.004999663600769986,0.25,0.99,False
-8.729096989966555,0.004999210130933147,0.25,0.99,False
-8.762541806020067,0.0049987771023009405,0.25,0.99,False
-8.795986622073578,0.00499836359343866,0.25,0.99,False
-8.82943143812709,0.0049979687244474024,0.25,0.99,False
-8.862876254180602,0.004997591655091751,0.25,0.99,False
-8.896321070234114,0.0049972315830118475,0.25,0.99,False
-8.929765886287624,0.004996887742016065,0.25,0.99,False
-8.963210702341136,0.004996559400450643,0.25,0.99,False
-8.996655518394649,0.004996245859642809,0.25,0.99,False
-9.03010033444816,0.004995946452414087,0.25,0.99,False
-9.063545150501671,0.004995660541660619,0.25,0.99,False
-9.096989966555183,0.00499538751899748,0.25,0.99,False
-9.130434782608695,0.004995126803464108,0.25,0.99,False
-9.163879598662207,0.004994877840288082,0.25,0.99,False
-9.197324414715718,0.004994640099704639,0.25,0.99,False
-9.23076923076923,0.00499441307582939,0.25,0.99,False
-9.264214046822742,0.004994196285581858,0.25,0.99,False
-9.297658862876254,0.004993989267657537,0.25,0.99,False
-9.331103678929766,0.004993791581546294,0.25,0.99,False
-9.364548494983277,0.004993602806595012,0.25,0.99,False
-9.397993311036789,0.004993422541112486,0.25,0.99,False
-9.431438127090301,0.004993250401514678,0.25,0.99,False
-9.464882943143813,0.004993086021508487,0.25,0.99,False
-9.498327759197323,0.0049929290513123226,0.25,0.99,False
-9.531772575250836,0.0049927791569118135,0.25,0.99,False
-9.565217391304348,0.0049926360193490605,0.25,0.99,False
-9.59866220735786,0.004992499334043928,0.25,0.99,False
-9.63210702341137,0.004992368810145941,0.25,0.99,False
-9.665551839464882,0.004992244169915382,0.25,0.99,False
-9.698996655518394,0.004992125148132295,0.25,0.99,False
-9.732441471571907,0.0049920114915321286,0.25,0.99,False
-9.765886287625417,0.00499190295826682,0.25,0.99,False
-9.799331103678929,0.004991799317390168,0.25,0.99,False
-9.832775919732441,0.004991700348366407,0.25,0.99,False
-9.866220735785953,0.004991605840600932,0.25,0.99,False
-9.899665551839464,0.004991515592992179,0.25,0.99,False
-9.933110367892976,0.004991429413503703,0.25,0.99,False
-9.966555183946488,0.004991347118755547,0.25,0.99,False
-10.0,0.004991268533634031,0.25,0.99,False
0.0,1.4102101831180611,1.0,0.99,True
-0.033444816053511704,1.3667115511276742,1.0,0.99,True
-0.06688963210702341,1.3245596356180325,1.0,0.99,True
-0.1003344481605351,1.283712742282981,1.0,0.99,True
-0.13377926421404682,1.2441304676709666,1.0,0.99,True
-0.16722408026755853,1.2057736592202135,1.0,0.99,True
-0.2006688963210702,1.168604376531209,1.0,0.99,True
-0.23411371237458192,1.1325858538381925,1.0,0.99,True
-0.26755852842809363,1.0976824636425269,1.0,0.99,True
-0.3010033444816053,1.063859681471977,1.0,0.99,True
-0.33444816053511706,1.0310840517310433,1.0,0.99,True
-0.36789297658862874,0.9993231546085671,1.0,0.99,True
-0.4013377926421404,0.9685455740098734,1.0,0.99,True
-0.43478260869565216,0.9387208664817369,1.0,0.99,True
-0.46822742474916385,0.9098195310994281,1.0,0.99,True
-0.5016722408026756,0.881812980286057,1.0,0.99,True
-0.5351170568561873,0.8546735115353477,1.0,0.99,True
-0.568561872909699,0.8283742800098759,1.0,0.99,True
-0.6020066889632106,0.8028892719876656,1.0,0.99,True
-0.6354515050167224,0.7781932791308747,1.0,0.99,True
-0.6688963210702341,0.7542618735511264,1.0,0.99,True
-0.7023411371237458,0.7310713836468128,1.0,0.99,True
-0.7357859531772575,0.7085988706884773,1.0,0.99,True
-0.7692307692307692,0.6868221061291129,1.0,0.99,True
-0.8026755852842808,0.6657195496169322,1.0,0.99,True
-0.8361204013377926,0.6452703276888617,1.0,0.99,True
-0.8695652173913043,0.6254542131236855,1.0,0.99,True
-0.903010033444816,0.6062516049344144,1.0,0.99,True
-0.9364548494983277,0.5876435089800913,1.0,0.99,True
-0.9698996655518394,0.5696115191778538,1.0,0.99,True
-1.0033444816053512,0.5521377992966717,1.0,0.99,True
-1.0367892976588629,0.53520506531475,1.0,0.99,True
-1.0702341137123745,0.5187965683231447,1.0,0.99,True
-1.1036789297658862,0.5028960779586842,1.0,0.99,True
-1.137123745819398,0.4874878663498055,1.0,0.99,True
-1.1705685618729096,0.4725566925594283,1.0,0.99,True
-1.2040133779264213,0.4580877875094751,1.0,0.99,True
-1.237458193979933,0.4440668393721303,1.0,0.99,True
-1.2709030100334449,0.43047997941338395,1.0,0.99,True
-1.3043478260869565,0.41731376827485944,1.0,0.99,True
-1.3377926421404682,0.40455518268035534,1.0,0.99,True
-1.37123745819398,0.392191602553952,1.0,0.99,True
-1.4046822742474916,0.38021079853694273,1.0,0.99,True
-1.4381270903010033,0.36860091989123805,1.0,0.99,True
-1.471571906354515,0.35735048277728265,1.0,0.99,True
-1.5050167224080266,0.34644835889488584,1.0,0.99,True
-1.5384615384615383,0.3358837644757326,1.0,0.99,True
-1.57190635451505,0.3256462496166861,1.0,0.99,True
-1.6053511705685617,0.31572568794333045,1.0,0.99,True
-1.6387959866220736,0.30611226659353036,1.0,0.99,True
-1.6722408026755853,0.2967964765110995,1.0,0.99,True
-1.705685618729097,0.2877691030399759,1.0,0.99,True
-1.7391304347826086,0.2790212168096025,1.0,0.99,True
-1.7725752508361203,0.2705441649024954,1.0,0.99,True
-1.806020066889632,0.26232956229526405,1.0,0.99,True
-1.8394648829431437,0.2543692835646175,1.0,0.99,True
-1.8729096989966554,0.24665545485015206,1.0,0.99,True
-1.906354515050167,0.23918044606597105,1.0,0.99,True
-1.9397993311036787,0.2319368633534328,1.0,0.99,True
-1.9732441471571907,0.22491754176756096,1.0,0.99,True
-2.0066889632107023,0.2181155381898838,1.0,0.99,True
-2.040133779264214,0.21152412446069135,1.0,0.99,True
-2.0735785953177257,0.20513678072391775,1.0,0.99,True
-2.1070234113712374,0.19894718897806649,1.0,0.99,True
-2.140468227424749,0.19294922682679794,1.0,0.99,True
-2.1739130434782608,0.18713696142299913,1.0,0.99,True
-2.2073578595317724,0.18150464360034468,1.0,0.99,True
-2.240802675585284,0.17604670218654464,1.0,0.99,True
-2.274247491638796,0.17075773849265374,1.0,0.99,True
-2.3076923076923075,0.16563252097299203,1.0,0.99,True
-2.341137123745819,0.16066598005039331,1.0,0.99,True
-2.374581939799331,0.15585320310166467,1.0,0.99,True
-2.4080267558528425,0.15118942959829584,1.0,0.99,True
-2.441471571906354,0.14667004639761133,1.0,0.99,True
-2.474916387959866,0.14229058317970952,1.0,0.99,True
-2.508361204013378,0.13804670802567295,1.0,0.99,True
-2.5418060200668897,0.13393422313267786,1.0,0.99,True
-2.5752508361204014,0.12994906066176348,1.0,0.99,True
-2.608695652173913,0.12608727871415407,1.0,0.99,True
-2.6421404682274248,0.12234505743215456,1.0,0.99,True
-2.6755852842809364,0.11871869522076163,1.0,0.99,True
-2.709030100334448,0.11520460508625405,1.0,0.99,True
-2.74247491638796,0.11179931108814017,1.0,0.99,True
-2.7759197324414715,0.1084994449009527,1.0,0.99,True
-2.809364548494983,0.10530174248249072,1.0,0.99,True
-2.842809364548495,0.10220304084521219,1.0,0.99,True
-2.8762541806020065,0.09920027492758468,1.0,0.99,True
-2.9096989966555182,0.09629047456229879,1.0,0.99,True
-2.94314381270903,0.09347076153834519,1.0,0.99,True
-2.9765886287625416,0.09073834675405047,1.0,0.99,True
-3.0100334448160533,0.08809052745825423,1.0,0.99,True
-3.043478260869565,0.08552468457689946,1.0,0.99,True
-3.0769230769230766,0.08303828012239195,1.0,0.99,True
-3.1103678929765883,0.08062885468316523,1.0,0.99,True
-3.1438127090301,0.07829402499096916,1.0,0.99,True
-3.1772575250836117,0.07603148156347465,1.0,0.99,True
-3.2107023411371234,0.07383898641986365,1.0,0.99,True
-3.2441471571906355,0.07171437086714431,1.0,0.99,True
-3.277591973244147,0.06965553335500166,1.0,0.99,True
-3.311036789297659,0.06766043739706219,1.0,0.99,True
-3.3444816053511706,0.06572710955651591,1.0,0.99,True
-3.3779264214046822,0.06385363749410353,1.0,0.99,True
-3.411371237458194,0.062038168076538114,1.0,0.99,True
-3.4448160535117056,0.060278905543489504,1.0,0.99,True
-3.4782608695652173,0.058574109731319345,1.0,0.99,True
-3.511705685618729,0.05692209435180879,1.0,0.99,True
-3.5451505016722407,0.05532122532417716,1.0,0.99,True
-3.5785953177257523,0.05376991915874087,1.0,0.99,True
-3.612040133779264,0.05226664139061453,1.0,0.99,True
-3.6454849498327757,0.050809905061904526,1.0,0.99,True
-3.6789297658862874,0.0493982692508937,1.0,0.99,True
-3.712374581939799,0.04803033764676274,1.0,0.99,True
-3.7458193979933108,0.04670475716843781,1.0,0.99,True
-3.7792642140468224,0.04542021662619887,1.0,0.99,True
-3.812709030100334,0.044175445424724506,1.0,0.99,True
-3.846153846153846,0.04296921230629037,1.0,0.99,True
-3.8795986622073575,0.0418003241328783,1.0,0.99,True
-3.913043478260869,0.040667624705991175,1.0,0.99,True
-3.9464882943143813,0.03956999362300634,1.0,0.99,True
-3.979933110367893,0.03850634516893639,1.0,0.99,True
-4.013377926421405,0.03747562724250077,1.0,0.99,True
-4.046822742474916,0.036476820315446405,1.0,0.99,True
-4.080267558528428,0.03550893642408757,1.0,0.99,True
-4.113712374581939,0.034571018192067836,1.0,0.99,True
-4.147157190635451,0.033662137883377075,1.0,0.99,True
-4.180602006688963,0.032781396484687184,1.0,0.99,True
-4.214046822742475,0.031927922816098596,1.0,0.99,True
-4.247491638795986,0.03110087266941812,1.0,0.99,True
-4.280936454849498,0.030299427973115536,1.0,0.99,True
-4.31438127090301,0.029522795983133336,1.0,0.99,True
-4.3478260869565215,0.028770208498748825,1.0,0.99,True
-4.381270903010034,0.028040921102712967,1.0,0.99,True
-4.414715719063545,0.027334212424914926,1.0,0.99,True
-4.448160535117057,0.026649383428843126,1.0,0.99,True
-4.481605351170568,0.025985756720137636,1.0,0.99,True
-4.51505016722408,0.025342675876549772,1.0,0.99,True
-4.548494983277592,0.024719504798646104,1.0,0.99,True
-4.581939799331104,0.024115627080614585,1.0,0.99,True
-4.615384615384615,0.023530445400550583,1.0,0.99,True
-4.648829431438127,0.022963380929619637,1.0,0.99,True
-4.682274247491638,0.022413872759512538,1.0,0.99,True
-4.7157190635451505,0.021881377347626192,1.0,0.99,True
-4.749163879598662,0.021365367979422033,1.0,0.99,True
-4.782608695652174,0.02086533424742945,1.0,0.99,True
-4.816053511705685,0.020380781546379432,1.0,0.99,True
-4.849498327759197,0.019911230583968858,1.0,0.99,True
-4.882943143812708,0.01945621690677149,1.0,0.99,True
-4.916387959866221,0.019015290440826685,1.0,0.99,True
-4.949832775919732,0.01858801504645157,1.0,0.99,True
-4.983277591973244,0.018173968086836162,1.0,0.99,True
-5.016722408026756,0.01777274000999482,1.0,0.99,True
-5.050167224080267,0.017383933943660362,1.0,0.99,True
-5.083612040133779,0.017007165302720374,1.0,0.99,True
-5.117056856187291,0.016642061408807255,1.0,0.99,True
-5.150501672240803,0.0162882611216656,1.0,0.99,True
-5.183946488294314,0.015945414481932714,1.0,0.99,True
-5.217391304347826,0.015613182364978337,1.0,0.99,True
-5.250836120401337,0.01529123614546172,1.0,0.99,True
