x,z,shear,x_0,z_0,St,beta,history
0.2274974140421862,-2.406608327527137,3.3822075251598633,0.1,-0.2,0.01,0.76,False
0.2316740798549643,-3.118080966007569,12.727859359682741,0.1,-0.2,0.01,0.76,False
0.1,-0.2,4.120366068024381,0.1,-0.2,0.01,0.77,False
0.1914344744540613,-0.9183437493138834,3.4537549948287403,0.1,-0.2,0.01,0.77,False
0.2212892392284139,-1.611394761734649,3.2545495831589784,0.1,-0.2,0.01,0.77,False
0.2323036538856581,-2.2912049683647666,3.1758504210223455,0.1,-0.2,0.01,0.77,False
0.2370482734562903,-2.9648937748052475,11.807469352027983,0.1,-0.2,0.01,0.77,False
0.1,-0.2,3.9092868574509363,0.1,-0.2,0.01,0.78,False
0.1930831384071539,-0.8795772187837732,3.2575679858003377,0.1,-0.2,0.01,0.78,False
0.2251841306210348,-1.535547828171535,3.0600863070275244,0.1,-0.2,0.01,0.78,False
0.2374721744610089,-2.178624724253747,2.981044125978322,0.1,-0.2,0.01,0.78,False
0.2428763852674172,-2.815522759886393,10.92540077798007,0.1,-0.2,0.01,0.78,False
0.1,-0.2,3.707543600134548,0.1,-0.2,0.01,0.79,False
0.1947830064969177,-0.8417087953550391,3.0721126856579706,0.1,-0.2,0.01,0.79,False
0.2293015527394472,-1.4614835875375898,2.876990227684023,0.1,-0.2,0.01,0.79,False
0.2430321678890521,-2.0687521154866766,2.79793917937087,0.1,-0.2,0.01,0.79,False
0.2492060267302572,-2.6698126835287805,10.08167350211974,0.1,-0.2,0.01,0.79,False
0.1,-0.2,3.5150940445754246,0.1,-0.2,0.01,0.8,False
0.1965332488789349,-0.8047048027592839,2.897458523319406,0.1,-0.2,0.01,0.8,False
0.2336506329736817,-1.389131190649921,2.705405024057832,0.1,-0.2,0.01,0.8,False
0.2490151514883129,-1.9614773823922225,2.6267072415885684,0.1,-0.2,0.01,0.8,False
0.2560907413148331,-2.527615646824291,9.276412851379854,0.1,-0.2,0.01,0.8,False
0.1,-0.2,3.331906117544079,0.1,-0.2,0.01,0.81,False
0.1983330224701202,-0.7685332424718878,2.73367648609928,0.1,-0.2,0.01,0.81,False
0.2382406516967133,-1.3184233899622924,2.5454797369582356,0.1,-0.2,0.01,0.81,False
0.25545507772306,-1.8566962212888931,2.467532049446757,0.1,-0.2,0.01,0.81,False
0.2635906684674259,-2.3887907704106928,8.509855512372942,0.1,-0.2,0.01,0.81,False
0.1,-0.2,3.1579577982256,0.1,-0.2,0.01,0.82,False
0.2001814722426389,-0.7331636912266325,2.5808330433640783,0.1,-0.2,0.01,0.82,False
0.2430810250418689,-1.2492963438468974,2.3973567425859605,0.1,-0.2,0.01,0.82,False
0.2623884442010382,-1.7543095581421566,2.320595796170383,0.1,-0.2,0.01,0.82,False
0.2717732647886218,-2.253203947276706,7.782354560859012,0.1,-0.2,0.01,0.82,False
0.1,-0.2,2.9932365338660016,0.1,-0.2,0.01,0.83,False
0.2020777325188399,-0.6985672059254525,2.438982471546841,0.1,-0.2,0.01,0.83,False
0.2481812880934775,-1.1816894371175164,2.26115627496643,0.1,-0.2,0.01,0.83,False
0.2698544042833425,-1.654223360201379,2.1860602023446023,0.1,-0.2,0.01,0.83,False
0.2807140866486251,-2.1207276745867985,7.0943834866213615,0.1,-0.2,0.01,0.83,False
0.1,-0.2,2.8377380312889557,0.1,-0.2,0.01,0.84,False
0.2040209282575944,-0.664716235331007,2.3081573951002117,0.1,-0.2,0.01,0.84,False
0.2535510786949677,-1.1155451167036798,2.136957468004596,0.1,-0.2,0.01,0.84,False
0.2778948792892521,-1.5563484865235622,2.0640420300150626,0.1,-0.2,0.01,0.84,False
0.2904976397530343,-1.9912409742429424,6.446539068212286,0.1,-0.2,0.01,0.84,False
0.1,-0.2,2.691464240437573,0.1,-0.2,0.01,0.85,False
0.2060101763238549,-0.6315845379868116,2.188357529482628,0.1,-0.2,0.01,0.85,False
0.2592001220881585,-1.0508087415113614,2.024776429994518,0.1,-0.2,0.01,0.85,False
0.2865546738118925,-1.460600578970888,1.95458368155683,0.1,-0.2,0.01,0.85,False
0.3012183031805332,-1.8646294152760023,5.839542783895134,0.1,-0.2,0.01,0.85,False
0.1,-0.2,2.5544203432630783,0.1,-0.2,0.01,0.86,False
0.2080445867344937,-0.5991471058607131,2.079536906111905,0.1,-0.2,0.01,0.86,False
0.26513821660765,-0.9874284456194952,1.9245426493599938,0.1,-0.2,0.01,0.86,False
0.2958815963313841,-1.366899996010411,1.8576208371335234,0.1,-0.2,0.01,0.86,False
0.3129813384162155,-1.7407852552882102,5.274239944432327,0.1,-0.2,0.01,0.86,False
0.1,-0.2,2.4266105878014086,0.1,-0.2,0.01,0.87,False
0.2101232638746387,-0.5673800932534352,1.981590286955208,0.1,-0.2,0.01,0.87,False
0.2713752206656677,-0.9253550140651792,1.8360759873847226,0.1,-0.2,0.01,0.87,False
0.305926588152453,-1.2751717924578916,1.7729506643666126,0.1,-0.2,0.01,0.87,False
0.3259039982998263,-1.619607723224877,4.751594640905288,0.1,-0.2,0.01,0.87,False
0.1,-0.2,2.308032883046978,0.1,-0.2,0.01,0.88,False
0.2122453076797186,-0.5362607505552036,1.8943400181903076,0.1,-0.2,0.01,0.88,False
0.2779210412754864,-0.8645417705647847,1.7590674480748583,0.1,-0.2,0.01,0.88,False
0.3167438647430037,-1.1853457492051982,1.7002055839285133,0.1,-0.2,0.01,0.88,False
0.3401167571436529,-1.5010034719340852,4.272676605724803,0.1,-0.2,0.01,0.88,False
0.1,-0.2,2.1986722216224504,0.1,-0.2,0.01,0.89,False
0.2144098147793392,-0.5057673624705368,1.8175251675725312,0.1,-0.2,0.01,0.89,False
0.284785624376499,-0.8049444766040526,1.6930675304012603,0.1,-0.2,0.01,0.89,False
0.3283910748601392,-1.0973564579601682,1.6388383034567575,0.1,-0.2,0.01,0.89,False
0.3557646923015676,-1.3848872364847291,3.8386330177209156,0.1,-0.2,0.01,0.89,False
0.1,-0.2,2.0984932569977217,0.1,-0.2,0.01,0.9,False
0.2166158795999082,-0.4758791903648225,1.7507953503101863,0.1,-0.2,0.01,0.9,False
0.2919789472413228,-0.746521241409374,1.637485976336623,0.1,-0.2,0.01,0.9,False
0.3409294844850662,-1.0111434671179784,1.5881232953166728,0.1,-0.2,0.01,0.9,False
0.3730090602222233,-1.2711827432585452,3.4506347042506156,0.1,-0.2,0.01,0.9,False
0.1,-0.2,2.0074327692222322,0.1,-0.2,0.01,0.91,False
0.2188625954236278,-0.4465764184164991,1.6937121120833347,0.1,-0.2,0.01,0.91,False
0.2995110132657759,-0.6892324423845987,1.5916060617801828,0.1,-0.2,0.01,0.91,False
0.3544241946313599,-0.9266514960751354,1.5471779997067772,0.1,-0.2,0.01,0.91,False
0.392029127922707,-1.1598239255635707,3.109784786426461,0.1,-0.2,0.01,0.91,False
0.1,-0.2,1.92539335637201,0.1,-0.2,0.01,0.92,False
0.2211490554020992,-0.4178401032859233,1.6457611861686516,0.1,-0.2,0.01,0.92,False
0.3073918494666995,-0.6330406556644337,1.5546156434683143,0.1,-0.2,0.01,0.92,False
0.3689444046481329,-0.8438307265891994,1.5150045253663247,0.1,-0.2,0.01,0.92,False
0.4130243458472907,-1.0507565139746078,2.816985922785003,0.1,-0.2,0.01,0.92,False
0.1,-0.2,1.8522405602198382,0.1,-0.2,0.01,0.93,False
0.2234743535233167,-0.3896521270367242,1.6063797901964045,0.1,-0.2,0.01,0.93,False
0.3156315070411353,-0.5779105964967395,1.5256570911007308,0.1,-0.2,0.01,0.93,False
0.3845637358467516,-0.7626371811653636,1.4905512390085374,0.1,-0.2,0.01,0.93,False
0.4362169829639726,-0.9439400835928335,2.5727951331612053,0.1,-0.2,0.01,0.93,False
0.1,-0.2,1.787806910369329,0.1,-0.2,0.01,0.94,False
0.2258375855313126,-0.3619951530677535,1.5750054562575562,0.1,-0.2,0.01,0.94,False
0.3242400653740697,-0.5238090692227232,1.5039011687327914,0.1,-0.2,0.01,0.94,False
0.4013606343109459,-0.6830331998878953,1.4727962706793436,0.1,-0.2,0.01,0.94,False
0.4618553934916461,-0.8393506552944122,2.3773773258183732,0.1,-0.2,0.01,0.94,False
0.1,-0.2,1.7319083497347136,0.1,-0.2,0.01,0.95,False
0.2282378497981249,-0.3348525848339887,1.551159136208015,0.1,-0.2,0.01,0.95,False
0.3332276399217436,-0.4707049266761643,1.4886602136449332,0.1,-0.2,0.01,0.95,False
0.4194188768291204,-0.604988028561612,1.4608668799626292,0.1,-0.2,0.01,0.95,False
0.4902181521030079,-0.7369839623990033,2.230833382962597,0.1,-0.2,0.01,0.95,False
0.1,-0.2,1.707106285854017,0.1,-0.2,0.01,0.955,False
0.2294515881922723,-0.3214692092344168,1.5419658337764042,0.1,-0.2,0.01,0.955,False
0.3378667321322639,-0.4445176934261982,1.4833517048581613,0.1,-0.2,0.01,0.955,False
0.4289487939952082,-0.5665424470425874,1.4569014242210128,0.1,-0.2,0.01,0.955,False
0.5055177611229158,-0.6866391781296602,2.1761833312455656,0.1,-0.2,0.01,0.955,False
0.1,-0.2,1.684381858271236,0.1,-0.2,0.01,0.96,False
0.2306742481480977,-0.3082085271531611,1.5345911401650982,0.1,-0.2,0.01,0.96,False
0.3426043944442976,-0.4185690388711205,1.47958409911482,0.1,-0.2,0.01,0.96,False
0.438828210300998,-0.5284785324076366,1.4542430671705013,0.1,-0.2,0.01,0.96,False
0.5216193880975161,-0.6368595053098516,2.1344845207096395,0.1,-0.2,0.01,0.96,False
0.1,-0.2,1.663729998823969,0.1,-0.2,0.01,0.965,False
0.2319057180605367,-0.2950686553263296,1.52908450948353,0.1,-0.2,0.01,0.965,False
0.3474419076807597,-0.3928556333197575,1.47743054458411,0.1,-0.2,0.01,0.965,False
0.4490694098960038,-0.4907947235162501,1.4529516772590645,0.1,-0.2,0.01,0.965,False
0.5385689998884204,-0.5876519098732575,2.10665058747408,0.1,-0.2,0.01,0.965,False
0.1,-0.2,1.6451593113834637,0.1,-0.2,0.01,0.97,False
0.2331458866348531,-0.28204774991149,1.5255581799955045,0.1,-0.2,0.01,0.97,False
0.3523805581164946,-0.3673742708917887,1.4770591012646548,0.1,-0.2,0.01,0.97,False
0.4596851630871538,-0.4534900507464638,1.453193114853662,0.1,-0.2,0.01,0.97,False
0.5564157789475521,-0.5390255196483269,2.094335838199394,0.1,-0.2,0.01,0.97,False
0.1,-0.2,1.6286984749940474,0.1,-0.2,0.01,0.975,False
0.2343946429083725,-0.2691440054727775,1.5242168942955794,0.1,-0.2,0.01,0.975,False
0.3574216383221776,-0.3421218693272525,1.4787847924669182,0.1,-0.2,0.01,0.975,False
0.4706887646477001,-0.4165641715613714,1.4553042657436905,0.1,-0.2,0.01,0.975,False
0.5752124798955796,-0.4909918371323866,2.1003973088384873,0.1,-0.2,0.01,0.975,False
0.1,-0.2,1.614404947317118,0.1,-0.2,0.01,0.98,False
0.2356518762715076,-0.2563556539971421,1.5254037860739487,0.1,-0.2,0.01,0.98,False
0.3625664481096062,-0.3170954699389924,1.4831570147928634,0.1,-0.2,0.01,0.98,False
0.4820940770631451,-0.3800174089179421,1.459908539350111,0.1,-0.2,0.01,0.98,False
0.5950158436213101,-0.4435649697390678,2.1296331409403138,0.1,-0.2,0.01,0.98,False
0.1,-0.2,1.6023768598353347,0.1,-0.2,0.01,0.985,False
0.2369174764880784,-0.2436809639406512,1.529673130553932,0.1,-0.2,0.01,0.985,False
0.3678162955844325,-0.292292237708378,1.4911116696433422,0.1,-0.2,0.01,0.985,False
0.4939155793569186,-0.3438507926393539,1.4681294997266061,0.1,-0.2,0.01,0.985,False
0.615887079116045,-0.3967618771505508,2.1899888117561055,0.1,-0.2,0.01,0.985,False
0.1,-0.2,1.5927693953037048,0.1,-0.2,0.01,0.99,False
0.2381913337149405,-0.2311182393037704,1.5379089546568439,0.1,-0.2,0.01,0.99,False
0.3731724983128067,-0.2677094615246095,1.5042465352138057,0.1,-0.2,0.01,0.99,False
0.5061684222203685,-0.3080661038632213,1.4820043385480661,0.1,-0.2,0.01,0.99,False
0.6378924250572197,-0.3506026347136799,2.294584639988116,0.1,-0.2,0.01,0.99,False
0.1,-0.2,1.5889429168674267,0.1,-0.2,0.01,0.9925,False
0.2388313244933929,-0.2248783435157559,1.5439271971528683,0.1,-0.2,0.01,0.9925,False
0.3758908975375903,-0.2554999312006055,1.5135564448845085,0.1,-0.2,0.01,0.9925,False
0.5124615297750459,-0.2903177559850102,1.4921399440038856,0.1,-0.2,0.01,0.9925,False
0.6493426234559095,-0.3277716508231158,2.3698098845399174,0.1,-0.2,0.01,0.9925,False
0.1,-0.2,1.585817532894266,0.1,-0.2,0.01,0.995,False
0.2394733385209227,-0.2186658187346018,1.5515243313864335,0.1,-0.2,0.01,0.995,False
0.3786363846088291,-0.2433445545681287,1.5253422756883022,0.1,-0.2,0.01,0.995,False
0.5188684902639276,-0.2726659226653072,1.505326821448152,0.1,-0.2,0.01,0.995,False
0.661103805262614,-0.3051107108770931,2.465265779431582,0.1,-0.2,0.01,0.995,False
0.1,-0.2,1.5834403025106587,0.1,-0.2,0.01,0.9975,False
0.2401173621860014,-0.2124804625623203,1.5610159840870863,0.1,-0.2,0.01,0.9975,False
0.3814091274773813,-0.2312430277818773,1.5403043263686114,0.1,-0.2,0.01,0.9975,False
0.5253914154675697,-0.2551110595952049,1.522608003072508,0.1,-0.2,0.01,0.9975,False
0.6731859748543071,-0.2826233259050954,2.586119417437152,0.1,-0.2,0.01,0.9975,False
0.1,-10.0,1.4142135623733787,0.1,-10.0,0.01,1.0,False
0.0999993861198945,-10.000000095695317,1.4142135623739558,0.1,-10.0,0.01,1.0,False
0.0999987863089111,-10.000000257716962,1.414213562374816,0.1,-10.0,0.01,1.0,False
0.0999982077005048,-10.000000484128975,1.4142135623759189,0.1,-10.0,0.01,1.0,False
0.0999976571772949,-10.000000772241016,1.4142135623929206,0.1,-10.0,0.01,1.0,False
0.1,-10.0,1.4312368405083535,0.1,-10.0,0.01,1.01,False
0.0999993598870447,-9.97799130961075,1.4314524066516285,0.1,-10.0,0.01,1.01,False
0.0999987058101631,-9.955843015396498,1.4314525193059138,0.1,-10.0,0.01,1.01,False
0.0999980455305845,-9.933694794695514,1.4314526282633249,0.1,-10.0,0.01,1.01,False
0.0999973871287066,-9.91154664940112,1.6680650099370453,0.1,-10.0,0.01,1.01,False
0.1,-10.0,1.4798647226043435,0.1,-10.0,0.01,1.02,False
0.099999334182378,-9.95641135367808,1.480674518366297,0.1,-10.0,0.01,1.02,False
0.0999986245386216,-9.91254887838539,1.4806752610096734,0.1,-10.0,0.01,1.02,False
0.099997877522782,-9.868686480481175,1.4806760209859458,0.1,-10.0,0.01,1.02,False
0.0999971004956272,-9.824824167212476,2.2514076114090886,0.1,-10.0,0.01,1.02,False
0.1,-10.0,1.5554068338296039,0.1,-10.0,0.01,1.03,False
0.0999993089967103,-9.935247815940146,1.557090322335964,0.1,-10.0,0.01,1.03,False
0.0999985425100762,-9.870092785755473,1.5570922965848395,0.1,-10.0,0.01,1.03,False
0.0999977035825569,-9.804937831181162,1.557094401762371,0.1,-10.0,0.01,1.03,False
0.0999967965885516,-9.739782965255827,2.961709991593466,0.1,-10.0,0.01,1.03,False
0.1,-10.0,1.6526426795641374,0.1,-10.0,0.01,1.04,False
0.0999992843209881,-9.9144887588434,1.6553787425550257,0.1,-10.0,0.01,1.04,False
0.0999984597407547,-9.828450637484965,1.655382583035861,0.1,-10.0,0.01,1.04,False
0.0999975236196237,-9.742412583900126,1.655386829960016,0.1,-10.0,0.01,1.04,False
0.0999964747134329,-9.656374616988268,3.7160026182046315,0.1,-10.0,0.01,1.04,False
0.1,-10.0,1.7666400537758866,0.1,-10.0,0.01,1.05,False
0.0999992601462885,-9.8941226967877,1.770525780600512,0.1,-10.0,0.01,1.05,False
0.0999983762472733,-9.787599248841628,1.7705321264870566,0.1,-10.0,0.01,1.05,False
0.0999973375479603,-9.68107585436926,1.7705393819490833,0.1,-10.0,0.01,1.05,False
0.0999961341724849,-9.574552537794895,4.483520636616374,0.1,-10.0,0.01,1.05,False
0.1,-10.0,1.8931809784758213,0.1,-10.0,0.01,1.06,False
0.0999992364638188,-9.87413857493929,1.8982557467012013,0.1,-10.0,0.01,1.06,False
0.0999982920465877,-9.747516307339923,1.8982652325610283,0.1,-10.0,0.01,1.06,False
0.0999971452858096,-9.62089407204871,1.8982764204063947,0.1,-10.0,0.01,1.06,False
0.0999957742649799,-9.49427189823737,5.251500498521088,0.1,-10.0,0.01,1.06,False
0.1,-10.0,2.028868969530484,0.1,-10.0,0.01,1.07,False
0.0999992132649155,-9.854525749224043,2.0351351825365,0.1,-10.0,0.01,1.07,False
0.0999982071559463,-9.70818033210475,2.0351484398153312,0.1,-10.0,0.01,1.07,False
0.0999969467556707,-9.561834918861862,2.0351645400915994,0.1,-10.0,0.01,1.07,False
0.0999953942880369,-9.415489542159724,6.014017008154944,0.1,-10.0,0.01,1.07,False
0.1,-10.0,2.171062132053847,0.1,-10.0,0.01,1.08,False
0.0999991905410437,-9.83527396742586,2.178500159275345,0.1,-10.0,0.01,1.08,False
0.0999981215928479,-9.669570635485783,2.1785178216743413,0.1,-10.0,0.01,1.08,False
0.0999967418842852,-9.50386727132651,2.1785398755924943,0.1,-10.0,0.01,1.08,False
0.0999949935374034,-9.338163909337338,6.768093856353501,0.1,-10.0,0.01,1.08,False
0.1,-10.0,2.3177426542436073,0.1,-10.0,0.01,1.09,False
0.0999991682837955,-9.816373351319085,2.3263205965349996,0.1,-10.0,0.01,1.09,False
0.0999980353749995,-9.63166728677874,2.3263433057677445,0.1,-10.0,0.01,1.09,False
0.0999965306026145,-9.446961145865222,2.3263724224769966,0.1,-10.0,0.01,1.09,False
0.0999945713082242,-9.262254962377618,7.512169627142477,0.1,-10.0,0.01,1.09,False
0.1,-10.0,2.467381737323331,0.1,-10.0,0.01,1.1,False
0.0999991464848906,-9.797814379769726,2.4770614549511825,0.1,-10.0,0.01,1.1,False
0.099997948520279,-9.594451077919386,2.4770898655488502,0.1,-10.0,0.01,1.1,False
0.0999963128458132,-9.391087647092869,2.477127228859259,0.1,-10.0,0.01,1.1,False
0.0999941268957988,-9.187724117601975,8.245421277066061,0.1,-10.0,0.01,1.1,False
0.1,-10.0,2.61882339687228,0.1,-10.0,0.01,1.11,False
0.0999991251361743,-9.779587872744504,2.6295640962339184,0.1,-10.0,0.01,1.11,False
0.0999978610466993,-9.55790349102648,2.62959887913856,0.1,-10.0,0.01,1.11,False
0.0999960885531953,-9.336218918893842,2.6296457535262134,0.1,-10.0,0.01,1.11,False
0.0999936595963261,-9.114534179658635,8.96743706687967,0.1,-10.0,0.01,1.11,False
0.1,-10.0,2.7711923870083175,0.1,-10.0,0.01,1.12,False
0.0999991042296182,-9.761684976172072,2.7829526947531167,0.1,-10.0,0.01,1.12,False
0.099997772972374,-9.522006667679092,2.782994539839342,0.1,-10.0,0.01,1.12,False
0.0999958576681956,-9.282328098115714,2.783052275619025,0.1,-10.0,0.01,1.12,False
0.0999931687076323,-9.042649279633732,9.678046185319456,0.1,-10.0,0.01,1.12,False
0.1,-10.0,2.9238241178351827,0.1,-10.0,0.01,1.13,False
0.0999990837573164,-9.744097147602924,2.9365632445415777,0.1,-10.0,0.01,1.13,False
0.0999976843154837,-9.486743379819725,2.9366128622978147,0.1,-10.0,0.01,1.13,False
0.0999956201383212,-9.22938927071626,2.9366829000438703,0.1,-10.0,0.01,1.13,False
0.0999926535298786,-8.972034816443676,10.377224417905815,0.1,-10.0,0.01,1.13,False
0.1,-10.0,3.0762123253347684,0.1,-10.0,0.01,1.14,False
0.0999990637114885,-9.726816142619818,3.0898906903509173,0.1,-10.0,0.01,1.14,False
0.0999975950942517,-9.452097002185008,3.0899488129424766,0.1,-10.0,0.01,1.14,False
0.0999953759151108,-9.177377430214625,3.0900326872927883,0.1,-10.0,0.01,1.14,False
0.0999921133662624,-8.902657401307893,11.065039228643707,0.1,-10.0,0.01,1.14,False
0.1,-10.0,3.22797028874109,0.1,-10.0,0.01,1.15,False
0.0999990440844765,-9.70983400195332,3.242549829866632,0.1,-10.0,0.01,1.15,False
0.0999975053269114,-9.418051486170596,5.988998257921546,0.1,-10.0,0.01,1.15,False
0.1,-10.0,3.3788021094170912,0.1,-10.0,0.01,1.16,False
0.0999990248687429,-9.693143039259908,3.3942464104104455,0.1,-10.0,0.01,1.16,False
0.0999974150316819,-9.384591335044156,6.314645196320038,0.1,-10.0,0.01,1.16,False
0.1,-10.0,3.5284813719429935,0.1,-10.0,0.01,1.17,False
0.0999990060568723,-9.67673582952328,3.5447556864605323,0.1,-10.0,0.01,1.17,False
0.0999973242267451,-9.35170158042589,6.635611282203377,0.1,-10.0,0.01,1.17,False
0.1,-10.0,3.676835201531563,0.1,-10.0,0.01,1.18,False
0.0999989876415687,-9.660605198042417,3.6939064198110634,0.1,-10.0,0.01,1.18,False
0.0999972329302225,-9.319367759961876,6.951876905780739,0.1,-10.0,0.01,1.18,False
0.1,-10.0,3.823732271060507,0.1,-10.0,0.01,1.19,False
0.0999989696156542,-9.644744209971348,3.8415688565286894,0.1,-10.0,0.01,1.19,False
0.0999971411601539,-9.28757589611976,7.263450756141696,0.1,-10.0,0.01,1.19,False
0.1,-10.0,3.969073711066001,0.1,-10.0,0.01,1.2,False
0.0999989519720695,-9.62914616037964,3.987645622737138,0.1,-10.0,0.01,1.2,False
0.0999970489344802,-9.256312476042236,7.57036211247469,0.1,-10.0,0.01,1.2,False
0.1,-0.2,1.9470920370989884,0.1,-0.2,0.01,0.905,True
0.2213270336877593,-0.426112270711331,1.6878819019453923,0.1,-0.2,0.01,0.905,True
0.305094615411144,-0.6672859500871192,1.5895524974579303,0.1,-0.2,0.01,0.905,True
0.3622410501561025,-0.9069139143993,1.5463438110069967,0.1,-0.2,0.01,0.905,True
0.4012453347531752,-1.1440602047759518,3.0377611165183684,0.1,-0.2,0.01,0.905,True
0.1,-0.2,2.2558167845913717,0.1,-0.2,0.015,0.905,True
0.2145676239809651,-0.5234278253581007,1.9337801235685417,0.1,-0.2,0.015,0.905,True
0.2811895882567979,-0.8718456830692295,1.803080408173537,0.1,-0.2,0.015,0.905,True
0.3192945349705654,-1.2188377039603182,1.746223092654845,0.1,-0.2,0.015,0.905,True
0.3413927380067262,-1.5636851502044034,4.426421797438091,0.1,-0.2,0.015,0.905,True
0.1,-0.2,2.609711990722045,0.1,-0.2,0.02,0.905,True
0.2090021341905394,-0.6154455416623111,2.2675720774151564,0.1,-0.2,0.02,0.905,True
0.2631040366079594,-1.067913984063232,2.1199566160828036,0.1,-0.2,0.02,0.905,True
0.2895774057433236,-1.5201352616864288,2.0582239020511803,0.1,-0.2,0.02,0.905,True
0.3030629161127862,-1.9712582976824524,6.142934577909565,0.1,-0.2,0.02,0.905,True
0.1,-0.2,2.9913199669345016,0.1,-0.2,0.025,0.905,True
0.2043498734030111,-0.7031189096689855,2.666160377339203,0.1,-0.2,0.025,0.905,True
0.2491291753314397,-1.256974604237671,2.5167579603070642,0.1,-0.2,0.025,0.905,True
0.2682702459317808,-1.8126074141868225,2.4582102628520204,0.1,-0.2,0.025,0.905,True
0.2771107645894218,-2.368747895840736,8.047924856719092,0.1,-0.2,0.025,0.905,True
0.1,-0.2,3.388884790111264,0.1,-0.2,0.03,0.905,True
0.2004171319010947,-0.7870935520657888,3.1093081586826257,0.1,-0.2,0.03,0.905,True
0.2381387291987878,-1.4400586701026148,2.9692147458700946,0.1,-0.2,0.03,0.905,True
0.2525124194413142,-2.097570390587819,2.91940886733595,0.1,-0.2,0.03,0.905,True
0.2586848859727577,-2.757672553292636,10.060907758600958,0.1,-0.2,0.03,0.905,True
0.1,-0.2,3.7946590108220057,0.1,-0.2,0.035,0.905,True
0.1970629071334025,-0.867842241823625,3.5819485646318348,0.1,-0.2,0.035,0.905,True
0.2293610821516531,-1.6179310320034823,3.45872273071976,0.1,-0.2,0.035,0.905,True
0.2405346951016488,-2.376011481511197,3.421455022860064,0.1,-0.2,0.035,0.905,True
0.2450681089593783,-3.1391670249555093,12.134917226725756,0.1,-0.2,0.035,0.905,True
0.1,-0.2,4.203522906570219,0.1,-0.2,0.04,0.905,True
0.1941809598426714,-0.9457289383847552,4.073517120368502,0.1,-0.2,0.04,0.905,True
0.2222531651710882,-1.7911825924659162,3.9724795146282306,0.1,-0.2,0.04,0.905,True
0.2312068928239692,-2.648687471625264,3.9505818283621985,0.1,-0.2,0.04,0.905,True
0.2346651621767443,-3.5140842365057723,14.241658625311338,0.1,-0.2,0.04,0.905,True
0.1,-0.2,4.612058723719158,0.1,-0.2,0.045,0.905,True
0.1916892423490783,-1.021043823883686,4.57673713521875,0.1,-0.2,0.045,0.905,True
0.2164246989494102,-1.960283208377108,4.501947025022651,0.1,-0.2,0.045,0.905,True
0.223786480877056,-2.916190452879617,4.49768046101603,0.1,-0.2,0.045,0.905,True
0.2264977666799897,-3.883077527605743,16.363400367117237,0.1,-0.2,0.045,0.905,True
0.1,-0.2,5.0179644403673125,0.1,-0.2,0.05,0.905,True
0.1895231839064266,-1.094024367370312,5.086606510684583,0.1,-0.2,0.05,0.905,True
0.2115903060811731,-2.125614839732967,5.041421942324447,0.1,-0.2,0.05,0.905,True
0.2177729139939304,-3.1789927669528244,5.056626448789195,0.1,-0.2,0.05,0.905,True
0.2199410808670965,-4.246659083438806,18.488568546450153,0.1,-0.2,0.05,0.905,True
0.1,-0.2,8.755240198608709,0.1,-0.2,0.1,0.905,True
0.1779622052709709,-1.728066130566735,10.130692190230238,0.1,-0.2,0.1,0.905,True
0.1889329164009374,-3.62276521629012,10.502352295191892,0.1,-0.2,0.1,0.905,True
0.1908916383310238,-5.609250438786566,10.755781369159745,0.1,-0.2,0.1,0.905,True
0.1913755762073913,-7.649761802082026,38.967834510383284,0.1,-0.2,0.1,0.905,True
0.1,-0.2,14.50380544298928,0.1,-0.2,0.2,0.905,True
0.1725698383309162,-2.685423581519624,19.030481328409152,0.1,-0.2,0.2,0.905,True
0.179064713592559,-6.0834957701802574,20.46519969239524,0.1,-0.2,0.2,0.905,True
0.1801498233105535,-9.761464556522876,21.253368292477276,0.1,-0.2,0.2,0.905,True
0.1806997314491746,-13.593423585015724,74.14050764735464,0.1,-0.2,0.2,0.905,True
0.1,-0.2,18.81069697714002,0.1,-0.2,0.3,0.905,True
0.1716535766466796,-3.415477300825918,26.557479268093008,0.1,-0.2,0.3,0.905,True
0.1771081498599421,-8.112229575845493,29.129055881412935,0.1,-0.2,0.3,0.905,True
0.1785338433260089,-13.306600036747836,30.5199290807746,0.1,-0.2,0.3,0.905,True
0.1793876742382011,-18.775610088060965,103.5649015930642,0.1,-0.2,0.3,0.905,True
0.1,-0.2,22.28072816895853,0.1,-0.2,0.4,0.905,True
0.1714624907799797,-4.008944753155601,33.09451259625183,0.1,-0.2,0.4,0.905,True
0.1767754277206566,-9.85380123622786,36.842906277039525,0.1,-0.2,0.4,0.905,True
0.1786357691633174,-16.430391501891346,38.88541957532833,0.1,-0.2,0.4,0.905,True
0.1797851212241018,-23.416777553094,129.14815662771983,0.1,-0.2,0.4,0.905,True
0.1,-0.2,25.202454379990122,0.1,-0.2,0.5,0.905,True
0.1713784254318799,-4.509099097700579,38.89714632426396,0.1,-0.2,0.5,0.905,True
0.176871884065959,-11.384275830913062,43.84271920696887,0.1,-0.2,0.5,0.905,True
0.1791447101968766,-19.23435869401293,46.56826655725935,0.1,-0.2,0.5,0.905,True
0.1805713695815063,-27.63936657650319,151.96870825609358,0.1,-0.2,0.5,0.905,True
0.1,-0.2,27.73366944174488,0.1,-0.2,0.6,0.905,True
0.1712718916759941,-4.940854856862886,44.13352878819097,0.1,-0.2,0.6,0.905,True
