x_crossings,z_crossings,u_d,w_d,t,fitted_t_u,fitted_t_w,history
0.24249482789319432,-3.6173682465256314,0.0007867765931485249,-0.23035114095053427,16.416491368623753,16.33433331752182,16.437937100323918,True
0.24311610260715277,-3.7992640228493055,0.000645877322852855,-0.23052344571343475,17.206122305482825,16.55711648422112,17.226615841853214,True
0.2436261073226931,-3.9812924672559866,0.0005315208457194368,-0.2306836344939934,17.995740910067074,16.79205057863754,18.01463813426237,True
0.24404580607119752,-4.1634445568255565,0.0004383515137781471,-0.23083307322976127,18.785349035057997,17.08820800323289,18.802136132740007,True
0.24439193198807882,-4.345712226964401,0.0003627200649454265,-0.2309729035736765,19.574950586683446,17.496774882499878,19.589126740219058,True
0.2446783363141654,-4.528088790009611,0.0003001822555495828,-0.23110414034530524,20.364545389609862,18.07160401796331,20.375844764197282,True
0.2449153586630781,-4.710567418161041,0.00024870026302951226,-0.2312276370559937,21.15413389103725,18.839736050354954,21.162397253922983,True
0.24511172953106816,-4.893142101592679,0.00020630511381276168,-0.231344112947264,21.94371670752685,19.802369272853742,21.948744231371208,True
0.24527462450388865,-5.075807437871868,0.00017146491063042978,-0.23145421321424645,22.73329553015153,20.93100319469513,22.734963217210417,True
0.24541000956614567,-5.258558783033094,0.00014265761435425047,-0.23155852900901305,23.522871604876777,22.187908678321534,23.521328013950836,True
0.24552264860531717,-5.441391857437183,0.00011865859437235643,-0.23165753465728015,24.312443593654464,23.531992153257146,24.307750212470946,True
0.24561633810766131,-5.624302157791868,9.878256620721981e-05,-0.23175167556417287,25.102011593526257,24.903698880666198,25.094346036862937,True
0.24569433366088375,-5.807285864734008,8.232309129955607e-05,-0.23184133571107285,25.8915757610128,26.2551964988699,25.88112894514623,True
0.2457593330239306,-5.990339475953689,6.875537632781093e-05,-0.23192687385623748,26.68113840006009,27.541897530635158,26.66826043331093,True
0.24581361970031268,-6.173460270541608,5.736082856476023e-05,-0.2320085956988358,27.470697547013394,28.760390368387014,27.455756477027386,True
0.2458589094671828,-6.356644779447415,4.7896809839148456e-05,-0.2320867731809694,28.260252197044792,29.879460564884923,28.243601287431574,True
0.24589672661611298,-6.539889970423232,4.003131236890967e-05,-0.23216167187563808,29.049802222348585,30.89064204168055,29.031993604951527,True
0.2459283333398068,-6.723193224327213,3.354008793501284e-05,-0.23223350553066277,29.839350252804497,31.78508330090722,29.820847099142135,True
0.2459548148501772,-6.90655273122482,2.8092554116950466e-05,-0.23230250076296582,30.628893275137518,32.580322800851356,30.61044868839348,True
0.24597699513025975,-7.089965549772731,2.3546487521116794e-05,-0.23236881029667308,31.418430743919032,33.276845338453995,31.400453796985868,True
0.24599558596441587,-7.273429432078138,1.9764142671792704e-05,-0.2324325921586261,32.207960933993384,33.88019893084306,32.190728972541926,True
0.2460111903517362,-7.456941980744612,1.6632678165065912e-05,-0.23249406045192095,32.99748556370432,34.39673610790676,32.98204479061381,True
0.24602432226080556,-7.640501767732908,1.4010545376878566e-05,-0.2325533093398176,33.787002585223235,34.84148641112392,33.773832043607406,True
0.24603538382486137,-7.824106563867247,1.1814966007676251e-05,-0.23261053118383962,34.576516565491026,35.2226853703923,34.56697752816508,True
0.24604471190570082,-8.007755830194405,9.986297675452678e-06,-0.23266575999620237,35.366017211024584,35.54643572296936,35.36033106060359,True
0.24605259609416208,-8.191445597904963,8.467367702123002e-06,-0.2327190960114822,36.15549405498531,35.81975013701063,36.15371244866983,True
0.2460592808848922,-8.375171935353501,7.199365318439629e-06,-0.23277073262963857,36.94497365604002,36.05101766327419,36.94850987281406,True
0.24606496463695166,-8.55893968048716,6.13448746546514e-06,-0.2328207291284075,37.73443220922341,36.24744799182798,37.74425601256107,True
0.24606980756055066,-8.742741996455974,5.2421854827764565e-06,-0.23286912809458313,38.523873699848004,36.41361461998612,38.54024746667867,True
0.24607394595927232,-8.926578548059412,4.502198823699457e-06,-0.23291606134215886,39.31328404451838,36.55251226498709,39.33733270996837,True
0.2460775000415975,-9.110444896322793,3.880594923651468e-06,-0.23296157152406902,40.102671028345235,36.669962442664456,40.134984459901666,True
0.24608056333271974,-9.294341728615741,,,,,,True
