t,light_x_history,light_z_history,light_xdot_history,light_zdot_history,neutral_x_history,neutral_z_history,neutral_xdot_history,neutral_zdot_history,heavy_x_history,heavy_z_history,heavy_xdot_history,heavy_zdot_history,light_x,light_z,light_xdot,light_zdot,neutral_x,neutral_z,neutral_xdot,neutral_zdot,heavy_x,heavy_z,heavy_xdot,heavy_zdot
7.59,0.23119258265297057,0.23119258265297057,0.0056377092143391596,0.0056377092143391596,0.6626049493613444,0.6626049493613444,0.01887111818692739,0.01887111818692739,2.1314450289254805,2.1314450289254805,0.10274486600908564,0.10274486600908564,0.336599999940876,0.336599999940876,1.7565039117230462e-10,1.7565039117230462e-10,0.9895365053140149,0.9895365053140149,0.00046817645049027095,0.00046817645049027095,3.181423630207872,3.181423630207872,0.12357475751849256,0.12357475751849256
7.595,0.23122075706074297,0.23122075706074297,0.005631572230057535,0.005631572230057535,0.6626992643093768,0.6626992643093768,0.018853962152653423,0.018853962152653423,2.131958541687212,2.131958541687212,0.10265986921115604,0.10265986921115604,0.3365999999417425,0.3365999999417425,1.7307616187079804e-10,1.7307616187079804e-10,0.9895388402937793,0.9895388402937793,0.00046581788507180663,0.00046581788507180663,3.1820410786362325,3.1820410786362325,0.12340466153271837,0.12340466153271837
7.6000000000000005,0.23124889566048323,0.23124889566048323,0.005626917530912371,0.005626917530912371,0.6627934885406163,0.6627934885406163,0.01883753086233891,0.01883753086233891,2.132471627769219,2.132471627769219,0.10257518713831097,0.10257518713831097,0.3365999999425962,0.3365999999425962,1.7053985445018348e-10,1.7053985445018348e-10,0.9895411635107594,0.9895411635107594,0.00046347120125350797,0.00046347120125350797,3.1826576771744772,3.1826576771744772,0.12323479967645266,0.12323479967645266
7.605,0.23127702169948397,0.23127702169948397,0.005620878462998374,0.005620878462998374,0.6628876366265855,0.6628876366265855,0.018820482017922517,0.018820482017922517,2.1329842926554057,2.1329842926554057,0.10249040371479556,0.10249040371479556,0.3365999999434374,0.3365999999434374,1.680406546657169e-10,1.680406546657169e-10,0.9895434750242722,0.9895434750242722,0.00046113633911935717,0.00046113633911935717,3.1832734269927614,3.1832734269927614,0.12306517162733852,0.12306517162733852
7.61,0.23130510811002758,0.23130510811002758,0.005617063549206985,0.005617063549206985,0.662981695127993,0.662981695127993,0.018804505706836252,0.018804505706836252,2.1334965325042736,2.1334965325042736,0.10240605481048815,0.10240605481048815,0.3365999999442665,0.3365999999442665,1.655777332331004e-10,1.655777332331004e-10,0.9895457748922603,0.9895457748922603,0.0004588132401415141,0.0004588132401415141,3.1838883292596445,3.1838883292596445,0.12289577706345893,0.12289577706345893
7.615,0.23133318852414356,0.23133318852414356,0.0056136809015901665,0.0056136809015901665,0.6630756799501939,0.6630756799501939,0.01878904744880863,0.01878904744880863,2.1340083528113136,2.1340083528113136,0.10232200195597489,0.10232200195597489,0.33659999994508355,0.33659999994508355,1.6315024523936643e-10,1.6315024523936643e-10,0.9895480631731293,0.9895480631731293,0.00045650184532431657,0.00045650184532431657,3.1845023851371916,3.1845023851371916,0.12272661566468557,0.12272661566468557
7.62,0.231361249372587,0.231361249372587,0.005609676655338142,0.005609676655338142,0.66316958762107,0.66316958762107,0.018773286157197627,0.018773286157197627,2.1345197533057276,2.1345197533057276,0.10223796095975556,0.10223796095975556,0.336599999945889,0.336599999945889,1.607573295537599e-10,1.607573295537599e-10,0.9895503399261293,0.9895503399261293,0.00045420209481929354,0.00045420209481929354,3.185115595741541,3.185115595741541,0.12255768712354247,0.12255768712354247
7.625,0.23138928645025092,0.23138928645025092,0.005605513409909715,0.005605513409909715,0.663263414017307,0.663263414017307,0.018757363994735494,0.018757363994735494,2.1350307330327407,2.1350307330327407,0.10215394622957548,0.10215394622957548,0.3365999999466831,0.3365999999466831,1.5839810823862042e-10,1.5839810823862042e-10,0.9895526052093434,0.9895526052093434,0.00045191392995652267,0.00045191392995652267,3.1857279622842074,3.1857279622842074,0.12238899110627909,0.12238899110627909
7.63,0.2314173032779386,0.2314173032779386,0.005600589917950167,0.005600589917950167,0.663357160696727,0.663357160696727,0.01874126327961091,0.01874126327961091,2.135541292781784,2.135541292781784,0.10206998619072216,0.10206998619072216,0.3365999999474662,0.3365999999474662,1.5607168596026471e-10,1.5607168596026471e-10,0.9895548590805647,0.9895548590805647,0.0004496372923591657,0.0004496372923591657,3.186339485927038,3.186339485927038,0.12222052729282715,0.12222052729282715
7.635,0.2314452923349515,0.2314452923349515,0.005596443426217494,0.005596443426217494,0.6634508263893525,0.6634508263893525,0.018725445281171402,0.018725445281171402,2.136051432926581,2.136051432926581,0.10198620954942864,0.10198620954942864,0.3365999999482385,0.3365999999482385,1.537771493998692e-10,1.537771493998692e-10,0.989557101597298,0.989557101597298,0.00044737212394175364,0.00044737212394175364,3.1869501678302856,3.1869501678302856,0.12205229536355779,0.12205229536355779
7.640000000000001,0.23147326580460373,0.23147326580460373,0.005593765682897305,0.005593765682897305,0.6635444146597553,0.6635444146597553,0.018710574615215653,0.018710574615215653,2.136561154914803,2.136561154914803,0.10190285578248702,0.10190285578248702,0.3365999999490005,0.3365999999490005,1.515135666643518e-10,1.515135666643518e-10,0.9895593328167609,0.9895593328167609,0.0004451183669084716,0.0004451183669084716,3.187560009152611,3.187560009152611,0.12188429499928079,0.12188429499928079
7.6450000000000005,0.23150123099855244,0.23150123099855244,0.005587710414023406,0.005587710414023406,0.6636379323297759,0.6636379323297759,0.018693932432221522,0.018693932432221522,2.1370704616902865,2.1370704616902865,0.1018190235633328,0.1018190235633328,0.33659999994974976,0.33659999994974976,1.492873943621593e-10,1.492873943621593e-10,0.9895615527958864,0.9895615527958864,0.0004428759637514455,0.0004428759637514455,3.1881690110510843,3.1881690110510843,0.12171652588124404,0.12171652588124404
7.65,0.2315291473759388,0.2315291473759388,0.005582548606231863,0.005582548606231863,0.663731356695819,0.663731356695819,0.018677658427986545,0.018677658427986545,2.1375793462307797,2.1375793462307797,0.10173538402555644,0.10173538402555644,0.3365999999504839,0.3365999999504839,1.47106424978144e-10,1.47106424978144e-10,0.9895637615913238,0.9895637615913238,0.00044064485724902466,0.00044064485724902466,3.1887771746811886,3.1887771746811886,0.12154898769113276,0.12154898769113276
7.655,0.23155704907582775,0.23155704907582775,0.005578505757958692,0.005578505757958692,0.6638247050699874,0.6638247050699874,0.01866176724163431,0.01866176724163431,2.1380878144534825,2.1380878144534825,0.10165193784755457,0.10165193784755457,0.33659999995120654,0.33659999995120654,1.4495948087209993e-10,1.4495948087209993e-10,0.9895659592594409,0.9895659592594409,0.0004384249904640691,0.0004384249904640691,3.1893845011968205,3.1893845011968205,0.12138168011106887,0.12138168011106887
7.66,0.23158493382866252,0.23158493382866252,0.005573217337744664,0.005573217337744664,0.6639179749757669,0.6639179749757669,0.01864554794125535,0.01864554794125535,2.138595865930108,2.138595865930108,0.10156850227962368,0.10156850227962368,0.3365999999519179,0.3365999999519179,1.4284616431997206e-10,1.4284616431997206e-10,0.9895681458563256,0.9895681458563256,0.0004362163067422336,0.0004362163067422336,3.1899909917502947,3.1899909917502947,0.12121460282361037,0.12121460282361037
7.665,0.23161278409935918,0.23161278409935918,0.005567185685491379,0.005567185685491379,0.6640111614836514,0.6640111614836514,0.018628706158060542,0.018628706158060542,2.1391034998746905,2.1391034998746905,0.10148493111453685,0.10148493111453685,0.336599999952618,0.336599999952618,1.4076608610395086e-10,1.4076608610395086e-10,0.9895703214377872,0.9895703214377872,0.00043401874971025367,0.00043401874971025367,3.1905966474923453,3.1905966474923453,0.12104775551175068,0.12104775551175068
7.67,0.2316406034002559,0.2316406034002559,0.0055643219063826275,0.0055643219063826275,0.6641042616131445,0.6641042616131445,0.01861363991489355,0.01861363991489355,2.1396107153198565,2.1396107153198565,0.10140203546936678,0.10140203546936678,0.33659999995330714,0.33659999995330714,1.3871886551247225e-10,1.3871886551247225e-10,0.9895724860593589,0.9895724860593589,0.00043183226327422983,0.00043183226327422983,3.1912014695721282,3.1912014695721282,0.12088113785891792,0.12088113785891792
7.675,0.23166842445007577,0.23166842445007577,0.005559216880615628,0.005559216880615628,0.6641972958461528,0.6641972958461528,0.018597485317561814,0.018597485317561814,2.1401175196654236,2.1401175196654236,0.10131890170920893,0.10131890170920893,0.3365999999539853,0.3365999999539853,1.3670413034021752e-10,1.3670413034021752e-10,0.9895746397762986,0.9895746397762986,0.00042965679161791347,0.00042965679161791347,3.1918054591372234,3.1918054591372234,0.12071474954897432,0.12071474954897432
7.68,0.23169620310265054,0.23169620310265054,0.0055538612708226996,0.0055538612708226996,0.6642902406188428,0.6642902406188428,0.0185810269280899,0.0185810269280899,2.1406239058434964,2.1406239058434964,0.10123572134474021,0.10123572134474021,0.3365999999546527,0.3365999999546527,1.3472151688811342e-10,1.3472151688811342e-10,0.9895767826435914,0.9895767826435914,0.00042749227920099183,0.00042749227920099183,3.192408617333638,3.192408617333638,0.12054859026621553,0.12054859026621553
7.6850000000000005,0.23172395849793012,0.23172395849793012,0.005549038408989182,0.005549038408989182,0.6643831039746093,0.6643831039746093,0.018565017781384304,0.018565017781384304,2.1411298764022164,2.1411298764022164,0.10115279852429955,0.10115279852429955,0.3365999999553093,0.3365999999553093,1.327706699633318e-10,1.327706699633318e-10,0.9895789147159505,0.9895789147159505,0.0004253386707573726,0.0004253386707573726,3.1930109453058075,3.1930109453058075,0.12038265969536993,0.12038265969536993
7.69,0.23175169274271207,0.23175169274271207,0.00554545647050775,0.00554545647050775,0.6644758899765719,0.6644758899765719,0.018549563822433408,0.018549563822433408,2.141635433624337,2.141635433624337,0.10107014292156763,0.10107014292156763,0.3365999999559554,0.3365999999559554,1.3085124287929084e-10,1.3085124287929084e-10,0.9895810360471008,0.9895810360471008,0.0004231959120197486,0.0004231959120197486,3.1936124441965994,3.1936124441965994,0.1202169575215981,0.1202169575215981
7.695,0.23177941365547539,0.23177941365547539,0.0055422719316157686,0.0055422719316157686,0.6645686003174278,0.6645686003174278,0.0185345418193555,0.0185345418193555,2.1421405782566416,2.1421405782566416,0.10098774284912487,0.10098774284912487,0.336599999956591,0.336599999956591,1.289628974556533e-10,1.289628974556533e-10,0.9895831466900541,0.9895831466900541,0.0004210639494405675,0.0004210639494405675,3.1942131151473148,3.1942131151473148,0.12005148343049195,0.12005148343049195
7.7,0.23180711788170205,0.23180711788170205,0.005537957569183774,0.005537957569183774,0.6646612363714249,0.6646612363714249,0.018518961317753397,0.018518961317753397,2.142645311503061,2.142645311503061,0.10090526958515311,0.10090526958515311,0.3365999999572163,0.3365999999572163,1.2710530401832757e-10,1.2710530401832757e-10,0.9895852467000026,0.9895852467000026,0.00041894272727042,0.00041894272727042,3.194812959297691,3.194812959297691,0.11988623710807424,0.11988623710807424
7.705,0.23183479452984285,0.23183479452984285,0.005532876328628975,0.005532876328628975,0.6647537910632211,0.6647537910632211,0.018503136885148326,0.018503136885148326,2.1431496315153447,2.1431496315153447,0.10082281314421225,0.10082281314421225,0.3365999999578313,0.3365999999578313,1.2527814139946755e-10,1.2527814139946755e-10,0.9895873361305212,0.9895873361305212,0.00041683219139304335,0.00041683219139304335,3.1954119777859042,3.1954119777859042,0.11972121824079784,0.11972121824079784
7.71,0.23186244461072186,0.23186244461072186,0.005528583380805849,0.005528583380805849,0.6648462666783758,0.6648462666783758,0.018487417034292047,0.018487417034292047,2.1436535394750114,2.1436535394750114,0.10074046202727863,0.10074046202727863,0.3365999999584362,0.3365999999584362,1.2348109693747252e-10,1.2348109693747252e-10,0.9895894150349177,0.9895894150349177,0.0004147322879621789,0.0004147322879621789,3.1960101717485716,3.1960101717485716,0.11955642651554509,0.11955642651554509
7.715,0.23189007843753287,0.23189007843753287,0.0055234361212569754,0.0055234361212569754,0.6649386646817987,0.6649386646817987,0.01847144082269665,0.01847144082269665,2.1441570361267805,2.1441570361267805,0.10065812604736199,0.10065812604736199,0.336599999959031,0.336599999959031,1.2171386647698717e-10,1.2171386647698717e-10,0.9895914834662343,0.9895914834662343,0.0004126429633999744,0.0004126429633999744,3.196607542320754,3.196607542320754,0.11939186161962716,0.11939186161962716
7.72,0.23191768097017418,0.23191768097017418,0.005519382823250036,0.005519382823250036,0.6650309814112983,0.6650309814112983,0.018456006940556786,0.018456006940556786,2.144660120948603,2.144660120948603,0.1005760553111576,0.1005760553111576,0.3365999999596159,0.3365999999596159,1.1997615436890164e-10,1.1997615436890164e-10,0.9895935414772489,0.9895935414772489,0.0004105641643953858,0.0004105641643953858,3.197204090635957,3.197204090635957,0.11922752324078331,0.11922752324078331
7.7250000000000005,0.23194527003013196,0.23194527003013196,0.005514913685318914,0.005514913685318914,0.6651232239911489,0.6651232239911489,0.018440349817868455,0.018440349817868455,2.1451627966009097,2.1451627966009097,0.10049400224762116,0.10049400224762116,0.336599999960191,0.336599999960191,1.1826767347035122e-10,1.1826767347035122e-10,0.9895955891204767,0.9895955891204767,0.0004084958379025794,0.0004084958379025794,3.1977998178261355,3.1977998178261355,0.11906341106718035,0.11906341106718035
7.73,0.23197283255938056,0.23197283255938056,0.005510774731585941,0.005510774731585941,0.665215386132347,0.665215386132347,0.018424922536015464,0.018424922536015464,2.145665061516307,2.145665061516307,0.10041212452822444,0.10041212452822444,0.33659999996075635,0.33659999996075635,1.1658814514471754e-10,1.1658814514471754e-10,0.9895976264481724,0.9895976264481724,0.0004064379311393351,0.0004064379311393351,3.198394725021695,3.198394725021695,0.11889952478741195,0.11889952478741195
7.735,0.2320003767735379,0.2320003767735379,0.005506364050263335,0.005506364050263335,0.6653074726556575,0.6653074726556575,0.018409322157139706,0.018409322157139706,2.14616691780995,2.14616691780995,0.10033026924966358,0.10033026924966358,0.336599999961312,0.336599999961312,1.1493729926162665e-10,1.1493729926162665e-10,0.9895996535123307,0.9895996535123307,0.0004043903915854467,0.0004043903915854467,3.198988813351493,3.198988813351493,0.11873586409049787,0.11873586409049787
7.74,0.23202789700098678,0.23202789700098678,0.005500753329123378,0.005500753329123378,0.6653994799048772,0.6653994799048772,0.01839319923323359,0.01839319923323359,2.1466683645647535,2.1466683645647535,0.1002483449772558,0.1002483449772558,0.33659999996185813,0.33659999996185813,1.1331487419695041e-10,1.1331487419695041e-10,0.9896016703646889,0.9896016703646889,0.00040235316698112504,0.00040235316698112504,3.1995820839428437,3.1995820839428437,0.11857242866588343,0.11857242866588343
7.745,0.2320553842407466,0.2320553842407466,0.005497686311812651,0.005497686311812651,0.6654914045050981,0.6654914045050981,0.018378181323784163,0.018378181323784163,2.1471694013352214,2.1471694013352214,0.10016685347671501,0.10016685347671501,0.33659999996239476,0.33659999996239476,1.1172061683280614e-10,1.1172061683280614e-10,0.9896036770567281,0.9896036770567281,0.00040032620532540024,0.00040032620532540024,3.2001745379215176,3.2001745379215176,0.11840921820343879,0.11840921820343879
7.75,0.23208287030414534,0.23208287030414534,0.0054933881899545105,0.0054933881899545105,0.6655832601690569,0.6655832601690569,0.01836301936202948,0.01836301936202948,2.1476700327754616,2.1476700327754616,0.10008544575702254,0.10008544575702254,0.336599999962922,0.336599999962922,1.1015428255755647e-10,1.1015428255755647e-10,0.9896056736396746,0.9896056736396746,0.0003983094548745234,0.0003983094548745234,3.2007661764117468,3.2007661764117468,0.11824623239345834,0.11824623239345834
7.755,0.23211032393498934,0.23211032393498934,0.005488044207518466,0.005488044207518466,0.6656750370608537,0.6656750370608537,0.01834695184133173,0.01834695184133173,2.148170256659491,2.148170256659491,0.10000381252843642,0.10000381252843642,0.33659999996343987,0.33659999996343987,1.0861563526580956e-10,1.0861563526580956e-10,0.9896076601645013,0.9896076601645013,0.0003963028641403692,0.0003963028641403692,3.2013570005362246,3.2013570005362246,0.11808347092665995,0.11808347092665995
7.76,0.23213774861719463,0.23213774861719463,0.005484145390288466,0.005484145390288466,0.6657667297646775,0.6657667297646775,0.018331706623891466,0.018331706623891466,2.1486700711692515,2.1486700711692515,0.09992252916675308,0.09992252916675308,0.33659999996394857,0.33659999996394857,1.0710444735841893e-10,1.0710444735841893e-10,0.9896096366819304,0.9896096366819304,0.0003943063818888376,0.0003943063818888376,3.201947011416111,3.201947011416111,0.11792093349418442,0.11792093349418442
7.765000000000001,0.23216516260786385,0.23216516260786385,0.005479582037837662,0.005479582037837662,0.6658583518978852,0.6658583518978852,0.018316203207185452,0.018316203207185452,2.1491694813355706,2.1491694813355706,0.09984125918223154,0.09984125918223154,0.33659999996444806,0.33659999996444806,1.0562049974248332e-10,1.0562049974248332e-10,0.9896116032424335,0.9896116032424335,0.0003923199571382557,0.0003923199571382557,3.2025362101710315,3.2025362101710315,0.11775861978759472,0.11775861978759472
7.7700000000000005,0.23219254772522355,0.23219254772522355,0.005474466509546776,0.005474466509546776,0.6659498936174643,0.6659498936174643,0.018300274484444618,0.018300274484444618,2.1496684844843896,2.1496684844843896,0.09975992656099447,0.09975992656099447,0.33659999996493845,0.33659999996493845,1.0416358183134764e-10,1.0416358183134764e-10,0.9896135598962341,0.9896135598962341,0.00039034353915778165,0.00039034353915778165,3.2031245979190826,3.2031245979190826,0.11759652949887546,0.11759652949887546
7.775,0.23221990611858423,0.23221990611858423,0.005468602730268137,0.005468602730268137,0.6660413542820254,0.6660413542820254,0.018283951730170923,0.018283951730170923,2.1501670806551485,2.1501670806551485,0.09967853727510413,0.09967853727510413,0.33659999996541984,0.33659999996541984,1.0273349154460143e-10,1.0273349154460143e-10,0.9896155066933091,0.9896155066933091,0.00038837707746580414,0.00038837707746580414,3.203712175776832,3.203712175776832,0.11743466232043206,0.11743466232043206
7.78,0.23224723291393115,0.23224723291393115,0.005465489727219835,0.005465489727219835,0.6661327324128915,0.6661327324128915,0.018269114870579188,0.018269114870579188,2.1506652697502577,2.1506652697502577,0.09959773320779984,0.09959773320779984,0.33659999996589224,0.33659999996589224,1.0133003530807998e-10,1.0133003530807998e-10,0.9896174436810482,0.9896174436810482,0.0003864205241940379,0.0003864205241940379,3.204298944859323,3.204298944859323,0.11727301794509026,0.11727301794509026
7.785,0.23227455831084345,0.23227455831084345,0.005462471347551705,0.005462471347551705,0.6662240439907093,0.6662240439907093,0.01825463782164645,0.01825463782164645,2.1511630576253338,2.1511630576253338,0.09951717483400369,0.09951717483400369,0.3365999999663557,0.3365999999663557,9.995302805386394e-11,9.995302805386394e-11,0.9896193709102734,0.9896193709102734,0.0003844738280069699,0.0003844738280069699,3.2048849062800744,3.2048849062800744,0.11711159606609531,0.11711159606609531
7.79,0.2323018633187641,0.2323018633187641,0.005458498254730916,0.005458498254730916,0.6663152817368008,0.6663152817368008,0.018239629891748734,0.018239629891748734,2.1516604426154307,2.1516604426154307,0.09943654339821617,0.09943654339821617,0.3365999999668104,0.3365999999668104,9.86022932202794e-11,9.86022932202794e-11,0.9896212884305071,0.9896212884305071,0.00038253693888203586,0.00038253693888203586,3.205470061151086,3.205470061151086,0.11695039637711141,0.11695039637711141
7.795,0.23232914388831996,0.23232914388831996,0.005453479559086724,0.005453479559086724,0.6664064412604328,0.6664064412604328,0.018223960518401895,0.018223960518401895,2.15215742360162,2.15215742360162,0.09935576817610008,0.09935576817610008,0.33659999996725626,0.33659999996725626,9.72776627518979e-11,9.72776627518979e-11,0.9896231962906725,0.9896231962906725,0.00038060980740183345,0.00038060980740183345,3.206054410582838,3.206054410582838,0.11678941857222107,0.11678941857222107
7.8,0.23235639656103707,0.23235639656103707,0.005449779618086015,0.005449779618086015,0.6664975205115843,0.6664975205115843,0.018209061265719126,0.018209061265719126,2.1526540002048904,2.1526540002048904,0.09927533577136796,0.09927533577136796,0.3365999999676934,0.3365999999676934,9.597897709953641e-11,9.597897709953641e-11,0.9896250945394489,0.9896250945394489,0.00037869238439528527,0.00037869238439528527,3.206637955684295,3.206637955684295,0.11662866234592434,0.11662866234592434
7.805000000000001,0.23238363895668052,0.23238363895668052,0.005444946137877837,0.005444946137877837,0.6665885301741993,0.6665885301741993,0.01819364264630723,0.01819364264630723,2.153150176516938,2.153150176516938,0.09919483136814278,0.09919483136814278,0.33659999996812184,0.33659999996812184,9.470608522025706e-11,9.470608522025706e-11,0.9896269832252734,0.9896269832252734,0.00037678462093617505,0.00037678462093617505,3.2072206975629087,3.2072206975629087,0.11646812739313823,0.11646812739313823
7.8100000000000005,0.23241084924212937,0.23241084924212937,0.005438763734694824,0.005438763734694824,0.6666794587588682,0.6666794587588682,0.018177354628289066,0.018177354628289066,2.1536459492627738,2.1536459492627738,0.09911410650107566,0.09911410650107566,0.3365999999685417,0.3365999999685417,9.34588445773681e-11,9.34588445773681e-11,0.9896288623963421,0.9896288623963421,0.00037488646834168564,0.00037488646834168564,3.207802637279908,3.207802637279908,0.11630781342151296,0.11630781342151296
7.815,0.2324380247945387,0.2324380247945387,0.005434905997809934,0.005434905997809934,0.6667703030007176,0.6667703030007176,0.01816217185355535,0.01816217185355535,2.1541413175238118,2.1541413175238118,0.09903381280983059,0.09903381280983059,0.3365999999689529,0.3365999999689529,9.223712114042255e-11,9.223712114042255e-11,0.989630732100611,0.989630732100611,0.0003729978781709337,0.0003729978781709337,3.208383775968671,3.208383775968671,0.11614772011882343,0.11614772011882343
7.82,0.23246519452324033,0.23246519452324033,0.005432334295834238,0.005432334295834238,0.6668610782056387,0.6668610782056387,0.01814789371450509,0.01814789371450509,2.154636286751916,2.154636286751916,0.09895393286241759,0.09895393286241759,0.3365999999693556,0.3365999999693556,9.104078938521904e-11,9.104078938521904e-11,0.989632592385799,0.989632592385799,0.0003711188022235078,0.0003711188022235078,3.2089641147415677,3.2089641147415677,0.11598784717863155,0.11598784717863155
7.825,0.23249235244470395,0.23249235244470395,0.005428095238147413,0.005428095238147413,0.6669517838635213,0.6669517838635213,0.01813300177542539,0.01813300177542539,2.155130857578326,2.155130857578326,0.09887397172255506,0.09887397172255506,0.33659999996974976,0.33659999996974976,8.986973229380169e-11,8.986973229380169e-11,0.9896344432993877,0.9896344432993877,0.0003692491925380043,0.0003692491925380043,3.209543654699682,3.209543654699682,0.11582819429760825,0.11582819429760825
7.83,0.23251947884959273,0.23251947884959273,0.005424639431234612,0.005424639431234612,0.6670424103638006,0.6670424103638006,0.018118379100478102,0.018118379100478102,2.155625027364938,2.155625027364938,0.0987941859377379,0.0987941859377379,0.33659999997013546,0.33659999997013546,8.872384135445996e-11,8.872384135445996e-11,0.9896362848886237,0.9896362848886237,0.00036738900139056445,0.00036738900139056445,3.210122396942588,3.210122396942588,0.11566876117284085,0.11566876117284085
7.835,0.23254659503900407,0.23254659503900407,0.005419941557722073,0.005419941557722073,0.6671329662635826,0.6671329662635826,0.01810307787686638,0.01810307787686638,2.1561187991954878,2.1561187991954878,0.09871425473552019,0.09871425473552019,0.33659999997051276,0.33659999997051276,8.760301656172881e-11,8.760301656172881e-11,0.9896381172005199,0.9896381172005199,0.00036553818129341067,0.00036553818129341067,3.210700342568349,3.210700342568349,0.11550954750183232,0.11550954750183232
7.84,0.23257368041447016,0.23257368041447016,0.005414228432085682,0.005414228432085682,0.6672234419862649,0.6672234419862649,0.018087293521161226,0.018087293521161226,2.156612170338207,2.156612170338207,0.09863425455791766,0.09863425455791766,0.33659999997091533,0.33659999997091533,8.640694116698546e-11,8.640694116698546e-11,0.9896399402818569,0.9896399402818569,0.0003636966849933834,0.0003636966849933834,3.211277492673523,3.211277492673523,0.11535055298250071,0.11535055298250071
7.845,0.2326007351587079,0.2326007351587079,0.0054098423940245775,0.0054098423940245775,0.6673138379864563,0.6673138379864563,0.018072106433327826,0.018072106433327826,2.157105141466854,2.157105141466854,0.09855452069325481,0.09855452069325481,0.33659999997132484,0.33659999997132484,8.519023749155626e-11,8.519023749155626e-11,0.9896417541791845,0.9896417541791845,0.0003618644654704777,0.0003618644654704777,3.211853848353162,3.211853848353162,0.11519177731317859,0.11519177731317859
7.8500000000000005,0.23262777617034866,0.23262777617034866,0.00540655351384107,0.00540655351384107,0.6674041617952114,0.6674041617952114,0.018057615060923727,0.018057615060923727,2.157597715290477,2.157597715290477,0.0984751199972059,0.0984751199972059,0.33659999997172885,0.33659999997172885,8.399008330599068e-11,8.399008330599068e-11,0.9896435589388233,0.9896435589388233,0.0003600414759363794,0.0003600414759363794,3.2124294107008176,3.2124294107008176,0.11503322019261228,0.11503322019261228
7.855,0.232654803001463,0.232654803001463,0.005401380914530332,0.005401380914530332,0.6674944150914922,0.6674944150914922,0.018041984682267614,0.018041984682267614,2.158089893082824,2.158089893082824,0.09839541346640303,0.09839541346640303,0.3365999999721273,0.3365999999721273,8.280620233134566e-11,8.280620233134566e-11,0.9896453546068656,0.9896453546068656,0.00035822766983300327,0.00035822766983300327,3.2130041808085403,3.2130041808085403,0.1148748813199614,0.1148748813199614
7.86,0.23268179305012252,0.23268179305012252,0.005395429279511532,0.005395429279511532,0.6675845835660272,0.6675845835660272,0.018025938287997846,0.018025938287997846,2.158581670246673,2.158581670246673,0.09831564358524346,0.09831564358524346,0.33659999997252044,0.33659999997252044,8.16383246206566e-11,8.16383246206566e-11,0.9896471412291775,0.9896471412291775,0.00035642300083102744,0.00035642300083102744,3.2135781597668833,3.2135781597668833,0.1147167603947981,0.1147167603947981
7.865,0.23270875369444147,0.23270875369444147,0.005391221218769828,0.005391221218769828,0.6676746722747824,0.6676746722747824,0.018010903535498952,0.018010903535498952,2.1590730489079166,2.1590730489079166,0.0982362963429009,0.0982362963429009,0.33659999997290824,0.33659999997290824,8.048618655893815e-11,8.048618655893815e-11,0.989648918850414,0.989648918850414,0.0003546274238245607,0.0003546274238245607,3.214151348664904,3.214151348664904,0.11455885711710645,0.11455885711710645
7.87,0.23273570291282988,0.23273570291282988,0.005388123101989656,0.005388123101989656,0.6677646913131656,0.6677646913131656,0.017996389110283964,0.017996389110283964,2.159564032902023,2.159564032902023,0.09815720764285549,0.09815720764285549,0.3365999999732908,0.3365999999732908,7.934953086318409e-11,7.934953086318409e-11,0.9896506875149945,0.9896506875149945,0.00035284089394526833,0.00035284089394526833,3.214723748590167,3.214723748590167,0.11440117118728194,0.11440117118728194
7.875,0.23276263809543113,0.23276263809543113,0.00538264672018505,0.00538264672018505,0.6678546380566692,0.6678546380566692,0.01798080982783058,0.01798080982783058,2.160054621757117,2.160054621757117,0.0980778767490651,0.0980778767490651,0.3365999999736683,0.3365999999736683,7.822810658236726e-11,7.822810658236726e-11,0.9896524472694184,0.9896524472694184,0.00035106336422416047,0.00035106336422416047,3.2152953606287458,3.2152953606287458,0.11424370230613067,0.11424370230613067
7.88,0.23278953268335875,0.23278953268335875,0.005379919610510458,0.005379919610510458,0.6679445009391497,0.6679445009391497,0.017966577297939934,0.017966577297939934,2.1605448123090576,2.1605448123090576,0.0979990565572034,0.0979990565572034,0.3365999999740407,0.3365999999740407,7.712166909743962e-11,7.712166909743962e-11,0.9896541981585819,0.9896541981585819,0.0003492947893115307,0.0003492947893115307,3.215866185865226,3.215866185865226,0.1140864501748689,0.1140864501748689
7.885,0.2328164311912874,0.2328164311912874,0.005374415659635101,0.005374415659635101,0.6680343010500491,0.6680343010500491,0.01795106022589178,0.01795106022589178,2.1610346116053263,2.1610346116053263,0.09791991779143232,0.09791991779143232,0.3365999999744082,0.3365999999744082,7.602998012133215e-11,7.602998012133215e-11,0.9896559402271571,0.9896559402271571,0.00034753512408403135,0.00034753512408403135,3.216436225382706,3.216436225382706,0.11392941449512231,0.11392941449512231
7.890000000000001,0.23284328372462254,0.23284328372462254,0.005368335975313713,0.005368335975313713,0.6681240148823689,0.6681240148823689,0.017934945813300344,0.017934945813300344,2.1615240126836732,2.1615240126836732,0.09784063726955464,0.09784063726955464,0.3365999999747708,0.3365999999747708,7.49528076989548e-11,7.49528076989548e-11,0.9896576735195934,0.9896576735195934,0.0003457843236433421,0.0003457843236433421,3.217005480262801,3.217005480262801,0.11377259496892539,0.11377259496892539
