t,light,neutral,heavy
7.4,0.008129050559283542,0.02390897223318689,0.08766623152168523
7.405,0.008120818609741107,0.02388476061688561,0.08757745559524721
7.41,0.008112600544410169,0.023860589836500495,0.08748882940050179
7.415,0.008104396330528386,0.02383645979567172,0.08740035258412962
7.42,0.008096205935432756,0.023812370398331634,0.08731202479388263
7.425,0.008088029326559231,0.023788321548703622,0.08722384567857992
7.43,0.00807986647144237,0.023764313151301085,0.08713581488810394
7.435,0.008071717337714942,0.023740345110926302,0.08704793207339641
7.44,0.008063581893107609,0.023716417332669437,0.08696019688645458
7.445,0.008055460105448525,0.023692529721907427,0.08687260898032721
7.45,0.008047351942662996,0.023668682184302927,0.08678516800911071
7.455,0.008039257372773112,0.02364487462580327,0.0866978736279453
7.46,0.008031176363897401,0.023621106952639415,0.08661072549301116
7.465,0.008023108884250464,0.023597379071324896,0.08652372326152459
7.47,0.008015054902142627,0.023573690888654783,0.08643686659173418
7.475,0.008007014385979581,0.023550042311704652,0.08635015514291702
7.48,0.00799898730426205,0.02352643324782956,0.08626358857537501
7.485,0.00799097362558542,0.023502863604663,0.08617716655043098
7.49,0.0079829733186394,0.02347933329011588,0.08609088873042488
7.495,0.007974986352207681,0.023455842212375535,0.08600475477871027
7.5,0.007967012695167587,0.02343239027990467,0.08591876435965043
7.505,0.007959052316489733,0.02340897740144039,0.08583291713861474
7.51,0.007951105185237676,0.023385603485993167,0.08574721278197492
7.515000000000001,0.00794317127056759,0.02336226844284585,0.08566165095710142
7.52,0.007935250541727916,0.023338972181552693,0.08557623133235985
7.525,0.007927342968059024,0.023315714611938307,0.08549095357710709
7.53,0.00791944851899289,0.02329249564409673,0.085405817361688
7.535,0.007911567164052743,0.02326931518839042,0.08532082235743152
7.54,0.00790369887285275,0.02324617315544927,0.0852359682366473
7.545,0.007895843615097674,0.023223069456169632,0.08515125467262195
7.55,0.007888001360582547,0.023200004001713372,0.08506668133961567
7.555,0.00788017207919234,0.02317697670350688,0.08498224791285854
7.56,0.007872355740901634,0.0231539874732401,0.084897954068547
7.565,0.007864552315774305,0.023131036222865605,0.08481379948384052
7.57,0.007856761773963194,0.02310812286459763,0.08472978383685796
7.575,0.007848984085709772,0.023085247310911095,0.084645906806674
7.58,0.007841219221343836,0.023062409474540694,0.08456216807331586
7.585,0.007833467151283175,0.02303960926847993,0.08447856731775971
7.59,0.007825727846033269,0.0230168466059802,0.08439510422192738
7.595,0.00781800127618695,0.022994121400549853,0.08431177846868278
7.6,0.007810287412424103,0.022971433565953242,0.08422858974182854
7.605,0.007802586225511336,0.02294878301620981,0.08414553772610261
7.61,0.007794897686301691,0.02292616966559321,0.08406262210717508
7.615,0.007787221765734299,0.02290359342863029,0.08397984257164437
7.62,0.007779558434834095,0.02288105422010028,0.08389719880703432
7.625,0.007771907664711503,0.02285855195503383,0.08381469050179069
7.63,0.007764269426562116,0.022836086548712105,0.0837323173452777
7.635,0.007756643691666407,0.022813657916665904,0.08365007902777495
7.640000000000001,0.00774903043138941,0.022791265974674735,0.083567975240474
7.645,0.007741429617180426,0.022768910638765957,0.08348600567547515
7.65,0.007733841220572705,0.02274659182521384,0.08340417002578406
7.655,0.007726265213183167,0.022724309450538726,0.08332246798530864
7.66,0.007718701566712078,0.022702063431506114,0.08324089924885572
7.665,0.007711150252942769,0.022679853685125793,0.08315946351212788
7.67,0.00770361124374133,0.02265768012865097,0.0830781604717202
7.675,0.0076960845110563125,0.02263554267957739,0.08299698982511708
7.68,0.007688570026918437,0.02261344125564246,0.082915951270689
7.685,0.007681067763440303,0.02259137577482442,0.08283504450768951
7.69,0.007673577692816084,0.022569346155341424,0.08275426923625186
7.695,0.007666099787321251,0.022547352315650738,0.08267362515738602
7.7,0.007658634019312274,0.022525394174447867,0.08259311197297549
7.705,0.007651180361226329,0.022503471650665675,0.08251272938577411
7.71,0.007643738785581023,0.022481584663473598,0.08243247709940316
7.715,0.007636309264974091,0.022459733132276737,0.08235235481834802
7.72,0.0076288917720831245,0.022437916976715072,0.08227236224795524
7.725,0.007621486279665281,0.02241613611666259,0.08219249909442948
7.73,0.007614092760557002,0.022394390472226477,0.0821127650648304
7.735,0.007606711187673733,0.022372679963746273,0.08203315986706963
7.74,0.007599341534009637,0.02235100451179305,0.08195368320990783
7.745,0.00759198377263732,0.02232936403716859,0.08187433480295146
7.75,0.007584637876707554,0.02230775846090457,0.08179511435665006
7.755,0.0075773038194489935,0.022286187704261745,0.08171602158229303
7.76,0.007569981574167909,0.022264651688729147,0.08163705619200684
7.765000000000001,0.007562671114247903,0.022243150336023244,0.08155821789875187
7.77,0.007555372413149642,0.022221683568087184,0.08147950641631965
7.775,0.00754808544441058,0.02220025130708994,0.08140092145932976
7.78,0.00754081018164469,0.02217885347542556,0.08132246274322702
7.785,0.0075335465985421944,0.022157489995712338,0.08124412998427855
7.79,0.007526294668869292,0.022136160790792034,0.08116592289957077
7.795,0.007519054366467897,0.022114865783729107,0.0810878412070067
7.8,0.007511825665255359,0.02209360489780988,0.08100988462530287
7.805000000000001,0.0075046085392242124,0.022072378056541803,0.08093205287398658
7.81,0.007497402962441908,0.02205118518365267,0.0808543456733931
7.815,0.007490208909050538,0.022030026203089817,0.08077676274466264
7.82,0.007483026353266586,0.022008901039019372,0.08069930380973768
7.825,0.007475855269380665,0.021987809615825485,0.08062196859136009
7.83,0.007468695631757248,0.021966751858109555,0.08054475681306834
7.835,0.007461547414834419,0.02194572769068947,0.0804676681991947
7.84,0.007454410593123607,0.021924737038598846,0.08039070247486241
7.845,0.007447285141209335,0.02190377982708628,0.080313859365983
7.85,0.007440171033748959,0.021882855981614584,0.08023713859925345
7.855,0.007433068245472416,0.021861965427860047,0.08016053990215348
7.86,0.0074259767511819725,0.021841108091711685,0.08008406300294281
7.865,0.007418896525751966,0.021820283899270487,0.08000770763065843
7.87,0.007411827544128553,0.021799492776848686,0.07993147351511182
7.875,0.007404769781329466,0.021778734650969016,0.07985536038688637
7.88,0.007397723212443756,0.02175800944836399,0.0797793679773346
7.885,0.0073906878126315505,0.021737317095975147,0.07970349601857551
7.890000000000001,0.007383663557123792,0.02171665752095233,0.07962774424349185
7.895,0.007376650421222016,0.021696030650652988,0.0795521123857276
7.9,0.007369648380298076,0.0216754364126414,0.07947660017968511
7.905,0.007362657409793924,0.021654874734688013,0.07940120736052268
7.91,0.007355677485221352,0.021634345544768684,0.07932593366415182
7.915,0.0073487085821617535,0.02161384877106398,0.07925077882723457
7.92,0.007341750676265883,0.02159338434195848,0.07917574258718107
7.925,0.007334803743253613,0.02157295218604004,0.07910082468214678
7.930000000000001,0.007327867758913697,0.021552552232099106,0.07902602485103004
7.935,0.007320942699103535,0.021532184409128043,0.07895134283346947
7.94,0.007314028539748916,0.02151184864632034,0.07887677836984124
7.945,0.007307125256843811,0.02149154487307003,0.07880233120125676
7.95,0.007300232826450115,0.021471273018970928,0.07872800106956004
7.955,0.007293351224697419,0.021451033013815936,0.07865378771732508
7.96,0.007286480427782777,0.021430824787596402,0.07857969088785345
7.965,0.007279620411970472,0.02141064827050139,0.07850571032517173
7.97,0.007272771153591785,0.021390503392917013,0.07843184577402904
7.975,0.0072659326290447634,0.021370390085425774,0.07835809697989449
7.98,0.0072591048147939916,0.02135030827880586,0.07828446368895478
7.985,0.00725228768737036,0.02133025790403047,0.07821094564811171
7.99,0.007245481223370841,0.02131023889226718,0.07813754260497964
7.995,0.007238685399458255,0.02129025117487722,0.07806425430788312
8.0,0.007231900192361047,0.021270294683414844,0.0779910805058544
8.005,0.007225125578873069,0.021250369349626673,0.07791802094863111
8.01,0.007218361535853346,0.021230475105451015,0.0778450753866537
8.015,0.007211608040225848,0.0212106118830172,0.07777224357106305
8.02,0.0072048650689792845,0.021190779614644953,0.07769952525369814
8.025,0.007198132599166864,0.021170978232843717,0.0776269201870936
8.03,0.007191410607906089,0.021151207670312026,0.0775544281244774
8.035,0.007184699072378524,0.021131467859936835,0.07748204881976838
8.040000000000001,0.007177997969829582,0.02111175873479289,0.07740978202757391
8.045,0.00717130727756831,0.02109208022814209,0.07733762750318764
8.05,0.007164626972967157,0.021072432273432817,0.07726558500258697
8.055,0.0071579570334617815,0.021052814804299356,0.07719365428243095
8.06,0.007151297436550805,0.021033227754561193,0.07712183510005768
8.065,0.0071446481597956316,0.021013671058222445,0.07705012721348228
8.07,0.0071380091808202015,0.02099414464947118,0.07697853038139431
8.075,0.007131380477310809,0.02097464846267885,0.07690704436315576
8.08,0.00712476202701586,0.020955182432399588,0.07683566891879846
8.085,0.007118153807745682,0.020935746493369652,0.07676440380902204
8.09,0.007111555797372312,0.0209163405805068,0.07669324879519157
8.095,0.007104967973829271,0.020896964628909623,0.07662220363933525
8.1,0.007098390315111378,0.020877618573856997,0.0765512681041423
8.105,0.007091822799274521,0.020858302350807417,0.0764804419529605
8.11,0.0070852654044354655,0.020839015895398428,0.07640972494979421
8.115,0.007078718108771638,0.020819759143445995,0.07633911685930195
8.120000000000001,0.007072180890520926,0.0208005320309439,0.07626861744679428
8.125,0.0070656537279814744,0.02078133449406316,0.07619822647823156
8.13,0.007059136599511475,0.020762166469151397,0.07612794372022176
8.135,0.007052629483528972,0.02074302789273227,0.07605776894001831
8.14,0.007046132358511652,0.02072391870150486,0.07598770190551779
8.145,0.007039645202996651,0.02070483883234309,0.07591774238525797
8.15,0.007033167995580342,0.020685788222295123,0.07584789014841543
8.155,0.007026700714918152,0.020666766808582798,0.07577814496480358
8.16,0.007020243339724343,0.02064777452860101,0.07570850660487034
8.165000000000001,0.007013795848771834,0.02062881131991716,0.07563897483969623
8.17,0.00700735822089199,0.02060987712027056,0.07556954944099202
8.175,0.007000930434974425,0.02059097186757184,0.07550023018109672
8.18,0.006994512469966821,0.020572095499902417,0.0754310168329755
8.185,0.00698810430487471,0.020553247955513852,0.07536190917021744
8.19,0.0069817059187613035,0.020534429172827363,0.07529290696703364
8.195,0.0069753172907472795,0.020515639090433174,0.07522400999825495
8.2,0.006968938400010604,0.02049687764709001,0.07515521803933002
8.205,0.006962569225786326,0.020478144781724487,0.07508653086632311
8.21,0.006956209747366403,0.020459440433430596,0.07501794825591217
8.215,0.006949859944099494,0.0204407645414691,0.07494946998538668
8.22,0.00694351979539078,0.020422117045267,0.07488109583264564
8.225,0.006937189280701768,0.020403497884416966,0.07481282557619552
8.23,0.0069308683795501124,0.020384906998676802,0.07474465899514825
8.235,0.006924557071509417,0.020366344327968876,0.07467659586921918
8.24,0.006918255336209052,0.020347809812379564,0.07460863597872505
8.245000000000001,0.006911963153333976,0.020329303392158753,0.07454077910458207
8.25,0.00690568050262454,0.020310825007719236,0.07447302502830384
8.255,0.006899407363876303,0.020292374599636186,0.07440537353199932
8.26,0.006893143716939858,0.02027395210864664,0.074337824398371
8.265,0.006886889541720639,0.020255557475648937,0.07427037741071275
8.27,0.006880644818178747,0.020237190641702197,0.07420303235290802
8.275,0.0068744095263287555,0.020218851548025753,0.07413578900942773
8.28,0.006868183646239548,0.02020054013599867,0.07406864716532843
8.285,0.0068619671580341214,0.020182256347159182,0.07400160660625031
8.290000000000001,0.006855760041889413,0.020164000123204153,0.0739346671184152
8.295,0.006849562278036125,0.020145771405988607,0.07386782848862486
8.3,0.0068433738467585424,0.020127570137525124,0.07380109050425877
8.305,0.006837194728394355,0.020109396259983398,0.07373445295327243
8.31,0.006831024903334478,0.02009124971568964,0.07366791562419533
8.315,0.00682486435202289,0.020073130447126147,0.07360147830612919
8.32,0.006818713054956434,0.02005503839693069,0.07353514078874585
8.325,0.00681257099268467,0.02003697350789609,0.07346890286228563
8.33,0.0068064381458096766,0.020018935722969637,0.07340276431755531
8.335,0.006800314494985896,0.020000924985252636,0.0733367249459263
8.34,0.006794200020919951,0.019982941237999857,0.07327078453933278
8.345,0.006788094704370471,0.019964984424619032,0.07320494289026977
8.35,0.006781998526147936,0.0199470544886704,0.07313919979179144
8.355,0.006775911467114485,0.01992915137386613,0.07307355503750913
8.36,0.006769833508183765,0.019911275024069898,0.0730080084215896
8.365,0.006763764630320746,0.019893425383296314,0.07294255973875313
8.370000000000001,0.0067577048145415685,0.019875602395710495,0.0728772087842718
8.375,0.00675165404191336,0.01985780600562753,0.07281195535396759
8.38,0.006745612293554073,0.01984003615751198,0.07274679924421057
8.385,0.006739579550632331,0.019822292795977445,0.07268174025191727
8.39,0.006733555794367234,0.019804575865785982,0.07261677817454858
8.395,0.006727541006028229,0.019786885311847732,0.07255191281010834
8.4,0.006721535166934913,0.01976922107922033,0.07248714395714119
8.405,0.006715538258456886,0.019751583113108487,0.0724224714147311
8.41,0.0067095502620135895,0.019733971358863497,0.07235789498249946
8.415000000000001,0.00670357115907413,0.019716385761982733,0.07229341446060333
8.42,0.006697600931157133,0.019698826268109215,0.07222902964973377
8.425,0.0066916395598305665,0.019681292823031077,0.07216474035111393
8.43,0.006685687026711595,0.01966378537268116,0.07210054636649757
8.435,0.006679743313466399,0.019646303863136465,0.07203644749816702
8.44,0.006673808401810042,0.01962884824061777,0.0719724435489318
8.445,0.006667882273506284,0.01961141845148907,0.07190853432212656
8.45,0.006661964910367447,0.019594014442257196,0.0718447196216097
8.455,0.006656056294254234,0.019576636159571278,0.07178099925176133
8.46,0.0066501564070755945,0.019559283550222337,0.07171737301748188
8.465,0.006644265230788552,0.0195419565611428,0.07165384072419025
8.47,0.006638382747398053,0.019524655139406037,0.07159040217782212
8.475,0.006632508938956813,0.01950737923222592,0.07152705718482835
8.48,0.006626643787565155,0.01949012878695634,0.07146380555217322
8.485,0.006620787275370871,0.019472903751090797,0.0714006470873329
8.49,0.0066149393845690435,0.01945570407226189,0.07133758159829358
8.495000000000001,0.006609100097401917,0.019438529698240933,0.07127460889355006
8.5,0.006603269396158733,0.01942138057693745,0.07121172878210397
8.505,0.006597447263175575,0.01940425665639875,0.07114894107346206
8.51,0.0065916336808352315,0.019387157884809502,0.07108624557763482
8.515,0.006585828631567023,0.019370084210491245,0.07102364210513454
8.52,0.006580032097846679,0.019353035581901996,0.07096113046697397
8.525,0.006574244062196158,0.019336011947635758,0.07089871047466442
8.53,0.006568464507183532,0.019319013256422154,0.07083638194021454
8.535,0.0065626934154228034,0.019302039457125893,0.07077414467612825
8.540000000000001,0.006556930769573786,0.019285090498746427,0.07071199849540355
8.545,0.0065511765523419445,0.01926816633041748,0.07064994321153074
8.55,0.006545430746478241,0.01925126690140659,0.07058797863849081
8.555,0.006539693334779005,0.019234392161114718,0.07052610459075395
8.56,0.0065339643000857746,0.019217542059075807,0.07046432088327793
8.565,0.006528243625285158,0.01920071654495635,0.0704026273315066
8.57,0.006522531293308688,0.019183915568554963,0.07034102375136818
8.575000000000001,0.006516827287132672,0.019167139079801977,0.0702795099592739
8.58,0.006511131589778062,0.019150387028759007,0.07021808577211633
8.585,0.006505444184310293,0.01913365936561851,0.07015675100726784
8.59,0.006499765053839161,0.019116956040703414,0.07009550548257916
8.595,0.006494094181518661,0.019100277004466648,0.07003434901637769
8.6,0.006488431550546862,0.01908362220749077,0.06997328142746614
8.605,0.006482777144165755,0.019066991600487516,0.06991230253512087
8.61,0.006477130945661125,0.019050385134297427,0.06985141215909055
8.615,0.0064714929383623936,0.019033802759889393,0.06979061011959442
8.620000000000001,0.006465863105642495,0.01901724442836028,0.06972989623732101
8.625,0.006460241430917737,0.01900071009093452,0.06966927033342656
8.63,0.0064546278976476456,0.018984199698963665,0.06960873222953341
8.635,0.006449022489334852,0.018967713203926036,0.06954828174772877
8.64,0.006443425189524933,0.018951250557426275,0.06948791871056298
8.645,0.0064378359818062945,0.018934811711194984,0.06942764294104825
8.65,0.006432254849810015,0.01891839661708828,0.069367454262657
8.655,0.006426681777209729,0.01890200522708744,0.06930735249932059
8.66,0.006421116747721477,0.01888563749329846,0.06924733747542768
8.665000000000001,0.006415559745103581,0.01886929336795171,0.06918740901582292
8.67,0.006410010753156507,0.01885297280340149,0.06912756694580544
8.675,0.006404469755722727,0.018836675752125668,0.06906781109112742
8.68,0.0063989367366865954,0.01882040216672528,0.06900814127799268
8.685,0.006393411679974203,0.018804151999924124,0.0689485573330551
8.69,0.006387894569553263,0.01878792520456842,0.06888905908341753
8.695,0.006382385389432962,0.018771721733626363,0.06882964635662997
8.700000000000001,0.006376884123663838,0.01875554154018776,0.06877031898068843
8.705,0.006371390756337652,0.01873938457746368,0.06871107678403347
8.71,0.006365905271587243,0.01872325079878601,0.06865191959554869
8.715,0.006360427653586425,0.018707140157607133,0.06859284724455945
8.72,0.006354957886549828,0.018691052607499495,0.06853385956083145
8.725,0.006349495954732791,0.01867498810215527,0.0684749563745693
8.73,0.006344041842431222,0.018658946595385945,0.06841613751641512
8.735,0.006338595533981482,0.018642928041122005,0.06835740281744733
8.74,0.006333157013760238,0.01862693239341246,0.068298752109179
8.745000000000001,0.006327726266184359,0.018610959606424584,0.06824018522355679
8.75,0.006322303275710778,0.018595009634443466,0.06818170199295935
8.755,0.006316888026836359,0.018579082431871646,0.06812330225019601
8.76,0.006311480504097794,0.01856317795322881,0.0680649858285056
8.765,0.006306080692071449,0.01854729615315132,0.06800675256155482
8.77,0.006300688575373267,0.018531436986391963,0.06794860228343717
8.775,0.006295304138658622,0.018515600407819476,0.0678905348286714
8.78,0.006289927366622214,0.018499786372418277,0.06783255003220033
8.785,0.006284558243997927,0.01848399483528802,0.06777464772938939
8.790000000000001,0.006279196755558727,0.018468225751643315,0.06771682775602546
8.795,0.006273842886116524,0.018452479076813307,0.06765908994831543
8.8,0.006268496620522056,0.01843675476624134,0.06760143414288489
8.805,0.006263157943664769,0.018421052775484614,0.0675438601767769
8.81,0.006257826840472687,0.018405373060213788,0.06748636788745054
8.815,0.006252503295912314,0.01838971557621269,0.06742895711277984
8.82,0.006247187294988487,0.018374080279377904,0.06737162769105229
8.825000000000001,0.006241878822744272,0.01835846712571845,0.06731437946096762
8.83,0.006236577864260846,0.01834287607135543,0.06725721226163656
8.835,0.006231284404657367,0.018327307072521667,0.06720012593257943
8.84,0.00622599842909087,0.018311760085561384,0.06714312031372505
8.845,0.006220719922756136,0.01829623506692981,0.06708619524540929
8.85,0.0062154488708855895,0.01828073197319291,0.06702935056837399
8.855,0.00621018525874916,0.018265250761026943,0.06697258612376544
8.86,0.006204929071654197,0.018249791387218228,0.06691590175313347
8.865,0.006199680294945316,0.018234353808662694,0.06685929729842986
8.870000000000001,0.0061944389140043184,0.018218937982365645,0.06680277260200734
8.875,0.0061892049142500535,0.018203543865441332,0.0667463275066182
8.88,0.0061839782811383085,0.018188171415112673,0.06668996185541312
8.885,0.006178759000161705,0.018172820588710895,0.06663367549193994
8.89,0.006173547056849568,0.0181574913436752,0.06657746826014238
8.895,0.006168342436767827,0.018142183637552434,0.0665213400043589
8.9,0.006163145125518891,0.018126897427996738,0.06646529056932135
8.905,0.00615795510874155,0.018111632672769266,0.06640931980015395
8.91,0.006152772372110846,0.018096389329737783,0.06635342754237185
8.915000000000001,0.006147596901337976,0.0180811673568764,0.06629761364188011
8.92,0.006142428682170173,0.018065966712265215,0.06624187794497242
8.925,0.0061372677003905945,0.01805078735408998,0.06618622029832992
8.93,0.006132113941818215,0.01803562924064181,0.06613064054901995
8.935,0.006126967392307712,0.0180204923303168,0.06607513854449491
8.94,0.006121828037749365,0.01800537658161578,0.06601971413259117
8.945,0.006116695864068931,0.017990281953143915,0.06596436716152768
8.950000000000001,0.006111570857227553,0.01797520840361045,0.06590909747990496
8.955,0.006106453003221638,0.017960155891828346,0.06585390493670391
8.96,0.0061013422880827495,0.01794512437671397,0.06579878938128454
8.965,0.006096238697877513,0.017930113817286805,0.06574375066338493
8.97,0.006091142218707491,0.017915124172669092,0.06568878863311998
8.975,0.006086052836709088,0.017900155402085553,0.06563390314098033
8.98,0.0060809705380534375,0.01788520746486305,0.06557909403783117
8.985,0.0060758953089463,0.017870280320430296,0.06552436117491106
8.99,0.006070827135627955,0.017855373928317514,0.06546970440383086
8.995000000000001,0.006065766004373093,0.017840488248156157,0.06541512357657256
9.0,0.00606071190149072,0.017825623239678588,0.06536061854548814
9.005,0.006055664813324034,0.017810778862717747,0.06530618916329838
9.01,0.0060506247262503456,0.0177959550772069,0.06525183528309195
9.015,0.006045591626680949,0.01778115184317926,0.06519755675832394
9.02,0.006040565501061041,0.017766369120767768,0.06514335344281512
9.025,0.006035546335869595,0.017751606870204693,0.06508922519075051
9.03,0.006030534117619282,0.01773686505182142,0.06503517185667852
9.035,0.006025528832856347,0.01772214362604808,0.06498119329550961
9.04,0.006020530468160522,0.017707442553413298,0.0649272893625154
9.045,0.006015539010144913,0.017692761794543863,0.06487345991332748
9.05,0.006010554445455906,0.01767810131016443,0.06481970480393622
9.055,0.006005576760773066,0.017663461061097254,0.06476602389068992
9.06,0.0060006059428090305,0.017648841008261855,0.06471241703029344
9.065,0.005995641978309416,0.017634241112674753,0.06465888407980741
9.07,0.005990684854052708,0.017619661335449142,0.06460542489664683
9.075,0.005985734556850179,0.017605101637794645,0.06455203933858035
9.08,0.005980791073545768,0.017590561981016963,0.06449872726372885
9.085,0.0059758543910159966,0.01757604232651764,0.06444548853056466
9.09,0.005970924496169867,0.017561542635793726,0.06439232299791031
9.095,0.0059660013759487585,0.017547062870437523,0.06433923052493756
9.1,0.005961085017326339,0.01753260299213629,0.06428621097116638
9.105,0.005956175407308456,0.017518162962671932,0.06423326419646373
9.11,0.005951272532933052,0.017503742743920744,0.0641803900610427
9.115,0.005946376381270057,0.017489342297853108,0.06412758842546137
9.12,0.0059414869394213,0.017474961586533232,0.06407485915062183
9.125,0.005936604194520403,0.01746060057211883,0.06402220209776903
9.13,0.0059317281337327,0.017446259216860882,0.06396961712848988
9.135,0.005926858744255128,0.01743193748310332,0.06391710410471214
9.14,0.005921996013316136,0.017417635333282753,0.06386466288870342
9.145,0.005917139928175599,0.017403352729928233,0.06381229334307016
9.15,0.005912290476124703,0.017389089635660892,0.06375999533075659
9.155,0.005907447644485879,0.01737484601319376,0.06370776871504377
9.16,0.005902611420612679,0.01736062182533141,0.06365561335954847
9.165,0.005897781791889711,0.01734641703496974,0.06360352912822236
9.17,0.005892958745732521,0.01733223160509565,0.0635515158853507
9.175,0.005888142269587521,0.01731806549878683,0.06349957349555169
9.18,0.005883332350931887,0.01730391867921143,0.06344770182377522
9.185,0.005878528977273456,0.017289791109627813,0.06339590073530196
9.19,0.0058737321361506615,0.017275682753384296,0.0633441700957424
9.195,0.005868941815132411,0.017261593573918856,0.06329250977103579
9.2,0.005864158001818024,0.017247523534758894,0.06324091962744927
9.205,0.005859380683837115,0.01723347259952093,0.06318939953157672
9.21,0.0058546098488495265,0.01721944073191037,0.06313794935033801
9.215,0.005849845484545217,0.017205427895721225,0.0630865689509778
9.22,0.005845087578644187,0.017191434054835843,0.06303525820106474
9.225,0.005840336118896386,0.017177459173224666,0.06298401696849042
9.23,0.0058355910930816155,0.01716350321494593,0.06293284512146838
9.235,0.005830852489009453,0.01714956614414545,0.0628817425285333
9.24,0.005826120294519151,0.017135647925056327,0.06283070905853985
9.245,0.005821394497479556,0.017121748521998693,0.06277974458066186
9.25,0.00581667508578902,0.017107867899379472,0.06272884896439138
9.255,0.005811962047375308,0.017094006021692084,0.06267802207953763
9.26,0.005807255370195522,0.01708016285351624,0.0626272637962262
9.265,0.005802555042235994,0.01706633835951763,0.06257657398489797
9.27,0.005797861051512225,0.01705253250444772,0.06252595251630828
9.275,0.005793173386068772,0.017038745253143448,0.062475399261525955
9.28,0.005788492033979186,0.01702497657052702,0.06242491409193238
9.285,0.005783816983345908,0.017011226421605612,0.06237449687922056
9.29,0.005779148222300194,0.01699749477147116,0.062324147495394236
9.295,0.005774485739002023,0.01698378158530007,0.0622738658127669
9.3,0.005769829521640018,0.016970086828352996,0.062223651703960964
9.305,0.005765179558431361,0.01695641046597459,0.062173505041906815
9.31,0.005760535837621698,0.01694275246359323,0.062123425699841826
9.315,0.005755898347485074,0.016929112786720806,0.06207341355130961
9.32,0.005751267076323831,0.016915491400952446,0.062023468470158945
9.325,0.005746642012468536,0.016901888271966283,0.06197359033054302
9.33,0.005742023144277891,0.01688830336552321,0.061923779006918415
9.335,0.005737410460138654,0.01687473664746663,0.06187403437404429
9.34,0.005732803948465558,0.01686118808372223,0.061824356306981486
9.345,0.005728203597701221,0.01684765764029771,0.061774744681091585
9.35,0.005723609396316077,0.016834145283282583,0.06172519937203611
9.355,0.005719021332808277,0.016820650978847874,0.061675720255775515
9.36,0.005714439395703627,0.016807174693245962,0.06162630720856851
9.365,0.005709863573555486,0.016793716392810253,0.06157696010697091
9.37,0.0057052938549447055,0.016780276043955017,0.061527678827835046
9.375,0.005700730228479532,0.016766853613175096,0.06147846324830867
9.38,0.00569617268279554,0.016753449067045706,0.061429313245834234
9.385,0.0056916212065555435,0.016740062372222187,0.061380228698148
9.39,0.005687075788449515,0.01672669349543975,0.06133120948327906
9.395,0.005682536417194516,0.01671334240351328,0.061282255479548686
9.4,0.005678003081534607,0.01670000906333708,0.061233366565569276
9.405,0.0056734757702407755,0.016686693441884635,0.06118454262024364
9.41,0.005668954472110854,0.016673395506208395,0.061135783522764095
9.415,0.005664439175969442,0.016660115223439534,0.06108708915261161
9.42,0.005659929870667827,0.016646852560787725,0.061038459389554975
9.425,0.005655426545083909,0.01663360748554091,0.06098989411364998
9.43,0.005650929188122128,0.01662037996506508,0.060941393205238614
9.435,0.005646437788713366,0.01660716996680402,0.06089295654494805
9.44,0.005641952335814901,0.016593977458279122,0.06084458401369009
9.445,0.0056374728184103015,0.016580802407089125,0.0607962754926601
9.45,0.005632999225509368,0.016567644780909906,0.0607480308633363
9.455,0.005628531546148048,0.01655450454749426,0.06069985000747893
9.46,0.005624069769388366,0.016541381674671663,0.06065173280712942
9.465,0.005619613884318343,0.016528276130348067,0.06060367914460957
9.47,0.005615163880051921,0.01651518788250565,0.0605556889025207
9.475,0.005610719745728891,0.016502116899202623,0.060507761963742926
9.48,0.005606281470514817,0.01648906314857299,0.06045989821143428
9.485,0.005601849043600959,0.016476026598826347,0.06041209752902992
9.49,0.005597422454204199,0.016463007218247644,0.060364359800241345
9.495,0.005593001691566976,0.01645000497519699,0.060316684909055604
9.5,0.005588586744957193,0.01643701983810939,0.06026907273973441
9.505,0.0055841776036681615,0.016424051775494594,0.060221523176813486
9.51,0.005579774257018519,0.01641110075593682,0.060174036105101664
9.515,0.005575376694352159,0.016398166748094585,0.060126611409680134
9.52,0.005570984905038156,0.01638524972070046,0.06007924897590167
9.525,0.005566598878470689,0.016372349642560853,0.06003194868938977
9.53,0.005562218604068984,0.016359466482555835,0.05998471043603805
9.535,0.00555784407127722,0.016346600209638882,0.05993753410200922
9.54,0.00555347526956448,0.016333750792836704,0.05989041957373456
9.545,0.005549112188424655,0.016320918201248986,0.059843366737912934
9.55,0.005544754817376397,0.016308102404048227,0.05979637548151015
9.555,0.005540403145963031,0.016295303370479502,0.059749445691758156
9.56,0.005536057163752486,0.016282521069860254,0.05970257725615424
9.565,0.005531716860337237,0.01626975547158011,0.05965577006246038
9.57,0.005527382225334213,0.01625700654510063,0.059609023998702285
9.575,0.005523053248384748,0.01624427425995514,0.059562338953168835
9.58,0.005518729919154496,0.016231558585748516,0.0595157148144112
9.585,0.005514412227333367,0.016218859492156963,0.05946915147124218
9.59,0.005510100162635467,0.016206176948927845,0.059422648812735415
9.595,0.005505793714799003,0.016193510925879423,0.05937620672822453
9.6,0.005501492873586244,0.01618086139290072,0.05932982510730262
9.605,0.005497197628783429,0.016168228319951263,0.059283503839821276
9.61,0.005492907970200713,0.01615561167706092,0.059237242815890025
9.615,0.0054886238876720875,0.016143011434329668,0.05919104192587544
9.62,0.005484345371055326,0.016130427561927427,0.05914490106040055
9.625,0.005480072410231898,0.016117860030093818,0.05909882011034398
