t,e_abs,e_rel,order
32.08,0.0036778997966214547,0.0012171774365351234,2
32.09,0.00368031099695986,0.0012175570577334948,2
32.1,0.0036827234208445547,0.001217936674468132,2
32.11,0.0036851370687872183,0.0012183162867429413,2
32.12,0.003687551941365671,0.001218695894584068,2
32.13,0.003689968039103331,0.0012190754980000306,2
32.14,0.0036923853625869057,0.0012194550970206185,2
32.15,0.0036948039123729476,0.0012198346916660041,2
32.160000000000004,0.0036972236889748974,0.0012202142819424798,2
32.17,0.0036996446930130187,0.0012205938678919515,2
32.18,0.0037020669250013806,0.0012209734495216141,2
32.19,0.003704490385516986,0.0012213530268597734,2
32.2,0.0037069150750840473,0.0012217325999176693,2
32.21,0.0037093409942927282,0.0012221121687286225,2
32.22,0.003711768143698931,0.0012224917333149884,2
32.230000000000004,0.0037141965238171866,0.001222871293685835,2
32.24,0.0037166261352691876,0.0012232508498858496,2
32.25,0.003719056978569884,0.001223630401924898,2
32.26,0.0037214890542963323,0.0012240099498336155,2
32.27,0.003723922362975666,0.0012243894936265376,2
32.28,0.003726356905197474,0.0012247690333390595,2
32.29,0.0037287926815197793,0.001225148568996507,2
32.3,0.0037312296924794587,0.0012255281006175749,2
32.31,0.003733667938633609,0.0012259076282279142,2
32.32,0.003736107420562945,0.0012262871518612397,2
32.33,0.003738548138826121,0.0012266666715443203,2
32.34,0.003740990093949134,0.001227046187293516,2
32.35,0.0037434332865238142,0.0012274256991470854,2
32.36,0.0037458777171079684,0.0012278052071324156,2
32.37,0.003748323386240656,0.0012281847112710455,2
32.38,0.0037507702944793242,0.0012285642115908337,2
32.39,0.0037532184424174603,0.001228943708131729,2
32.4,0.0037556678305816433,0.0012293232009120444,2
32.410000000000004,0.003758118459531354,0.0012297026899611558,2
32.42,0.0037605703298482633,0.0012300821753159744,2
32.43,0.0037630234420925855,0.0012304616570066572,2
32.44,0.0037654777968033908,0.0012308411350567226,2
32.45,0.00376793339453965,0.0012312206094964656,2
32.46,0.0037703902358952436,0.0012316000803678493,2
32.47,0.0037728483213986916,0.0012319795476917405,2
32.480000000000004,0.003775307651610006,0.0012323590114995554,2
32.49,0.003777768227112576,0.0012327384718305934,2
32.5,0.0037802300484670003,0.001233117928716958,2
32.51,0.0037826931162132297,0.001233497382184268,2
32.52,0.003785157430912299,0.001233876832265265,2
32.53,0.0037876229931584115,0.001234256279003741,2
32.54,0.0037900898034818426,0.0012346357224228839,2
32.55,0.0037925578624645948,0.0012350151625629706,2
32.56,0.0037950271706271013,0.0012353945994444553,2
32.57,0.003797497728595153,0.0012357740331223237,2
32.58,0.003799969536888128,0.0012361534636171339,2
32.59,0.003802442596069445,0.0012365328909640038,2
32.6,0.0038049169067329667,0.0012369123152081623,2
32.61,0.0038073924694111833,0.0012372917363750887,2
32.62,0.0038098692846867035,0.0012376711545067647,2
32.63,0.003812347353080471,0.0012380505696253383,2
32.64,0.003814826675220419,0.0012384299817879097,2
32.65,0.0038173072516384816,0.0012388093910205896,2
32.660000000000004,0.003819789082864892,0.0012391887973491429,2
32.67,0.003822272169528581,0.0012395682008315425,2
32.68,0.0038247565121515017,0.0012399476014912363,2
32.69,0.0038272421113181615,0.0012403269993721416,2
32.7,0.0038297289675500957,0.0012407063944979396,2
32.71,0.0038322170814771516,0.001241085786927582,2
32.72,0.003834706453630898,0.0012414651766883395,2
32.730000000000004,0.003837197084544459,0.0012418445638081655,2
32.74,0.003839688974848389,0.001242223948346706,2
32.75,0.003842182125062968,0.0012426033303280706,2
32.76,0.0038446765357767975,0.0012429827097986267,2
32.77,0.0038471722075111457,0.0012433620867831183,2
32.78,0.003849669140897694,0.001243741461342125,2
32.79,0.003852167336468511,0.0012441208335041613,2
32.8,0.0038546667947801485,0.001244500203305798,2
32.81,0.0038571675163983155,0.0012448795707866956,2
32.82,0.003859669501911731,0.0012452589359940663,2
32.83,0.0038621727518858935,0.0012456382989677426,2
32.84,0.0038646772668563998,0.0012460176597380375,2
32.85,0.003867183047421249,0.0012463970183555027,2
32.86,0.0038696900941501498,0.00124677637486167,2
32.87,0.0038721984075859002,0.0012471557292895105,2
32.88,0.0038747079882965403,0.001247535081680232,2
32.89,0.003877218836874105,0.001247914432082863,2
32.9,0.0038797309538843193,0.0012482937805380469,2
32.910000000000004,0.003882244339862117,0.0012486731270766164,2
32.92,0.0038847589954102125,0.0012490524717512924,2
32.93,0.0038872749210958407,0.0012494318146034579,2
32.94,0.0038897921174654453,0.0012498111556678915,2
32.95,0.003892310585090045,0.001250190494987346,2
32.96,0.0038948303245579003,0.0012505698326101752,2
32.97,0.0038973513364407766,0.0012509491685794936,2
32.980000000000004,0.0038998736212724565,0.0012513285029262834,2
32.99,0.0039023971796676815,0.0012517078357075653,2
33.0,0.0039049220121530385,0.0012520871669521238,2
33.01,0.003907448119341517,0.0012524664967164985,2
33.02,0.003909975501759975,0.0012528458250296564,2
33.03,0.0039125041600222565,0.0012532251519484798,2
33.04,0.003915034094676733,0.0012536044775088985,2
33.05,0.003917565306273656,0.0012539838017474846,2
33.06,0.003920097795402617,0.001254363124713425,2
33.07,0.003922631562660637,0.0012547424464582973,2
33.08,0.003925166608594969,0.0012551217670177658,2
33.09,0.003927702933732183,0.001255501086420904,2
33.1,0.003930240538734778,0.0012558804047402457,2
33.11,0.003932779424129158,0.0012562597220048114,2
33.12,0.003935319590487776,0.0012566390382583437,2
33.13,0.00393786103835878,0.0012570183535368159,2
33.14,0.003940403768340247,0.0012573976678921343,2
33.15,0.003942947781023785,0.001257776981374113,2
33.160000000000004,0.003945493076940263,0.001258156294013165,2
33.17,0.003948039656707061,0.0012585356058672768,2
33.18,0.00395058752087367,0.0012589149169727483,2
33.19,0.003953136669993315,0.0012592942273670462,2
33.2,0.003955687104661663,0.0012596735371011212,2
33.21,0.003958238825473234,0.0012600528462255048,2
33.22,0.003960791832982964,0.001260432154778078,2
33.230000000000004,0.003963346127738761,0.0012608114627944375,2
33.24,0.003965901710341007,0.0012611907703268237,2
33.25,0.003968458581384963,0.0012615700774257763,2
33.26,0.0039710167414244825,0.0012619493841286003,2
33.27,0.003973576191012604,0.0012623286904722814,2
33.28,0.003976136930747106,0.0012627079965079472,2
33.29,0.003978698961224778,0.0012630873022863233,2
33.3,0.003981262282999361,0.0012634666078443805,2
33.31,0.003983826896626182,0.0012638459132195128,2
33.32,0.003986392802724823,0.001264225218469411,2
33.33,0.00398896000182843,0.0012646045236242452,2
33.34,0.00399152849453442,0.001264983828734472,2
33.35,0.003994098281444739,0.0012653631338518695,2
33.36,0.003996669363110489,0.00126574243901199,2
33.37,0.0039992417401127295,0.0012661217442597695,2
33.38,0.004001815412981438,0.001266501049623854,2
33.39,0.004004390382386609,0.0012668803551770887,2
33.4,0.004006966648859819,0.0012672596609483702,2
33.410000000000004,0.004009544212958438,0.0012676389669746392,2
33.42,0.004012123075282485,0.0012680182733061914,2
33.43,0.004014703236432272,0.0012683975799932597,2
33.44,0.004017284696965738,0.0012687768870725446,2
33.45,0.004019867457439148,0.0012691561945800754,2
33.46,0.004022451518477471,0.0012695355025734228,2
33.47,0.004025036880615478,0.0012699148110815214,2
33.480000000000004,0.0040276235444554765,0.0012702941201544636,2
33.49,0.004030211510599293,0.0012706734298420154,2
33.5,0.004032800779605525,0.0012710527401801365,2
33.51,0.004035391352055219,0.0012714320512116955,2
33.52,0.0040379832284826965,0.0012718113629646623,2
33.53,0.004040576409560618,0.0012721906755104036,2
33.54,0.004043170895825613,0.0012725699888772421,2
33.55,0.004045766687856519,0.001272949303106609,2
33.56,0.0040483637862162225,0.0012733286182347219,2
33.57,0.004050962191507432,0.0012737079343101306,2
33.58,0.004053561904335717,0.0012740872513820687,2
33.59,0.004056162925237225,0.0012744665694777383,2
33.6,0.0040587652548408695,0.0012748458886532896,2
33.61,0.004061368893684077,0.001275225208935908,2
33.62,0.004063973842396608,0.0012756045303815597,2
33.63,0.00406658010151491,0.0012759838530166893,2
33.64,0.004069187671669722,0.0012763631768971078,2
33.65,0.004071796553421558,0.001276742502056352,2
33.660000000000004,0.004074406747309739,0.0012771218285210944,2
33.67,0.004077018254010132,0.0012775011563605663,2
33.68,0.0040796310740607135,0.0012778804856005248,2
33.69,0.004082245208048173,0.0012782598162817541,2
33.7,0.004084860656533538,0.0012786391484367488,2
33.71,0.004087477420126376,0.0012790184821129518,2
33.72,0.004090095499434686,0.0012793978173570382,2
33.730000000000004,0.0040927148949985856,0.001279777154194188,2
33.74,0.004095335607450385,0.0012801564926781504,2
33.75,0.004097957637353917,0.0012805358328409836,2
33.76,0.004100580985273775,0.0012809151747147202,2
33.77,0.004103205651818351,0.0012812945183447962,2
33.78,0.004105831637599389,0.0012816738637774076,2
