t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z
7.71,0.45206617752511946,1.2278706453233756,-1.1759959764743437,0.48196196909532557,-1.2278706453233756,0.45206617752511946,0.05187466884903191,0.02989579157020611,-0.1467566234667855,-0.007382145906895044,-0.039550840916056096,-0.12956005485702077
7.72,0.44028098065100996,1.2326339127078252,-1.1810250196828098,0.47068349318721225,-1.2326339127078252,0.44028098065100996,0.05160889302501537,0.030402512536202297,-0.14714578161367814,-0.00867992346050914,-0.038278510295323365,-0.1299893487830116
7.73,0.42844603307582646,1.2372841335996472,-1.185946033412542,0.4593528466557797,-1.2372841335996472,0.42844603307582646,0.05133810018710516,0.03090681357995323,-0.14752219367269198,-0.009981932882555335,-0.03700168207445653,-0.13040640462606107
7.74,0.41656241779588044,1.2418207914559507,-1.1907584790523809,0.44797106303023004,-1.2418207914559507,0.41656241779588044,0.05106231240356984,0.03140864523434961,-0.1478858152551673,-0.011288051553030424,-0.03572047376641052,-0.13081117511170265
7.75,0.40463122314419864,1.2462433800968997,-1.1954618278669369,0.43653918137634357,-1.2462433800968997,0.40463122314419864,0.050781552229962834,0.03190795823214493,-0.14823660314802017,-0.012598156384789332,-0.034435003180056434,-0.13120361409077386
7.76,0.39265354269156183,1.250551403760609,-1.2000555610536356,0.42505824620218474,-1.250551403760609,0.39265354269156183,0.05049584270697327,0.03240470351062291,-0.14857451531876842,-0.013912123834845845,-0.033145388709237444,-0.131583676545311
7.7700000000000005,0.3806304751468747,1.254744377157092,-1.2045391698003476,0.4135293073632751,-1.254744377157092,0.3806304751468747,0.0502052073567445,0.03289883221640039,-0.1488995109222049,-0.01522982991569561,-0.03185174906256538,-0.13195131859221743
7.78,0.36856312425697096,1.2588218255212604,-1.208912155335149,0.40195341996718387,-1.2588218255212604,0.36856312425697096,0.04990967018611148,0.0333902957102129,-0.14921155030001976,-0.016551150206690256,-0.030554203479815634,-0.1323064974893129
7.79,0.3564525987059951,1.2627832846649636,-1.2131740289869577,0.3903316442775399,-1.2627832846649636,0.3564525987059951,0.04960925567800589,0.03387904557154481,-0.14951059499180122,-0.01787595986548181,-0.0292528718056424,-0.13264917163996603
7.8,0.34430001201404564,1.2666283010280677,-1.2173243122349522,0.3786650456175197,-1.2666283010280677,0.34430001201404564,0.04930398879311548,0.03436503360347404,-0.1497966077361326,-0.01920413363948952,-0.027947874113674054,-0.13297930059752383
7.8100000000000005,0.33210648243547203,1.2703564317285663,-1.2213625367600147,0.36695469427276434,-1.2703564317285663,0.33210648243547203,0.048993894968551555,0.03484821183729231,-0.1500695524740747,-0.020535545877432348,-0.026639331003869948,-0.13329684507015926
7.82,0.31987313285659214,1.2739672446117172,-1.2252882444987607,0.35520166539378384,-1.2739672446117172,0.31987313285659214,0.04867900011295645,0.035328532537191704,-0.15032939435621004,-0.02187007054089277,-0.025327363495796007,-0.1336017669251015
7.83,0.3076010906928538,1.277460318298201,-1.2291009876909336,0.34340703889782165,-1.277460318298201,0.3076010906928538,0.04835933060726738,0.03580594820496785,-0.1505760997439906,-0.02320758121593432,-0.02401209301516527,-0.13389402919357662
7.84,0.29529148778559433,1.2808352422312952,-1.2328003289316327,0.3315718993702004,-1.2808352422312952,0.29529148778559433,0.048034913299662474,0.03628041158460604,-0.15080963621651333,-0.024547951124764246,-0.02269364134279339,-0.13417359607446078
7.8500000000000005,0.28294546029820566,1.2840916167230605,-1.2363858412160087,0.31969733596517735,-1.2840916167230605,0.28294546029820566,0.047705775507051795,0.03675187566697169,-0.15102997257084647,-0.025891053137423597,-0.021372130673267264,-0.1344404329390545
7.86,0.2705641486119417,1.2872290529995314,-1.2398571079910368,0.30778444230626867,-1.2872290529995314,0.2705641486119417,0.04737194500849462,0.037220293694326945,-0.1512370788299787,-0.0272367597835454,-0.020047683609428546,-0.13469450633471447
7.87,0.25814869722111183,1.2902471732449083,-1.2432137231983644,0.29583431638612534,-1.2902471732449083,0.25814869722111183,0.04703345004654391,0.037685619165013506,-0.15143092624303503,-0.02858494326411783,-0.018720423056598712,-0.13493578398890604
7.88,0.24570025462795697,1.293145610644747,-1.2464552913222846,0.28384806046588296,-1.293145610644747,0.24570025462795697,0.04669031932246237,0.038147805837925985,-0.15161148729111065,-0.029935475463323466,-0.017390472291544334,-0.13516423481332263
7.890000000000001,0.23321997323696206,1.2959240094281375,-1.24958142743234,0.2718267809740799,-1.2959240094281375,0.23321997323696206,0.04634258199579744,0.03860680773711786,-0.1517787356888659,-0.03128822796038434,-0.016057954984097123,-0.13537982890776057
7.9,0.22070900924881282,1.298582024908871,-1.2525917572299523,0.25977158840507164,-1.298582024908871,0.22070900924881282,0.045990267678918784,0.039062579156258825,-0.15193264639079263,-0.032643072041478746,-0.01472299503632346,-0.13558253756304084
7.91,0.20816852255382706,1.3011193235255885,-1.2554859170860773,0.24768359721704492,-1.3011193235255885,0.20816852255382706,0.04563340643951119,0.03951507466321785,-0.15207319558959237,-0.0339998787116451,-0.013385716646216572,-0.13577233326474314
7.92,0.19559967662510852,1.303535582880906,-1.2582635540875091,0.2355639257295297,-1.303535582880906,0.19559967662510852,0.04527202879339698,0.03996424910442117,-0.15220036072371695,-0.035358518706773555,-0.012046244451199506,-0.135949189697381
7.930000000000001,0.18300363841112083,1.305830491779516,-1.2609243260756142,0.22341369602052252,-1.305830491779516,0.18300363841112083,0.044906165703901824,0.040410057609401695,-0.15231412047861634,-0.03671886250559278,-0.010704703316902098,-0.13611308174702197
7.94,0.1703815782279797,1.3080037502652533,-1.2634679016865522,0.21123403382315062,-1.3080037502652533,0.1703815782279797,0.044535848578701076,0.04085245559517092,-0.15241445479005503,-0.03808078034171406,-0.009361218323052256,-0.1362639855045238
7.95,0.15773466965129768,1.3100550696571298,-1.2658939603881414,0.19902606842195117,-1.3100550696571298,0.15773466965129768,0.04416110926898842,0.04129139877065349,-0.15250134484507738,-0.0394441422156832,-0.008015914952830272,-0.13640187826880035
7.96,0.14506408940769727,1.3119841725843273,-1.2682021925220994,0.186790932548712,-1.3119841725843273,0.14506408940769727,0.04378198006222789,0.04172684314101474,-0.15257477308911163,-0.04080881790709001,-0.006668918889266351,-0.1365267385501412
7.97,0.13237101726583828,1.313790793020148,-1.2703922993349126,0.17452976227794048,-1.313790793020148,0.13237101726583828,0.043398493685235406,0.042158745012102206,-0.1526347232228627,-0.04217467698668596,-0.005320355933511323,-0.13663854607218662
7.98,0.11965663592726318,1.3154746763149172,-1.2724639930168395,0.1622436969219357,-1.3154746763149172,0.11965663592726318,0.04301068329807767,0.04258706099467251,-0.15268118020778185,-0.04354158882853381,-0.003970352331391425,-0.13673728177530853
7.99,0.1069221309167305,1.3170355792278348,-1.2744169967375834,0.14993387892548232,-1.3170355792278348,0.1069221309167305,0.04261858249025141,0.04301174800875182,-0.15271413026949057,-0.044909422622192205,-0.002619034463460679,-0.13682292781937022
8.0,0.09416869047225587,1.3184732699577721,-1.2762510446770319,0.13760145376017463,-1.3184732699577721,0.09416869047225587,0.042222225280740266,0.04343276328791876,-0.15273356089705106,-0.04627804738492115,-0.0012665288505990802,-0.13689546758594728
8.01,0.08139750543487705,1.3197875281730105,-1.2779658820595092,0.1252475698183872,-1.3197875281730105,0.08139750543487705,0.041821646113501254,0.04385006438351015,-0.15273946084650256,-0.04764733197391109,8.70376701476161e-05,-0.13695488568067615
8.02,0.06860976913802361,1.3209781450399167,-1.279561265186194,0.11287337830689699,-1.3209781450399167,0.06860976913802361,0.041416879853722666,0.04426360916887338,-0.1527318201436481,-0.04901714509853462,0.0014415381284766937,-0.13700116793587114
8.03,0.05580667729659405,1.3220449232505544,-1.2810369614637638,0.10048003314015899,-1.3220449232505544,0.05580667729659405,0.04100796178679067,0.044673355843564945,-0.152710630083933,-0.050387355332628454,0.0027968454166531487,-0.1370343014125055
8.040000000000001,0.0429894278957732,1.3229876770492255,-1.2823927494352296,0.08806869083326442,-1.3229876770492255,0.0429894278957732,0.04059492761399586,0.04507926293749122,-0.15267588323531506,-0.05175783112678492,0.00415283228325336,-0.13705427440178175
8.05,0.030159221079505673,1.3238062322579396,-1.283628418806862,0.07564051039457993,-1.3238062322579396,0.030159221079505673,0.040177813451077515,0.04548128931507426,-0.15262757343826794,-0.053128440820664265,0.005509371147652153,-0.137061076428175
8.06,0.017317259038744863,1.3245004263008096,-1.2847437704809115,0.0631966532180542,-1.3245004263008096,0.017317259038744863,0.03975665581989807,0.04587939417930934,-0.152565695812362,-0.054499052655348365,0.006866334398194951,-0.13705469825075145
8.07,0.004464745899305428,1.3250701082273664,-1.2857386165745615,0.050738282975261534,-1.3250701082273664,0.004464745899305428,0.03933149165280492,0.046273537075956106,-0.15249024675030404,-0.055869534785679235,0.00822359439974818,-0.13703513186462724
8.08,-0.008397112390323438,1.3255151387347957,-1.286612780450895,0.03826656550712216,-1.3255151387347957,-0.008397112390323438,0.03890235828390054,0.0466636778974456,-0.15240122392436706,-0.057239755292640845,0.009581023275607947,-0.1370023705026533
8.09,-0.02126710817164191,1.3258353901890871,-1.287366096740346,0.02578266871537991,-1.3258353901890871,-0.02126710817164191,0.03846929344874117,0.04704977688702182,-0.15229862628479188,-0.05860958219573224,0.010938493003571637,-0.1369564086374635
8.1,-0.03414403218888061,1.3260307466451005,-1.2879984113677267,0.01328776245376171,-1.3260307466451005,-0.03414403218888061,0.03803233527737371,0.04743179464264232,-0.15218245406429562,-0.05997888346539006,0.012295875579635407,-0.1368972419824468
8.11,-0.047026673702102825,1.3261011038655388,-1.2885095815686185,0.0007830184189344738,-1.3261011038655388,-0.047026673702102825,0.03759152229692031,0.0478096921210373,-0.15205270877319918,-0.06134752703538112,0.013653042954612005,-0.13682486749248213
8.120000000000001,-0.05991382060034976,1.3260463693388322,-1.2888994759159131,-0.011730389958832702,-1.3260463693388322,-0.05991382060034976,0.0371468934229191,0.04818343064151706,-0.15190939320520336,-0.06271538081523988,0.015009866834368779,-0.13673928336611763
8.13,-0.07280425951518871,1.3258664622959262,-1.2891679743382791,-0.02425128762521824,-1.3258664622959262,-0.07280425951518871,0.036698487957647075,0.048552971889970466,-0.15175251143651178,-0.06408231270270366,0.016366219044214425,-0.13664048904590986
8.14,-0.08569677593432946,1.3255613137259727,-1.2893149681373728,-0.03677849801163948,-1.3255613137259727,-0.08569677593432946,0.03624634558859996,0.04891827792268998,-0.15158206882431907,-0.06544819059615802,0.01772197125180064,-0.13652848521962735
8.15,-0.09859015431543502,1.325130866390924,-1.2893403600102697,-0.049310843145258604,-1.325130866390924,-0.09859015431543502,0.035790506380654286,0.04927931117017642,-0.15139807201147576,-0.06681288240709615,0.019076995120845375,-0.13640327382078432
8.16,-0.11148317820020973,1.3245750748390233,-1.2892440640614486,-0.06184714375918938,-1.3245750748390233,-0.11148317820020973,0.03533101077757461,0.04963603444102035,-0.15120052892190217,-0.06817625607257365,0.02043116236118525,-0.13626485802971633
8.17,-0.12437463032848961,1.3238939054171937,-1.2890260058224816,-0.07438621940292249,-1.3238939054171937,-0.12437463032848961,0.03486789959471204,0.04998841092556712,-0.15098944876425208,-0.06953817956769041,0.02178434460894607,-0.13611324227353494
8.18,-0.13726329275264398,1.3230873362823217,-1.2886861222645398,-0.08692688855290191,-1.3230873362823217,-0.13726329275264398,0.034401214017781845,0.05033640419974207,-0.15076484202972326,-0.07089852091804429,0.02313641353374063,-0.13594843222691155
8.19,-0.15014794695200395,1.3221553574114333,-1.2882243618139453,-0.099467968723324,-1.3221553574114333,-0.15014794695200395,0.03393099559748802,0.05067997822867995,-0.15052672049357727,-0.07225714821222859,0.02448724072472075,-0.13577043481306372
8.2,-0.16302737394750438,1.3210979706107628,-1.2876406843651438,-0.11200827657706987,-1.3210979706107628,-0.16302737394750438,0.033457286245619056,0.051019097370434516,-0.15027509721522886,-0.0736139296143055,0.025836697896621352,-0.13557925820292116
8.21,-0.1759003544164193,1.3199151895237096,-1.2869350612901038,-0.12454662803680741,-1.3199151895237096,-0.1759003544164193,0.03298012823360574,0.051353726379611886,-0.1500099865356448,-0.07496873337628719,0.027184656857203393,-0.13537491181568084
8.22,-0.18876566880716913,1.3186070396376846,-1.2861074754502047,-0.13708183839623642,-1.3186070396376846,-0.18876566880716913,0.0324995641874799,0.05168383041093272,-0.14973140407808475,-0.07632142785061931,0.02853098937725118,-0.135157406318692
8.23,-0.20162209745428478,1.317173558289843,-1.2851579212062831,-0.14961272243147017,-1.317173558289843,-0.20162209745428478,0.03201563708355981,0.05200937502281461,-0.1494393667480998,-0.07767188150266097,0.029875567272221737,-0.134926753627314
8.24,-0.21446842069344457,1.315614794671703,-1.284086404426877,-0.1621380945125424,-1.315614794671703,-0.21446842069344457,0.03152839024482601,0.052330326180902165,-0.14913389273264033,-0.07901996292316553,0.031218262497917593,-0.13468296690493364
8.25,-0.22730341897658513,1.3139308098326479,-1.2828929424944957,-0.17465676871503324,-1.3139308098326479,-0.22730341897658513,0.03103786733815217,0.05264665026155188,-0.14881500149814145,-0.08036554084075959,0.03255894717259267,-0.13442606056189677
8.26,-0.24012587298706412,1.3121216766823125,-1.2815775643115566,-0.18716755893178358,-1.3121216766823125,-0.24012587298706412,0.030544112370755938,0.052958314055280536,-0.14848271378918848,-0.08170848413440342,0.03389749327988767,-0.13415605025575772
8.27,-0.25293456375488765,1.3101874799918516,-1.2801403103106987,-0.19966927898473397,-1.3101874799918516,-0.25293456375488765,0.03004716968115284,0.05326528477015369,-0.1481370516325437,-0.08304866184587469,0.035233773111945865,-0.13387295289032863
8.28,-0.26572827277208233,1.3081283163940887,-1.2785812324496664,-0.21216074273680757,-1.3081283163940887,-0.26572827277208233,0.029547083944422292,0.05356753003527476,-0.14777803832694958,-0.08438594319220992,0.03656765910646875,-0.13357678661498618
8.290000000000001,-0.2785057821078564,1.3059442943825472,-1.2769003942233241,-0.22464076420391194,-1.3059442943825472,-0.2785057821078564,0.02904390015922309,0.05386501790394449,-0.14740569845041426,-0.08572019757817458,0.037899023620835415,-0.13326757082387886
8.3,-0.2912658745241025,1.30363553430936,-1.275097870660956,-0.2371081576669518,-1.30363553430936,-0.2912658745241025,0.028537663648404044,0.054157716857150706,-0.14702005785453282,-0.08705129460868767,0.03922773942713942,-0.13294532615455257
8.31,-0.3040073335906668,1.301202168382059,-1.273173748326276,-0.24956173778394053,-1.301202168382059,-0.3040073335906668,0.028028420055782988,0.054445595806726255,-0.14662114366187148,-0.08837910410126558,0.04055367931441456,-0.132610074487574
8.32,-0.3167289438007048,1.2986443406592432,-1.2711281253211555,-0.2620003197021247,-1.2986443406592432,-0.3167289438007048,0.02751621533808768,0.05472862409858015,-0.14620898426824455,-0.0897034960984391,0.04187671623683098,-0.13226183894478272
8.33,-0.3294294906860973,1.295962207045126,-1.2689611112803578,-0.2744227191701476,-1.295962207045126,-0.3294294906860973,0.027001095764768168,0.05500677151594968,-0.14578360933713488,-0.09102434088016118,0.04319672341351488,-0.13190064388828215
8.34,-0.3421077609327149,1.29315593528296,-1.2666728273714942,-0.28682775265023963,-1.29315593528296,-0.3421077609327149,0.026483107911465797,0.05528000828247526,-0.14534504979997426,-0.09234150897620469,0.04451357418043678,-0.13152651491873435
8.35,-0.35476254249576855,1.2902257049473402,-1.2642634062908258,-0.2992142374304027,-1.2902257049473402,-0.35476254249576855,0.02596229865651445,0.055548305065365844,-0.14489333785352618,-0.0936548711785358,0.04582714214229888,-0.1311394788737843
8.36,-0.3673926247150576,1.287171707435385,-1.2617329922581098,-0.31158099173660886,-1.287171707435385,-0.3673926247150576,0.02543871517727525,0.055811632978448766,-0.1444285069571283,-0.09496429855368031,0.047137301166491063,-0.13073956382649587
8.370000000000001,-0.3799967984301749,1.283994145956796,-1.2590817410107134,-0.32392683484497825,-1.283994145956796,-0.3799967984301749,0.02491240494608271,0.05606996358519667,-0.1439505918301963,-0.0962696624550659,0.048443925243627284,-0.13032679908371847
8.38,-0.39257385609565054,1.2806932355227953,-1.2563098197992864,-0.3362505871939428,-1.2806932355227953,-0.39257385609565054,0.024383415723508994,0.056323268901707746,-0.14345962845225568,-0.09757083453535484,0.0497468886279151,-0.12990121518404685
8.39,-0.4051225918960695,1.2772692029339419,-1.253417407377006,-0.34855107049636824,-1.2772692029339419,-0.4051225918960695,0.02385179555693595,0.05657152139970123,-0.142955654057638,-0.09886768675874678,0.05104606584882365,-0.12946284389600038
8.4,-0.41764180186101624,1.2737222867668265,-1.250404693993178,-0.3608271078516502,-1.2737222867668265,-0.41764180186101624,0.02331759277364842,0.05681469400936606,-0.14243870713527923,-0.1001600914132748,0.052341331825636495,-0.12901171821506452
8.41,-0.43013028398002245,1.2700527373596466,-1.2472718813782264,-0.37307752385771703,-1.2700527373596466,-0.43013028398002245,0.02278085598142021,0.057052760122305424,-0.1419088274211253,-0.10144792112304801,0.05363256162807861,-0.12854787236229637
8.42,-0.442586838317267,1.266260816796661,-1.244019182740247,-0.38530114472303023,-1.266260816796661,-0.442586838317267,0.022241634056413995,0.05728569359423674,-0.14136605590271767,-0.10273104886052066,0.054919630591583335,-0.12807134178185375
8.43,-0.4550102671263836,1.2623467988915238,-1.2406468227455445,-0.3974967983784411,-1.2623467988915238,-0.4550102671263836,0.021699976145979294,0.0575134687479425,-0.14081043480929364,-0.10400934795868504,0.056202414492112496,-0.12758216313797988
8.44,-0.46739937496487916,1.2583109691695036,-1.2371550375098406,-0.4096633145890224,-1.2583109691695036,-0.46739937496487916,0.021155931659663008,0.05773606037585677,-0.14024200761287545,-0.10528269212328022,0.05748078937890799,-0.127080374312591
8.45,-0.4797529688086282,1.2541536248485805,-1.2335440745803299,-0.42179952506574997,-1.2541536248485805,-0.4797529688086282,0.02060955026825062,0.05795344374287825,-0.1396608190217155,-0.1065509554449368,0.05875463153217897,-0.12656601440289172
8.46,-0.49206985816605975,1.2498750748194305,-1.2298141929256532,-0.43390426357713274,-1.2498750748194305,-0.49206985816605975,0.020060881893777305,0.058165594588927005,-0.13906691498223178,-0.10781401241133823,0.06002381762801434,-0.1260391237182077
8.47,-0.5043488551923547,1.2454756396242912,-1.2259656629126836,-0.445976366060666,-1.2454756396242912,-0.5043488551923547,0.01950997671160759,0.05837248913168874,-0.13846034266915513,-0.10907173791930112,0.06128822481804086,-0.12549974377712125
8.48,-0.5165887748032572,1.2409556514347162,-1.2219987662930762,-0.4580146707342195,-1.2409556514347162,-0.5165887748032572,0.018956885141639956,0.05857410406903768,-0.137841150485871,-0.11032400728688059,0.06254773043532591,-0.1249479173044028
8.49,-0.5287884347888956,1.2363154540282144,-1.217913796184055,-0.4700180182072231,-1.2363154540282144,-0.5287884347888956,0.01840165784415948,0.05877041658167248,-0.13720938806044863,-0.11157069626538912,0.06380221225615301,-0.12438368822752999
8.5,-0.5409466559273185,1.2315554027637794,-1.2137110570475445,-0.4819852515917584,-1.2315554027637794,-0.5409466559273185,0.017844345716234944,0.058961404335560075,-0.13656510624074797,-0.11281168105143115,0.06505154854790973,-0.12380710167400633
8.51,-0.5530622620978302,1.2266758645563078,-1.2093908646682836,-0.4939152166134527,-1.2266758645563078,-0.5530622620978302,0.017284999888024233,0.059147045484377436,-0.13590835708949048,-0.1140468382988692,0.06629561783121218,-0.12321820396725691
8.52,-0.5651340803941053,1.22167721784991,-1.2049535461357883,-0.5058067617222239,-1.22167721784991,-0.5651340803941053,0.0167236717141217,0.059327318671881346,-0.13523919388412375,-0.11527604513077623,0.06753429913268505,-0.12261704262324624
8.53,-0.5771609412371622,1.2165598525901145,-1.2003994398152866,-0.5176587382028256,-1.2165598525901145,-0.5771609412371622,0.016160412774827826,0.05950220303433662,-0.1345576711068368,-0.11649917915133408,0.06876747193067967,-0.1220036663472408
8.540000000000001,-0.5891416784879292,1.2113241701949673,-1.195728895329051,-0.5294700002852293,-1.2113241701949673,-0.5891416784879292,0.015595274865916275,0.05967167820269992,-0.13386384444551006,-0.11771611845772122,0.06999501600633362,-0.12137812502931222
8.55,-0.6010751295597646,1.2059705835250287,-1.1909422735283135,-0.5412394052547612,-1.2059705835250287,-0.6010751295597646,0.015028309996715228,0.05983572430500339,-0.13315777078671004,-0.11892674165192048,0.07121681169400151,-0.12074046974101105
8.56,-0.6129601355305669,1.2004995168522705,-1.1860399464675415,-0.5529658135620815,-1.2004995168522705,-0.6129601355305669,0.014459570384729004,0.05999432196848542,-0.13243950821163006,-0.12013092785254138,0.07243273976267073,-0.12009075273171188
8.57,-0.6247955412546884,1.1949114058278723,-1.1810222973770033,-0.5646480889328899,-1.1949114058278723,-0.6247955412546884,0.013889108450868992,0.06014745232179852,-0.13170911599145665,-0.12132855670655468,0.07364268150282971,-0.11942902742305161
8.58,-0.6365801954745484,1.1892066974489248,-1.1758897206332612,-0.57628509847742,-1.1892066974489248,-0.6365801954745484,0.013316976815663573,0.06029509699712832,-0.1309666545815735,-0.12251950840100237,0.07484651855885094,-0.11875534840639546
8.59,-0.6483129509319406,1.1833858500240375,-1.170642621733264,-0.5878757127997039,-1.1833858500240375,-0.6483129509319406,0.012743228290773567,0.06043723813223678,-0.13021218562027967,-0.12370366367468252,0.07604413318438841,-0.118069771437332
8.6,-0.6599926644791222,1.177449333137855,-1.1652814172576553,-0.5994188061065393,-1.177449333137855,-0.6599926644791222,0.01216791588019972,0.06057385837258289,-0.12944577191788575,-0.12488090382974897,0.07723540814018026,-0.117372353431759
8.61,-0.6716181971894223,1.1713976276144864,-1.1598065348452165,-0.6109132563162508,-1.1713976276144864,-0.6716181971894223,0.01159109276926995,0.060704940873171465,-0.1286674774574761,-0.12605111074331765,0.07842022664601789,-0.11666315246115211
8.620000000000001,-0.6831884144677421,1.1652312254798467,-1.1542184131551194,-0.6223579451671077,-1.1652312254798467,-0.6831884144677421,0.011012812324727284,0.060830469300634404,-0.1278773673849653,-0.12721416687897216,0.07959847238890116,-0.11594222774817009
8.63,-0.6947021861605193,1.1589506299229166,-1.1485175018392781,-0.6337517583255313,-1.1589506299229166,-0.6947021861605193,0.010433128083638499,0.06095042783498794,-0.12707550800969797,-0.1283699552982812,0.08077002981080916,-0.1152096396610025
8.64,-0.7061583866655589,1.152556355255921,-1.1427042614969292,-0.6450935854939152,-1.152556355255921,-0.7061583866655589,0.009852093758991876,0.0610648011716437,-0.12626196678874915,-0.12951835967219216,0.08193478381474595,-0.1144654497091917
8.65,-0.717555895041206,1.1460489268734317,-1.1367791636512055,-0.6563823205182435,-1.1460489268734317,-0.717555895041206,0.00926976322222628,0.06117357452296246,-0.1254368123334031,-0.130659264292465,0.0830926195815529,-0.1137097205392088
8.66,-0.7288935951155587,1.1394288812103945,-1.1307426907052434,-0.6676168614952953,-1.1394288812103945,-0.7288935951155587,0.008686190505151181,0.061276733620263424,-0.12460011439711813,-0.1317925540829763,0.08424342330851697,-0.11294251592767335
8.67,-0.7401703755949637,1.1326967656990867,-1.1245953359019414,-0.6787961108795872,-1.1326967656990867,-0.7401703755949637,0.008101429797145343,0.061374264715376436,-0.12375194386723279,-0.1329181146110184,0.08538708159180253,-0.11216390077760607
8.68,-0.7513851301722276,1.125853138725006,-1.118337603291138,-0.6899189755899479,-1.125853138725006,-0.7513851301722276,0.007515535433867848,0.061466154582279775,-0.12289237276528212,-0.13403583209852837,0.0865234815486069,-0.11137394111194254
8.69,-0.7625367576345538,1.118898569581696,-1.1119700076845007,-0.7009843671157395,-1.118898569581696,-0.7625367576345538,0.006928561897195262,0.061552390518814226,-0.12202147423626068,-0.13514559343325722,0.08765251095959492,-0.11057270406928232
8.700000000000001,-0.7736241619708829,1.111833638424512,-1.1054930746181537,-0.7119912016227617,-1.111833638424512,-0.7736241619708829,0.006340563806358279,0.06163296034812116,-0.12113932254609011,-0.13624728617991416,0.08877405828396512,-0.10976025789728006
8.71,-0.7846462524789839,1.1046589362233274,-1.0989073403054548,-0.722938400058721,-1.1046589362233274,-0.7846462524789839,0.005751595917872665,0.06170785242026289,-0.12024599307058126,-0.13734079859120296,0.08988801256979784,-0.10893667194719736
8.72,-0.7956019438719485,1.0973750647141898,-1.0922133515995647,-0.7338248882583888,-1.0973750647141898,-0.7956019438719485,0.005161713114625099,0.06177705561355973,-0.11934156229469418,-0.13842601961885806,0.09099426339127792,-0.10810201666887398
8.73,-0.8064901563844431,1.0899826363499254,-1.085411665945561,-0.7446495970483216,-1.0899826363499254,-0.8064901563844431,0.004570970404364383,0.06184055933612154,-0.11842610780275574,-0.1395028389245804,0.09209270113991419,-0.10725636360391988
8.74,-0.8173098158783448,1.0824822742496998,-1.078502851335264,-0.7554114623512119,-1.0824822742496998,-0.8173098158783448,0.003979422914435871,0.06189835352713291,-0.11749970827189594,-0.14057114689093642,0.093183216846084,-0.10639978537998207
8.75,-0.8280598539479948,1.0748746121475359,-1.0714874862613106,-0.7661094252898061,-1.0748746121475359,-0.8280598539479948,0.0033871258862252507,0.06195042865818867,-0.11656244346583411,-0.14163083463217999,0.09426570209528595,-0.1055323557047565
8.76,-0.8387392080249728,1.067160294339796,-1.0643661596716587,-0.7767424322904273,-1.067160294339796,-0.8387392080249728,0.0027941346681372714,0.06199677573454554,-0.11561439422999027,-0.1426817940050315,0.09534004928919693,-0.104654149359944
8.77,-0.8493468214824257,1.0593399756316302,-1.0571394709165527,-0.787309435186045,-1.0593399756316302,-0.8493468214824257,0.0022005047150774892,0.06203738629638067,-0.11465564248005021,-0.14372391761937883,0.09640615148159348,-0.10376524219452676
8.78,-0.859881643738793,1.0514143212823959,-1.0498080297046877,-0.7978093913189289,-1.0514143212823959,-0.859881643738793,0.0016062915777081965,0.06207225241986403,-0.11368627120035843,-0.144757098848922,0.09746390231590496,-0.10286571111848364
8.790000000000001,-0.8703426303612106,1.0433840069500535,-1.0423724560494512,-0.8082412636428266,-1.0433840069500535,-0.8703426303612106,0.0010115509006023427,0.062101366718384066,-0.11270636443373198,-0.14578123184174865,0.09851319635506872,-0.10195563409649111
8.8,-0.8807287431682482,1.0352497186345433,-1.0348333802166347,-0.8186040208247092,-1.0352497186345433,-0.8807287431682482,0.0004163384179085572,0.06212472234353905,-0.11171600727325691,-0.14679621153085196,0.0995539287650864,-0.10103509014109058
8.81,-0.8910389503321773,1.0270121526201452,-1.0271914426754656,-0.8288966373460278,-1.0270121526201452,-0.8910389503321773,-0.00017929005532035802,0.06214231298614947,-0.1107152858584303,-0.14780193364457042,0.10058599543766178,-0.100104159305614
8.82,-0.9012722264807747,1.0186720154168307,-1.0194472940417847,-0.8391180936034949,-1.0186720154168307,-0.9012722264807747,-0.0007752786249539678,0.06215413287727978,-0.10970428736450372,-0.14879829471696418,0.10160929311301725,-0.09916292267816651
8.83,-0.911427552798472,1.0102300237006079,-1.0116015950249624,-0.849267376009389,-1.0102300237006079,-0.911427552798472,-0.0013715713243545036,0.06216017678908303,-0.10868309999617,-0.1497851920981337,0.10262371912892032,-0.09821146237415945
8.84,-0.921503917127041,1.001686904252866,-1.0036550163743896,-0.8593434770913421,-1.001686904252866,-0.921503917127041,-0.001968112121523591,0.06216044003569898,-0.10765181298192536,-0.15076252396444734,0.10362917161203455,-0.09724986152940573
8.85,-0.9315003140657248,0.9930433938987259,-0.9956082388205703,-0.8693453955916356,-0.9930433938987259,-0.9315003140657248,-0.002564844921844389,0.06215491847408916,-0.10661051656392935,-0.1517301893287218,0.10462554970752258,-0.09627820429273992
8.86,-0.9414157450707312,0.9843002394443983,-0.987461953015413,-0.8792721365659593,-0.9843002394443983,-0.9414157450707312,-0.0031617135710146904,0.06214360850477196,-0.10555930198777495,-0.1526880880503021,0.10561275312294782,-0.09529657581881867
8.870000000000001,-0.9512492185541457,0.9754581976135586,-0.9792168594808697,-0.889122711481661,-0.9754581976135586,-0.9512492185541457,-0.0037586618673111083,0.06212650707248468,-0.10449826150147025,-0.15363612084509828,0.10659068222527246,-0.0943050622614674
