t,x,z,history_x,history_z,delta_t
0.432,0.9174156095010504,0.4210806481460594,-0.11192757999339142,-0.03080415915836046,0.012
0.444,0.9127175536976995,0.4321331958277328,-0.11125336767561356,-0.03190969546437131,0.012
0.456,0.907892190919219,0.44313227505468805,-0.11055792589554025,-0.03301518292014105,0.012
0.468,0.9029399949874082,0.4540764275640514,-0.10984226373748518,-0.03412010464854531,0.012
0.48,0.8978614615629985,0.4649641991354103,-0.1091072980907617,-0.035223966345941105,0.012
0.492,0.8926571078332834,0.47579413987195707,-0.1083538639255428,-0.036326294754193855,0.012
0.504,0.8873274722167626,0.4865648044775097,-0.10758272328856,-0.03742663626427345,0.012
0.516,0.8818731140829483,0.4972747525296063,-0.10679457319977459,-0.03852455563814894,0.012
0.528,0.8762946134857116,0.5079225487488301,-0.105990052602293,-0.03961963483716385,0.012
0.54,0.8705925709087101,0.5185067632645304,-0.10516974849405392,-0.040711471946571265,0.012
0.552,0.864767607021604,0.5290259718770697,-0.10433420135022775,-0.04179968018703201,0.012
0.5640000000000001,0.8588203624459144,0.5394787563167326,-0.10348390992897771,-0.042883887004896204,0.012
0.5760000000000001,0.8527514975294794,0.5498637044994109,-0.10261933553969227,-0.04396373323399966,0.012
0.588,0.8465616921285943,0.5601794107791706,-0.10174090584129747,-0.045038872322467116,0.012
0.6,0.8402516453969974,0.5704244761978013,-0.10084901822877734,-0.04610896961874672,0.012
0.612,0.8338220755809524,0.580597508731434,-0.09994404285804315,-0.047173701711631155,0.012
0.624,0.8272737198197627,0.5906971235343094,-0.09902632535231914,-0.048232755819598405,0.012
0.636,0.820607333951093,0.6007219431797733,-0.09809618922752517,-0.04928582922528413,0.012
0.648,0.8138236923205646,0.610670597898563,-0.0971539380691846,-0.050332628751269426,0.012
0.66,0.8069235875951095,0.620541725814447,-0.09619985748913962,-0.0513728702737869,0.012
0.672,0.7999078305796458,0.6303339731772772,-0.09523421688683431,-0.05240627827121369,0.012
0.684,0.7927772500366504,0.6400459945934976,-0.09425727103670489,-0.053432585404553756,0.012
0.6960000000000001,0.7855326925082677,0.649676453254164,-0.09326926152068671,-0.05445153212738052,0.012
0.708,0.7781750221406063,0.6592240211605077,-0.09227041802244251,-0.05546286632293018,0.012
0.72,0.7707051205099145,0.6686873793470886,-0.09126095949791946,-0.056466342966210004,0.012
0.732,0.7631238864503608,0.6780652181025654,-0.09024109523527057,-0.05746172380919856,0.012
0.744,0.7554322358831509,0.687356237188117,-0.08921102581539886,-0.058448777087444004,0.012
0.756,0.7476311016467535,0.6965591460535404,-0.08817094398331049,-0.05942727724641261,0.012
0.768,0.7397214333280191,0.7056726640510516,-0.08712103543933214,-0.06039700468611864,0.012
0.78,0.731704197093991,0.7146955206468064,-0.08606147955797461,-0.06135774552272222,0.012
0.792,0.7235803755242363,0.7236264556301675,-0.0849924500415673,-0.06230929136586816,0.012
0.804,0.7153509674435244,0.7324642193207256,-0.0839141155151304,-0.06325143911060982,0.012
0.8160000000000001,0.7070169877547119,0.7412075727730963,-0.0828266400679567,-0.06418399074288805,0.012
0.8280000000000001,0.6985794672716865,0.7498552879795013,-0.08173018374692198,-0.06510675315765324,0.012
0.84,0.6900394525522531,0.7584061480701455,-0.08062490300623404,-0.06601953798868321,0.012
0.852,0.6813980057308376,0.7668589475113956,-0.07951095111745987,-0.06692216144933427,0.012
0.864,0.6726562043509152,0.7752124923017774,-0.07838847854351494,-0.06781444418348181,0.012
0.876,0.6638151411970522,0.7834656001657795,-0.07725763327993995,-0.06869621112591306,0.012
0.888,0.6548759241264873,0.7916171007454892,-0.07611856116631088,-0.06956729137159057,0.012
0.9,0.645839675900161,0.7996658357900414,-0.07497140617057862,-0.07042751805316239,0.012
0.912,0.6367075340131271,0.8076106593429028,-0.07381631064850591,-0.07127672822617548,0.012
0.924,0.6274806505242749,0.8154504379269738,-0.07265341558044458,-0.07211476276148887,0.012
0.936,0.6181601918853066,0.8231840507275237,-0.071482860787631,-0.07294146624441655,0.012
0.9480000000000001,0.6087473387689053,0.8308103897729391,-0.07030478512938831,-0.07375668688018067,0.012
0.96,0.5992432858960562,0.8383283601133065,-0.0691193266829977,-0.07456027640523777,0.012
0.972,0.5896492418624635,0.8457368799968021,-0.06792662290785456,-0.07535209000409782,0.012
0.984,0.5799664289640322,0.8530348810439011,-0.06672681079498322,-0.07613198623133677,0.012
0.996,0.5701960830213715,0.8602213084193948,-0.06552002700319548,-0.07689982693842468,0.012
1.008,0.5603394532032882,0.8672951210022124,-0.06430640798296583,-0.07765547720507904,0.012
1.02,0.5503978018492451,0.8742552915530382,-0.06308609008915855,-0.07839880527485654,0.012
1.032,0.5403724042907537,0.8811008068797236,-0.06185920968330727,-0.07912968249473384,0.012
1.044,0.5302645486716804,0.8878306680004798,-0.06062590322627237,-0.0798479832584289,0.012
1.056,0.5200755357674438,0.8944438903048487,-0.05938630736230177,-0.08055358495318865,0.012
1.068,0.5098066788030964,0.9009395037124434,-0.058140558994895564,-0.08124636790988515,0.012
1.08,0.4994593032702565,0.9073165528294452,-0.05688879535517444,-0.08192621535619193,0.012
1.092,0.4890347467429015,0.9135740971028575,-0.055631154063400245,-0.0825930133726207,0.012
1.104,0.4785343586919934,0.9197112109724958,-0.05436777318423669,-0.08324665085131344,0.012
1.116,0.4679595002989415,0.9257269840207164,-0.05309879127587003,-0.08388701945736532,0.012
1.1280000000000001,0.4573115442678878,0.9316205211198636,-0.05182434743393394,-0.08451401359252153,0.012
1.1400000000000001,0.44659187463681904,0.9373909425774355,-0.050544581330400185,-0.08512753036113385,0.012
1.1520000000000001,0.43580188658749586,0.9430373842789499,-0.049259633247645596,-0.08572746953822374,0.012
1.164,0.42494298625420673,0.9485589978285022,-0.04796964410837656,-0.08631373353952343,0.012
1.176,0.414016590531337,0.9539549506870117,-0.046674755501570964,-0.08688622739336527,0.012
1.188,0.4030241268797682,0.9592244263081349,-0.04537510970457159,-0.08744485871431973,0.012
1.2,0.3919670331321023,0.9643666242718443,-0.044070849701781434,-0.08798953767847761,0.012
1.212,0.38084675729671924,0.9693807604156555,-0.042762119200450144,-0.08852017700024728,0.012
1.224,0.36966475736067506,0.974266066963498,-0.041449062643192924,-0.08903669191059471,0.012
1.236,0.35842250109144824,0.9790217926522127,-0.04013182521779601,-0.08953900013665139,0.012
1.248,0.34712146583754055,0.9836472028556712,-0.038810552864638304,-0.09002702188256029,0.012
1.26,0.33576313832794846,0.9881415797064976,-0.03748539228170955,-0.09050067981153154,0.012
1.272,0.3243490144705067,0.9925042222153951,-0.03615649092724116,-0.09095989902899237,0.012
1.284,0.31288059914912647,0.9967344463880559,-0.0348239970207187,-0.09140460706677578,0.012
1.296,0.3013594060199322,1.0008315853396397,-0.033488059541280535,-0.09183473386828922,0.012
1.308,0.289786957306317,1.0047949894068315,-0.03214882822501153,-0.09225021177459558,0.012
1.32,0.27816478359292507,1.008624026257439,-0.03080645356051548,-0.09265097551132584,0.012
1.332,0.2664944236185851,1.0123180809975427,-0.029461086782478496,-0.0930369621764009,0.012
1.344,0.25477742406820014,1.0158765562761767,-0.028112879864305107,-0.09340811122849635,0.012
1.356,0.24301533936361996,1.0192988723875307,-0.026761985509051733,-0.09376436447617165,0.012
1.368,0.23120973145350854,1.0225844673706674,-0.025408557139484422,-0.09410566606765736,0.012
1.3800000000000001,0.21936216960222335,1.0257327971067387,-0.024052748886775,-0.09443196248124286,0.012
1.3920000000000001,0.20747423017773198,1.0287433354136968,-0.022694715577956437,-0.0947432025162187,0.012
1.4040000000000001,0.19554749643857705,1.0316155741384858,-0.021334612722636592,-0.09503933728430525,0.012
1.416,0.18358355831991688,1.0343490232467087,-0.019972596498757156,-0.09532032020157244,0.012
1.428,0.17158401221865296,1.0369432109097527,-0.018608823737364055,-0.0955861069808126,0.012
1.44,0.1595504607776794,1.0393976835893746,-0.017243451906660212,-0.09583665562429511,0.012
1.452,0.14748451266925877,1.0417120061197231,-0.015876639095104395,-0.09607192641689011,0.012
1.464,0.1353877823775608,1.0438857617868031,-0.014508543994097067,-0.09629188191954663,0.012
1.476,0.12326188998037656,1.0459185524053627,-0.013139325879664376,-0.09649648696305002,0.012
1.488,0.11110846093003798,1.047809998393197,-0.011769144593896996,-0.09668570864210935,0.012
1.5,0.09892912583355765,1.049559738842867,-0.01039816052575393,-0.09685951630964373,0.012
1.512,0.08672552023202368,1.0511674315908126,-0.009026534590784507,-0.09701788157135338,0.012
1.524,0.07449928437926207,1.0526327532838633,-0.007654428210981834,-0.09716077828045044,0.012
1.536,0.06225206301979831,1.053955399443133,-0.006282003294264982,-0.09728818253257732,0.012
1.548,0.049985505166141725,1.0551350845252923,-0.004909422212950432,-0.09740007266093231,0.012
1.56,0.03770126387541438,1.0561715419812099,-0.0035368477818744637,-0.09749642923146773,0.012
1.572,0.025400996025353048,1.0570645243119634,-0.002164443236882363,-0.09757723503826199,0.012
1.584,0.01308636208971134,1.0578138031221973,-0.0007923722121621068,-0.09764247509897706,0.012
1.596,0.0007590259130808852,1.0584191691708387,0.0005792012825738269,-0.09769213665036736,0.012
1.608,-0.011579345514832723,1.058880432419154,0.0019501128844954252,-0.09772620914391439,0.012
1.62,-0.023927082285461282,1.0591974220761422,0.0033201979015320404,-0.09774468424149463,0.012
1.6320000000000001,-0.036282511798119005,1.0593699866412627,0.0046892913357119426,-0.09774755581100969,0.012
1.6440000000000001,-0.04864395898721993,1.0593979939444869,0.006057227906675067,-0.09773481992218747,0.012
1.6560000000000001,-0.06100974654993599,1.0592813311836737,0.007423842075862552,-0.09770647484224915,0.012
1.668,-0.07337819517427172,1.059019904959258,0.008788968070896352,-0.09766252103161399,0.012
1.68,-0.08574762376752468,1.0586136413062532,0.010152439909374422,-0.09760296113965605,0.012
1.692,-0.09811634968510699,1.0580624857235612,0.011514091423435069,-0.09752780000032057,0.012
1.704,-0.11048268895969801,1.0573664032005852,0.012873756285389781,-0.09743704462777991,0.012
1.716,-0.12284495653069877,1.056525378241138,0.014231268031204003,-0.09733070421200196,0.012
1.728,-0.13520146647396505,1.0555394148846546,0.015586460085864395,-0.09720879011425598,0.012
1.74,-0.1475505322317814,1.0544085367246887,0.01693916578922483,-0.09707131586257756,0.012
1.752,-0.1598904668430582,1.0531327869247045,0.018289218420188824,-0.09691829714711098,0.012
1.764,-0.1722195831737121,1.0517122282311546,0.019636451222124762,-0.09674975181538059,0.012
1.776,-0.1845361941472117,1.0501469429838424,0.02098069742843922,-0.09656569986748043,0.012
1.788,-0.19683861297524757,1.0484370331235682,0.02232179028773018,-0.0963661634511217,0.012
1.8,-0.20912515338850934,1.0465826201970545,0.023659563089357682,-0.09615116685660041,0.012
1.812,-0.2213941298675298,1.0445838453591574,0.0249938491889532,-0.09592073651162014,0.012
1.824,-0.23364385787357386,1.0424408693723484,0.02632448203384108,-0.09567490097600029,0.012
1.836,-0.24587265407953945,1.0401538726034834,0.027651295188624303,-0.09541369093625196,0.012
1.848,-0.2580788366008426,1.0377230550178451,0.02897412236067165,-0.09513713919998334,0.012
1.86,-0.27026072522625133,1.0351486361704638,0.03029279742587132,-0.09484528069022957,0.012
1.872,-0.2824166416486489,1.0324308551947186,0.03160715445443163,-0.09453815243952679,0.012
1.8840000000000001,-0.2945449096956855,1.0295699707882144,0.0329170277360058,-0.0942157935838992,0.012
1.8960000000000001,-0.3066438555602955,1.0265662611959434,0.03422225180529459,-0.09387824535673595,0.012
1.9080000000000001,-0.3187118080310471,1.0234200241907268,0.03552266146809124,-0.0935255510823545,0.012
1.92,-0.3307470987222946,1.0201315770509338,0.03681809182663276,-0.09315775616947963,0.012
1.932,-0.3427480623041045,1.016701256535495,0.03810837830520253,-0.09277490810459632,0.012
1.944,-0.3547130367319249,1.0131294188561968,0.0393933566756175,-0.0923770564450308,0.012
1.956,-0.3666403634759616,1.0094164396472656,0.0406728630826132,-0.09196425281188514,0.012
1.968,-0.3785283877502465,1.005562713932251,0.041946734068828206,-0.09153655088277368,0.012
1.98,-0.39037545874134594,1.0015686560881951,0.04321480660084376,-0.09109400638442278,0.012
1.992,-0.4021799298367009,0.9974346998071147,0.04447691809510523,-0.09063667708499779,0.012
2.004,-0.4139401588525492,0.9931612980547738,0.045732906441630305,-0.09016462278628179,0.012
2.016,-0.4256545082614149,0.9887489230267748,0.04698261002989934,-0.08967790531564201,0.012
2.028,-0.43732134541912504,0.9841980661019569,0.04822586777479998,-0.0891765885177982,0.012
2.04,-0.44893904279132585,0.9795092377931169,0.04946251914063016,-0.08866073824640353,0.012
2.052,-0.4605059781794696,0.9746829676950469,0.050692404166363225,-0.08813042235536805,0.012
2.064,-0.47202053494624013,0.9697198044299092,0.051915363490643074,-0.08758571069003196,0.012
2.076,-0.483481102240387,0.9646203155899397,0.05313123837661671,-0.0870266750780937,0.012
2.088,-0.494886075220939,0.9593850876774954,0.05433987073699864,-0.08645338932035962,0.012
2.1,-0.5062338552807653,0.9540147260424514,0.0555411031583839,-0.08586592918121294,0.012
2.112,-0.5175228502694547,0.9485098548169499,0.05673477892506629,-0.08526437237896012,0.012
2.124,-0.5287514747154811,0.9428711168475179,0.057920742044466955,-0.08464879857588947,0.012
2.136,-0.5399181500476316,0.9370991736245471,0.059098837271537086,-0.08401928936811132,0.012
2.148,-0.5510213048156571,0.9311947052091595,0.060268910132627695,-0.08337592827526752,0.012
2.16,-0.5620593749101221,0.925158410157459,0.06143080694916492,-0.08271880072989912,0.012
2.172,-0.573030803781424,0.9189910054421754,0.06258437486206425,-0.08204799406666385,0.012
2.184,-0.5839340426579475,0.912693226371718,0.06372946185605599,-0.08136359751134137,0.012
2.196,-0.5947675507633288,0.9062658265066394,0.06486591678254339,-0.08066570216959601,0.012
2.208,-0.6055297955327982,0.89970957757353,0.06599358938389877,-0.07995440101548024,0.012
2.22,-0.6162192528285668,0.8930252693763392,0.06711233031606367,-0.07922978887980126,0.012
2.232,-0.6268344071542413,0.8862137097051497,0.06822199117307681,-0.07849196243818835,0.012
2.244,-0.6373737518682185,0.8792757242424012,0.06932242451001258,-0.07774102019895146,0.012
2.2560000000000002,-0.647835789396046,0.8722121564665865,0.07041348386516377,-0.0769770624907622,0.012
2.2680000000000002,-0.6582190314417107,0.8650238675534239,0.0714950237833647,-0.07620019145005585,0.012
2.2800000000000002,-0.6685219991978308,0.8577117362745189,0.07256689983911224,-0.0754105110082417,0.012
2.2920000000000003,-0.6787432235547194,0.850276658893533,0.07362896865986812,-0.0746081268787,0.012
2.3040000000000003,-0.6888812453082933,0.8427195490598631,0.0746810879466775,-0.073793146543502,0.012
2.316,-0.6989346153667897,0.8350413376998544,0.0757231164977874,-0.07296567923993624,0.012
2.328,-0.7089018949562831,0.8272429729055493,0.07675491423082281,-0.07212583594689193,0.012
2.34,-0.7187816558249427,0.8193254198209949,0.07777634220392082,-0.07127372937086829,0.012
2.352,-0.7285724804460307,0.811289660526121,0.07878726263786673,-0.07040947393188546,0.012
2.364,-0.7382729622195976,0.8031366939181962,0.07978753893876966,-0.0695331857491377,0.012
2.376,-0.7478817056728493,0.7948675355908867,0.08077703571863948,-0.06864498262639707,0.012
2.388,-0.7573973266591596,0.7864832177109236,0.08175561881623139,-0.06774498403724216,0.012
2.4,-0.7668184525556963,0.7779847888924024,0.0827231553193748,-0.06683331111001323,0.012
2.412,-0.7761437224596446,0.7693733140687229,0.08367951358441417,-0.06591008661266873,0.012
2.424,-0.7853717873829805,0.7606498743621879,0.0846245632582705,-0.06497543493728752,0.012
2.436,-0.7945013104457875,0.7518155669512798,0.08555817529961729,-0.06402948208437653,0.012
2.448,-0.8035309670680731,0.7428715049356273,0.08648022199698158,-0.06307235564710645,0.012
2.46,-0.8124594451600701,0.7338188171986808,0.08739057699069575,-0.0621041847951167,0.012
2.472,-0.8212854453109887,0.7246586482681138,0.08828911529213057,-0.061125100258302645,0.012
2.484,-0.8300076809761933,0.7153921581739675,0.08917571330347096,-0.06013523431032297,0.012
2.496,-0.8386248786627803,0.7060205223045594,0.09005024883904378,-0.05913472075179893,0.012
2.508,-0.8471357781135297,0.6965449312601624,0.09091260114257382,-0.05812369489347535,0.012
2.52,-0.8555391324892021,0.6869665907044926,0.09176265090742453,-0.05710229353906371,0.012
2.532,-0.8638337085491592,0.6772867212140038,0.09260028029431044,-0.05607065496792707,0.012
2.544,-0.8720182868302733,0.6675065581250239,0.09342537295128839,-0.05502891891752526,0.012
2.556,-0.8800916618241181,0.6576273513787401,0.09423781403456122,-0.053977226565718794,0.012
2.568,-0.8880526421523923,0.6476503653640615,0.09503749022199193,-0.052915720512848985,0.012
2.58,-0.8959000507405722,0.637576878758375,0.09582428973382262,-0.05184454476352762,0.012
2.592,-0.903632724989747,0.6274081843662154,0.09659810235193866,-0.050763844708386685,0.012
2.604,-0.9112495169466394,0.6171455889558671,0.09735881943570446,-0.049673767105557154,0.012
2.616,-0.9187492934717572,0.6067904130939259,0.09810633393896673,-0.04857446006191868,0.012
2.628,-0.926130936405675,0.5963439909778316,0.09884054042912505,-0.04746607301427819,0.012
2.64,-0.9333933427334091,0.5858076702664059,0.09956133510378473,-0.04634875671014882,0.012
2.652,-0.9405354247468667,0.5751828119084001,0.10026861580626045,-0.04522266318859103,0.012
2.664,-0.9475561102053454,0.5644707899690907,0.10096228204359958,-0.044087945760759695,0.012
2.676,-0.9544543424940585,0.553672991454936,0.10164223500108927,-0.04294475899017769,0.012
2.688,-0.9612290807806627,0.5427908161363211,0.10230837756079492,-0.04179325867301653,0.012
2.7,-0.9678793001697693,0.5318256763684047,0.10296061431752301,-0.04063360181797471,0.012
2.712,-0.9744039918554119,0.5207789969101054,0.10359885159104865,-0.03946594662621994,0.012
2.724,-0.9808021632714485,0.5096522147412398,0.10422299744377739,-0.03829045247103924,0.012
2.736,-0.9870728382398801,0.4984467788778356,0.1048329616974919,-0.037107279877239385,0.012
2.748,-0.9932150571170606,0.4871641501856523,0.10542865594520867,-0.03591659050056695,0.012
2.7600000000000002,-0.9992278769377749,0.4758058011919238,0.10600999356681706,-0.034718547106742825,0.012
2.7720000000000002,-1.0051103715571679,0.4643732158953561,0.10657688974436308,-0.033513313550578516,0.012
2.7840000000000003,-1.010861631790505,0.45286788957439383,0.10712926147731627,-0.032301054754721115,0.012
2.7960000000000003,-1.0164807655507357,0.44129132859379266,0.1076670275926408,-0.03108193668829795,0.012
2.8080000000000003,-1.0219668979838419,0.4296450502095132,0.10819010876093049,-0.02985612634553725,0.012
2.82,-1.0273191716019632,0.41793058237196734,0.10869842751113645,-0.028623791724010417,0.012
2.832,-1.032536746414262,0.40614946352763714,0.10919190823955871,-0.027385101802922307,0.012
2.844,-1.0376188000555133,0.39430324241909986,0.10967047722713752,-0.026140226521115473,0.012
2.856,-1.042564527912414,0.382393477883476,0.11013406264945846,-0.024889336755015812,0.012
2.868,-1.0473731432475692,0.37042173864933775,0.11058259459008513,-0.023632604296413007,0.012
2.88,-1.052043877321159,0.35838960313208823,0.11101600505254172,-0.02237020183004912,0.012
2.892,-1.0565759795102492,0.3462986592278569,0.11143422797063285,-0.021102302911138793,0.012
2.904,-1.0609687174257465,0.3341505041059239,0.1118371992240268,-0.01982908194275179,0.012
2.916,-1.065221377026959,0.3219467439997088,0.1122248566449322,-0.018550714153025893,0.012
2.928,-1.0693332627337626,0.30968899399634364,0.11259714002938837,-0.017267375572183497,0.012
2.94,-1.073303697536349,0.2973788778248666,0.11295399115300908,-0.015979243009632604,0.012
2.952,-1.077132023102537,0.28501802764305584,0.11329535377691213,-0.014686494030768493,0.012
2.964,-1.0808175998826295,0.2726080838229404,0.11362117365657554,-0.013389306933637712,0.012
2.976,-1.0843598072118092,0.2601506947350033,0.1139313985569459,-0.012087860725681132,0.012
2.988,-1.0877580434100471,0.2476475165311209,0.11422597825796277,-0.01078233510012705,0.012
3.0,-1.0910117258795105,0.23510021292625363,0.11450486456566444,-0.009472910412325675,0.012
3.012,-1.0941202911994572,0.22251045497892902,0.11476801132203684,-0.008159767656170658,0.012
3.024,-1.0970831952186033,0.20987992087052948,0.1150153744100092,-0.006843088440206202,0.012
3.036,-1.0998999131449436,0.1972102956834339,0.11524691176652402,-0.005523054963695095,0.012
3.048,-1.1025699396330138,0.18450327117802906,0.11546258338868143,-0.004199849992539306,0.012
3.06,-1.105092788868585,0.1717605455686203,0.11566235133927738,-0.0028736568351996894,0.012
3.072,-1.1074679946507642,0.15898382329827818,0.11584617975911726,-0.0015446593185473034,0.012
3.084,-1.1096951104715047,0.14617481481264843,0.11601403487281486,-0.00021304176340741776,0.012
3.096,-1.111773709592498,0.1333352363327513,0.11616588499402769,0.001121011039796116,0.012
3.108,-1.1137033851194453,0.1204668096268027,0.1163017005327554,0.0024573138554071505,0.012
3.12,-1.11548375007369,0.10757126178109172,0.11642145400464765,0.003795681027261466,0.012
3.132,-1.1171144374612014,0.09465032496993697,0.11652512003210777,0.005135926503222699,0.012
3.144,-1.1185951003389007,0.08170573622476188,0.1166126753543622,0.006477863859885247,0.012
3.156,-1.119925411878314,0.06873923720230758,0.11668409883304368,0.007821306327491229,0.012
3.168,-1.1211050654265413,0.05575257395202633,0.11673937145399574,0.009166066814616514,0.012
3.18,-1.1221337745645392,0.04274749668268048,0.11677847633696814,0.010511957933183602,0.012
3.192,-1.1230112731626927,0.029725759528179296,0.11680139873537579,0.011858792023442533,0.012
3.204,-1.1237373154336798,0.016689120312680078,0.11680812604418356,0.013206381178919813,0.012
3.216,-1.1243116759826155,0.0036393403149964088,0.11679864780431432,0.014554537271635581,0.012
3.228,-1.1247341498544583,-0.009421815967667072,0.11677295570447035,0.01590307197716978,0.012
3.24,-1.1250045525786845,-0.022492581056612407,0.11673104358453401,0.017251796799874874,0.012
3.2520000000000002,-1.125122720211212,-0.03557118472915549,0.116672907440906,0.01860052309809479,0.012
3.2640000000000002,-1.1250885093735639,-0.04865585425670296,0.11659854542799392,0.019949062109371418,0.012
3.2760000000000002,-1.1249017972892794,-0.06174481464337136,0.1165079578597163,0.021297224975951323,0.012
3.2880000000000003,-1.1245624818175408,-0.07483628886511198,0.11640114721503891,0.022644822769987805,0.012
3.3000000000000003,-1.1240704814840334,-0.08792849810932063,0.11627811813668443,0.023991666518916155,0.012
3.3120000000000003,-1.1234257355090187,-0.1010196620148825,0.1161388774351213,0.02533756723093461,0.012
3.3240000000000003,-1.122628203832614,-0.11410799891263569,0.1159834340903666,0.026682335920371614,0.012
3.336,-1.121677867137283,-0.1271917260662098,0.11581179924973173,0.02802578363317476,0.012
3.348,-1.1205747268675192,-0.1402690599132193,0.11562398623017522,0.02936772147241129,0.012
3.36,-1.1193188052467269,-0.15333821630676225,0.11542001052304152,0.03070796062368597,0.012
3.372,-1.1179101452912905,-0.1663974107572061,0.1151998897898433,0.03204631238066735,0.012
3.384,-1.1163488108218294,-0.17944485867422652,0.11496364385837798,0.03338258817057849,0.012
3.396,-1.1146348864716347,-0.192478775609054,0.11471129473089936,0.0347165995797285,0.012
3.408,-1.1127684776922824,-0.20549737749691352,0.11444286658068115,0.036048158379076156,0.012
3.42,-1.1107497107564221,-0.218498880899607,0.1141583857486057,0.03737707654959799,0.012
3.432,-1.1085787327577417,-0.23148150324822225,0.11385788074250525,0.0387031663078492,0.012
3.444,-1.1062557116080927,-0.2444434630859193,0.11354138223441668,0.04002624013149081,0.012
3.456,-1.103780836031795,-0.2573829803107754,0.11320892306210073,0.0413461107847537,0.012
3.468,-1.1011543155570989,-0.27029827641864185,0.11286053822764641,0.042662591343866296,0.012
3.48,-1.0983763805048172,-0.28318757474599676,0.11249626488976983,0.043975495222475125,0.012
3.492,-1.09544728197412,-0.29604910071274193,0.11211614236266287,0.04528463619715417,0.012
3.504,-1.092367291825495,-0.30888108206492404,0.11172021211603478,0.04658982843267179,0.012
3.516,-1.089136702660868,-0.321681749117341,0.11130851776767314,0.047890886507416575,0.012
3.528,-1.0857558278008956,-0.3344493349960051,0.11088110508223337,0.04918762543875488,0.012
3.54,-1.082225001259414,-0.347182075880423,0.11043802196866426,0.05047986070823196,0.012
3.552,-1.0785445777150597,-0.3598782112456653,0.10997931847122899,0.05176740828684423,0.012
3.564,-1.0747149324800576,-0.37253598410418814,0.10950504676580164,0.05305008466026084,0.012
3.576,-1.0707364614661767,-0.3851536412473816,0.10901526116260163,0.05432770685401955,0.012
3.588,-1.0666095811478609,-0.39772943348679957,0.10851001809181016,0.055600092458535144,0.012
3.6,-1.0623347285225313,-0.4102616158950491,0.10798937609611814,0.05686705965417005,0.012
3.612,-1.0579123610680687,-0.42274844804629835,0.10745339583740776,0.05812842723626854,0.012
3.624,-1.0533429566974777,-0.43518819425637856,0.10690214008213816,0.05938401464004883,0.012
3.636,-1.0486270137107327,-0.44757912382243614,0.10633567369045638,0.060633641965445406,0.012
3.648,-1.043765050743818,-0.4599195112621127,0.10575406362022921,0.06187713000193806,0.012
3.66,-1.038757606714959,-0.47220763655220943,0.10515737891476329,0.06311430025331521,0.012
3.672,-1.033605240768052,-0.4844417853668156,0.10454569069188624,0.06434497496218583,0.012
3.684,-1.0283085322132994,-0.4966202493148558,0.10391907213977358,0.06556897713463705,0.012
3.696,-1.0228680804650565,-0.5087413261770303,0.10327759851452889,0.06678613056477811,0.012
3.708,-1.0172845049768924,-0.5208033201421157,0.10262134712417792,0.06799625985901425,0.012
3.72,-1.011558445173874,-0.5328045420425888,0.10195039731955413,0.06919919046037659,0.012
3.732,-1.0056905603820807,-0.5447433095895472,0.10126483049495949,0.07039474867285467,0.012
3.744,-0.9996815297553571,-0.5566179476068859,0.10056473006917654,0.07158276168541722,0.012
3.7560000000000002,-0.9935320521993071,-0.5684267882647086,0.09985018147733671,0.07276305759601875,0.012
3.7680000000000002,-0.987242846292545,-0.5801681713119298,0.09912127216882238,0.07393546543560259,0.012
3.7800000000000002,-0.9808146502052036,-0.5918404443080443,0.09837809159211242,0.07509981519187203,0.012
3.7920000000000003,-0.9742482216147182,-0.6034419628540227,0.09762073117986558,0.07625593783298079,0.012
3.8040000000000003,-0.9675443376188819,-0.6149710908223143,0.09684928434756346,0.07740366533114162,0.012
3.8160000000000003,-0.9607037946461983,-0.6264262005859107,0.09606384648009447,0.07854283068613022,0.012
3.8280000000000003,-0.9537274083635261,-0.6378056732464479,0.09526451491320298,0.07967326794861052,0.012
3.84,-0.9466160135810385,-0.6491078988613087,0.09445138893271698,0.0807948122433979,0.012
3.852,-0.9393704641544973,-0.6603312766697029,0.09362456975826028,0.08190729979251277,0.012
3.864,-0.9319916328848615,-0.6714742153176821,0.09278416052755434,0.08301056793823847,0.012
3.876,-0.9244804114152368,-0.6825351330820655,0.09193026629278833,0.08410445516596532,0.012
3.888,-0.9168377101251808,-0.6935124580932412,0.09106299400458262,0.08518880112683647,0.012
3.9,-0.9090644580223738,-0.7044046285568191,0.09018245249316115,0.08626344666038133,0.012
3.912,-0.9011616026316648,-0.7152100929740915,0.08928875246242507,0.08732823381695187,0.012
3.924,-0.8931301098815174,-0.7259273103612832,0.08838200647895356,0.08838300587999459,0.012
3.936,-0.8849709639878545,-0.7365547504675503,0.08746232895041928,0.08942760738822653,0.012
3.948,-0.8766851673353218,-0.7470908939917079,0.08652983611445242,0.09046188415756262,0.012
3.96,-0.8682737403559897,-0.7575342327976433,0.08558464602953464,0.09148568330299955,0.012
3.972,-0.8597377214054956,-0.7678832701283947,0.08462687855511186,0.09249885326032903,0.012
3.984,-0.8510781666366545,-0.7781365208188589,0.083656655338753,0.09350124380756508,0.012
3.996,-0.8422961498705386,-0.7882925115071032,0.08267409980272422,0.09449270608638827,0.012
4.008,-0.833392762465059,-0.798349780844247,0.08167933712892905,0.09547309262328874,0.012
4.0200000000000005,-0.8243691131810476,-0.8083068797028833,0.08067249424057277,0.0964422573506285,0.012
