t,first_x,first_z,first_xdot,first_zdot,second_x,second_z,second_xdot,second_zdot,third_x,third_z,third_xdot,third_zdot
10.16,-1.3446548082722984,-0.6489057921046288,,,-1.2798015326943115,-0.6245422034681906,,,-1.2799726261515019,-0.6240217808004443,,
10.17,-1.3388142925004247,-0.6621745115365313,,,-1.27411301205306,-0.6371488441425013,,,-1.2742893869387337,-0.6366294183863744,,
10.18,-1.3328429780031485,-0.6753910999430812,,,-1.2683003879499632,-0.6497039904398172,,,-1.2684820411593882,-0.6491856147508104,,
10.19,-1.3267413259251608,-0.68855426976489,,,-1.2623641236504868,-0.6622064219292971,,,-1.2625510515479985,-0.661689149497631,,
10.200000000000001,-1.3205098100675936,-0.701662737477136,,,-1.256304694408789,-0.6746549223171532,,,-1.2564968928268887,-0.6741388063625039,,
10.21,-1.3141489168531992,-0.7147152237138034,,,-1.250122587431101,-0.6870482795642964,,,-1.250320051669453,-0.686533373330515,,
10.22,-1.3076591452903121,-0.7277104533916254,,,-1.2438183018379523,-0.6993852860036619,,,-1.2440210266626093,-0.6988716427534795,,
10.23,-1.3010410069355953,-0.7406471558337208,,,-1.2373923486252452,-0.7116647384572022,,,-1.2376003282676968,-0.7111524114669185,,
10.24,-1.2942950258555734,-0.75352406489291,,,-1.2308452506241838,-0.7238854383525365,,,-1.2310584787807335,-0.7233744809066966,,
10.25,-1.2874217385869555,-0.7663399190747019,,,-1.2241775424600556,-0.7360461918392459,,,-1.2243960122909832,-0.7355366572253014,,
10.26,-1.2804216940957511,-0.779093461659936,,,-1.2173897705098733,-0.7481458099048031,,,-1.2176134746388667,-0.747637751407761,,
10.27,-1.2732954537351813,-0.7917834408270705,,,-1.2104824928588784,-0.7601831084901244,,,-1.2107114233723615,-0.759676579387183,,
10.28,-1.2660435912023884,-0.8044086097741046,,,-1.2034562792559085,-0.7721569086047343,,,-1.2036904277025025,-0.7716519621599072,,
10.290000000000001,-1.258666692493947,-0.8169677268401203,,,-1.196311711067634,-0.7840660364415302,,,-1.1965510684576997,-0.7835627259002583,,
10.3,-1.2511653558601805,-0.8294595556264369,,,-1.1890493812316671,-0.795909323491137,,,-1.1892939380367826,-0.7954077020748901,,
10.31,-1.2435401917582858,-0.8418828651173609,,,-1.1816698942085453,-0.8076856066558404,,,-1.181919640361191,-0.8071857275567076,,
10.32,-1.2357918228042692,-0.8542364298005239,,,-1.174173865932595,-0.8193937283630875,,,-1.1744287908257398,-0.8188956447383575,,
10.33,-1.2279208837236988,-0.8665190297867954,,,-1.1665619237616787,-0.8310325366785437,,,-1.166822016248527,-0.8305363016452766,,
10.34,-1.2199280213012742,-0.8787294509297574,,,-1.1588347064258278,-0.8426008854186955,,,-1.1590999548195884,-0.8421065520482843,,
10.35,-1.211813894329222,-0.8908664849447316,,,-1.1509928639747695,-0.8540976342629876,,,-1.1512632560485043,-0.8536052555757125,,
10.36,-1.2035791735545154,-0.9029289295273464,,,-1.1430370577243463,-0.8655216488654838,,,-1.1433125807107825,-0.8650312778250578,,
10.370000000000001,-1.195224541624926,-0.9149155884716313,,,-1.1349679602018372,-0.8768718009660407,,,-1.1352486007933662,-0.8763834904741483,,
10.38,-1.1867506930339116,-0.92682527178763,,,-1.1267862550901824,-0.8881469685009832,,,-1.1270719994387843,-0.8876607713918119,,
10.39,-1.1781583340643413,-0.9386567958185166,,,-1.1184926371711164,-0.8993460357132713,,,-1.1187834708884603,-0.8988620047480375,,
10.4,-1.1694481827310665,-0.9504089833572077,,,-1.1100878122672155,-0.9104678932621474,,,-1.1103837204247446,-0.909986081123616,,
10.41,-1.160620968722339,-0.9620806637624559,,,-1.1015724971828624,-0.9215114383322531,,,-1.1018734643119092,-0.9210318976192526,,
10.42,-1.151677433340083,-0.973670673074415,,,-1.0929474196441338,-0.9324755747422054,,,-1.0932534297361247,-0.9319983579641378,,
10.43,-1.1426183294390242,-0.9851778541296647,,,-1.0842133182376164,-0.9433592130526213,,,-1.0845243547444139,-0.942884372623968,,
10.44,-1.133444421364681,-0.9966010566756844,,,-1.0753709423481552,-0.9541612706735795,,,-1.0756869881822668,-0.953688858908404,,
10.450000000000001,-1.124156484890225,-1.007939137484764,,,-1.06642105209554,-0.9648806719715107,,,-1.0667420896305517,-0.9644107410779589,,
10.46,-1.1147553071522118,-1.0191909604673408,,,-1.0573644182701347,-0.975516348375504,,,-1.0576904293411544,-0.9750489504503004,,
10.47,-1.105241686585192,-1.0303553967847519,,,-1.0482018222674567,-0.9860672384830196,,,-1.0485327881715683,-0.9856024255059637,,
10.48,-1.095616432855203,-1.0414313249613902,,,-1.0389340560217082,-0.9965322881649978,,,-1.039269957518497,-0.9960701119934581,,
10.49,-1.0858803667921508,-1.0524176309962534,,,-1.0295619219382686,-1.0069104506703541,,,-1.029902739250468,-1.0064509630337615,,
10.5,-1.076034320321086,-1.0633132084738748,,,-1.0200862328251519,-1.0172006867298484,,,-1.0204319456392588,-1.01674393922419,,
10.51,-1.0660791363923776,-1.0741169586746253,,,-1.0105078118234347,-1.0274019646593215,,,-1.0108583992904043,-1.026948008741634,,
10.52,-1.0560156689107942,-1.0848277906843753,,,-1.0008274923366618,-1.0375132604622843,,,-1.001182933072739,-1.0370621474451498,,
10.53,-1.0458447826634953,-1.0954446215035056,,,-0.9910461179592333,-1.0475335579318532,,,-0.9914063900467245,-1.047085338977895,,
10.540000000000001,-1.03556735324694,-1.1059663761552576,,,-0.9811645424037825,-1.0574618487520207,,,-0.9815296233918958,-1.0570165748684015,,
10.55,-1.025184266992719,-1.1163919877934099,,,-0.9711836294275474,-1.067297132598249,,,-0.9715534963334289,-1.0668548546311736,,
10.56,-1.014696420892315,-1.1267203978092728,,,-0.9611042527577441,-1.0770384172373806,,,-0.9614788820673887,-1.0765991858665995,,
10.57,-1.004104722520801,-1.1369505559379893,,,-0.9509272960159475,-1.086684718626852,,,-0.9513066636852097,-1.0862485843601704,,
10.58,-0.9934100899594778,-1.147081420364131,,,-0.9406536526414866,-1.096235061013204,,,-0.9410377340972713,-1.0958020741809937,,
10.59,-0.9826134517174614,-1.1571119578265803,,,-0.9302842258138603,-1.1056884770298754,,,-0.9306729959552814,-1.1052586877795945,,
10.6,-0.9717157466522259,-1.1670411437226862,,,-0.9198199283741805,-1.1150440077942751,,,-0.9202133615736522,-1.1146174660849897,,
10.61,-0.9607179238891068,-1.1768679622116869,,,-0.9092616827456492,-1.124300703004117,,,-0.9096597528503116,-1.123877458601032,,
10.620000000000001,-0.9496209427397735,-1.1865914063173832,,,-0.8986104208530769,-1.1334576210330134,,,-0.8990131011860124,-1.1330377235020082,,
10.63,-0.9384257726196772,-1.196210478030059,,,-0.887867084041448,-1.1425138290253143,,,-0.8882743474031105,-1.1420973277274864,,
10.64,-0.9271333929644812,-1.205724188407633,,,-0.8770326229935426,-1.1514684029901843,,,-0.8774444416632161,-1.1510553470764013,,
10.65,-0.9157447931454801,-1.2151315576760353,,,-0.8661079976466185,-1.160320427894907,,,-0.8665243433838448,-1.159910866300366,,
10.66,-0.9042609723840164,-1.2244316153287966,,,-0.855094177108164,-1.169068997757409,,,-0.8555150211543641,-1.1686629791962058,,
10.67,-0.8926829396649003,-1.2336234002258422,,,-0.8439921395707264,-1.177713215737991,,,-0.8444174526507839,-1.1773107886976986,,
10.68,-0.8810117136488415,-1.242705960691477,,,-0.8328028722258244,-1.1862521942302626,,,-0.8332326245497543,-1.1858534069665199,,
10.69,-0.8692483225838992,-1.2516783546115573,,,-0.8215273711769526,-1.1946850549512644,,,-0.8219615324416111,-1.1942899554823756,,
10.700000000000001,-0.8573938042159591,-1.2605396495298333,,,-0.8101666413516846,-1.2030109290307738,,,-0.8106051807425559,-1.2026195651323197,,
10.71,-0.8454492056982439,-1.2692889227434578,,,-0.7987216964128826,-1.211228957099784,,,-0.7991645826058623,-1.210841376299244,,
10.72,-0.8334155834998658,-1.2779252613976484,,,-0.7871935586690222,-1.2193382893781466,,,-0.787640759832383,-1.2189545389495338,,
10.73,-0.8212940033134293,-1.2864477625794946,,,-0.7755832589836386,-1.227338085761368,,,-0.776034742779963,-1.2269582127198784,,
10.74,-0.809085539961691,-1.2948555334109004,,,-0.763891836683904,-1.2352275159065553,,,-0.7643475702720498,-1.2348515670032285,,
10.75,-0.7967912773032855,-1.303147691140653,,,-0.752120339468343,-1.2430057593174966,,,-0.7525802895054569,-1.2426337810338925,,
10.76,-0.7844123081375254,-1.3113233632356067,,,-0.7402698233136937,-1.250672005428872,,,-0.7407339559574616,-1.250304043971762,,
10.77,-0.7719497341082829,-1.319381687470976,,,-0.7283413523809248,-1.2582254536895856,,,-0.7288096332916127,-1.257861554985658,,
10.78,-0.7594046656069632,-1.3273218120197245,,,-0.7163359989204146,-1.2656653136452078,,,-0.7168083932631196,-1.2653055233357906,,
10.790000000000001,-0.7467782216745752,-1.3351428955410447,,,-0.7042548431763015,-1.2729908050195236,,,-0.7047313156232793,-1.2726351684553225,,
10.8,-0.7340715299029115,-1.3428441072679156,,,-0.6920989732900148,-1.2802011577951733,,,-0.692579488022924,-1.2798497200310281,,
10.81,-0.721285726334843,-1.3504246270937332,,,-0.6798694852029931,-1.2872956122933832,,,-0.6803540059153611,-1.2869484180830408,,
10.82,-0.7084219553637399,-1.3578836456580012,,,-0.6675674825585997,-1.2942734192527734,,,-0.6680559724582494,-1.2939305130436796,,
10.83,-0.6954813696320248,-1.3652203644310754,,,-0.6551940766032442,-1.3011338399072372,,,-0.6556864984148127,-1.300795265835347,,
10.84,-0.6824651299288698,-1.3724339957979523,,,-0.6427503860867185,-1.307876146062883,,,-0.6432467020541238,-1.3075419479474906,,
10.85,-0.6693744050870443,-1.3795237631410942,,,-0.630237537161755,-1.3144996201740315,,,-0.6307377090508801,-1.3141698415126202,,
10.86,-0.6562103718789238,-1.3864889009222798,,,-0.6176566632828181,-1.3210035554182606,,,-0.6181606523841481,-1.3206782393813727,,
10.870000000000001,-0.6429742149116686,-1.3933286547634758,,,-0.6050089051041371,-1.3273872557704882,,,-0.6055166722355173,-1.3270664451966168,,
10.88,-0.6296671265215807,-1.4000422815267157,,,-0.5922954103769884,-1.333650036076088,,,-0.5928069158862799,-1.3333337734665893,,
10.89,-0.6162903066676505,-1.4066290493929838,,,-0.5795173338462384,-1.339791222123029,,,-0.5800325376143042,-1.3394795496370593,,
10.9,-0.6028449628242998,-1.4130882379400904,,,-0.5666758371461543,-1.345810150713033,,,-0.5671946985895974,-1.3455031101625041,,
10.91,-0.5893323098733331,-1.419419138219534,,,-0.5537720886954938,-1.3517061697317383,,,-0.5542945667696901,-1.3514038025763018,,
10.92,-0.5757535699951054,-1.4256210528323405,,,-0.5408072635918816,-1.3574786382178694,,,-0.5413333167938488,-1.3571809855599197,,
10.93,-0.5621099725589163,-1.4316932960038722,,,-0.5277825435054834,-1.3631269264313983,,,-0.5283121298770757,-1.362834029011104,,
10.94,-0.5484027540126404,-1.4376351936575982,,,-0.5146991165719864,-1.3686504159206954,,,-0.5152321937028268,-1.3683623141110535,,
10.950000000000001,-0.5346331577716041,-1.4434460834878196,,,-0.5015581772848962,-1.3740484995886602,,,-0.5020947023156428,-1.3737652333905768,,
10.96,-0.5208024341067181,-1.44912531503134,,,-0.4883609263871586,-1.379320581757826,,,-0.48890085601261046,-1.3790421907952224,,
10.97,-0.5069118400318753,-1.4546722497380746,,,-0.47510857076211876,-1.3844660782344316,,,-0.47565186123457975,-1.3841926017493784,,
10.98,-0.4929626391906255,-1.4600862610405927,,,-0.46180232332382415,-1.389484416371452,,,-0.4623489304562846,-1.3892158932193297,,
