t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z,F_x,F_z
7.96,0.14506463916024398,1.3119876946188511,-1.26820560859434,0.18679159147609442,-1.3119876946188511,0.14506463916024398,0.04378208602451106,0.04172695231585044,-0.15257428674436704,-0.04080887679592378,-0.006669040449413188,-0.13652710832997106,-0.006669300050907696,-0.13652928384379864
7.97,0.13237153392340606,1.3137943257447688,-1.2703957268522708,0.1745303894597172,-1.3137943257447688,0.13237153392340606,0.043398598892498086,0.04215885553631113,-0.15263423807588244,-0.04217473957954289,-0.005320473904376399,-0.13663891708062836,-0.0053207125170623044,-0.13664109577103825
7.98,0.11965711933582297,1.315478219423548,-1.2724674316884383,0.16224429219844166,-1.315478219423548,0.11965711933582297,0.04301078773510958,0.04258717286261869,-0.15268069622245456,-0.043541655137536404,-0.003970466687004404,-0.13673765397987214,-0.003970684257917687,-0.13673983564374428
7.99,0.10692258092504459,1.3170391324124098,-1.2744204462695052,0.1499344421396963,-1.3170391324124098,0.10692258092504459,0.04261868614290454,0.043011861214651725,-0.15271364740962257,-0.0449094926591404,-0.002619145196907091,-0.13682330118742403,-0.0026193416487285855,-0.13682548562100022
8.0,0.09416910693191691,1.3184768329082726,-1.276254504773774,0.13760198475773877,-1.3184768329082726,0.09416910693191691,0.042222328134498666,0.043432877825821864,-0.1527330791263927,-0.046278121161284824,-0.0012666359450674847,-0.13689584208436845,-0.0012668112759954939,-0.13689802908369497
8.01,0.08139788820031359,1.3197911005774912,-1.277969352423841,0.1252480684476363,-1.3197911005774912,0.08139788820031359,0.04182174815365025,0.04385018024732272,-0.1527389801285239,-0.047647409500827714,8.693423265704325e-05,-0.1369552612763223,8.678007434093703e-05,-0.13695745063693568
8.02,0.06861011806652748,1.3209817265845294,-1.2795647455182333,0.11287384441887904,-1.3209817265845294,0.06861011806652748,0.0414169810662961,0.04426372635235157,-0.15273134044173955,-0.04901722638681121,0.0014414383553429388,-0.13700154459539826,0.0014413054287296361,-0.1370037361123483
8.03,0.05580699224835579,1.3220485136195748,-1.2810404514620177,0.10048046658865974,-1.3220485136195748,0.05580699224835579,0.041008062157557035,0.04467347434030395,-0.15271015136141705,-0.050387440392735613,0.002796749321810843,-0.1370346791021877,0.0027966376378687485,-0.13703687257026226
8.040000000000001,0.04298970873388984,1.3229912759250797,-1.2823962487963874,0.08806909147482997,-1.3229912759250797,0.04298970873388984,0.04059502712869234,0.04507938274094013,-0.15267540545530334,-0.051757919968855155,0.00415273989476983,-0.1370546530877399,0.004152649388585025,-0.1370568483017821
8.05,0.03015946767001558,1.3238098393212312,-1.2836319272272123,0.07564087808853848,-1.3238098393212312,0.03015946767001558,0.040177912094018886,0.0454814104185229,-0.15262709656352166,-0.0531285334544906,0.005509282488798561,-0.13706145607651044,0.005509213215741665,-0.1370636528307436
8.06,0.017317471250611442,1.3245040412303453,-1.2847472876525625,0.06319698782653915,-1.3245040412303453,0.017317471250611442,0.039756753577782744,0.04587951657592771,-0.15256521980552737,-0.05449914909038531,0.006866249471117136,-0.13705507882737633,0.006866201514165699,-0.137057276915554
8.07,0.004464923604509202,1.3250737307001836,-1.2857421421891864,0.05073858436323152,-1.3250737307001836,0.004464923604509202,0.03933158851099727,0.046273660758722315,-0.15248977157409932,-0.05586963503103807,0.008223513219030032,-0.13703551333497588,0.008223486550597946,-0.1370377125509191
8.08,-0.008396969316827513,1.3255187684261893,-1.2866163141979527,0.03826683354239077,-1.3255187684261893,-0.008396969316827513,0.03890245422823657,0.046663802859218284,-0.15240074954114677,-0.05723985935708476,0.009580945865681478,-0.13700275283215024,0.009580940475661357,-0.13700495296945203
8.09,-0.021266999851865753,1.3258390267726383,-1.2873696383082516,0.02578290326862552,-1.3258390267726383,-0.021266999851865753,0.038469388464386745,0.047049903120491274,-0.1522981526567857,-0.058609690087681014,0.010938419372923391,-0.13695679179145293,0.010938435335851754,-0.13695899264317035
8.1,-0.0341439587418106,1.3260343897927025,-1.2880019604413395,0.013287963398561559,-1.3260343897927025,-0.0341439587418106,0.03803242935136297,0.04743192214037216,-0.1521819811536883,-0.05997899519291377,0.012295805730754061,-0.13689762592588206,0.012295843085544421,-0.13689982728487168
8.11,-0.047026635243627615,1.3261047532474277,-1.288513137832646,0.0007831856317787808,-1.3261047532474277,-0.047026635243627615,0.03759161541478173,0.047809820875406396,-0.15205223654217062,-0.06134764260619859,0.013652976906134207,-0.13682525219005326,0.013653035599018183,-0.13682745384939837
8.120000000000001,-0.05991381724329979,1.3260500246236129,-1.288903039053018,-0.01173025659851671,-1.3260500246236129,-0.05991381724329979,0.037146985570594815,0.04818356064478308,-0.1519089216155656,-0.06271550023671502,0.01500980460182788,-0.13673966878253951,0.015009884682493663,-0.13674187053478265
8.13,-0.07280429136927706,1.3258701231506018,-1.289171544028914,-0.02425118823504495,-1.3258701231506018,-0.07280429136927706,0.036698579121687835,0.04855310313423211,-0.15175204045013405,-0.06408243598184957,0.016366160635289617,-0.13664087514566026,0.016366262086190384,-0.1366430767832754
8.14,-0.0856968431061347,1.3255649798159737,-1.289318544061542,-0.03677843270624545,-1.3255649798159737,-0.0856968431061347,0.03624643575443165,0.048918410399889256,-0.1515815984028598,-0.06544831773962817,0.01772191668368084,-0.13652887196690688,0.017722039516391574,-0.13653107328226075
8.15,-0.09859025690840827,1.3251345373801369,-1.2893439418449328,-0.04931081203627867,-1.3251345373801369,-0.09859025690840827,0.03579059553520403,0.049279444872129596,-0.15139760211646044,-0.06681301342118764,0.019076944398739748,-0.13640366117980385,0.01907708864752881,-0.13640586196505
8.16,-0.1114833163146117,1.3245787503898203,-1.2892476514829505,-0.06184714695524415,-1.3245787503898203,-0.1114833163146117,0.03533109890686981,0.049636169359367543,-0.15120005951488502,-0.06817639096322418,0.02043111549615606,-0.1362652459642999,0.020431281134270382,-0.13626744601156118
8.17,-0.12437480406141045,1.3238975851904615,-1.2890295985052407,-0.07438625700958605,-1.3238975851904615,-0.12437480406141045,0.03486798668522084,0.0499885470518244,-0.15098897980653733,-0.06953831834047358,0.021784301618748003,-0.13611363074745642,0.021784488623622988,-0.13611582984888052
8.18,-0.13726350219795816,1.3230910199374928,-1.2886897198821141,-0.08692696067269635,-1.3230910199374928,-0.13726350219795816,0.03440130005537867,0.050336541525261805,-0.15076437348251007,-0.07089866357817326,0.023136374435925866,-0.13594882120382268,0.023136582767045086,-0.13595101915170701
8.19,-0.1501481922003754,1.3221590446065137,-1.2882279640383483,-0.09946807545569306,-1.3221590446065137,-0.1501481922003754,0.033931080568165406,0.05068011674468234,-0.15052625231781883,-0.07225729476454998,0.02448720553004602,-0.13577082425648923,0.024487435232564612,-0.13577302084267812
8.2,-0.16302765508635425,1.321101661002364,-1.2876442908659325,-0.11200841801835923,-1.321101661002364,-0.16302765508635425,0.033457370136431575,0.05101923706799502,-0.15027462937190916,-0.07361408006330299,0.025836666602457647,-0.13557964807622325,0.02583691771690325,-0.13558184309257906
8.21,-0.17590067152989275,1.3199188827670785,-1.2869386717357312,-0.12454680428024581,-1.3199188827670785,-0.17590067152989275,0.032980211031347295,0.05135386724964694,-0.15000951898576964,-0.07496888772607462,0.027184629472054134,-0.13537530208181758,0.02718490195760933,-0.13537749532043605
8.22,-0.18876602197613424,1.3186107353867353,-1.2861110895080732,-0.13708204953191494,-1.3186107353867353,-0.18876602197613424,0.032499645878662164,0.051683972444219295,-0.14973093678246804,-0.07632158610493953,0.028530965916073292,-0.1351577969406561,0.028531259745192928,-0.13515998819348674
8.23,-0.2016224867563154,1.3171772561971864,-1.2851615385422623,-0.14961296854632683,-1.3171772561971864,-0.2016224867563154,0.03201571765492406,0.05200951820998856,-0.1494388996674482,-0.07767204366488768,0.02987554773971368,-0.13492714456804444,0.0298758629352636,-0.13492933362703918
