t,x,z,xdot,zdot
3.15,-3.156223987545408,-1.1507955833199284,-1.0019758690620386,-0.38379236192267485
3.1550000000000002,-3.161233866890718,-1.152714545129571,-1.0019758690620386,-0.3837923619343258
3.16,-3.1662437462360282,-1.154633506939271,-1.0019758690620386,-0.38379236194559857
3.165,-3.1712536255813384,-1.1565524687490265,-1.0019758690620386,-0.3837923619565054
3.17,-3.1762635049266486,-1.1584714305588355,-1.0019758690620386,-0.3837923619670582
3.1750000000000003,-3.1812733842719587,-1.1603903923686965,-1.0019758690620386,-0.3837923619772684
3.18,-3.186283263617269,-1.1623093541786076,-1.0019758690620386,-0.38379236198714717
3.185,-3.191293142962579,-1.1642283159885674,-1.0019758690620386,-0.38379236199670524
3.19,-3.196303022307889,-1.1661472777985742,-1.0019758690620386,-0.38379236200595307
3.1950000000000003,-3.2013129016531994,-1.1680662396086263,-1.0019758690620386,-0.3837923620149007
3.2,-3.2063227809985095,-1.1699852014187226,-1.0019758690620386,-0.3837923620235578
3.205,-3.2113326603438197,-1.1719041632288614,-1.0019758690620386,-0.38379236203193395
3.21,-3.21634253968913,-1.1738231250390414,-1.0019758690620386,-0.3837923620400382
3.215,-3.22135241903444,-1.1757420868492612,-1.0019758690620386,-0.3837923620478793
3.22,-3.22636229837975,-1.1776610486595196,-1.0019758690620386,-0.3837923620554659
3.225,-3.2313721777250604,-1.1795800104698153,-1.0019758690620386,-0.38379236206280626
3.23,-3.2363820570703705,-1.1814989722801472,-1.0019758690620386,-0.3837923620699083
3.235,-3.2413919364156807,-1.183417934090514,-1.0019758690620386,-0.3837923620767798
3.24,-3.246401815760991,-1.1853368959009145,-1.0019758690620386,-0.38379236208342826
3.245,-3.251411695106301,-1.187255857711348,-1.0019758690620386,-0.3837923620898609
3.25,-3.256421574451611,-1.1891748195218128,-1.0019758690620386,-0.3837923620960847
3.255,-3.2614314537969213,-1.1910937813323084,-1.0019758690620386,-0.38379236210210643
3.2600000000000002,-3.2664413331422315,-1.1930127431428335,-1.0019758690620386,-0.3837923621079327
3.265,-3.2714512124875417,-1.1949317049533872,-1.0019758690620386,-0.3837923621135699
3.27,-3.276461091832852,-1.1968506667639687,-1.0019758690620386,-0.383792362119024
3.275,-3.281470971178162,-1.198769628574577,-1.0019758690620386,-0.3837923621243011
3.2800000000000002,-3.286480850523472,-1.2006885903852114,-1.0019758690620386,-0.3837923621294069
3.285,-3.2914907298687823,-1.2026075521958708,-1.0019758690620386,-0.383792362134347
3.29,-3.2965006092140925,-1.2045265140065546,-1.0019758690620386,-0.38379236213912665
3.295,-3.3015104885594027,-1.2064454758172618,-1.0019758690620386,-0.3837923621437512
3.3000000000000003,-3.306520367904713,-1.2083644376279918,-1.0019758690620386,-0.3837923621482256
3.305,-3.311530247250023,-1.2102833994387439,-1.0019758690620386,-0.38379236215255474
3.31,-3.316540126595333,-1.2122023612495172,-1.0019758690620386,-0.3837923621567434
3.315,-3.3215500059406433,-1.2141213230603112,-1.0019758690620386,-0.38379236216079604
3.3200000000000003,-3.3265598852859535,-1.216040284871125,-1.0019758690620386,-0.3837923621647171
3.325,-3.3315697646312636,-1.217959246681958,-1.0019758690620386,-0.3837923621685109
3.33,-3.336579643976574,-1.2198782084928097,-1.0019758690620386,-0.3837923621721816
3.335,-3.341589523321884,-1.2217971703036796,-1.0019758690620386,-0.3837923621757331
3.34,-3.346599402667194,-1.2237161321145669,-1.0019758690620386,-0.38379236217916934
3.345,-3.3516092820125043,-1.225635093925471,-1.0019758690620386,-0.383792362182494
3.35,-3.3566191613578145,-1.2275540557363915,-1.0019758690620386,-0.3837923621857108
3.355,-3.3616290407031246,-1.2294730175473279,-1.0019758690620386,-0.3837923621888231
3.36,-3.366638920048435,-1.2313919793582795,-1.0019758690620386,-0.38379236219183444
3.365,-3.371648799393745,-1.233310941169246,-1.0019758690620386,-0.383792362194748
3.37,-3.376658678739055,-1.2352299029802267,-1.0019758690620386,-0.38379236219756696
3.375,-3.3816685580843653,-1.2371488647912214,-1.0019758690620386,-0.3837923622002944
3.38,-3.3866784374296754,-1.2390678266022295,-1.0019758690620386,-0.38379236220293333
3.3850000000000002,-3.3916883167749856,-1.2409867884132506,-1.0019758690620386,-0.38379236220548657
3.39,-3.3966981961202958,-1.2429057502242842,-1.0019758690620386,-0.3837923622079569
3.395,-3.401708075465606,-1.24482471203533,-1.0019758690620386,-0.3837923622103471
3.4,-3.406717954810916,-1.2467436738463875,-1.0019758690620386,-0.3837923622126597
3.4050000000000002,-3.4117278341562263,-1.2486626356574564,-1.0019758690620386,-0.38379236221489726
3.41,-3.4167377135015364,-1.2505815974685364,-1.0019758690620386,-0.38379236221706214
3.415,-3.4217475928468466,-1.252500559279627,-1.0019758690620386,-0.38379236221915675
3.42,-3.4267574721921568,-1.2544195210907279,-1.0019758690620386,-0.38379236222118335
3.4250000000000003,-3.431767351537467,-1.2563384829018387,-1.0019758690620386,-0.38379236222314417
3.43,-3.436777230882777,-1.258257444712959,-1.0019758690620386,-0.3837923622250413
3.435,-3.4417871102280873,-1.2601764065240888,-1.0019758690620386,-0.3837923622268769
3.44,-3.4467969895733974,-1.2620953683352276,-1.0019758690620386,-0.38379236222865293
3.4450000000000003,-3.4518068689187076,-1.264014330146375,-1.0019758690620386,-0.3837923622303713
3.45,-3.4568167482640177,-1.2659332919575312,-1.0019758690620386,-0.38379236223203383
3.455,-3.461826627609328,-1.2678522537686954,-1.0019758690620386,-0.38379236223364244
3.46,-3.466836506954638,-1.2697712155798675,-1.0019758690620386,-0.3837923622351988
3.465,-3.4718463862999482,-1.2716901773910472,-1.0019758690620386,-0.38379236223670465
3.47,-3.4768562656452584,-1.2736091392022344,-1.0019758690620386,-0.3837923622381616
3.475,-3.4818661449905686,-1.2755281010134287,-1.0019758690620386,-0.38379236223957125
3.48,-3.4868760243358787,-1.27744706282463,-1.0019758690620386,-0.38379236224093516
3.485,-3.491885903681189,-1.279366024635838,-1.0019758690620386,-0.3837923622422548
3.49,-3.496895783026499,-1.2812849864470526,-1.0019758690620386,-0.38379236224353164
3.495,-3.5019056623718092,-1.2832039482582733,-1.0019758690620386,-0.383792362244767
3.5,-3.5069155417171194,-1.2851229100695,-1.0019758690620386,-0.38379236224596225
3.505,-3.5119254210624296,-1.2870418718807328,-1.0019758690620386,-0.3837923622471187
3.5100000000000002,-3.5169353004077397,-1.2889608336919711,-1.0019758690620386,-0.3837923622482376
3.515,-3.52194517975305,-1.290879795503215,-1.0019758690620386,-0.3837923622493202
3.52,-3.52695505909836,-1.2927987573144641,-1.0019758690620386,-0.3837923622503676
3.525,-3.53196493844367,-1.2947177191257184,-1.0019758690620386,-0.3837923622513811
3.5300000000000002,-3.5369748177889804,-1.2966366809369778,-1.0019758690620386,-0.38379236225236163
3.535,-3.5419846971342905,-1.298555642748242,-1.0019758690620386,-0.38379236225331037
3.54,-3.5469945764796007,-1.300474604559511,-1.0019758690620386,-0.3837923622542283
3.545,-3.552004455824911,-1.3023935663707844,-1.0019758690620386,-0.3837923622551164
3.5500000000000003,-3.557014335170221,-1.3043125281820622,-1.0019758690620386,-0.38379236225597574
3.555,-3.562024214515531,-1.3062314899933443,-1.0019758690620386,-0.38379236225680713
3.56,-3.5670340938608414,-1.3081504518046303,-1.0019758690620386,-0.38379236225761154
3.565,-3.5720439732061515,-1.3100694136159203,-1.0019758690620386,-0.38379236225838986
3.5700000000000003,-3.5770538525514617,-1.3119883754272141,-1.0019758690620386,-0.38379236225914287
3.575,-3.582063731896772,-1.3139073372385117,-1.0019758690620386,-0.38379236225987146
3.58,-3.587073611242082,-1.3158262990498129,-1.0019758690620386,-0.3837923622605764
3.585,-3.592083490587392,-1.3177452608611175,-1.0019758690620386,-0.38379236226125846
3.59,-3.5970933699327023,-1.3196642226724256,-1.0019758690620386,-0.3837923622619184
3.595,-3.6021032492780125,-1.3215831844837367,-1.0019758690620386,-0.38379236226255686
3.6,-3.6071131286233227,-1.323502146295051,-1.0019758690620386,-0.38379236226317465
3.605,-3.612123007968633,-1.3254211081063683,-1.0019758690620386,-0.38379236226377234
3.61,-3.617132887313943,-1.3273400699176885,-1.0019758690620386,-0.38379236226435065
3.615,-3.622142766659253,-1.3292590317290116,-1.0019758690620386,-0.3837923622649102
3.62,-3.6271526460045633,-1.3311779935403376,-1.0019758690620386,-0.38379236226545155
3.625,-3.6321625253498735,-1.3330969553516663,-1.0019758690620386,-0.38379236226597535
3.63,-3.6371724046951837,-1.3350159171629974,-1.0019758690620386,-0.3837923622664821
3.6350000000000002,-3.642182284040494,-1.336934878974331,-1.0019758690620386,-0.38379236226697244
3.64,-3.647192163385804,-1.338853840785667,-1.0019758690620386,-0.38379236226744684
3.645,-3.652202042731114,-1.3407728025970054,-1.0019758690620386,-0.38379236226790586
3.65,-3.6572119220764243,-1.342691764408346,-1.0019758690620386,-0.38379236226835
3.6550000000000002,-3.6622218014217345,-1.344610726219689,-1.0019758690620386,-0.3837923622687797
3.66,-3.6672316807670446,-1.3465296880310338,-1.0019758690620386,-0.3837923622691955
3.665,-3.672241560112355,-1.3484486498423809,-1.0019758690620386,-0.38379236226959773
3.67,-3.677251439457665,-1.3503676116537298,-1.0019758690620386,-0.3837923622699869
3.6750000000000003,-3.682261318802975,-1.3522865734650806,-1.0019758690620386,-0.3837923622703635
3.68,-3.6872711981482853,-1.3542055352764333,-1.0019758690620386,-0.3837923622707278
3.685,-3.6922810774935955,-1.3561244970877877,-1.0019758690620386,-0.3837923622710803
3.69,-3.6972909568389056,-1.358043458899144,-1.0019758690620386,-0.3837923622714214
3.6950000000000003,-3.702300836184216,-1.3599624207105019,-1.0019758690620386,-0.3837923622717514
3.7,-3.707310715529526,-1.3618813825218614,-1.0019758690620386,-0.3837923622720707
3.705,-3.712320594874836,-1.3638003443332225,-1.0019758690620386,-0.3837923622723796
3.71,-3.7173304742201463,-1.3657193061445851,-1.0019758690620386,-0.3837923622726785
3.715,-3.7223403535654565,-1.3676382679559493,-1.0019758690620386,-0.3837923622729677
3.72,-3.7273502329107666,-1.3695572297673149,-1.0019758690620386,-0.38379236227324753
3.725,-3.732360112256077,-1.3714761915786817,-1.0019758690620386,-0.38379236227351826
3.73,-3.737369991601387,-1.37339515339005,-1.0019758690620386,-0.3837923622737802
3.735,-3.742379870946697,-1.3753141152014194,-1.0019758690620386,-0.3837923622740336
3.74,-3.7473897502920073,-1.3772330770127903,-1.0019758690620386,-0.3837923622742788
3.745,-3.7523996296373174,-1.3791520388241623,-1.0019758690620386,-0.3837923622745161
3.75,-3.7574095089826276,-1.3810710006355353,-1.0019758690620386,-0.3837923622747456
3.755,-3.7624193883279378,-1.3829899624469095,-1.0019758690620386,-0.3837923622749677
3.7600000000000002,-3.767429267673248,-1.3849089242582848,-1.0019758690620386,-0.3837923622751826
3.765,-3.772439147018558,-1.3868278860696612,-1.0019758690620386,-0.3837923622753905
3.77,-3.7774490263638683,-1.3887468478810387,-1.0019758690620386,-0.38379236227559166
3.775,-3.7824589057091784,-1.3906658096924172,-1.0019758690620386,-0.3837923622757863
3.7800000000000002,-3.7874687850544886,-1.3925847715037964,-1.0019758690620386,-0.3837923622759746
3.785,-3.7924786643997987,-1.3945037333151769,-1.0019758690620386,-0.38379236227615676
3.79,-3.797488543745109,-1.3964226951265581,-1.0019758690620386,-0.38379236227633307
3.795,-3.802498423090419,-1.3983416569379403,-1.0019758690620386,-0.38379236227650365
3.8000000000000003,-3.8075083024357292,-1.4002606187493232,-1.0019758690620386,-0.3837923622766687
3.805,-3.8125181817810394,-1.402179580560707,-1.0019758690620386,-0.38379236227682834
3.81,-3.8175280611263496,-1.4040985423720915,-1.0019758690620386,-0.3837923622769828
3.815,-3.8225379404716597,-1.4060175041834768,-1.0019758690620386,-0.3837923622771323
3.8200000000000003,-3.82754781981697,-1.4079364659948628,-1.0019758690620386,-0.3837923622772769
3.825,-3.83255769916228,-1.4098554278062496,-1.0019758690620386,-0.38379236227741687
3.83,-3.8375675785075902,-1.4117743896176371,-1.0019758690620386,-0.38379236227755226
3.835,-3.8425774578529004,-1.4136933514290253,-1.0019758690620386,-0.38379236227768326
3.84,-3.8475873371982106,-1.4156123132404141,-1.0019758690620386,-0.38379236227781
3.845,-3.8525972165435207,-1.4175312750518034,-1.0019758690620386,-0.3837923622779326
3.85,-3.857607095888831,-1.4194502368631934,-1.0019758690620386,-0.38379236227805125
3.855,-3.862616975234141,-1.421369198674584,-1.0019758690620386,-0.38379236227816604
3.86,-3.867626854579451,-1.423288160485975,-1.0019758690620386,-0.3837923622782771
3.865,-3.8726367339247614,-1.4252071222973668,-1.0019758690620386,-0.3837923622783846
3.87,-3.8776466132700715,-1.427126084108759,-1.0019758690620386,-0.38379236227848856
3.875,-3.8826564926153817,-1.4290450459201516,-1.0019758690620386,-0.38379236227858915
3.88,-3.887666371960692,-1.4309640077315449,-1.0019758690620386,-0.38379236227868646
3.8850000000000002,-3.892676251306002,-1.4328829695429386,-1.0019758690620386,-0.3837923622787806
3.89,-3.897686130651312,-1.4348019313543328,-1.0019758690620386,-0.3837923622788717
3.895,-3.9026960099966224,-1.4367208931657274,-1.0019758690620386,-0.38379236227895985
3.9,-3.9077058893419325,-1.4386398549771224,-1.0019758690620386,-0.3837923622790451
3.9050000000000002,-3.9127157686872427,-1.440558816788518,-1.0019758690620386,-0.38379236227912766
3.91,-3.917725648032553,-1.4424777785999139,-1.0019758690620386,-0.3837923622792075
3.915,-3.922735527377863,-1.44439674041131,-1.0019758690620386,-0.38379236227928476
3.92,-3.927745406723173,-1.4463157022227067,-1.0019758690620386,-0.3837923622793595
3.9250000000000003,-3.9327552860684833,-1.4482346640341037,-1.0019758690620386,-0.3837923622794318
3.93,-3.9377651654137935,-1.450153625845501,-1.0019758690620386,-0.38379236227950175
3.935,-3.9427750447591037,-1.4520725876568987,-1.0019758690620386,-0.3837923622795695
3.94,-3.947784924104414,-1.4539915494682967,-1.0019758690620386,-0.383792362279635
3.9450000000000003,-3.952794803449724,-1.455910511279695,-1.0019758690620386,-0.3837923622796984
3.95,-3.957804682795034,-1.4578294730910937,-1.0019758690620386,-0.38379236227975966
3.955,-3.9628145621403443,-1.4597484349024927,-1.0019758690620386,-0.383792362279819
3.96,-3.9678244414856545,-1.461667396713892,-1.0019758690620386,-0.3837923622798764
3.9650000000000003,-3.9728343208309647,-1.4635863585252915,-1.0019758690620386,-0.3837923622799319
3.97,-3.977844200176275,-1.4655053203366912,-1.0019758690620386,-0.38379236227998564
3.975,-3.982854079521585,-1.4674242821480914,-1.0019758690620386,-0.38379236228003766
3.98,-3.987863958866895,-1.4693432439594918,-1.0019758690620386,-0.38379236228008795
3.985,-3.9928738382122053,-1.4712622057708924,-1.0019758690620386,-0.38379236228013663
3.99,-3.9978837175575155,-1.4731811675822932,-1.0019758690620386,-0.3837923622801837
3.995,-4.002893596902826,-1.4751001293936943,-1.0019758690620386,-0.3837923622802293
4.0,-4.007903476248137,-1.4770190912050956,-1.0019758690620386,-0.38379236228027336
4.005,-4.012913355593447,-1.478938053016497,-1.0019758690620386,-0.383792362280316
4.01,-4.017923234938758,-1.4808570148278988,-1.0019758690620386,-0.38379236228035724
4.015,-4.0229331142840685,-1.4827759766393007,-1.0019758690620386,-0.38379236228039715
4.0200000000000005,-4.027942993629379,-1.4846949384507029,-1.0019758690620386,-0.3837923622804358
4.025,-4.03295287297469,-1.486613900262105,-1.0019758690620386,-0.38379236228047314
4.03,-4.03796275232,-1.4885328620735074,-1.0019758690620386,-0.3837923622805093
4.035,-4.042972631665311,-1.49045182388491,-1.0019758690620386,-0.38379236228054425
4.04,-4.047982511010622,-1.4923707856963129,-1.0019758690620386,-0.3837923622805781
4.045,-4.052992390355932,-1.494289747507716,-1.0019758690620386,-0.38379236228061087
4.05,-4.058002269701243,-1.496208709319119,-1.0019758690620386,-0.38379236228064256
4.055,-4.063012149046553,-1.4981276711305223,-1.0019758690620386,-0.3837923622806732
4.0600000000000005,-4.068022028391864,-1.5000466329419258,-1.0019758690620386,-0.3837923622807029
4.065,-4.073031907737175,-1.5019655947533292,-1.0019758690620386,-0.3837923622807316
4.07,-4.078041787082485,-1.503884556564733,-1.0019758690620386,-0.38379236228075936
4.075,-4.083051666427796,-1.505803518376137,-1.0019758690620386,-0.3837923622807862
4.08,-4.088061545773106,-1.5077224801875408,-1.0019758690620386,-0.3837923622808122
4.085,-4.093071425118417,-1.509641441998945,-1.0019758690620386,-0.38379236228083735
4.09,-4.098081304463728,-1.5115604038103492,-1.0019758690620386,-0.38379236228086167
4.095,-4.103091183809038,-1.5134793656217536,-1.0019758690620386,-0.3837923622808852
4.1,-4.108101063154349,-1.515398327433158,-1.0019758690620386,-0.383792362280908
4.105,-4.1131109424996595,-1.5173172892445626,-1.0019758690620386,-0.38379236228093006
4.11,-4.11812082184497,-1.5192362510559672,-1.0019758690620386,-0.38379236228095137
4.115,-4.123130701190281,-1.521155212867372,-1.0019758690620386,-0.383792362280972
4.12,-4.128140580535591,-1.5230741746787768,-1.0019758690620386,-0.383792362280992
4.125,-4.133150459880902,-1.5249931364901819,-1.0019758690620386,-0.3837923622810113
4.13,-4.1381603392262125,-1.526912098301587,-1.0019758690620386,-0.38379236228103003
4.135,-4.143170218571523,-1.5288310601129922,-1.0019758690620386,-0.3837923622810481
4.14,-4.148180097916834,-1.5307500219243975,-1.0019758690620386,-0.3837923622810656
4.1450000000000005,-4.153189977262144,-1.5326689837358027,-1.0019758690620386,-0.38379236228108254
4.15,-4.158199856607455,-1.5345879455472082,-1.0019758690620386,-0.3837923622810989
4.155,-4.1632097359527656,-1.5365069073586137,-1.0019758690620386,-0.3837923622811148
4.16,-4.168219615298076,-1.5384258691700194,-1.0019758690620386,-0.3837923622811301
4.165,-4.173229494643387,-1.5403448309814252,-1.0019758690620386,-0.38379236228114494
4.17,-4.178239373988697,-1.5422637927928309,-1.0019758690620386,-0.3837923622811593
4.175,-4.183249253334008,-1.5441827546042368,-1.0019758690620386,-0.3837923622811732
4.18,-4.188259132679319,-1.5461017164156428,-1.0019758690620386,-0.3837923622811866
4.1850000000000005,-4.193269012024629,-1.5480206782270487,-1.0019758690620386,-0.3837923622811996
4.19,-4.19827889136994,-1.5499396400384546,-1.0019758690620386,-0.3837923622812122
4.195,-4.20328877071525,-1.5518586018498608,-1.0019758690620386,-0.3837923622812244
4.2,-4.208298650060561,-1.553777563661267,-1.0019758690620386,-0.38379236228123614
4.205,-4.213308529405872,-1.5556965254726731,-1.0019758690620386,-0.3837923622812475
4.21,-4.218318408751182,-1.5576154872840793,-1.0019758690620386,-0.38379236228125857
4.215,-4.223328288096493,-1.5595344490954857,-1.0019758690620386,-0.38379236228126923
4.22,-4.2283381674418035,-1.561453410906892,-1.0019758690620386,-0.38379236228127955
4.225,-4.233348046787114,-1.5633723727182984,-1.0019758690620386,-0.38379236228128955
4.23,-4.238357926132425,-1.5652913345297048,-1.0019758690620386,-0.3837923622812992
4.235,-4.243367805477735,-1.5672102963411114,-1.0019758690620386,-0.38379236228130853
4.24,-4.248377684823046,-1.569129258152518,-1.0019758690620386,-0.3837923622813176
4.245,-4.2533875641683565,-1.5710482199639246,-1.0019758690620386,-0.38379236228132635
4.25,-4.258397443513667,-1.5729671817753312,-1.0019758690620386,-0.38379236228133484
4.255,-4.263407322858978,-1.5748861435867378,-1.0019758690620386,-0.38379236228134306
4.26,-4.268417202204288,-1.5768051053981447,-1.0019758690620386,-0.383792362281351
4.265,-4.273427081549599,-1.5787240672095515,-1.0019758690620386,-0.38379236228135866
4.2700000000000005,-4.2784369608949095,-1.5806430290209583,-1.0019758690620386,-0.3837923622813661
4.275,-4.28344684024022,-1.5825619908323652,-1.0019758690620386,-0.38379236228137326
4.28,-4.288456719585531,-1.584480952643772,-1.0019758690620386,-0.3837923622813802
4.285,-4.293466598930841,-1.5863999144551788,-1.0019758690620386,-0.3837923622813869
4.29,-4.298476478276152,-1.5883188762665859,-1.0019758690620386,-0.3837923622813934
4.295,-4.303486357621463,-1.590237838077993,-1.0019758690620386,-0.3837923622813997
4.3,-4.308496236966773,-1.5921567998894,-1.0019758690620386,-0.3837923622814058
4.305,-4.313506116312084,-1.594075761700807,-1.0019758690620386,-0.38379236228141167
4.3100000000000005,-4.318515995657394,-1.595994723512214,-1.0019758690620386,-0.3837923622814174
4.315,-4.323525875002705,-1.597913685323621,-1.0019758690620386,-0.3837923622814229
4.32,-4.328535754348016,-1.5998326471350282,-1.0019758690620386,-0.3837923622814282
4.325,-4.333545633693326,-1.6017516089464352,-1.0019758690620386,-0.3837923622814334
4.33,-4.338555513038637,-1.6036705707578425,-1.0019758690620386,-0.38379236228143837
4.335,-4.3435653923839475,-1.6055895325692497,-1.0019758690620386,-0.3837923622814432
4.34,-4.348575271729258,-1.607508494380657,-1.0019758690620386,-0.38379236228144786
4.345,-4.353585151074569,-1.6094274561920643,-1.0019758690620386,-0.3837923622814524
4.3500000000000005,-4.358595030419879,-1.6113464180034716,-1.0019758690620386,-0.3837923622814568
4.355,-4.36360490976519,-1.6132653798148788,-1.0019758690620386,-0.383792362281461
4.36,-4.3686147891105005,-1.615184341626286,-1.0019758690620386,-0.3837923622814651
4.365,-4.373624668455811,-1.6171033034376934,-1.0019758690620386,-0.38379236228146907
4.37,-4.378634547801122,-1.6190222652491006,-1.0019758690620386,-0.3837923622814729
4.375,-4.383644427146432,-1.620941227060508,-1.0019758690620386,-0.3837923622814766
4.38,-4.388654306491743,-1.6228601888719154,-1.0019758690620386,-0.3837923622814802
4.385,-4.3936641858370535,-1.624779150683323,-1.0019758690620386,-0.3837923622814837
4.39,-4.398674065182364,-1.6266981124947304,-1.0019758690620386,-0.38379236228148705
4.3950000000000005,-4.403683944527675,-1.628617074306138,-1.0019758690620386,-0.38379236228149033
4.4,-4.408693823872985,-1.6305360361175454,-1.0019758690620386,-0.3837923622814935
4.405,-4.413703703218296,-1.6324549979289529,-1.0019758690620386,-0.38379236228149655
4.41,-4.418713582563607,-1.6343739597403604,-1.0019758690620386,-0.3837923622814995
4.415,-4.423723461908917,-1.6362929215517679,-1.0019758690620386,-0.3837923622815023
4.42,-4.428733341254228,-1.6382118833631754,-1.0019758690620386,-0.3837923622815051
4.425,-4.433743220599538,-1.6401308451745829,-1.0019758690620386,-0.38379236228150776
4.43,-4.438753099944849,-1.6420498069859903,-1.0019758690620386,-0.3837923622815103
4.4350000000000005,-4.44376297929016,-1.6439687687973978,-1.0019758690620386,-0.3837923622815128
4.44,-4.44877285863547,-1.6458877306088053,-1.0019758690620386,-0.38379236228151525
4.445,-4.453782737980781,-1.6478066924202128,-1.0019758690620386,-0.3837923622815176
4.45,-4.4587926173260914,-1.6497256542316203,-1.0019758690620386,-0.38379236228151986
4.455,-4.463802496671402,-1.651644616043028,-1.0019758690620386,-0.383792362281522
4.46,-4.468812376016713,-1.6535635778544358,-1.0019758690620386,-0.38379236228152414
4.465,-4.473822255362023,-1.6554825396658435,-1.0019758690620386,-0.3837923622815262
4.47,-4.478832134707334,-1.6574015014772512,-1.0019758690620386,-0.3837923622815282
4.4750000000000005,-4.4838420140526445,-1.659320463288659,-1.0019758690620386,-0.3837923622815301
4.48,-4.488851893397955,-1.6612394251000666,-1.0019758690620386,-0.3837923622815319
4.485,-4.493861772743266,-1.6631583869114743,-1.0019758690620386,-0.3837923622815337
4.49,-4.498871652088576,-1.665077348722882,-1.0019758690620386,-0.3837923622815354
4.495,-4.503881531433887,-1.6669963105342898,-1.0019758690620386,-0.38379236228153707
4.5,-4.5088914107791975,-1.6689152723456975,-1.0019758690620386,-0.3837923622815387
4.505,-4.513901290124508,-1.6708342341571052,-1.0019758690620386,-0.38379236228154023
4.51,-4.518911169469819,-1.672753195968513,-1.0019758690620386,-0.38379236228154173
4.515,-4.523921048815129,-1.6746721577799206,-1.0019758690620386,-0.38379236228154323
4.5200000000000005,-4.52893092816044,-1.6765911195913283,-1.0019758690620386,-0.3837923622815447
4.525,-4.533940807505751,-1.678510081402736,-1.0019758690620386,-0.38379236228154606
4.53,-4.538950686851061,-1.6804290432141438,-1.0019758690620386,-0.3837923622815474
4.535,-4.543960566196372,-1.6823480050255515,-1.0019758690620386,-0.38379236228154867
4.54,-4.548970445541682,-1.6842669668369592,-1.0019758690620386,-0.38379236228154995
4.545,-4.553980324886993,-1.686185928648367,-1.0019758690620386,-0.38379236228155117
4.55,-4.558990204232304,-1.6881048904597746,-1.0019758690620386,-0.38379236228155234
4.555,-4.564000083577614,-1.6900238522711823,-1.0019758690620386,-0.38379236228155345
4.5600000000000005,-4.569009962922925,-1.69194281408259,-1.0019758690620386,-0.38379236228155456
4.565,-4.574019842268235,-1.6938617758939978,-1.0019758690620386,-0.3837923622815556
4.57,-4.579029721613546,-1.6957807377054055,-1.0019758690620386,-0.3837923622815566
4.575,-4.584039600958857,-1.6976996995168132,-1.0019758690620386,-0.3837923622815576
4.58,-4.589049480304167,-1.699618661328221,-1.0019758690620386,-0.38379236228155855
4.585,-4.594059359649478,-1.7015376231396286,-1.0019758690620386,-0.3837923622815595
4.59,-4.5990692389947885,-1.7034565849510364,-1.0019758690620386,-0.3837923622815604
4.595,-4.604079118340099,-1.705375546762444,-1.0019758690620386,-0.3837923622815613
4.6000000000000005,-4.60908899768541,-1.7072945085738518,-1.0019758690620386,-0.3837923622815621
4.605,-4.61409887703072,-1.7092134703852595,-1.0019758690620386,-0.38379236228156294
4.61,-4.619108756376031,-1.7111324321966672,-1.0019758690620386,-0.3837923622815637
4.615,-4.6241186357213415,-1.713051394008075,-1.0019758690620386,-0.3837923622815645
4.62,-4.629128515066652,-1.7149703558194827,-1.0019758690620386,-0.3837923622815652
4.625,-4.634138394411963,-1.7168893176308906,-1.0019758690620386,-0.38379236228156594
4.63,-4.639148273757273,-1.7188082794422985,-1.0019758690620386,-0.3837923622815666
4.635,-4.644158153102584,-1.7207272412537065,-1.0019758690620386,-0.38379236228156727
4.64,-4.649168032447895,-1.7226462030651144,-1.0019758690620386,-0.38379236228156793
4.6450000000000005,-4.654177911793205,-1.7245651648765223,-1.0019758690620386,-0.38379236228156854
4.65,-4.659187791138516,-1.7264841266879303,-1.0019758690620386,-0.38379236228156915
4.655,-4.664197670483826,-1.7284030884993382,-1.0019758690620386,-0.38379236228156977
4.66,-4.669207549829137,-1.7303220503107462,-1.0019758690620386,-0.3837923622815703
4.665,-4.674217429174448,-1.732241012122154,-1.0019758690620386,-0.3837923622815709
4.67,-4.679227308519758,-1.734159973933562,-1.0019758690620386,-0.38379236228157143
4.675,-4.684237187865069,-1.73607893574497,-1.0019758690620386,-0.38379236228157193
4.68,-4.689247067210379,-1.737997897556378,-1.0019758690620386,-0.38379236228157243
4.6850000000000005,-4.69425694655569,-1.7399168593677858,-1.0019758690620386,-0.38379236228157293
4.69,-4.699266825901001,-1.7418358211791938,-1.0019758690620386,-0.3837923622815734
4.695,-4.704276705246311,-1.7437547829906017,-1.0019758690620386,-0.3837923622815738
4.7,-4.709286584591622,-1.7456737448020097,-1.0019758690620386,-0.38379236228157426
4.705,-4.7142964639369325,-1.7475927066134176,-1.0019758690620386,-0.3837923622815747
4.71,-4.719306343282243,-1.7495116684248255,-1.0019758690620386,-0.3837923622815751
4.715,-4.724316222627554,-1.7514306302362335,-1.0019758690620386,-0.3837923622815755
4.72,-4.729326101972864,-1.7533495920476414,-1.0019758690620386,-0.38379236228157587
4.7250000000000005,-4.734335981318175,-1.7552685538590493,-1.0019758690620386,-0.38379236228157626
4.73,-4.7393458606634855,-1.7571875156704573,-1.0019758690620386,-0.3837923622815766
4.735,-4.744355740008796,-1.7591064774818652,-1.0019758690620386,-0.3837923622815769
4.74,-4.749365619354107,-1.7610254392932732,-1.0019758690620386,-0.38379236228157726
