force,A,delta,phi,offset,R^2,St,method
xdot,0.9659091870530003,-0.07290334621981862,0.0006958555760840923,0.02536521695743393,0.9857414009265245,0.013,curve_fit
inertial_force,0.20362313882983665,-0.0745120129995463,5.044660132809854,0.0007465349609620005,0.9934162720776838,0.014,curve_fit
stokes_drag,0.09490937147690974,-0.07621539194343203,1.3180005305809952,-0.0012019894912030477,0.9920248204946039,0.014,curve_fit
history_force,0.10427282886017862,-0.07273782629690616,2.0922282562720826,0.0003907341198540115,0.9916744559742595,0.014,curve_fit
xdot,0.9671299511511412,-0.07823298743428407,0.0,0.024464102559364913,0.9869179693205855,0.014,curve_fit
inertial_force,0.20520080486866193,-0.07920995755278282,5.064391092801674,0.0007728596306564917,0.9943754895289216,0.015,curve_fit
stokes_drag,0.09328436537445822,-0.08101144410345516,1.3229948114097154,-0.0012330086581308602,0.993233245781774,0.015,curve_fit
history_force,0.10605699311442149,-0.07744774657495032,2.0974533044827632,0.0003926817902975368,0.9925933488471406,0.015,curve_fit
xdot,0.9683699980807827,-0.08352979309330216,0.0005240720854116088,0.023619121049217925,0.987957511703442,0.015,curve_fit
inertial_force,0.2068331429871639,-0.08383136969367024,5.082353057694107,0.0007959666241107799,0.9951371331744606,0.016,curve_fit
stokes_drag,0.09179586065522316,-0.08572990901210752,1.3271665526841483,-0.0012604235969292327,0.9942547475655544,0.016,curve_fit
history_force,0.10775993248211167,-0.08208038581663481,2.101702560154264,0.0003944251108094073,0.9933198429642627,0.016,curve_fit
xdot,0.9696261930892089,-0.08879422953919495,0.0,0.02282586897950298,0.988877834830677,0.016,curve_fit
inertial_force,0.20851597310252667,-0.08837785105891716,5.100827431189785,0.0008161228803262372,0.9957200612575952,0.017,curve_fit
stokes_drag,0.09042776893797096,-0.09037226258049257,1.332411302602337,-0.0012845792444421476,0.9951056158819089,0.017,curve_fit
history_force,0.10939374871060105,-0.08663725565640916,2.1071755770962524,0.00039602714609991013,0.9938722950535148,0.017,curve_fit
xdot,0.9708959715674762,-0.09402676785889975,0.00038896176257408044,0.02208035342466713,0.9896941473304872,0.017,curve_fit
inertial_force,0.2102453557207938,-0.09285107482601793,5.11786664608203,0.0008335792493008334,0.9961413491757916,0.018,curve_fit
stokes_drag,0.08916642398664183,-0.09494006931466906,1.3369847397546413,-0.0013057885515301041,0.9958006571768843,0.018,curve_fit
history_force,0.11096818573305649,-0.09111999994467597,2.1118558347312693,0.00039753505631703396,0.9942672245163339,0.018,curve_fit
xdot,0.9721768167260553,-0.09922775365060528,0.0,0.02137895087925484,0.9904195017283205,0.018,curve_fit
inertial_force,0.21201757279616848,-0.0972527583707101,5.135175223199651,0.0008485707239542803,0.9964164964328158,0.019,curve_fit
stokes_drag,0.08800012224923029,-0.09943496246846388,1.342292556096091,-0.0013243357341235584,0.9963533718130403,0.019,curve_fit
history_force,0.1124911129957085,-0.09553027232202481,2.1173884174701962,0.00039898629240201877,0.9945196283120791,0.019,curve_fit
xdot,0.9734664999976081,-0.10439749694398129,0.000282483440624981,0.020718365028687687,0.9910651184997525,0.019,curve_fit
inertial_force,0.21382913957242775,-0.10158468045708571,5.151317900385271,0.0008613153751601567,0.9965595530955387,0.02,curve_fit
stokes_drag,0.08691876939528453,-0.10385862477409892,1.3470626290874486,-0.00134047826297084,0.9967760874696997,0.02,curve_fit
history_force,0.1139689418869694,-0.0998697816669001,2.12228647757172,0.00040040806455982997,0.9946430869972851,0.02,curve_fit
xdot,0.974763068833268,-0.10953628669366518,0.0,0.020095594034448078,0.9916406776338085,0.02,curve_fit
inertial_force,0.21567675186101543,-0.10584860513189674,5.167544794111464,0.0008720151680243636,0.9965833105425522,0.021,curve_fit
stokes_drag,0.08591360414331566,-0.1082127698864341,1.352311465257371,-0.0013544490325203442,0.9970800756736891,0.021,curve_fit
history_force,0.1154069220885891,-0.10414026664871856,2.1277555713193634,0.000401820832847412,0.9946499263620739,0.021,curve_fit
xdot,0.9760646236759524,-0.11464433339857433,0.00019838309393516163,0.019507894179576324,0.9921545299892814,0.021,curve_fit
inertial_force,0.21755730322134922,-0.1100463069418954,5.182823926284346,0.0008808558277934064,0.9964993909955672,0.022,curve_fit
stokes_drag,0.08497697976137836,-0.11249912575598026,1.3571374717713158,-0.0013664585677645555,0.9972756527576158,0.022,curve_fit
history_force,0.11680936856921098,-0.10834346895119769,2.132724524709208,0.0004032396063823793,0.9945513461767574,0.022,curve_fit
xdot,0.9773695153579615,-0.11972184350114726,0.0,0.01895276054172043,0.9926139149281635,0.022,curve_fit
inertial_force,0.2194678655009274,-0.11417954459539718,5.1980466764128375,0.0008880079078372453,0.996318363128621,0.023,curve_fit
stokes_drag,0.08410219696664283,-0.11671945034114267,1.3622482565806027,-0.0013766976647598028,0.9973722624210527,0.023,curve_fit
history_force,0.11817984416751665,-0.11248112546386889,2.13805019735907,0.0004046757266306431,0.9943575248592671,0.023,curve_fit
xdot,0.9786762129497398,-0.12476898720297076,0.00013193936012023677,0.018427894732213502,0.9930251142481854,0.023,curve_fit
inertial_force,0.22140568060240173,-0.11825005175314755,5.212499601823563,0.0008936281486298077,0.9960498353413996,0.024,curve_fit
stokes_drag,0.08328333465488931,-0.12087541440744262,1.3670336399551815,-0.0013853384905167317,0.997378563141183,0.024,curve_fit
history_force,0.11952130109143148,-0.1165549550195169,2.142988547250077,0.0004061370469863455,0.9940777153115998,0.024,curve_fit
xdot,0.9799833111129861,-0.12978590914484042,0.0,0.017931197174167877,0.9933935945788489,0.024,curve_fit
inertial_force,0.2233681506798695,-0.12225952681545835,5.226790365522854,0.0008978594094301404,0.9957025406003053,0.025,curve_fit
stokes_drag,0.08251516921589341,-0.12496872248107257,1.3719560117835778,-0.001392536877213771,0.997302482559519,0.025,curve_fit
history_force,0.12083619357057218,-0.12056664813052792,2.1481199740437646,0.00040762837290135963,0.9937203290772924,0.025,curve_fit
xdot,0.9812895258198521,-0.1347727343907713,7.942507315772396e-05,0.017460731331666347,0.9937241185855465,0.025,curve_fit
inertial_force,0.22535282998918027,-0.12620962612267284,5.240456993903615,0.0009008325627143045,0.9952844132789399,0.026,curve_fit
stokes_drag,0.08179305928402297,-0.12900103070277508,1.3766349778842148,-0.0013984332382915193,0.9971512817222797,0.026,curve_fit
history_force,0.12212656863322663,-0.1245178601155822,2.1529581515224905,0.0004091530139571221,0.993293011806648,0.026,curve_fit
xdot,0.9825937093036458,-0.13972958079695885,0.0,0.017014724815938288,0.9940208475742147,0.026,curve_fit
inertial_force,0.22735741685340888,-0.1301019583243479,5.253882780594064,0.0009026664242893776,0.9948026589659802,0.027,curve_fit
stokes_drag,0.08111287022326705,-0.1329739533360993,1.3813386372457446,-0.001403154941840349,0.9969316164098568,0.027,curve_fit
history_force,0.12339418262311479,-0.1284103249477383,2.1578643432560938,0.00041071396444437993,0.9928027115831043,0.027,curve_fit
xdot,0.9838947442136292,-0.14465652740465715,3.803175082484067e-05,0.01659154361986478,0.9942874282655899,0.027,curve_fit
inertial_force,0.22937974616439477,-0.13393808060536366,5.266804218077644,0.0009034694256884676,0.9942638183699297,0.028,curve_fit
stokes_drag,0.08047092301263273,-0.13688912327567518,1.3858668957785598,-0.0014068167161032266,0.996649579525232,0.028,curve_fit
history_force,0.12464031641849299,-0.1322451808034954,2.1625551271112915,0.0004123100784327772,0.9922557376399168,0.028,curve_fit
xdot,0.9851916502268913,-0.14955365712040505,0.0,0.016189682699611643,0.9945270562149132,0.028,curve_fit
inertial_force,0.23141774144235247,-0.13771943323494062,5.2794269716902456,0.0009033413352982509,0.9936738182921527,0.029,curve_fit
stokes_drag,0.0798638880505768,-0.1407479770741014,1.3903350034198818,-0.0014095225236808446,0.9963107491418203,0.029,curve_fit
history_force,0.12586633514583073,-0.13602437345967539,2.1672189878728485,0.00041394294361774,0.9916578272280211,0.029,curve_fit
xdot,0.9864835408057762,-0.15442104670082396,5.423126869352757e-06,0.015807751396676437,0.994742539291409,0.029,curve_fit
inertial_force,0.2334695268099286,-0.1414475201231792,5.291644301994245,0.0009023714868324132,0.9930380485485611,0.03,curve_fit
stokes_drag,0.07928880152878012,-0.1445520183223231,1.3946848327310304,-0.0014113662770630499,0.9959202356077679,0.03,curve_fit
history_force,0.12707320771285738,-0.13974922456636266,2.171732177836409,0.00041561063934677784,0.991014184713281,0.03,curve_fit
xdot,0.9877696298289209,-0.15925877412607709,0.0,0.015444472928806682,0.9949363515795087,0.03,curve_fit
