force,A,delta,phi,offset,R^2,St,method
stokes_drag,0.0035400123903360685,0.10356275213576378,4.445475055614493,2.0404962327989434e-05,0.9997859154550451,0.016,curve_fit
history_force,0.0033386737807739333,0.10399232300655387,5.224206923201791,-1.3752820333961846e-05,0.9996109333869272,0.016,curve_fit
xdot,0.017641857347705642,0.10328478385718998,0.0,0.00017085142437709517,0.9999655264856816,0.016,curve_fit
inertial_force,0.006821073675117499,0.11010429087978486,1.8357938358114307,-6.578633575974695e-06,0.9997369825178979,0.017,curve_fit
stokes_drag,0.003471859217493732,0.10992881782091667,4.4479935321592246,2.1929317268457467e-05,0.9997754706142559,0.017,curve_fit
history_force,0.0033765099360014384,0.11032348007706316,5.226769092664191,-1.3672816556073407e-05,0.9996149079438388,0.017,curve_fit
xdot,0.0175732653924474,0.10959716225294912,6.28283661821694,0.0001947016112701698,0.9999582566172056,0.017,curve_fit
inertial_force,0.006821360688659077,0.1164516389582115,1.8507800038169824,-8.47417382389878e-06,0.9997243064218105,0.018,curve_fit
stokes_drag,0.0034072918475088476,0.11628616800334321,4.4516694915415025,2.3718062271380004e-05,0.9997666547256703,0.018,curve_fit
history_force,0.003411061060193055,0.11664848228000518,5.230431959029929,-1.3518205255021536e-05,0.999619838003325,0.018,curve_fit
xdot,0.01750176161381051,0.11590073297127429,0.0,0.00022217014875765932,0.9999495333381443,0.018,curve_fit
inertial_force,0.006821830733068297,0.12279068474438265,1.8649715545055716,-1.0783187488508788e-05,0.9997158828538968,0.019,curve_fit
stokes_drag,0.003345981530130822,0.12263499512954067,4.454988928479291,2.5825995049654538e-05,0.9997603071772729,0.019,curve_fit
history_force,0.003442678053640132,0.1229675405828542,5.233796787822543,-1.3277357126903344e-05,0.9996267334286963,0.019,curve_fit
xdot,0.017427405470422867,0.12219606760932514,6.282764910161228,0.00025382399078825745,0.9999389855064339,0.019,curve_fit
inertial_force,0.006822459836835413,0.1291217177072741,1.8798338074432033,-1.3585508230168478e-05,0.9997123660359631,0.02,curve_fit
stokes_drag,0.0032876428206171783,0.1289754378586156,4.459520535223043,2.8317309912413644e-05,0.9997572430312174,0.02,curve_fit
history_force,0.0034716592648653295,0.12928082305312855,5.238287714309867,-1.2935333096083721e-05,0.9996365468575911,0.02,curve_fit
xdot,0.01735026148727094,0.1284836643193114,0.0,0.00029031913228158015,0.9999261279317678,0.02,curve_fit
inertial_force,0.006823224461611325,0.13544497384717016,1.8937560064026837,-1.6976214239990553e-05,0.9997143516159476,0.021,curve_fit
stokes_drag,0.0032320266574704486,0.13530757409362223,4.4634357038099655,3.126735584479168e-05,0.9997582080401036,0.021,curve_fit
history_force,0.003498260032864511,0.13558846223325746,5.242258199875474,-1.2473470542998746e-05,0.999650155763573,0.021,curve_fit
xdot,0.017270399798005723,0.13476395306747607,6.282653715914432,0.0003324162064896731,0.9999103240084928,0.021,curve_fit
inertial_force,0.0068241022999508075,0.14176063387374357,1.9085304356816504,-2.106799418303908e-05,0.9997223348498163,0.022,curve_fit
stokes_drag,0.003178914600775943,0.14163142357805794,4.468718292858296,3.476469530242703e-05,0.9997638179694577,0.022,curve_fit
history_force,0.0035227002896112062,0.14189055821695326,5.2474690265009,-1.1868684566529857e-05,0.9996683140059812,0.022,curve_fit
xdot,0.017187896013818454,0.14103730271574036,0.0,0.00038099587752982975,0.9998907342812396,0.022,curve_fit
inertial_force,0.00682507137288561,0.14806884173797585,1.9221419979216805,-2.5995289647542517e-05,0.9997366487237195,0.023,curve_fit
stokes_drag,0.00312811386314197,0.1479469600740026,4.473045198848902,3.8913525537386956e-05,0.9997744828774755,0.023,curve_fit
history_force,0.0035451705124898577,0.14818718335431857,5.25187729754999,-1.1092594290384293e-05,0.9996915937898068,0.023,curve_fit
xdot,0.01710283163618945,0.1473040241418978,6.2824842084043295,0.00043707888658795597,0.9998662450929985,0.023,curve_fit
inertial_force,0.006826111338988847,0.15436969423356098,1.9368872593637552,-3.191683148915792e-05,0.9997573640668737,0.024,curve_fit
stokes_drag,0.0030794539625944133,0.1542541037541359,4.4790278322548165,4.3836389630731865e-05,0.9997902976934168,0.024,curve_fit
history_force,0.003565836493484516,0.154478386361941,5.257754901509318,-1.0110498783411044e-05,0.9997202848242258,0.024,curve_fit
xdot,0.01701529337969346,0.1535643777823016,0.0,0.0005018470262217196,0.9998353690228046,0.024,curve_fit
inertial_force,0.006827203079628078,0.16066325167706702,1.950132860763299,-3.9021720926928816e-05,0.9997841444715747,0.025,curve_fit
stokes_drag,0.003032783609857479,0.1605527252937,4.483586054295151,4.967762247868439e-05,0.999810881654089,0.025,curve_fit
history_force,0.0035848431976539734,0.16076419586014012,5.2624464899436765,-8.880390251203446e-06,0.999754248796457,0.025,curve_fit
xdot,0.01692537321061356,0.1598185768096918,6.282228460389888,0.0005766699305529728,0.9997961053086675,0.025,curve_fit
inertial_force,0.006828328936249111,0.16694953956563638,1.9649413835278795,-4.7533643191054325e-05,0.9998160249929283,0.026,curve_fit
stokes_drag,0.0029879681298814508,0.16684264989577532,4.490274576795704,5.660707414637033e-05,0.9998351405908488,0.026,curve_fit
history_force,0.0036023178817984345,0.1670446242854088,5.268994970965876,-7.351011300548904e-06,0.9997926956941965,0.026,curve_fit
xdot,0.016833167401087205,0.16606679453225406,0.0,0.0006631343897048267,0.9997457431993135,0.026,curve_fit
inertial_force,0.006829472772327836,0.17322855191041334,1.9777447236506862,-5.7717533448471475e-05,0.9998510887824784,0.027,curve_fit
stokes_drag,0.002944887814198652,0.17312364722438156,4.494869099292063,6.482472607306119e-05,0.9998609331785969,0.027,curve_fit
history_force,0.003618372628818356,0.17331967186547978,5.27381449859043,-5.4609986837064554e-06,0.9998338549825445,0.027,curve_fit
xdot,0.016738778300606483,0.17230915798000734,6.281845418365162,0.0007630778836062061,0.9996805842201076,0.027,curve_fit
inertial_force,0.006830619970234818,0.17950025486261806,1.9927580492138544,-6.988754781350467e-05,0.9998859909960036,0.028,curve_fit
stokes_drag,0.0029034355084786665,0.17939545144204413,4.502335125681373,7.456599414792982e-05,0.9998845831745792,0.028,curve_fit
history_force,0.0036331064341010287,0.179589330460568,5.281104320243331,-3.1361721566427887e-06,0.9998744969871817,0.028,curve_fit
xdot,0.016642309053808136,0.17854577563576776,0.0,0.0008786302023628807,0.9995955487780178,0.028,curve_fit
inertial_force,0.006831757385099006,0.18576459031215709,2.0050109808108134,-8.44148494332421e-05,0.9999152685329015,0.029,curve_fit
stokes_drag,0.002863515640719915,0.18565774915513478,4.506734989068123,8.610776859005127e-05,0.9999001848880936,0.029,curve_fit
history_force,0.0036466068082070136,0.18585358995058907,5.2858796087867805,-2.8648424243635537e-07,0.9999092311006118,0.029,curve_fit
xdot,0.01654386861680941,0.18477671447442415,6.281275194597704,0.0010122573894342003,0.9994836182527789,0.029,curve_fit
inertial_force,0.006832873147762427,0.19202148096621333,2.020440949775373,-0.00010173916907177265,0.9999303408087944,0.03,curve_fit
stokes_drag,0.002825042751952339,0.19191018721459088,4.515133602516341,9.977607330265189e-05,0.9998985968381815,0.03,curve_fit
history_force,0.0036589511374663063,0.19211244300181027,5.2940646763715495,3.1943945085155215e-06,0.9999294958212573,0.03,curve_fit
xdot,0.016443564528479587,0.19100203664742255,0.0,0.00116681663239482,0.9993350420906674,0.03,curve_fit
