force,A,delta,phi,offset,R^2,St,method
history_force,0.6588468627321925,-0.37339518030061836,2.0725137182991133,0.002939781237413398,0.988039593099797,0.013,curve_fit
xdot,0.9756172665561251,-0.3959772746556897,0.0005294087524276847,0.006269416572886021,0.9957319219867294,0.013,curve_fit
inertial_force,1.4301890193699904,-0.4138024310366942,4.9673917670203895,0.00028166337195086033,0.9975548071808967,0.014,curve_fit
stokes_drag,0.7612976174498434,-0.42629015158984457,1.32331213935609,-0.003705579344057887,0.9946820715727873,0.014,curve_fit
history_force,0.6702431515646923,-0.39710359148242474,2.0695007346569305,0.0029930871414592195,0.98695377137275,0.014,curve_fit
xdot,0.9780640733633552,-0.4228520413948635,0.0,0.005893887238283001,0.9957532520020838,0.014,curve_fit
inertial_force,1.436636710407997,-0.4382709795311356,4.979714086722641,0.00022547661061318359,0.9968733320696826,0.015,curve_fit
stokes_drag,0.7498382989894972,-0.4525641903341486,1.3242670619368582,-0.003723772317200124,0.9943930199292401,0.015,curve_fit
history_force,0.6807414715086985,-0.42015247409135115,2.067726293042755,0.0030420830377515893,0.9857905657579871,0.015,curve_fit
xdot,0.9804284073716928,-0.4492509069634491,0.000705032943377093,0.0055680604752498695,0.9957585800185939,0.015,curve_fit
inertial_force,1.4429671191469242,-0.46206553642721165,4.990212924441538,0.0001698723646635953,0.9960797475463906,0.016,curve_fit
stokes_drag,0.739068617911054,-0.47824511753693044,1.3239223591256937,-0.003738302034157279,0.9940654308698147,0.016,curve_fit
history_force,0.6904561100227047,-0.4425604540413726,2.064852235392191,0.0030873005181890744,0.9845555608960698,0.016,curve_fit
xdot,0.9827160801314028,-0.47518527844539865,0.0,0.00528261128900421,0.9957520060369371,0.016,curve_fit
inertial_force,1.4491831643423692,-0.4851991254718187,5.001572189177793,0.00011494664074376697,0.9951807149167785,0.017,curve_fit
stokes_drag,0.7289067791733465,-0.5033360120412894,1.3251635685490357,-0.003749761951861006,0.9937027818086315,0.017,curve_fit
history_force,0.6994828415423586,-0.4643484319683322,2.063488203271771,0.003129192975206345,0.9832535301068396,0.017,curve_fit
xdot,0.9849318643037386,-0.5006661562858049,0.0008051910105750792,0.005030406948567802,0.9957363926732854,0.017,curve_fit
inertial_force,1.4552879115925954,-0.5076860645881157,5.010908312031211,6.0799284872594025e-05,0.9941824426487216,0.018,curve_fit
stokes_drag,0.7192836216850331,-0.5278407058441176,1.3248442485747627,-0.00375862767084624,0.9933077958074435,0.018,curve_fit
history_force,0.7078999351243392,-0.4855351203396817,2.060687162507996,0.0031681389053714736,0.9818888043820934,0.018,curve_fit
xdot,0.9870794792856348,-0.5257038634178645,0.0,0.0048059086427915225,0.9957137965052955,0.018,curve_fit
inertial_force,1.4612815583397283,-0.529539433284007,5.021374767513936,7.109464123650776e-06,0.9930907932429525,0.019,curve_fit
stokes_drag,0.710141318049456,-0.5517653377788891,1.3262191693157432,-0.0037652901100691583,0.9928827553483469,0.019,curve_fit
history_force,0.7157725203473732,-0.506138124065702,2.0595488368322155,0.0032044496745616434,0.9804654309692642,0.019,curve_fit
xdot,0.9891620982715006,-0.5503083638934725,0.0008589201902096111,0.004604739492289629,0.995685732464288,0.019,curve_fit
inertial_force,1.4671702333956493,-0.5507773946653572,5.0297276716967305,-4.528312957577022e-05,0.991911437118973,0.02,curve_fit
stokes_drag,0.7014300458929292,-0.575116380125837,1.3258918600660006,-0.0037700663617118626,0.9924296740388602,0.02,curve_fit
history_force,0.7231574527778181,-0.5261773295269209,2.0567834232101054,0.0032384117265771926,0.9789873480073048,0.02,curve_fit
xdot,0.9911823150959199,-0.5744890951083799,0.0,0.004423403764028356,0.9956533388509208,0.02,curve_fit
inertial_force,1.472954148436304,-0.5714141845398378,5.039377796059068,-9.718637690411522e-05,0.9906499227391897,0.021,curve_fit
stokes_drag,0.6931075615016787,-0.5979021132520241,1.3273119129059392,-0.0037732186388534155,0.9919504078969473,0.021,curve_fit
history_force,0.7301013781542246,-0.5456692667946136,2.055759605609219,0.0032702510181155534,0.977458248451149,0.021,curve_fit
xdot,0.9931428607962272,-0.598255711891001,0.0008838391830374714,0.004259076327780119,0.9956174870949588,0.021,curve_fit
inertial_force,1.4786336285178978,-0.5914643307450156,5.046890541400944,-0.00014829933088501363,0.9893116004965892,0.022,curve_fit
stokes_drag,0.6851371162616848,-0.6201311909822793,1.3269609693435536,-0.003774968447681667,0.9914467160939459,0.022,curve_fit
history_force,0.7366439452731919,-0.564629474703846,2.0530089569864938,0.0033001658570135386,0.9758819173014446,0.022,curve_fit
xdot,0.9950457357471569,-0.6216170269873064,0.0,0.004109439184029293,0.9955788558604888,0.022,curve_fit
inertial_force,1.4842152222037086,-0.6109475639717041,5.055800314850432,-0.00019868710739085062,0.9879016837621212,0.023,curve_fit
stokes_drag,0.6774876300960129,-0.6418144599554461,1.3283749207268611,-0.0037754958540951694,0.9909202923954636,0.023,curve_fit
history_force,0.742823813510604,-0.5830801489399238,2.0520355403340815,0.003328346721434916,0.9742620312383625,0.023,curve_fit
xdot,0.9968935929153289,-0.644582652503492,0.0008906111616473478,0.0039725911654653005,0.9955379783161684,0.023,curve_fit
inertial_force,1.4896987341629917,-0.6298783280775372,5.062587911040047,-0.00024837282405648994,0.9864252640208637,0.024,curve_fit
stokes_drag,0.6701311670338247,-0.6629618506321082,1.3279943904288523,-0.003774960404513657,0.9903727908123814,0.024,curve_fit
history_force,0.7486681766089371,-0.6010320055330886,2.049289091133722,0.0033549289385266744,0.9726017531626064,0.024,curve_fit
xdot,0.9986877755921293,-0.6671605145601529,0.0,0.0038469316322527645,0.995495284302773,0.024,curve_fit
inertial_force,1.495088387148447,-0.6482747642501666,5.070830084794984,-0.00029732519977704563,0.9848872845105849,0.025,curve_fit
stokes_drag,0.6630437572111376,-0.683584769017896,1.3293742353429752,-0.0037734923819897313,0.9898058250479171,0.025,curve_fit
history_force,0.7542094402973213,-0.6185102536253075,2.048324833271537,0.003380068074612739,0.9709048211162239,0.025,curve_fit
xdot,1.0004303060266673,-0.6893593296495341,0.0008859681944626274,0.003731135108143478,0.9954511190112775,0.025,curve_fit
inertial_force,1.500384662476841,-0.6661516216632526,5.076986891110434,-0.00034559411397220885,0.9832923301902426,0.026,curve_fit
stokes_drag,0.6562044139535776,-0.7036952573080801,1.328963907564092,-0.003771206251407023,0.9892209730175237,0.026,curve_fit
history_force,0.7594650342398325,-0.6355200710831054,2.045583016932092,0.0034038459119377228,0.9691746155519981,0.026,curve_fit
xdot,1.002123235862803,-0.711187823400465,0.0,0.0036240642604646912,0.9954057632545488,0.026,curve_fit
inertial_force,1.5055916713891415,-0.6835269012329702,5.084626378370962,-0.0003931848333184772,0.981645146135519,0.027,curve_fit
stokes_drag,0.6495941237579639,-0.7233046799404159,1.3302942961478552,-0.0037681996994241448,0.9886197815389668,0.027,curve_fit
history_force,0.7644586827411891,-0.6520808316580222,2.0446045640415296,0.0034263839721537415,0.9674135889557908,0.027,curve_fit
xdot,1.0037685074536686,-0.7326545493868171,0.0008739187592710085,0.0035247633002114163,0.9953594495450981,0.027,curve_fit
inertial_force,1.510710479635387,-0.7004155318012188,5.09023237582108,-0.00044009416160263923,0.9799499711201343,0.028,curve_fit
stokes_drag,0.6431975222200179,-0.7424279336125154,1.3298569189984313,-0.0037645527051113387,0.9880037441153047,0.028,curve_fit
history_force,0.769213402392602,-0.668215304191664,2.0418640435807127,0.003447784987736522,0.9656257325459293,0.028,curve_fit
xdot,1.0053673413954272,-0.7537669391055556,0.0,0.0034324043622771905,0.995312372146167,0.028,curve_fit
inertial_force,1.5157464883649,-0.7168364112027383,5.097328536930069,-0.0004863888400566944,0.9782110738083668,0.029,curve_fit
stokes_drag,0.6369982152945072,-0.761073879709924,1.3311304039565124,-0.003760345220300879,0.9873743096884743,0.029,curve_fit
history_force,0.7737430417993295,-0.6839327722757894,2.0408650470453105,0.003468118432391699,0.9638135265236036,0.029,curve_fit
xdot,1.0069221254418852,-0.7745340957427193,0.000857205780569581,0.0033462767441211055,0.9952646921276378,0.029,curve_fit
inertial_force,1.5206986734074455,-0.7328020315818166,5.102450369191169,-0.0005320340592555768,0.9764324104891575,0.03,curve_fit
stokes_drag,0.6309847036792535,-0.7792589358916909,1.330670551563265,-0.00375563331887268,0.9867329229293157,0.03,curve_fit
history_force,0.7780616085874129,-0.6992453743719034,2.038130014330083,0.003487447721951005,0.9619799423363004,0.03,curve_fit
xdot,1.0084336480860394,-0.7949626387913741,0.0,0.0032657673323386355,0.9952165481660218,0.03,curve_fit
