force,A,delta,phi,offset,R^2,St,method
stokes_drag,0.00407670927752316,0.3905612146654091,4.571115218828446,0.00037860819533543793,0.9995958454199599,0.024,curve_fit
history_force,0.005958770882642091,0.3911084982069825,5.350008158953442,7.455253809146948e-05,0.9998031177760196,0.024,curve_fit
xdot,0.015569673402902615,0.38869638660662587,0.0,0.002438894574289987,0.9986799756651853,0.024,curve_fit
inertial_force,0.010948153700871151,0.40669730098677603,2.1449434576201147,-0.0006033210527718434,0.9993442464180738,0.025,curve_fit
stokes_drag,0.004005420324952078,0.40629480157631415,4.574532854383449,0.00048753086791419127,0.9990443032454654,0.025,curve_fit
history_force,0.00596919651331711,0.4069808224553328,5.3566050400197,0.0001103185676343774,0.9993748980988915,0.025,curve_fit
xdot,0.015393819009035923,0.404440698313339,6.274385392536428,0.0030772131498633644,0.9979229744327162,0.025,curve_fit
inertial_force,0.01094904393323275,0.4224789148510796,2.17402821975256,-0.0007961944318981663,0.9983536125118401,0.026,curve_fit
stokes_drag,0.003937897033930185,0.4219665324031299,4.596076906899805,0.0006290249840327935,0.9978811580585082,0.026,curve_fit
history_force,0.00597683103541037,0.422829985046238,5.377218508646724,0.00015826881636555576,0.9983836190806742,0.026,curve_fit
xdot,0.015217192170832769,0.4201504646390711,0.0,0.003884255061619474,0.9966527136001706,0.026,curve_fit
inertial_force,0.010949599171616248,0.4382229440851965,2.1856685033712067,-0.0010485053072958543,0.9963222800140559,0.027,curve_fit
stokes_drag,0.0038739910836259393,0.43757258231484064,4.566150838396107,0.000812676914359058,0.9956092362897752,0.027,curve_fit
history_force,0.005981696179927462,0.438658564166296,5.380722363241316,0.00022239521318326985,0.9963428115258142,0.027,curve_fit
xdot,0.01504034972201349,0.4358238641892615,6.239900088859434,0.004904685776974474,0.9944914147753567,0.027,curve_fit
inertial_force,0.010934545106700081,0.4541234709666217,2.2225371842351147,-0.0013718510742213624,0.9928823987756289,0.028,curve_fit
stokes_drag,0.003739292641489726,0.45584980779734185,4.600127737702405,0.000998670796018489,0.9900398245542765,0.028,curve_fit
history_force,0.005995642933257137,0.45419486537368803,5.403898372740773,0.00033279855938456203,0.9940217594453755,0.028,curve_fit
xdot,0.01506538343051819,0.4495810665423455,0.0,0.005876673683657056,0.9855536863330343,0.028,curve_fit
inertial_force,0.0109904615020678,0.46904560404499257,2.196287047236365,-0.0013809657156460008,0.9942062781861662,0.029,curve_fit
stokes_drag,0.0037044865663451794,0.47050999158079715,4.624844607340854,0.00100138326364644,0.9911269558586585,0.029,curve_fit
history_force,0.006025898242293962,0.46925727817713037,5.370224977032257,0.0003400064495034628,0.9951815625484163,0.029,curve_fit
xdot,0.014997969072791443,0.46400189880542275,0.01289760212340263,0.005734040391326263,0.987546278874311,0.029,curve_fit
inertial_force,0.011051632818633292,0.48382570500345967,2.2036425487841824,-0.0013642605788398868,0.9956269651600941,0.03,curve_fit
stokes_drag,0.0036860256365835475,0.4844798671309442,4.626791854034759,0.0009922448004316211,0.9927480037290197,0.03,curve_fit
history_force,0.006054087325629869,0.4842769145733124,5.37126859998297,0.00033707609474248047,0.9963120152635635,0.03,curve_fit
xdot,0.014926655697093939,0.47835602219242207,0.0,0.005532270582415373,0.9903533891296418,0.03,curve_fit
