force,A,delta,phi,offset,R^2,St,method
history_force,0.08234541844040213,-0.051256499266618044,2.083075415488426,0.00030957898617471776,0.9761336166820401,0.014,curve_fit
xdot,0.9558100595922047,-0.05483869571621585,0.0,0.031402597920624345,0.9682456822751464,0.014,curve_fit
inertial_force,0.16623305169009417,-0.05614863753510485,5.016073478381319,0.0007070471250890307,0.9803287672948144,0.015,curve_fit
stokes_drag,0.08062468743551458,-0.05744165091461006,1.3131220687604144,-0.001067234445780431,0.977691257349694,0.015,curve_fit
history_force,0.08375864470567625,-0.054663603473619995,2.0870967157733773,0.0003109109644773148,0.9786930943784675,0.015,curve_fit
xdot,0.9567788980562638,-0.05857487461587239,0.00084102160914723,0.030430049642116305,0.9705834294074724,0.015,curve_fit
inertial_force,0.16725434469306003,-0.059499825702187994,5.031839726539641,0.000734499816082242,0.982634577514813,0.016,curve_fit
stokes_drag,0.07933079148636395,-0.060861739322878756,1.3155682257177925,-0.0010978616080358787,0.9801911048953169,0.016,curve_fit
history_force,0.08509903232626498,-0.05802400055142368,2.0895514619974422,0.0003120021027954604,0.9809579499450528,0.016,curve_fit
xdot,0.9577653913929532,-0.062291458857717516,0.0,0.029509733077134614,0.9726905262697438,0.016,curve_fit
inertial_force,0.16831131133342123,-0.06280515028795883,5.048889451467462,0.000759422002954968,0.9846679552564405,0.017,curve_fit
stokes_drag,0.07813453357196805,-0.06423554228346814,1.3197679076800193,-0.0011256589523175504,0.9824309577130855,0.017,curve_fit
history_force,0.08637713163732061,-0.061338219203492694,2.0939603691394764,0.0003129133276558277,0.9829545307173934,0.017,curve_fit
xdot,0.9587675279578298,-0.06598879374419724,0.0006579616963569013,0.02863809613597437,0.9745926400012015,0.017,curve_fit
inertial_force,0.16940172470311254,-0.06606529728206939,5.064049396327295,0.000781976006091121,0.9864528257450225,0.018,curve_fit
stokes_drag,0.07702546114640817,-0.06756366805169169,1.32285158406982,-0.001150846555156119,0.9844325348760112,0.018,curve_fit
history_force,0.08760158170464011,-0.06460692240712335,2.097085800441749,0.00031369411857932837,0.9847065622985846,0.018,curve_fit
xdot,0.9597832816741408,-0.06966713426707119,0.0,0.02781188113640632,0.9763123011117067,0.018,curve_fit
inertial_force,0.1705234872006267,-0.06928102608598385,5.080142277305538,0.00080231945826044,0.9880108515144361,0.019,curve_fit
stokes_drag,0.07599458674901578,-0.07084677576205138,1.3272561034084402,-0.0011736290678198388,0.9862154972595194,0.019,curve_fit
history_force,0.0887794819853834,-0.06783079992252444,2.101695058965612,0.00031438332638046796,0.9862354841673203,0.019,curve_fit
xdot,0.9608109384174833,-0.073326734996953,0.0005085966391558117,0.02702809541193523,0.977869268131217,0.019,curve_fit
inertial_force,0.17167456361152325,-0.0724530781406185,5.094693485136599,0.0008206044790574117,0.9893616994634779,0.02,curve_fit
stokes_drag,0.07503412516647272,-0.074085569354144,1.330759382474978,-0.0011941964177478272,0.9877977174260212,0.02,curve_fit
history_force,0.08991671078849937,-0.07101058395361418,2.1052657155648244,0.00031501081728375777,0.9875606835032695,0.02,curve_fit
xdot,0.961848814814102,-0.07696779123824227,0.0,0.026283984147250257,0.9792809223793703,0.02,curve_fit
inertial_force,0.17285304914776387,-0.07558227134204303,5.10989471062596,0.0008369758074833711,0.9905232419852256,0.021,curve_fit
stokes_drag,0.07413728847021103,-0.07728079138861113,1.3352411798775239,-0.0012127245987444929,0.9891954839502113,0.021,curve_fit
history_force,0.09101816328326076,-0.07414704209342467,2.109947729414018,0.00031560152092289926,0.9886997447546473,0.021,curve_fit
xdot,0.9628956523655553,-0.08059054708644725,0.00038643097015000905,0.02557700449494896,0.9805625667557847,0.021,curve_fit
inertial_force,0.17405712314056568,-0.07866943583132543,5.123841953727448,0.0008515709206494476,0.9915117535042282,0.022,curve_fit
stokes_drag,0.07329812359754422,-0.0804332159213784,1.3390065189208955,-0.0012293763468348086,0.9904236339145328,0.022,curve_fit
history_force,0.09208793653368086,-0.0772409703815552,2.1138004303060467,0.0003161742006150383,0.9896686554935267,0.022,curve_fit
xdot,0.9639498244994752,-0.08419510018974698,0.0,0.024904812742038148,0.9817277458980782,0.022,curve_fit
inertial_force,0.17528505331674246,-0.08171541944184894,5.138211060256202,0.0008645192825225442,0.9923420730477501,0.023,curve_fit
stokes_drag,0.07251138174111342,-0.08354363912158928,1.3434778256790323,-0.001244301881336295,0.9914957230750685,0.023,curve_fit
history_force,0.0931294672528104,-0.0802931661215963,2.1184673700389958,0.00031674291484599015,0.9904819568814028,0.023,curve_fit
xdot,0.9650102370168392,-0.0877816378192255,0.0002862941137229402,0.024265240007253677,0.9827883787354197,0.023,curve_fit
inertial_force,0.17653518571990617,-0.08472107302893467,5.151564684015131,0.0008759428656856342,0.9930277420673794,0.024,curve_fit
stokes_drag,0.07177241577862284,-0.08661288136892463,1.3473903224372705,-0.0012576397496546286,0.9924241691422876,0.024,curve_fit
history_force,0.0941456680556742,-0.08330447698589545,2.1224824907564086,0.0003173195714203497,0.9911529074291067,0.024,curve_fit
xdot,0.9660756412849212,-0.09135026527597369,0.0,0.023656275719442506,0.9837550621146095,0.024,curve_fit
inertial_force,0.17780595385994563,-0.08768726335989904,5.16515625974263,0.0008859557564979999,0.9935811343558879,0.025,curve_fit
stokes_drag,0.07107709119316248,-0.08964177064603389,1.3517907050056026,-0.0012695177949884255,0.993220345346451,0.025,curve_fit
history_force,0.0951389965929828,-0.08627573265453509,2.12707364469156,0.0003179130444334364,0.9916936039258767,0.025,curve_fit
xdot,0.9671449435265288,-0.09490108997032963,0.00020434229384269642,0.0230760611088159,0.9846371756696441,0.025,curve_fit
inertial_force,0.1790958612955023,-0.09061484835719008,5.177930769917219,0.0008946647281655659,0.9940135607994492,0.026,curve_fit
stokes_drag,0.0704217168399095,-0.09263114239728393,1.3557657859963155,-0.0012800537499880222,0.9938946822688526,0.026,curve_fit
history_force,0.09611154157771366,-0.08920776975195811,2.1311628907560327,0.00031852914161325965,0.99211509403649,0.026,curve_fit
xdot,0.968217302200014,-0.09843425430765357,0.0,0.02252286769147944,0.985443068367973,0.026,curve_fit
inertial_force,0.18040348353861432,-0.09350468007008338,5.190795510241641,0.0009021690859599156,0.9943353700092946,0.027,curve_fit
stokes_drag,0.06980298564152154,-0.09558183321529937,1.3600538999271283,-0.0012893559650949448,0.9944567520122306,0.027,curve_fit
history_force,0.09706512846314554,-0.09210154862525571,2.135636769050036,0.0003191739920663143,0.9924274896481371,0.027,curve_fit
xdot,0.9692915951042081,-0.10194979122763544,0.00013711386886194887,0.02199509381019772,0.9861801314011032,0.027,curve_fit
inertial_force,0.1817275293748412,-0.09635769604777931,5.203008300415738,0.0009085608903689736,0.9945560415136536,0.028,curve_fit
stokes_drag,0.06921793257334222,-0.0984947046734549,1.3640295207522508,-0.0012975241899763313,0.9949153575707356,0.028,curve_fit
history_force,0.0980012204229682,-0.09495774702259133,2.139734888585057,0.00031984936590084134,0.9926400016294015,0.028,curve_fit
xdot,0.9703670314303542,-0.10544779664410703,0.0,0.021491245194195447,0.986854977371913,0.028,curve_fit
inertial_force,0.183066632927764,-0.09917461500985025,5.215192969143195,0.0009139270226144973,0.9946842285467875,0.029,curve_fit
stokes_drag,0.06866386733446346,-0.1013705405238466,1.3681776551950977,-0.0013046503634117817,0.995278601136895,0.029,curve_fit
history_force,0.09892114336619752,-0.09777725329389376,2.1440638982445055,0.0003205584585289976,0.9927610943514839,0.029,curve_fit
xdot,0.9714428095766032,-0.10892833747245806,8.207488075417935e-05,0.021009938578187063,0.9874734918748068,0.029,curve_fit
inertial_force,0.18441960270338106,-0.10195630355657453,5.226863886630487,0.0009183468900063271,0.9947278809885133,0.03,curve_fit
stokes_drag,0.0681383734503226,-0.1042101754075449,1.3721081456231092,-0.0013108189082550387,0.9955539251134476,0.03,curve_fit
history_force,0.09982601599163839,-0.10056088303684817,2.1481228904094265,0.00032130100638878443,0.9927985122005089,0.03,curve_fit
xdot,0.9725181839339181,-0.11239147261515031,0.0,0.020549876574364776,0.9880409400360699,0.03,curve_fit
