t,u_d,w_d,settling_velocity
1.359,0.08926090837380932,-0.12774634852445999,-0.12493663032713782
1.36,0.08923860724592877,-0.1277456465387199,-0.12493663032713782
1.361,0.08921631168980766,-0.12774494472836534,-0.12493663032713782
1.362,0.08919402170405386,-0.12774424309335253,-0.12493663032713782
1.363,0.08917173728727569,-0.12774354163363763,-0.12493663032713782
1.364,0.08914945843808177,-0.12774284034917688,-0.12493663032713782
1.3650000000000002,0.0891271851550811,-0.1277421392399265,-0.12493663032713782
1.366,0.089104917436883,-0.12774143830584264,-0.12493663032713782
1.3670000000000002,0.08908265528209713,-0.12774073754688162,-0.12493663032713782
1.3679999999999999,0.08906039868933358,-0.12774003696299963,-0.12493663032713782
1.369,0.08903814765720264,-0.12773933655415295,-0.12493663032713782
1.37,0.0890159021843151,-0.12773863632029783,-0.12493663032713782
1.371,0.08899366226928197,-0.1277379362613906,-0.12493663032713782
1.372,0.0889714279107147,-0.12773723637738751,-0.12493663032713782
1.373,0.08894919910722504,-0.12773653666824486,-0.12493663032713782
1.374,0.08892697585742512,-0.12773583713391898,-0.12493663032713782
1.375,0.08890475815992734,-0.12773513777436618,-0.12493663032713782
1.3760000000000001,0.08888254601334455,-0.12773443858954284,-0.12493663032713782
1.3770000000000002,0.08886033941628992,-0.1277337395794052,-0.12493663032713782
1.3780000000000001,0.08883813836737686,-0.12773304074390973,-0.12493663032713782
1.3790000000000002,0.08881594286521928,-0.12773234208301273,-0.12493663032713782
1.38,0.08879375290843135,-0.1277316435966706,-0.12493663032713782
1.381,0.08877156849562762,-0.12773094528483975,-0.12493663032713782
1.382,0.08874938962542292,-0.12773024714747652,-0.12493663032713782
1.383,0.08872721629643252,-0.12772954918453738,-0.12493663032713782
1.3840000000000001,0.08870504850727196,-0.12772885139597873,-0.12493663032713782
1.385,0.0886828862565572,-0.127728153781757,-0.12493663032713782
1.3860000000000001,0.08866072954290447,-0.12772745634182864,-0.12493663032713782
1.387,0.08863857836493037,-0.12772675907615005,-0.12493663032713782
1.3880000000000001,0.0886164327212519,-0.12772606198467779,-0.12493663032713782
1.3890000000000002,0.0885942926104863,-0.12772536506736826,-0.12493663032713782
1.3900000000000001,0.08857215803125129,-0.127724668324178,-0.12493663032713782
1.3910000000000002,0.08855002898216478,-0.12772397175506348,-0.12493663032713782
1.392,0.08852790546184519,-0.12772327535998118,-0.12493663032713782
1.393,0.08850578746891112,-0.12772257913888768,-0.12493663032713782
1.394,0.08848367500198165,-0.12772188309173949,-0.12493663032713782
1.395,0.08846156805967613,-0.12772118721849313,-0.12493663032713782
1.3960000000000001,0.08843946664061429,-0.12772049151910517,-0.12493663032713782
1.397,0.08841737074341618,-0.12771979599353217,-0.12493663032713782
1.3980000000000001,0.08839528036670222,-0.1277191006417307,-0.12493663032713782
1.399,0.08837319550909313,-0.12771840546365734,-0.12493663032713782
1.4000000000000001,0.08835111616921004,-0.1277177104592687,-0.12493663032713782
1.401,0.08832904234567437,-0.12771701562852136,-0.12493663032713782
1.4020000000000001,0.08830697403710794,-0.12771632097137195,-0.12493663032713782
1.4030000000000002,0.08828491124213284,-0.12771562648777715,-0.12493663032713782
1.404,0.08826285395937152,-0.1277149321776935,-0.12493663032713782
1.405,0.08824080218744686,-0.12771423804107773,-0.12493663032713782
1.406,0.08821875592498199,-0.1277135440778865,-0.12493663032713782
1.407,0.0881967151706004,-0.12771285028807638,-0.12493663032713782
1.4080000000000001,0.08817467992292598,-0.12771215667160415,-0.12493663032713782
1.409,0.08815265018058288,-0.1277114632284265,-0.12493663032713782
1.4100000000000001,0.08813062594219566,-0.1277107699585001,-0.12493663032713782
1.411,0.0881086072063892,-0.12771007686178168,-0.12493663032713782
1.4120000000000001,0.08808659397178872,-0.12770938393822795,-0.12493663032713782
1.413,0.08806458623701979,-0.12770869118779565,-0.12493663032713782
1.4140000000000001,0.08804258400070832,-0.12770799861044155,-0.12493663032713782
1.4150000000000003,0.08802058726148057,-0.12770730620612242,-0.12493663032713782
1.416,0.08799859601796313,-0.12770661397479494,-0.12493663032713782
1.417,0.08797661026878294,-0.127705921916416,-0.12493663032713782
1.418,0.08795463001256727,-0.12770523003094233,-0.12493663032713782
1.419,0.08793265524794376,-0.12770453831833073,-0.12493663032713782
1.42,0.0879106859735404,-0.12770384677853805,-0.12493663032713782
1.421,0.08788872218798546,-0.12770315541152105,-0.12493663032713782
1.4220000000000002,0.08786676388990763,-0.12770246421723663,-0.12493663032713782
1.423,0.08784481107793592,-0.12770177319564155,-0.12493663032713782
1.4240000000000002,0.0878228637506996,-0.12770108234669275,-0.12493663032713782
1.425,0.08780092190682841,-0.12770039167034708,-0.12493663032713782
1.4260000000000002,0.08777898554495239,-0.12769970116656143,-0.12493663032713782
1.4270000000000003,0.08775705466370186,-0.12769901083529261,-0.12493663032713782
1.428,0.08773512926170754,-0.12769832067649756,-0.12493663032713782
1.429,0.08771320933760049,-0.1276976306901332,-0.12493663032713782
1.43,0.08769129489001212,-0.12769694087615646,-0.12493663032713782
1.431,0.08766938591757414,-0.12769625123452424,-0.12493663032713782
1.432,0.08764748241891863,-0.12769556176519353,-0.12493663032713782
1.433,0.08762558439267804,-0.1276948724681212,-0.12493663032713782
1.4340000000000002,0.08760369183748508,-0.12769418334326427,-0.12493663032713782
1.435,0.08758180475197289,-0.12769349439057973,-0.12493663032713782
1.4360000000000002,0.0875599231347749,-0.12769280561002452,-0.12493663032713782
1.437,0.08753804698452489,-0.12769211700155567,-0.12493663032713782
1.4380000000000002,0.08751617629985699,-0.12769142856513013,-0.12493663032713782
1.439,0.08749431107940568,-0.12769074030070499,-0.12493663032713782
1.44,0.08747245132180577,-0.12769005220823723,-0.12493663032713782
1.441,0.08745059702569241,-0.12768936428768388,-0.12493663032713782
1.442,0.08742874818970105,-0.12768867653900204,-0.12493663032713782
1.443,0.08740690481246756,-0.1276879889621487,-0.12493663032713782
1.444,0.08738506689262812,-0.12768730155708102,-0.12493663032713782
1.445,0.08736323442881923,-0.127686614323756,-0.12493663032713782
1.4460000000000002,0.08734140741967772,-0.12768592726213074,-0.12493663032713782
1.447,0.08731958586384082,-0.1276852403721624,-0.12493663032713782
1.4480000000000002,0.08729776975994606,-0.12768455365380801,-0.12493663032713782
1.449,0.08727595910663132,-0.12768386710702476,-0.12493663032713782
1.4500000000000002,0.08725415390253478,-0.1276831807317698,-0.12493663032713782
1.451,0.08723235414629504,-0.12768249452800015,-0.12493663032713782
1.452,0.08721055983655099,-0.12768180849567312,-0.12493663032713782
1.453,0.08718877097194183,-0.1276811226347458,-0.12493663032713782
1.454,0.08716698755110718,-0.12768043694517536,-0.12493663032713782
1.455,0.08714520957268691,-0.127679751426919,-0.12493663032713782
1.456,0.08712343703532131,-0.12767906607993398,-0.12493663032713782
1.457,0.08710166993765099,-0.1276783809041774,-0.12493663032713782
1.458,0.08707990827831685,-0.12767769589960654,-0.12493663032713782
1.459,0.08705815205596018,-0.12767701106617863,-0.12493663032713782
1.4600000000000002,0.0870364012692226,-0.12767632640385088,-0.12493663032713782
1.461,0.08701465591674604,-0.12767564191258057,-0.12493663032713782
1.4620000000000002,0.08699291599717282,-0.127674957592325,-0.12493663032713782
1.463,0.08697118150914557,-0.1276742734430414,-0.12493663032713782
1.464,0.08694945245130725,-0.127673589464687,-0.12493663032713782
1.465,0.08692772882230117,-0.12767290565721917,-0.12493663032713782
1.466,0.086906010620771,-0.12767222202059522,-0.12493663032713782
1.467,0.0868842978453607,-0.12767153855477242,-0.12493663032713782
1.468,0.08686259049471459,-0.12767085525970812,-0.12493663032713782
1.469,0.08684088856747739,-0.12767017213535967,-0.12493663032713782
1.47,0.08681919206229406,-0.1276694891816844,-0.12493663032713782
1.471,0.08679750097780994,-0.1276688063986397,-0.12493663032713782
1.4720000000000002,0.08677581531267074,-0.12766812378618286,-0.12493663032713782
1.473,0.08675413506552244,-0.12766744134427135,-0.12493663032713782
1.4740000000000002,0.08673246023501147,-0.1276667590728625,-0.12493663032713782
1.475,0.08671079081978442,-0.12766607697191373,-0.12493663032713782
1.476,0.08668912681848842,-0.12766539504138247,-0.12493663032713782
1.4769999999999999,0.0866674682297708,-0.12766471328122617,-0.12493663032713782
1.478,0.08664581505227928,-0.12766403169140214,-0.12493663032713782
1.479,0.08662416728466188,-0.12766335027186793,-0.12493663032713782
1.48,0.08660252492556701,-0.127662669022581,-0.12493663032713782
1.481,0.08658088797364341,-0.12766198794349876,-0.12493663032713782
1.482,0.08655925642754014,-0.12766130703457873,-0.12493663032713782
1.483,0.08653763028590657,-0.12766062629577837,-0.12493663032713782
1.4840000000000002,0.08651600954739243,-0.1276599457270552,-0.12493663032713782
1.485,0.08649439421064782,-0.12765926532836666,-0.12493663032713782
1.4860000000000002,0.08647278427432317,-0.12765858509967037,-0.12493663032713782
1.487,0.08645117973706917,-0.12765790504092378,-0.12493663032713782
1.488,0.08642958059753697,-0.1276572251520845,-0.12493663032713782
1.4889999999999999,0.08640798685437794,-0.12765654543310997,-0.12493663032713782
1.49,0.08638639850624386,-0.12765586588395786,-0.12493663032713782
1.491,0.08636481555178681,-0.12765518650458568,-0.12493663032713782
1.492,0.08634323798965925,-0.12765450729495106,-0.12493663032713782
1.493,0.08632166581851394,-0.12765382825501156,-0.12493663032713782
1.494,0.08630009903700397,-0.12765314938472477,-0.12493663032713782
1.495,0.08627853764378282,-0.12765247068404834,-0.12493663032713782
1.496,0.08625698163750424,-0.12765179215293984,-0.12493663032713782
1.497,0.08623543101682234,-0.127651113791357,-0.12493663032713782
1.4980000000000002,0.08621388578039157,-0.12765043559925734,-0.12493663032713782
1.499,0.08619234592686674,-0.12764975757659863,-0.12493663032713782
1.5,0.08617081145490298,-0.12764907972333844,-0.12493663032713782
1.501,0.08614928236315568,-0.12764840203943453,-0.12493663032713782
1.502,0.08612775865028073,-0.12764772452484455,-0.12493663032713782
1.5030000000000001,0.08610624031493422,-0.12764704717952619,-0.12493663032713782
1.504,0.0860847273557726,-0.12764637000343718,-0.12493663032713782
1.5050000000000001,0.08606321977145269,-0.12764569299653522,-0.12493663032713782
1.506,0.08604171756063163,-0.12764501615877807,-0.12493663032713782
1.5070000000000001,0.08602022072196691,-0.1276443394901234,-0.12493663032713782
1.508,0.08599872925411631,-0.12764366299052904,-0.12493663032713782
1.5090000000000001,0.08597724315573797,-0.12764298665995275,-0.12493663032713782
1.5100000000000002,0.0859557624254904,-0.12764231049835223,-0.12493663032713782
1.5110000000000001,0.0859342870620324,-0.12764163450568533,-0.12493663032713782
1.512,0.08591281706402314,-0.1276409586819098,-0.12493663032713782
1.513,0.08589135243012207,-0.1276402830269835,-0.12493663032713782
1.514,0.08586989315898903,-0.12763960754086418,-0.12493663032713782
1.5150000000000001,0.08584843924928416,-0.12763893222350967,-0.12493663032713782
1.516,0.08582699069966798,-0.1276382570748779,-0.12493663032713782
1.5170000000000001,0.08580554750880127,-0.1276375820949266,-0.12493663032713782
1.518,0.08578410967534524,-0.12763690728361365,-0.12493663032713782
1.5190000000000001,0.08576267719796137,-0.127636232640897,-0.12493663032713782
1.52,0.08574125007531146,-0.1276355581667344,-0.12493663032713782
1.5210000000000001,0.08571982830605768,-0.12763488386108382,-0.12493663032713782
1.5220000000000002,0.08569841188886256,-0.12763420972390316,-0.12493663032713782
1.5230000000000001,0.08567700082238891,-0.12763353575515032,-0.12493663032713782
1.524,0.08565559510529987,-0.12763286195478318,-0.12493663032713782
1.525,0.08563419473625897,-0.12763218832275974,-0.12493663032713782
1.526,0.08561279971393003,-0.12763151485903787,-0.12493663032713782
1.527,0.08559141003697722,-0.1276308415635756,-0.12493663032713782
1.528,0.08557002570406505,-0.1276301684363308,-0.12493663032713782
1.5290000000000001,0.08554864671385833,-0.1276294954772615,-0.12493663032713782
1.53,0.08552727306502225,-0.12762882268632567,-0.12493663032713782
1.5310000000000001,0.08550590475622231,-0.1276281500634813,-0.12493663032713782
1.532,0.08548454178612432,-0.1276274776086864,-0.12493663032713782
1.5330000000000001,0.08546318415339448,-0.127626805321899,-0.12493663032713782
1.5340000000000003,0.08544183185669926,-0.12762613320307706,-0.12493663032713782
1.5350000000000001,0.08542048489470552,-0.12762546125217872,-0.12493663032713782
1.536,0.08539914326608042,-0.1276247894691619,-0.12493663032713782
1.537,0.08537780696949146,-0.12762411785398478,-0.12493663032713782
1.538,0.08535647600360648,-0.12762344640660533,-0.12493663032713782
1.539,0.0853351503670936,-0.12762277512698167,-0.12493663032713782
1.54,0.08531383005862139,-0.1276221040150719,-0.12493663032713782
1.5410000000000001,0.08529251507685864,-0.1276214330708341,-0.12493663032713782
1.542,0.0852712054204745,-0.1276207622942264,-0.12493663032713782
1.5430000000000001,0.08524990108813853,-0.12762009168520685,-0.12493663032713782
1.544,0.08522860207852048,-0.12761942124373366,-0.12493663032713782
1.5450000000000002,0.08520730839029057,-0.12761875096976497,-0.12493663032713782
1.546,0.08518602002211927,-0.12761808086325882,-0.12493663032713782
1.5470000000000002,0.08516473697267737,-0.1276174109241735,-0.12493663032713782
1.5480000000000003,0.08514345924063611,-0.12761674115246713,-0.12493663032713782
1.549,0.08512218682466692,-0.12761607154809787,-0.12493663032713782
1.55,0.08510091972344165,-0.12761540211102398,-0.12493663032713782
1.551,0.08507965793563242,-0.12761473284120356,-0.12493663032713782
1.552,0.08505840145991174,-0.12761406373859494,-0.12493663032713782
1.5530000000000002,0.08503715029495243,-0.12761339480315625,-0.12493663032713782
1.554,0.08501590443942762,-0.12761272603484575,-0.12493663032713782
1.5550000000000002,0.08499466389201081,-0.1276120574336217,-0.12493663032713782
1.556,0.08497342865137578,-0.12761138899944238,-0.12493663032713782
1.5570000000000002,0.08495219871619672,-0.12761072073226598,-0.12493663032713782
1.558,0.08493097408514806,-0.12761005263205083,-0.12493663032713782
1.5590000000000002,0.08490975475690464,-0.1276093846987552,-0.12493663032713782
1.5600000000000003,0.08488854073014157,-0.1276087169323374,-0.12493663032713782
1.561,0.08486733200353433,-0.12760804933275574,-0.12493663032713782
1.562,0.08484612857575873,-0.1276073818999685,-0.12493663032713782
1.563,0.08482493044549086,-0.12760671463393405,-0.12493663032713782
1.564,0.08480373761140723,-0.1276060475346107,-0.12493663032713782
1.565,0.08478255007218459,-0.1276053806019568,-0.12493663032713782
1.566,0.0847613678265001,-0.12760471383593075,-0.12493663032713782
1.5670000000000002,0.08474019087303115,-0.12760404723649085,-0.12493663032713782
1.568,0.08471901921045558,-0.12760338080359554,-0.12493663032713782
1.5690000000000002,0.08469785283745147,-0.12760271453720318,-0.12493663032713782
1.57,0.0846766917526973,-0.1276020484372722,-0.12493663032713782
1.5710000000000002,0.0846555359548718,-0.1276013825037609,-0.12493663032713782
1.5720000000000003,0.08463438544265409,-0.1276007167366279,-0.12493663032713782
1.573,0.0846132402147236,-0.12760005113583148,-0.12493663032713782
1.574,0.0845921002697601,-0.12759938570133011,-0.12493663032713782
1.575,0.0845709656064437,-0.1275987204330823,-0.12493663032713782
1.576,0.08454983622345477,-0.1275980553310464,-0.12493663032713782
1.577,0.08452871211947413,-0.127597390395181,-0.12493663032713782
1.578,0.0845075932931828,-0.12759672562544455,-0.12493663032713782
1.5790000000000002,0.0844864797432622,-0.12759606102179552,-0.12493663032713782
1.58,0.08446537146839414,-0.1275953965841924,-0.12493663032713782
1.5810000000000002,0.08444426846726061,-0.12759473231259374,-0.12493663032713782
1.582,0.08442317073854404,-0.12759406820695804,-0.12493663032713782
1.5830000000000002,0.08440207828092713,-0.1275934042672439,-0.12493663032713782
1.584,0.084380991093093,-0.12759274049340974,-0.12493663032713782
1.585,0.08435990917372499,-0.12759207688541427,-0.12493663032713782
1.586,0.08433883252150683,-0.12759141344321595,-0.12493663032713782
1.587,0.08431776113512254,-0.12759075016677338,-0.12493663032713782
1.588,0.08429669501325653,-0.12759008705604516,-0.12493663032713782
1.589,0.08427563415459348,-0.12758942411098984,-0.12493663032713782
1.59,0.08425457855781844,-0.12758876133156613,-0.12493663032713782
1.5910000000000002,0.08423352822161674,-0.12758809871773255,-0.12493663032713782
1.592,0.08421248314467408,-0.12758743626944777,-0.12493663032713782
1.5930000000000002,0.08419144332567649,-0.12758677398667045,-0.12493663032713782
1.594,0.0841704087633103,-0.12758611186935917,-0.12493663032713782
1.5950000000000002,0.08414937945626218,-0.12758544991747267,-0.12493663032713782
1.596,0.08412835540321914,-0.12758478813096955,-0.12493663032713782
1.597,0.08410733660286851,-0.12758412650980855,-0.12493663032713782
1.598,0.08408632305389795,-0.1275834650539483,-0.12493663032713782
1.599,0.08406531475499542,-0.12758280376334757,-0.12493663032713782
1.6,0.08404431170484924,-0.12758214263796502,-0.12493663032713782
1.601,0.08402331390214808,-0.1275814816777594,-0.12493663032713782
1.602,0.08400232134558087,-0.12758082088268943,-0.12493663032713782
1.603,0.08398133403383694,-0.12758016025271382,-0.12493663032713782
1.604,0.08396035196560588,-0.1275794997877914,-0.12493663032713782
1.6050000000000002,0.08393937513957764,-0.12757883948788087,-0.12493663032713782
1.606,0.08391840355444254,-0.127578179352941,-0.12493663032713782
1.6070000000000002,0.08389743720889115,-0.1275775193829306,-0.12493663032713782
1.608,0.08387647610161439,-0.12757685957780845,-0.12493663032713782
1.609,0.08385552023130355,-0.1275761999375334,-0.12493663032713782
1.61,0.0838345695966502,-0.12757554046206418,-0.12493663032713782
1.611,0.08381362419634625,-0.1275748811513597,-0.12493663032713782
1.612,0.08379268402908396,-0.1275742220053787,-0.12493663032713782
1.613,0.08377174909355585,-0.12757356302408016,-0.12493663032713782
1.614,0.08375081938845486,-0.12757290420742282,-0.12493663032713782
1.615,0.08372989491247419,-0.12757224555536556,-0.12493663032713782
1.616,0.08370897566430738,-0.1275715870678673,-0.12493663032713782
1.6170000000000002,0.08368806164264832,-0.12757092874488687,-0.12493663032713782
1.618,0.08366715284619121,-0.12757027058638323,-0.12493663032713782
1.6190000000000002,0.08364624927363054,-0.12756961259231522,-0.12493663032713782
1.62,0.0836253509236612,-0.12756895476264185,-0.12493663032713782
1.621,0.08360445779497837,-0.12756829709732195,-0.12493663032713782
1.6219999999999999,0.0835835698862775,-0.1275676395963145,-0.12493663032713782
1.623,0.08356268719625448,-0.12756698225957847,-0.12493663032713782
1.624,0.08354180972360542,-0.12756632508707277,-0.12493663032713782
1.625,0.08352093746702682,-0.1275656680787564,-0.12493663032713782
1.6260000000000001,0.0835000704252155,-0.12756501123458833,-0.12493663032713782
1.627,0.08347920859686857,-0.12756435455452755,-0.12493663032713782
1.6280000000000001,0.08345835198068349,-0.12756369803853307,-0.12493663032713782
1.6290000000000002,0.08343750057535806,-0.12756304168656388,-0.12493663032713782
1.6300000000000001,0.08341665437959038,-0.12756238549857904,-0.12493663032713782
1.6310000000000002,0.08339581339207885,-0.12756172947453753,-0.12493663032713782
1.6320000000000001,0.08337497761152231,-0.12756107361439836,-0.12493663032713782
1.633,0.08335414703661974,-0.12756041791812067,-0.12493663032713782
1.634,0.08333332166607062,-0.1275597623856635,-0.12493663032713782
1.635,0.08331250149857466,-0.12755910701698583,-0.12493663032713782
1.6360000000000001,0.08329168653283195,-0.1275584518120469,-0.12493663032713782
1.637,0.08327087676754281,-0.12755779677080564,-0.12493663032713782
1.6380000000000001,0.08325007220140801,-0.12755714189322123,-0.12493663032713782
1.639,0.08322927283312855,-0.12755648717925283,-0.12493663032713782
1.6400000000000001,0.08320847866140577,-0.12755583262885944,-0.12493663032713782
1.641,0.08318768968494139,-0.1275551782420003,-0.12493663032713782
1.6420000000000001,0.08316690590243742,-0.1275545240186345,-0.12493663032713782
1.6430000000000002,0.08314612731259616,-0.12755386995872123,-0.12493663032713782
1.6440000000000001,0.08312535391412028,-0.1275532160622196,-0.12493663032713782
1.645,0.08310458570571275,-0.1275525623290888,-0.12493663032713782
1.646,0.08308382268607689,-0.127551908759288,-0.12493663032713782
1.647,0.0830630648539163,-0.12755125535277648,-0.12493663032713782
1.6480000000000001,0.08304231220793495,-0.12755060210951333,-0.12493663032713782
1.649,0.08302156474683711,-0.12754994902945785,-0.12493663032713782
1.6500000000000001,0.08300082246932737,-0.12754929611256918,-0.12493663032713782
1.651,0.08298008537411068,-0.12754864335880664,-0.12493663032713782
1.6520000000000001,0.08295935345989225,-0.12754799076812942,-0.12493663032713782
1.653,0.08293862672537766,-0.12754733834049678,-0.12493663032713782
1.6540000000000001,0.0829179051692728,-0.127546686075868,-0.12493663032713782
1.6550000000000002,0.0828971887902839,-0.1275460339742024,-0.12493663032713782
1.6560000000000001,0.08287647758711751,-0.12754538203545912,-0.12493663032713782
1.657,0.08285577155848045,-0.12754473025959762,-0.12493663032713782
1.658,0.08283507070307995,-0.1275440786465771,-0.12493663032713782
1.659,0.08281437501962347,-0.12754342719635692,-0.12493663032713782
1.66,0.08279368450681887,-0.1275427759088964,-0.12493663032713782
1.661,0.08277299916337431,-0.12754212478415486,-0.12493663032713782
1.6620000000000001,0.08275231898799824,-0.1275414738220917,-0.12493663032713782
1.663,0.0827316439793995,-0.12754082302266614,-0.12493663032713782
1.6640000000000001,0.08271097413628715,-0.12754017238583773,-0.12493663032713782
1.665,0.08269030945737071,-0.12753952191156573,-0.12493663032713782
1.6660000000000001,0.0826696499413599,-0.1275388715998095,-0.12493663032713782
1.6670000000000003,0.0826489955869648,-0.12753822145052854,-0.12493663032713782
1.6680000000000001,0.08262834639289585,-0.12753757146368222,-0.12493663032713782
1.669,0.08260770235786377,-0.1275369216392299,-0.12493663032713782
1.67,0.08258706348057963,-0.12753627197713108,-0.12493663032713782
1.671,0.08256642975975478,-0.12753562247734515,-0.12493663032713782
1.672,0.08254580119410095,-0.1275349731398316,-0.12493663032713782
1.673,0.08252517778233012,-0.12753432396454983,-0.12493663032713782
1.6740000000000002,0.08250455952315469,-0.12753367495145937,-0.12493663032713782
1.675,0.08248394641528728,-0.12753302610051964,-0.12493663032713782
1.6760000000000002,0.08246333845744089,-0.12753237741169018,-0.12493663032713782
1.677,0.08244273564832884,-0.12753172888493045,-0.12493663032713782
1.6780000000000002,0.08242213798666476,-0.12753108052019996,-0.12493663032713782
1.679,0.08240154547116255,-0.12753043231745825,-0.12493663032713782
1.6800000000000002,0.08238095810053657,-0.12752978427666484,-0.12493663032713782
1.681,0.08236037587350134,-0.12752913639777927,-0.12493663032713782
1.682,0.0823397987887718,-0.1275284886807611,-0.12493663032713782
1.683,0.0823192268450632,-0.12752784112556984,-0.12493663032713782
1.684,0.08229866004109107,-0.12752719373216512,-0.12493663032713782
1.685,0.08227809837557132,-0.1275265465005065,-0.12493663032713782
1.6860000000000002,0.08225754184722012,-0.1275258994305535,-0.12493663032713782
1.687,0.08223699045475401,-0.12752525252226585,-0.12493663032713782
1.6880000000000002,0.08221644419688981,-0.12752460577560304,-0.12493663032713782
1.689,0.08219590307234469,-0.1275239591905248,-0.12493663032713782
1.6900000000000002,0.08217536707983612,-0.12752331276699067,-0.12493663032713782
1.691,0.08215483621808195,-0.12752266650496027,-0.12493663032713782
1.6920000000000002,0.08213431048580024,-0.12752202040439337,-0.12493663032713782
1.693,0.08211378988170948,-0.1275213744652495,-0.12493663032713782
1.694,0.08209327440452836,-0.12752072868748843,-0.12493663032713782
1.695,0.08207276405297605,-0.12752008307106977,-0.12493663032713782
1.696,0.08205225882577191,-0.12751943761595325,-0.12493663032713782
1.697,0.08203175872163566,-0.12751879232209853,-0.12493663032713782
1.698,0.08201126373928734,-0.1275181471894654,-0.12493663032713782
1.699,0.08199077387744734,-0.12751750221801347,-0.12493663032713782
1.7000000000000002,0.08197028913483631,-0.12751685740770252,-0.12493663032713782
1.701,0.08194980951017526,-0.12751621275849234,-0.12493663032713782
1.7020000000000002,0.08192933500218552,-0.12751556827034263,-0.12493663032713782
1.703,0.08190886560958874,-0.12751492394321315,-0.12493663032713782
1.7040000000000002,0.08188840133110685,-0.1275142797770637,-0.12493663032713782
1.705,0.08186794216546214,-0.127513635771854,-0.12493663032713782
1.706,0.08184748811137722,-0.12751299192754387,-0.12493663032713782
1.707,0.081827039167575,-0.12751234824409316,-0.12493663032713782
1.708,0.08180659533277872,-0.12751170472146162,-0.12493663032713782
1.709,0.08178615660571191,-0.1275110613596091,-0.12493663032713782
1.71,0.08176572298509849,-0.12751041815849543,-0.12493663032713782
1.711,0.08174529446966261,-0.1275097751180804,-0.12493663032713782
1.7120000000000002,0.08172487105812883,-0.12750913223832394,-0.12493663032713782
1.713,0.08170445274922193,-0.12750848951918586,-0.12493663032713782
1.7140000000000002,0.08168403954166707,-0.12750784696062603,-0.12493663032713782
1.715,0.08166363143418975,-0.1275072045626044,-0.12493663032713782
1.7160000000000002,0.08164322842551573,-0.12750656232508073,-0.12493663032713782
1.717,0.08162283051437114,-0.12750592024801505,-0.12493663032713782
1.718,0.08160243769948236,-0.12750527833136718,-0.12493663032713782
1.719,0.08158204997957616,-0.12750463657509709,-0.12493663032713782
1.72,0.08156166735337958,-0.1275039949791647,-0.12493663032713782
1.721,0.08154128981962001,-0.12750335354352993,-0.12493663032713782
1.722,0.08152091737702516,-0.1275027122681528,-0.12493663032713782
1.723,0.08150055002432302,-0.12750207115299322,-0.12493663032713782
1.7240000000000002,0.08148018776024193,-0.12750143019801113,-0.12493663032713782
1.725,0.08145983058351054,-0.12750078940316653,-0.12493663032713782
1.7260000000000002,0.08143947849285782,-0.12750014876841945,-0.12493663032713782
1.727,0.08141913148701303,-0.12749950829372986,-0.12493663032713782
1.7280000000000002,0.08139878956470581,-0.12749886797905777,-0.12493663032713782
1.7289999999999999,0.08137845272466604,-0.12749822782436324,-0.12493663032713782
1.73,0.08135812096562398,-0.1274975878296062,-0.12493663032713782
1.731,0.08133779428631017,-0.12749694799474687,-0.12493663032713782
1.732,0.0813174726854555,-0.12749630831974507,-0.12493663032713782
1.733,0.08129715616179113,-0.12749566880456106,-0.12493663032713782
1.734,0.08127684471404859,-0.1274950294491548,-0.12493663032713782
1.735,0.08125653834095967,-0.12749439025348638,-0.12493663032713782
1.7360000000000002,0.08123623704125654,-0.12749375121751597,-0.12493663032713782
1.737,0.08121594081367164,-0.12749311234120356,-0.12493663032713782
1.7380000000000002,0.08119564965693775,-0.12749247362450933,-0.12493663032713782
1.739,0.08117536356978795,-0.1274918350673934,-0.12493663032713782
1.7400000000000002,0.08115508255095565,-0.12749119666981587,-0.12493663032713782
1.7409999999999999,0.08113480659917456,-0.12749055843173693,-0.12493663032713782
1.742,0.08111453571317874,-0.12748992035311665,-0.12493663032713782
1.743,0.08109426989170253,-0.12748928243391525,-0.12493663032713782
1.744,0.08107400913348058,-0.1274886446740929,-0.12493663032713782
1.745,0.0810537534372479,-0.12748800707360977,-0.12493663032713782
1.746,0.08103350280173979,-0.12748736963242605,-0.12493663032713782
1.747,0.08101325722569189,-0.12748673235050192,-0.12493663032713782
1.748,0.08099301670784008,-0.1274860952277976,-0.12493663032713782
1.749,0.08097278124692064,-0.12748545826427335,-0.12493663032713782
1.7500000000000002,0.08095255084167015,-0.12748482145988935,-0.12493663032713782
1.7510000000000001,0.08093232549082549,-0.12748418481460588,-0.12493663032713782
1.7520000000000002,0.08091210519312382,-0.12748354832838316,-0.12493663032713782
1.753,0.0808918899473027,-0.12748291200118145,-0.12493663032713782
1.754,0.08087167975209991,-0.12748227583296104,-0.12493663032713782
1.7550000000000001,0.08085147460625364,-0.1274816398236822,-0.12493663032713782
1.756,0.08083127450850233,-0.12748100397330522,-0.12493663032713782
1.7570000000000001,0.08081107945758473,-0.1274803682817904,-0.12493663032713782
1.758,0.08079088945223993,-0.12747973274909802,-0.12493663032713782
1.7590000000000001,0.08077070449120739,-0.12747909737518845,-0.12493663032713782
1.76,0.08075052457322678,-0.127478462160022,-0.12493663032713782
1.7610000000000001,0.08073034969703814,-0.12747782710355898,-0.12493663032713782
