x,z,beta,method
1.3963687589640645,-1.5483140823987307,0.96,Daitche
1.3975721746451617,-1.5471745964330261,0.96,Daitche
1.3988280141389304,-1.5460692916841858,0.96,Daitche
1.400135175674036,-1.5449997243897697,0.96,Daitche
1.4014925110715633,-1.543967415699016,0.96,Daitche
1.402898826867843,-1.5429738503073893,0.96,Daitche
1.4043528854778253,-1.5420204751266775,0.96,Daitche
1.4058534063978763,-1.5411086979918112,0.96,Daitche
1.4073990674468277,-1.5402398864055482,0.96,Daitche
1.4089885060440848,-1.539415366322125,0.96,Daitche
1.4106203205235572,-1.5386364209709429,0.96,Daitche
1.4122930714821542,-1.5379042897213138,0.96,Daitche
1.4140052831615486,-1.537220166989256,0.96,Daitche
1.41575544486189,-1.5365852011872871,0.96,Daitche
1.4175420123861182,-1.53600049371812,0.96,Daitche
1.419363409513499,-1.535467098013128,0.96,Daitche
1.4212180295009866,-1.5349860186164033,0.96,Daitche
1.4231042366109845,-1.5345582103151865,0.96,Daitche
1.4250203676640611,-1.534184577317405,0.96,Daitche
1.4269647336151523,-1.5338659724770125,0.96,Daitche
1.4289356211517628,-1.5336031965677779,0.96,Daitche
1.4309312943126635,-1.5333969976061232,0.96,Daitche
1.4329499961255618,-1.5332480702235727,0.96,Daitche
1.4349899502622063,-1.5331570550893177,0.96,Daitche
1.4370493627093777,-1.533124538383368,0.96,Daitche
1.439126423454199,-1.5331510513207034,0.96,Daitche
1.441219308182192,-1.533237069726798,0.96,Daitche
1.4433261799864947,-1.5333830136648414,0.96,Daitche
1.4454451910866462,-1.5335892471149326,0.96,Daitche
1.447574484555341,-1.533856077705475,0.96,Daitche
1.4497121960515476,-1.5341837564969552,0.96,Daitche
1.4518564555583797,-1.5345724778182368,0.96,Daitche
1.4540053891241147,-1.5350223791554574,0.96,Daitche
1.4561571206047406,-1.535533541093563,0.96,Daitche
1.4583097734064259,-1.5361059873104734,0.96,Daitche
1.4604614722262994,-1.5367396846238182,0.96,Daitche
1.4626103447899355,-1.5374345430901384,0.96,Daitche
1.4647545235839432,-1.5381904161564026,0.96,Daitche
1.4668921475820653,-1.5390071008636346,0.96,Daitche
1.4690213639631995,-1.5398843381024072,0.96,Daitche
1.4711403298197652,-1.5408218129199072,0.96,Daitche
1.4732472138548482,-1.5418191548782325,0.96,Daitche
1.4753401980665695,-1.5428759384635318,0.96,Daitche
1.4774174794181347,-1.5439916835455576,0.96,Daitche
1.479477271492041,-1.5451658558871528,0.96,Daitche
1.4815178061269285,-1.546397867703148,0.96,Daitche
1.4835373350355847,-1.5476870782681043,0.96,Daitche
1.4855341314026278,-1.5490327945722868,0.96,Daitche
1.4875064914604157,-1.55043427202522,0.96,Daitche
1.4894527360417502,-1.5518907152061219,0.96,Daitche
1.4913712121079639,-1.5534012786604818,0.96,Daitche
1.4932602942510087,-1.5549650677420004,0.96,Daitche
1.4951183861681843,-1.5565811394990687,0.96,Daitche
1.4969439221081733,-1.5582485036049283,0.96,Daitche
1.4987353682870803,-1.559966123330608,0.96,Daitche
1.5004912242731951,-1.5617329165597023,0.96,Daitche
1.5022100243392371,-1.563547756844012,0.96,Daitche
1.5038903387808629,-1.5654094744990361,0.96,Daitche
1.5055307752002576,-1.5673168577382646,0.96,Daitche
1.5071299797536586,-1.56926865384519,0.96,Daitche
1.5086866383616957,-1.5712635703819198,0.96,Daitche
1.5101994778814707,-1.573300276433238,0.96,Daitche
1.5116672672393316,-1.5753774038849375,0.96,Daitche
1.513088818523335,-1.5774935487352073,0.96,Daitche
1.5144629880344305,-1.5796472724378334,0.96,Daitche
1.5157886772954356,-1.581837103275944,0.96,Daitche
1.5170648340169162,-1.5840615377649987,0.96,Daitche
1.51829045301912,-1.5863190420837003,0.96,Daitche
1.5194645771091588,-1.588608053531478,0.96,Daitche
1.5205862979126747,-1.5909269820111707,0.96,Daitche
1.5216547566592666,-1.5932742115355152,0.96,Daitche
1.5226691449210004,-1.5956481017560216,0.96,Daitche
1.523628705303367,-1.598046989512803,0.96,Daitche
1.5245327320881008,-1.6004691904039026,0.96,Daitche
1.5253805718273097,-1.6029130003726457,0.96,Daitche
1.5261716238884215,-1.6053766973115329,0.96,Daitche
1.5269053409494922,-1.607858542681169,0.96,Daitche
1.5275812294444688,-1.6103567831427137,0.96,Daitche
1.528198849958048,-1.6128696522023296,0.96,Daitche
1.5287578175698175,-1.6153953718660872,0.96,Daitche
1.5292578021474144,-1.6179321543037846,0.96,Daitche
1.5296985285884823,-1.6204782035201277,0.96,Daitche
1.5300797770112593,-1.6230317170317123,0.96,Daitche
1.5304013828936713,-1.6255908875482452,0.96,Daitche
1.5306632371608584,-1.6281539046564382,0.96,Daitche
1.5308652862211078,-1.6307189565050082,0.96,Daitche
1.5310075319502154,-1.6332842314892153,0.96,Daitche
1.5310900316243428,-1.6358479199333724,0.96,Daitche
1.5311128978014914,-1.638408215769765,0.96,Daitche
1.531076298151755,-1.6409633182124206,0.96,Daitche
1.5309804552365665,-1.643511433424176,0.96,Daitche
1.5308256462371947,-1.6460507761754979,0.96,Daitche
1.5306122026328033,-1.6485795714935179,0.96,Daitche
1.5303405098284195,-1.6510960562997588,0.96,Daitche
1.5300110067332173,-1.6535984810350342,0.96,Daitche
1.5296241852895593,-1.6560851112700221,0.96,Daitche
1.5291805899532855,-1.658554229300026,0.96,Daitche
1.5286808171257904,-1.6610041357224492,0.96,Daitche
1.5281255145384645,-1.6634331509955336,0.96,Daitche
1.527515380590127,-1.665839616976923,0.96,Daitche
1.526851163638116,-1.6682218984406394,0.96,Daitche
1.526133661243747,-1.6705783845710775,0.96,Daitche
1.5253637193728922,-1.6729074904326466,0.96,Daitche
1.5245422315524715,-1.6752076584137119,0.96,Daitche
1.5236701379836926,-1.6774773596435166,0.96,Daitche
1.5227484246129084,-1.6797150953807862,0.96,Daitche
1.5217781221610078,-1.6819193983727487,0.96,Daitche
1.5207603051122862,-1.6840888341833338,0.96,Daitche
1.519696090663783,-1.6862220024893395,0.96,Daitche
1.5185866376361101,-1.688317538343391,0.96,Daitche
1.5174331453468246,-1.6903741134025458,0.96,Daitche
1.5162368524474412,-1.6923904371214333,0.96,Daitche
1.5149990357252043,-1.694365257908851,0.96,Daitche
1.5137210088707784,-1.6962973642467758,0.96,Daitche
1.51240412121304,-1.6981855857707842,0.96,Daitche
1.51104975642219,-1.700028794310913,0.96,Daitche
1.5096593311824282,-1.7018259048920292,0.96,Daitche
1.5082342938354614,-1.7035758766928186,0.96,Daitche
1.506776122996143,-1.705277713962541,0.96,Daitche
1.5052863261415654,-1.7069304668947403,0.96,Daitche
1.5037664381749496,-1.7085332324571398,0.96,Daitche
1.5022180199656998,-1.7100851551769956,0.96,Daitche
1.5006426568670113,-1.7115854278812215,0.96,Daitche
1.4990419572124374,-1.7130332923906446,0.96,Daitche
1.4974175507928433,-1.7144280401677912,0.96,Daitche
1.495771087315188,-1.715769012917652,0.96,Daitche
1.4941042348445897,-1.7170556031409154,0.96,Daitche
1.4924186782311515,-1.7182872546392056,0.96,Daitche
1.4907161175230272,-1.7194634629719068,0.96,Daitche
1.4889982663672234,-1.720583775864202,0.96,Daitche
1.487266850399645,-1.7216477935660002,0.96,Daitche
1.485523605625896,-1.7226551691614722,0.96,Daitche
1.4837702767943575,-1.7236056088289622,0.96,Daitche
1.4820086157630652,-1.7244988720510903,0.96,Daitche
1.480240379861923,-1.7253347717749064,0.96,Daitche
1.478467330251778,-1.7261131745220042,0.96,Daitche
1.4766912302818953,-1.726834000448551,0.96,Daitche
1.4749138438473661,-1.7274972233552357,0.96,Daitche
1.4731369337479767,-1.7281028706471855,0.96,Daitche
1.471362260050071,-1.728651023243947,0.96,Daitche
1.4695915784529296,-1.729141815439676,0.96,Daitche
1.4678266386611818,-1.7295754347137278,0.96,Daitche
1.4660691827647614,-1.7299521214918805,0.96,Daitche
1.4643209436279103,-1.730272168858479,0.96,Daitche
1.462583643288717,-1.730535922219825,0.96,Daitche
1.4608589913706722,-1.7307437789191893,0.96,Daitche
1.459148683507709,-1.7308961878038613,0.96,Daitche
1.4574543997841765,-1.7309936487447066,0.96,Daitche
1.4557778031911865,-1.7310367121087324,0.96,Daitche
1.454120538100751,-1.7310259781852173,0.96,Daitche
1.4524842287591109,-1.7309620965659975,0.96,Daitche
1.4508704778006398,-1.730845765480546,0.96,Daitche
1.4492808647836803,-1.7306777310865231,0.96,Daitche
1.4477169447496518,-1.730458786716518,0.96,Daitche
1.4461802468067453,-1.7301897720817392,0.96,Daitche
1.444672272739495,-1.729871572433454,0.96,Daitche
1.4431944956454894,-1.729505117683013,0.96,Daitche
1.441748358600462,-1.7290913814813376,0.96,Daitche
1.440335273352968,-1.728631380258778,0.96,Daitche
1.4389566190498275,-1.7281261722262946,0.96,Daitche
1.4376137409934873,-1.7275768563389424,0.96,Daitche
1.4363079494324156,-1.7269845712226783,0.96,Daitche
1.4350405183856196,-1.7263504940655388,0.96,Daitche
1.4338126845023362,-1.7256758394742724,0.96,Daitche
1.4326256459579152,-1.7249618582975395,0.96,Daitche
1.4314805613868782,-1.724209836416822,0.96,Daitche
1.4303785488541014,-1.7234210935062146,0.96,Daitche
1.429320684865032,-1.7225969817622993,0.96,Daitche
1.4283080034158102,-1.7217388846053228,0.96,Daitche
1.4273414950841345,-1.7208482153529356,0.96,Daitche
1.426422106161661,-1.7199264158677614,0.96,Daitche
1.425550737828697,-1.7189749551800957,0.96,Daitche
1.4247282453718986,-1.7179953280870548,0.96,Daitche
1.423955437445653,-1.7169890537295116,0.96,Daitche
1.4232330753777696,-1.715957674148177,0.96,Daitche
1.4225618725200775,-1.714902752820203,0.96,Daitche
1.4219424936444713,-1.7138258731776976,0.96,Daitche
1.4213755543849125,-1.7127286371095602,0.96,Daitche
1.420861620725845,-1.7116126634480553,0.96,Daitche
1.4204012085374436,-1.710479586441559,0.96,Daitche
1.419994783158065,-1.7093310542149187,0.96,Daitche
1.4196427590242338,-1.7081687272188815,0.96,Daitche
1.4193454993484407,-1.7069942766700488,0.96,Daitche
1.419103315844996,-1.7058093829828256,0.96,Daitche
1.4189164685041296,-1.7046157341948376,0.96,Daitche
1.4187851654144856,-1.7034150243872899,0.96,Daitche
1.418709562634113,-1.7022089521017485,0.96,Daitche
1.4186897641100118,-1.7009992187548224,0.96,Daitche
1.4187258216462446,-1.699787527052226,0.96,Daitche
1.4188177349205817,-1.6985755794037,0.96,Daitche
1.4189654515496004,-1.6973650763402643,0.96,Daitche
1.4191688672021154,-1.6961577149352733,0.96,Daitche
1.4194278257607718,-1.6949551872307387,0.96,Daitche
1.4197421195315885,-1.6937591786703736,0.96,Daitche
1.420111489501194,-1.6925713665408102,0.96,Daitche
1.4205356256414543,-1.6913934184224262,0.96,Daitche
1.4210141672611474,-1.6902269906512088,0.96,Daitche
1.421546703404296,-1.68907372679307,0.96,Daitche
1.4221327732947289,-1.6879352561320142,0.96,Daitche
1.4227718668263971,-1.686813192173545,0.96,Daitche
1.4234634250989278,-1.6857091311646768,0.96,Daitche
1.4242068409978632,-1.684624650631908,0.96,Daitche
1.4250014598189846,-1.683561307938484,0.96,Daitche
1.425846579936084,-1.6825206388622647,0.96,Daitche
1.4267414535115084,-1.6815041561954889,0.96,Daitche
1.4276852872487609,-1.6805133483677028,0.96,Daitche
1.4286772431864032,-1.6795496780930992,0.96,Daitche
1.429716439532471,-1.6786145810434887,0.96,Daitche
1.4308019515385737,-1.6777094645480983,0.96,Daitche
1.4319328124128157,-1.6768357063213648,0.96,Daitche
1.4331080142706416,-1.6759946532198657,0.96,Daitche
1.4343265091226738,-1.6751876200294982,0.96,Daitche
1.4355872098985778,-1.6744158882839895,0.96,Daitche
1.4368889915059575,-1.6736807051157907,0.96,Daitche
1.438230691923254,-1.6729832821403727,0.96,Daitche
1.439611113325589,-1.6723247943749142,0.96,Daitche
1.4410290232424674,-1.6717063791923341,0.96,Daitche
1.4424831557462197,-1.6711291353115914,0.96,Daitche
1.443972212670049,-1.6705941218251352,0.96,Daitche
1.4454948648545092,-1.6701023572643583,0.96,Daitche
1.4470497534212234,-1.669654818703864,0.96,Daitche
1.4486354910726276,-1.6692524409053278,0.96,Daitche
1.4502506634164989,-1.668896115501689,0.96,Daitche
1.4518938303140105,-1.6685866902223758,0.96,Daitche
1.4535635272500318,-1.6683249681602252,0.96,Daitche
1.4552582667243752,-1.6681117070807208,0.96,Daitche
1.4569765396626733,-1.6679476187741324,0.96,Daitche
1.4587168168455533,-1.667833368451099,0.96,Daitche
1.4604775503547607,-1.6677695741821594,0.96,Daitche
1.4622571750348694,-1.6677568063816894,0.96,Daitche
1.4640541099692046,-1.6677955873366683,0.96,Daitche
1.465866759968591,-1.6678863907806498,0.96,Daitche
1.4676935170715326,-1.6680296415132765,0.96,Daitche
1.4695327620544147,-1.668225715065629,0.96,Daitche
1.4713828659503214,-1.6684749374116652,0.96,Daitche
1.4732421915750444,-1.6687775847259534,0.96,Daitche
1.4751090950588641,-1.669133883187871,0.96,Daitche
1.4769819273826719,-1.669544008832389,0.96,Daitche
1.4788590359170075,-1.670008087447523,0.96,Daitche
1.4807387659625801,-1.670526194518491,0.96,Daitche
1.4826194622908415,-1.6710983552185703,0.96,Daitche
1.4844994706831862,-1.6717245444466065,0.96,Daitche
1.4863771394673508,-1.6724046869110853,0.96,Daitche
1.4882508210495924,-1.6731386572606333,0.96,Daitche
1.490118873441231,-1.6739262802607706,0.96,Daitche
1.491979661778147,-1.6747673310167022,0.96,Daitche
1.4938315598318332,-1.6756615352418829,0.96,Daitche
1.4956729515106124,-1.6766085695720592,0.96,Daitche
1.4975022323496352,-1.6776080619244438,0.96,Daitche
1.4993178109882974,-1.6786595919016385,0.96,Daitche
1.5011181106337146,-1.6797626912398829,0.96,Daitche
1.5029015705089181,-1.6809168443011637,0.96,Daitche
1.5046666472844452,-1.6821214886086806,0.96,Daitche
1.5064118164920155,-1.683376015425125,0.96,Daitche
1.5081355739190037,-1.6846797703731904,0.96,Daitche
1.5098364369824386,-1.6860320540976939,0.96,Daitche
1.5115129460812755,-1.6874321229686495,0.96,Daitche
1.5131636659257148,-1.6888791898246007,0.96,Daitche
1.5147871868423592,-1.6903724247554799,0.96,Daitche
1.5163821260540276,-1.6919109559242265,0.96,Daitche
1.5179471289330644,-1.6934938704263645,0.96,Daitche
1.5194808702270175,-1.695120215186702,0.96,Daitche
1.520982055255572,-1.6967889978922834,0.96,Daitche
1.522449421077668,-1.6984991879606925,0.96,Daitche
1.5238817376277503,-1.7002497175427727,0.96,Daitche
1.5252778088201295,-1.7020394825587992,0.96,Daitche
1.526636473620469,-1.7038673437671106,0.96,Daitche
1.5279566070834374,-1.7057321278641724,0.96,Daitche
1.5292371213556029,-1.7076326286150245,0.96,Daitche
1.530476966642676,-1.7095676080130313,0.96,Daitche
1.5316751321402466,-1.7115357974678296,0.96,Daitche
1.532830646927186,-1.7135358990203449,0.96,Daitche
1.5339425808209317,-1.7155665865837206,0.96,Daitche
1.5350100451939015,-1.717626507208984,0.96,Daitche
1.5360321937503199,-1.7197142823742473,0.96,Daitche
1.537008223262783,-1.7218285092962273,0.96,Daitche
1.5379373742679208,-1.7239677622628402,0.96,Daitche
1.5388189317205552,-1.7261305939856153,0.96,Daitche
1.5396522256057954,-1.7283155369706522,0.96,Daitche
1.5404366315085447,-1.7305211049068272,0.96,Daitche
1.5411715711399403,-1.7327457940699458,0.96,Daitche
1.541856512820283,-1.734988084741517,0.96,Daitche
1.5424909719180557,-1.7372464426408187,0.96,Daitche
1.5430745112446742,-1.7395193203689094,0.96,Daitche
1.5436067414046493,-1.7418051588632315,0.96,Daitche
1.5440873211008859,-1.7441023888614424,0.96,Daitche
1.5445159573948852,-1.7464094323731052,0.96,Daitche
1.5448924059216576,-1.7487247041578593,0.96,Daitche
1.5452164710591967,-1.7510466132086908,0.96,Daitche
1.5454880060524077,-1.7533735642389179,0.96,Daitche
1.5457069130914256,-1.7557039591715018,0.96,Daitche
1.545873143344301,-1.7580361986292965,0.96,Daitche
1.5459866969440734,-1.760368683424848,0.96,Daitche
1.5460476229302964,-1.7626998160483554,0.96,Daitche
1.5460560191451171,-1.7650280021524127,0.96,Daitche
1.546012032084061,-1.7673516520321484,0.96,Daitche
1.5459158567017082,-1.7696691820993906,0.96,Daitche
1.545767736172495,-1.7719790163494902,0.96,Daitche
1.545567961606912,-1.7742795878194408,0.96,Daitche
1.545316871723413,-1.7765693400359488,0.96,Daitche
1.5450148524763911,-1.778846728452109,0.96,Daitche
1.5446623366406165,-1.781110221871364,0.96,Daitche
1.5442598033525718,-1.7833583038574277,0.96,Daitche
1.5438077776091619,-1.7855894741288758,0.96,Daitche
1.5433068297243104,-1.7878022499371167,0.96,Daitche
1.5427575747440008,-1.7899951674264756,0.96,Daitche
1.5421606718203489,-1.7921667829751415,0.96,Daitche
1.5415168235453403,-1.7943156745157463,0.96,Daitche
1.5408267752448963,-1.7964404428343639,0.96,Daitche
1.5400913142339738,-1.798539712846742,0.96,Daitche
1.5393112690334338,-1.8006121348505975,0.96,Daitche
1.5384875085494554,-1.8026563857528326,0.96,Daitche
1.5376209412163002,-1.8046711702705538,0.96,Daitche
1.5367125141032696,-1.8066552221047985,0.96,Daitche
1.5357632119867262,-1.8086073050859048,0.96,Daitche
1.5347740563880863,-1.8105262142894838,0.96,Daitche
1.533746104578718,-1.8124107771219846,0.96,Daitche
1.5326804485527104,-1.8142598543748716,0.96,Daitche
1.5315782139685095,-1.8160723412464632,0.96,Daitche
1.5304405590604426,-1.8178471683305126,0.96,Daitche
1.529268673521181,-1.8195833025706443,0.96,Daitche
1.5280637773562158,-1.821279748179791,0.96,Daitche
1.5268271197114494,-1.8229355475238131,0.96,Daitche
1.5255599776750248,-1.8245497819685115,0.96,Daitche
1.5242636550545412,-1.8261215726892854,0.96,Daitche
1.5229394811308246,-1.8276500814427206,0.96,Daitche
1.5215888093894436,-1.8291345112994266,0.96,Daitche
1.5202130162311784,-1.8305741073374866,0.96,Daitche
1.5188134996626705,-1.8319681572959103,0.96,Daitche
1.5173916779684988,-1.8333159921875304,0.96,Daitche
1.5159489883659412,-1.8346169868708113,0.96,Daitche
1.5144868856436973,-1.8358705605800851,0.96,Daitche
1.5130068407858615,-1.8370761774137656,0.96,Daitche
1.5115103395824463,-1.8382333467801324,0.96,Daitche
1.5099988812277698,-1.8393416238003177,0.96,Daitche
1.508473976908027,-1.8404006096681689,0.96,Daitche
1.506937148379378,-1.8414099519666982,0.96,Daitche
1.505389926537888,-1.842369344940878,0.96,Daitche
1.5038338499826664,-1.8432785297265737,0.96,Daitche
1.5022704635735507,-1.8441372945354546,0.96,Daitche
1.5007013169846892,-1.8449454747957603,0.96,Daitche
1.4991279632553767,-1.845702953248843,0.96,Daitche
1.4975519573394978,-1.8464096600014472,0.96,Daitche
1.4959748546549336,-1.8470655725337335,0.96,Daitche
1.494398209634286,-1.847670715663086,0.96,Daitche
1.492823574278269,-1.8482251614637975,0.96,Daitche
1.491252496713114,-1.8487290291427516,0.96,Daitche
1.4896865197533318,-1.8491824848712803,0.96,Daitche
1.4881271794711628,-1.8495857415733983,0.96,Daitche
1.4865760037740456,-1.8499390586706708,0.96,Daitche
1.4850345109914203,-1.8502427417840035,0.96,Daitche
1.4835042084721717,-1.8504971423926855,0.96,Daitche
1.481986591194013,-1.8507026574510579,0.96,Daitche
1.4804831403860879,-1.8508597289632163,0.96,Daitche
1.478995322166063,-1.8509688435161973,0.96,Daitche
1.477524586192966,-1.851030531772136,0.96,Daitche
1.4760723643370026,-1.8510453679199217,0.96,Daitche
1.4746400693675783,-1.8510139690869092,0.96,Daitche
1.4732290936607213,-1.8509369947112937,0.96,Daitche
1.4718408079270944,-1.8508151458757756,0.96,Daitche
1.4704765599617515,-1.8506491646031935,0.96,Daitche
1.469137673416784,-1.8504398331148273,0.96,Daitche
1.46782544659797,-1.8501879730521127,0.96,Daitche
1.466541151286521,-1.849894444662541,0.96,Daitche
1.4652860315869938,-1.849560145950548,0.96,Daitche
1.4640613028024114,-1.8491860117942336,0.96,Daitche
1.462868150337607,-1.8487730130287763,0.96,Daitche
1.4617077286317788,-1.848322155497444,0.96,Daitche
1.460581160121217,-1.8478344790711296,0.96,Daitche
1.4594895342331324,-1.8473110566373652,0.96,Daitche
1.4584339064114848,-1.8467529930598001,0.96,Daitche
1.4574152971756822,-1.8461614241091533,0.96,Daitche
1.4564346912129857,-1.845537515366673,0.96,Daitche
1.455493036505428,-1.8448824611011658,0.96,Daitche
1.4545912434920107,-1.8441974831206764,0.96,Daitche
1.4537301842669241,-1.843483829599925,0.96,Daitche
1.4529106918144876,-1.842742773884626,0.96,Daitche
1.4521335592814795,-1.841975613273839,0.96,Daitche
1.4513995392874883,-1.8411836677815117,0.96,Daitche
1.4507093432738805,-1.8403682788784048,0.96,Daitche
1.4500636408919418,-1.8395308082155932,0.96,Daitche
1.4494630594307158,-1.8386726363307628,0.96,Daitche
1.4489081832850206,-1.8377951613385315,0.96,Daitche
1.4483995534640906,-1.836899797606039,0.96,Daitche
1.4479376671412496,-1.8359879744150593,0.96,Daitche
1.4475229772449825,-1.8350611346119028,0.96,Daitche
1.4471558920917353,-1.8341207332463838,0.96,Daitche
1.4468367750607334,-1.8331682362011383,0.96,Daitche
1.4465659443110643,-1.8322051188125827,0.96,Daitche
1.4463436725412422,-1.8312328644848102,0.96,Daitche
1.4461701867914154,-1.8302529632977287,0.96,Daitche
1.4460456682883551,-1.8292669106107453,0.96,Daitche
1.4459702523333107,-1.8282762056633046,0.96,Daitche
1.4459440282327818,-1.8272823501735895,0.96,Daitche
1.4459670392722213,-1.8262868469366957,0.96,Daitche
1.4460392827326327,-1.825291198423584,0.96,Daitche
1.446160709949998,-1.8242969053821172,0.96,Daitche
1.446331226417422,-1.8233054654414824,0.96,Daitche
1.4465506919298456,-1.8223183717212943,0.96,Daitche
1.4468189207711395,-1.8213371114466677,0.96,Daitche
1.4471356819433472,-1.8203631645705431,0.96,Daitche
1.4475006994378141,-1.81939800240454,0.96,Daitche
1.447913652547894,-1.818443086259596,0.96,Daitche
1.44837417622289,-1.8174998660976518,0.96,Daitche
1.4488818614628487,-1.816569779195618,0.96,Daitche
1.4494362557537845,-1.8156542488228502,0.96,Daitche
1.4500368635428833,-1.8147546829333496,0.96,Daitche
1.450683146753186,-1.8138724728738826,0.96,Daitche
1.451374525337227,-1.8130089921092016,0.96,Daitche
1.4521103778690616,-1.8121655949655304,0.96,Daitche
1.4528900421740811,-1.8113436153934588,0.96,Daitche
1.453712815995983,-1.8105443657513702,0.96,Daitche
1.4545779577002276,-1.8097691356105072,0.96,Daitche
1.4554846870132814,-1.8090191905827573,0.96,Daitche
1.4564321857969118,-1.8082957711722172,0.96,Daitche
1.4574195988567704,-1.8076000916515746,0.96,Daitche
1.4584460347844672,-1.8069333389643152,0.96,Daitche
1.459510566832312,-1.8062966716537436,0.96,Daitche
1.4606122338198662,-1.8056912188197773,0.96,Daitche
1.4617500410714217,-1.8051180791044454,0.96,Daitche
1.4629229613834975,-1.8045783197069982,0.96,Daitche
1.4641299360214137,-1.8040729754295022,0.96,Daitche
1.4653698757439815,-1.8036030477537675,0.96,Daitche
1.4666416618553193,-1.8031695039504247,0.96,Daitche
1.4679441472827837,-1.8027732762209343,0.96,Daitche
1.4692761576799798,-1.8024152608732844,0.96,Daitche
1.470636492553793,-1.8020963175320976,0.96,Daitche
1.472023926414366,-1.801817268383835,0.96,Daitche
1.4734372099469206,-1.8015788974577531,0.96,Daitche
1.4748750712043097,-1.8013819499432353,0.96,Daitche
1.4763362168191636,-1.801227131544083,0.96,Daitche
1.4778193332344787,-1.801115107870321,0.96,Daitche
1.4793230879514843,-1.8010465038680292,0.96,Daitche
1.4808461307936025,-1.8010219032876873,0.96,Daitche
1.4823870951853089,-1.8010418481914698,0.96,Daitche
1.4839445994446843,-1.8011068384999058,0.96,Daitche
1.4855172480884429,-1.8012173315782685,0.96,Daitche
1.4871036331482035,-1.8013737418630336,0.96,Daitche
1.4887023354967706,-1.801576440528698,0.96,Daitche
1.4903119261831779,-1.8018257551952224,0.96,Daitche
1.491930967775243,-1.802121969676313,0.96,Daitche
1.4935580157083774,-1.8024653237687318,0.96,Daitche
1.4951916196393875,-1.802856013082774,0.96,Daitche
1.4968303248040065,-1.8032941889140242,0.96,Daitche
1.4984726733768865,-1.8037799581564566,0.96,Daitche
1.5001172058327872,-1.8043133832569118,0.96,Daitche
1.5017624623076913,-1.8048944822109403,0.96,Daitche
1.5034069839585853,-1.805523228599968,0.96,Daitche
1.50504931432064,-1.8061995516696996,0.96,Daitche
1.5066880006605348,-1.8069233364496364,0.96,Daitche
1.5083215953246696,-1.8076944239135513,0.96,Daitche
1.5099486570810223,-1.80851261118072,0.96,Daitche
1.5115677524534061,-1.809377651757678,0.96,Daitche
1.5131774570468999,-1.8102892558202277,0.96,Daitche
1.5147763568632284,-1.8112470905353881,0.96,Daitche
1.5163630496048823,-1.812250780422944,0.96,Daitche
1.5179361459667773,-1.8132999077562098,0.96,Daitche
1.519494270914269,-1.8143940130015936,0.96,Daitche
1.5210360649463495,-1.8155325952965071,0.96,Daitche
1.52256018534287,-1.8167151129651362,0.96,Daitche
1.5240653073946486,-1.8179409840715475,0.96,Daitche
1.525550125615338,-1.819209587009578,0.96,Daitche
1.5270133549339515,-1.8205202611289164,0.96,Daitche
1.5284537318669573,-1.821872307396756,0.96,Daitche
1.5298700156688778,-1.823264989094363,0.96,Daitche
1.5312609894603475,-1.8246975325478774,0.96,Daitche
1.532625461332608,-1.8261691278926246,0.96,Daitche
1.5339622654274399,-1.8276789298701988,0.96,Daitche
1.5352702629915556,-1.8292260586575315,0.96,Daitche
1.536548343404503,-1.8308096007271502,0.96,Daitche
1.5377954251791535,-1.8324286097377849,0.96,Daitche
1.5390104569338758,-1.834082107454468,0.96,Daitche
1.540192418335527,-1.8357690846972368,0.96,Daitche
1.5413403210124104,-1.8374885023175282,0.96,Daitche
1.542453209436395,-1.839239292201326,0.96,Daitche
1.543530161773402,-1.841020358298101,0.96,Daitche
1.5445702907015117,-1.8428305776745582,0.96,Daitche
1.5455727441959604,-1.8446688015921857,0.96,Daitche
1.5465367062803395,-1.846533856607578,0.96,Daitche
1.5474613977433345,-1.848424545694483,0.96,Daitche
1.548346076820377,-1.8503396493865107,0.96,Daitche
1.549190039839615,-1.8522779269394138,0.96,Daitche
1.5499926218316427,-1.854238117511841,0.96,Daitche
1.5507531971024617,-1.8562189413634431,0.96,Daitche
1.5514711797691856,-1.8582191010691997,0.96,Daitche
1.552146024258027,-1.8602372827488176,0.96,Daitche
1.552777225764153,-1.8622721573100418,0.96,Daitche
1.5533643206730188,-1.8643223817047059,0.96,Daitche
1.5539068869428345,-1.8663866001963396,0.96,Daitche
1.5544045444478536,-1.8684634456381406,0.96,Daitche
1.5548569552822056,-1.8705515407601097,0.96,Daitche
1.5552638240240382,-1.8726494994641392,0.96,Daitche
1.5556248979597669,-1.874755928125843,0.96,Daitche
1.5559399672682688,-1.8768694269019048,0.96,Daitche
1.556208865164895,-1.8789885910417232,0.96,Daitche
1.5564314680052147,-1.8811120122021243,0.96,Daitche
1.556607695348437,-1.8832382797639171,0.96,Daitche
1.556737509980503,-1.885365982149058,0.96,Daitche
1.5568209178968682,-1.8874937081372003,0.96,Daitche
1.5568579682450383,-1.8896200481803982,0.96,Daitche
1.5568487532269615,-1.8917435957147448,0.96,Daitche
1.556793407961409,-1.8938629484677227,0.96,Daitche
1.556692110306523,-1.8959767097600522,0.96,Daitche
1.5565450806427397,-1.8980834898008296,0.96,Daitche
1.556352581616337,-1.9001819069747559,0.96,Daitche
1.5561149178438916,-1.9022705891202605,0.96,Daitche
1.5558324355779634,-1.9043481747973414,0.96,Daitche
